Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
10;0;0;196560;62;381024;121;184180;55;82219;20;308416;873;11;14;48;0;32;0;0;0;0;0;41;0;0;0;0;0;0;0;3;0;5;8;14;43;0;0;0;0;0;0;1;9;169;11;17;88;0;0;86;0;0;0;0;0;0;0;0;0;0;2;0;1;1;3;6.587126E+07;0;1.842619E+08;0;8442596;5.00885E+07;0;5.087001E+07;1.247797E+08;0;1.171031E+07;3.56897E+07;0;0;5.409569E+08;0;2.574799E+07;8.199126E+07;11838;0;97944;0;1052;7780;0;16256;53368;0;5030;9312;0;0;1988862;0;44190;146480;
11;0;0;196560;79;381024;132;184180;63;82219;20;308415;1065;6;7;21;0;21;0;0;0;0;0;13;0;0;0;0;0;0;0;0;1;2;6;6;19;0;0;0;0;0;0;3;4;131;14;9;68;0;0;67;0;0;1;0;0;0;0;0;1;0;2;1;0;0;5;6.499034E+07;0;1.278244E+08;0;2.090609E+07;4.393299E+07;0;5.108714E+07;1.271592E+08;0;8554774;3.969348E+07;0;0;4.888362E+08;0;2.280461E+07;6.52801E+07;12506;0;92750;0;4416;8886;0;19906;79590;0;2152;13296;0;0;2715574;0;65568;147268;
12;0;0;196560;86;381024;139;184180;67;82219;21;308412;1248;1;11;14;0;19;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;11;14;0;0;0;0;0;0;0;1;119;10;7;78;0;0;65;0;0;3;0;0;0;0;0;3;1;1;2;2;0;9;6.582755E+07;0;1.811028E+08;0;8915822;5.081331E+07;0;5.063326E+07;1.272486E+08;0;1.128186E+07;3.595999E+07;0;0;5.303915E+08;0;2.250628E+07;8.092347E+07;13728;0;98538;0;1618;11106;0;20986;65744;0;5744;13796;0;0;3289728;0;62410;195514;
13;0;0;196560;93;381024;146;184180;67;82219;24;308407;1397;5;4;23;0;13;0;0;0;0;0;19;0;0;0;0;0;0;0;1;0;1;4;4;22;0;0;0;0;0;0;0;5;86;9;9;80;0;3;38;0;1;3;0;0;1;0;0;4;0;1;8;2;6;4;6.534039E+07;0;1.285923E+08;0;1.892379E+07;4.436118E+07;0;5.087582E+07;1.25561E+08;0;8580366;3.992428E+07;0;0;4.715513E+08;0;2.503717E+07;6.598896E+07;14782;0;121486;0;4092;12120;0;24010;77972;0;2596;20836;0;0;4279734;0;75508;177868;
14;0;0;196560;105;381024;154;184180;75;82219;26;308397;1480;3;30;136;0;101;0;0;0;0;0;67;0;0;0;1;0;0;0;0;1;1;3;29;135;0;0;0;0;0;0;0;5;63;15;9;53;0;0;26;0;1;7;0;0;1;0;0;9;0;0;15;3;6;8;6.654675E+07;0;1.883208E+08;0;9675042;5.009673E+07;0;5.047137E+07;1.285727E+08;0;1.106859E+07;3.642842E+07;0;0;5.277838E+08;0;1.996467E+07;7.879202E+07;16848;0;162562;0;2084;19382;0;27440;82800;0;6816;22320;0;0;4667118;0;60502;223470;
15;0;0;196560;109;381023;150;184179;70;82219;31;308385;1523;30;67;964;0;1049;0;0;0;0;0;12;0;0;0;0;0;0;1;1;1;67;29;66;896;0;0;0;0;0;0;0;3;46;9;10;51;0;0;9;0;0;10;0;1;5;0;0;7;0;2;16;5;14;26;6.633872E+07;0;1.338738E+08;0;1.773282E+07;4.532534E+07;0;5.062511E+07;1.261166E+08;0;8838316;3.931202E+07;0;0;4.548564E+08;0;2.761255E+07;7.01033E+07;17888;0;132814;0;5094;16104;0;29518;102980;0;3962;28684;0;0;5524998;0;80464;208986;
16;0;0;196560;110;381023;145;184179;64;82219;32;308351;1513;34;37;286;0;327;0;0;0;2;0;27;0;0;0;1;0;2;1;2;0;0;32;35;285;0;0;0;0;0;0;1;2;30;9;8;49;0;0;1;0;1;13;0;0;16;0;0;18;0;1;28;9;14;27;6.703298E+07;0;1.756985E+08;0;9727056;4.74288E+07;0;5.031171E+07;1.258899E+08;0;1.089128E+07;3.622135E+07;0;0;5.184493E+08;0;1.793843E+07;7.510392E+07;17784;0;128254;0;1616;23314;0;28776;96880;0;6860;25948;0;0;5493328;0;51786;239894;
17;0;0;196560;107;381022;139;184178;64;82219;31;308313;1447;58;83;1723;0;1838;0;0;0;1;0;25;0;0;0;0;0;1;0;5;32;199;53;50;1524;0;0;0;0;0;0;0;2;21;4;4;34;0;0;0;0;0;12;0;1;23;0;0;15;1;5;42;6;6;41;6.653397E+07;0;1.336921E+08;0;1.871792E+07;4.454806E+07;0;5.050397E+07;1.262332E+08;0;9184430;3.985341E+07;0;0;4.555539E+08;0;2.820982E+07;7.410859E+07;17160;0;143954;0;4818;18012;0;27770;103476;0;4706;32626;0;0;6024286;0;71570;229640;
18;0;0;196560;101;381022;129;184178;62;82219;31;308264;1354;35;45;882;0;941;0;0;0;0;0;18;0;0;0;3;0;0;1;9;7;248;26;38;633;0;0;0;0;0;0;0;0;39;7;11;37;0;0;0;0;0;18;0;0;38;0;0;11;1;5;56;12;16;64;6.692997E+07;0;1.759857E+08;0;1.007292E+07;4.784073E+07;0;5.016145E+07;1.281356E+08;0;1.076167E+07;3.661042E+07;0;0;5.254929E+08;0;1.735787E+07;7.291144E+07;17456;0;160330;0;3728;22858;0;28468;100028;0;5860;35356;0;0;5340372;0;47974;229264;
19;0;0;196559;99;381020;130;184178;62;82218;32;308205;1359;58;61;1458;0;1540;0;0;0;0;0;37;0;0;0;0;2;1;6;4;4;29;52;56;1423;0;0;0;0;0;0;0;4;104;11;14;77;0;0;24;0;1;26;1;2;48;0;0;11;1;4;61;11;11;56;6.620734E+07;0;1.366509E+08;0;1.740107E+07;4.597258E+07;0;5.037184E+07;1.260082E+08;0;9078648;3.92006E+07;0;0;4.663156E+08;0;2.715317E+07;7.439297E+07;20254;0;140710;0;4710;25396;0;29344;81448;0;4592;40028;0;0;5265980;0;68522;255760;
20;0;0;196559;103;381018;137;184176;59;82218;37;308123;1475;18;34;312;0;346;0;0;0;1;0;17;0;0;0;0;1;12;125;4;8;17;13;14;170;0;0;0;0;0;0;2;8;214;12;18;128;1;0;102;0;0;7;0;2;78;0;0;4;0;6;74;10;11;70;6.666346E+07;0;1.790788E+08;0;1.049255E+07;4.709852E+07;0;5.018068E+07;1.289732E+08;0;1.066622E+07;3.675341E+07;0;0;5.188182E+08;0;1.738579E+07;7.232469E+07;22762;0;108752;0;3682;29582;0;31006;83936;0;6934;33126;0;0;4343776;0;62678;277828;
21;0;0;196559;114;381017;162;184175;70;82218;43;308081;1856;26;48;567;0;618;0;0;0;0;0;23;0;0;0;0;0;0;0;0;2;36;26;46;531;0;0;0;0;0;0;0;3;369;22;38;206;0;0;195;0;0;5;0;1;38;0;0;4;0;3;71;11;12;81;6.612494E+07;0;1.415884E+08;0;1.668479E+07;4.668609E+07;0;5.019811E+07;1.260694E+08;0;9245540;3.945726E+07;0;0;4.803161E+08;0;2.776608E+07;7.301797E+07;24014;0;112360;0;5316;35192;0;33554;83334;0;5812;41192;0;0;4230940;0;124498;315282;
22;0;0;196559;132;381017;208;184175;94;82218;54;308017;2466;49;81;1203;0;1285;0;0;0;1;0;47;0;0;0;0;0;0;0;1;1;2;48;80;1201;0;0;0;0;0;0;1;16;506;32;46;290;1;4;276;0;0;7;0;0;58;0;0;6;1;8;63;14;8;59;6.654253E+07;0;1.719368E+08;0;1.120997E+07;4.641113E+07;0;5.005336E+07;1.267335E+08;0;1.0564E+07;3.678872E+07;0;0;5.101815E+08;0;1.831275E+07;7.34945E+07;33918;0;153628;0;6474;45670;0;37314;106368;0;7896;44774;0;0;4629122;0;91646;369886;
23;0;0;196559;150;381016;252;184175;112;82218;64;307985;3237;87;96;1227;0;1347;0;0;0;1;0;62;0;0;0;0;1;1;5;4;1;14;82;94;1208;0;0;0;0;0;0;2;17;580;27;42;312;1;3;301;0;0;2;0;0;31;0;1;1;1;3;24;10;11;65;6.623582E+07;0;1.403988E+08;0;1.732059E+07;4.576669E+07;0;5.011305E+07;1.270589E+08;0;9487600;3.909423E+07;0;0;4.814777E+08;0;2.692014E+07;7.118445E+07;36382;0;135078;0;9936;48840;0;41610;96362;0;6876;52712;0;0;5300946;0;197576;417548;
24;0;0;196559;178;381016;287;184175;128;82218;72;307952;4115;75;89;1490;0;1588;0;0;0;0;0;66;0;0;0;0;0;0;1;1;4;8;74;85;1481;0;0;0;0;0;0;1;14;648;38;34;344;1;4;335;0;0;9;0;0;26;0;0;7;0;3;32;11;10;49;6.652135E+07;0;1.696319E+08;0;1.134012E+07;4.684696E+07;0;4.997508E+07;1.280697E+08;0;1.05037E+07;3.676635E+07;0;0;5.212709E+08;0;1.822213E+07;7.48899E+07;39900;0;172500;0;6678;52426;0;46886;112748;0;9216;53648;0;0;7319112;0;117682;495464;
25;0;0;196559;205;381016;324;184175;152;82218;75;307921;4905;59;44;251;0;289;0;0;0;0;0;64;0;0;0;1;5;4;13;1;1;2;53;39;236;0;0;0;0;0;0;2;14;581;35;32;334;0;1;270;0;0;14;0;0;19;0;0;12;0;1;28;10;8;66;6.600698E+07;0;1.425706E+08;0;1.619587E+07;4.74464E+07;0;5.003926E+07;1.263527E+08;0;9288016;3.919207E+07;0;0;4.757341E+08;0;2.607029E+07;7.043789E+07;43356;0;192926;0;11288;53900;0;52732;133922;0;10020;61052;0;0;8740428;0;246444;511454;
26;0;0;196559;242;381016;366;184175;166;82218;79;307898;5633;42;86;950;0;1018;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;5;42;86;945;0;0;0;0;0;0;1;18;560;44;37;275;0;3;284;0;0;8;0;0;16;0;0;7;0;1;39;8;12;45;6.64307E+07;0;1.743395E+08;0;1.180246E+07;4.689185E+07;0;4.989877E+07;1.289524E+08;0;1.048652E+07;3.709923E+07;0;0;5.14374E+08;0;1.75942E+07;7.339466E+07;46400;0;284204;0;8678;53868;0;62194;159164;0;13158;61532;0;0;1.138576E+07;0;149330;608784;
27;0;0;196559;270;381016;403;184175;179;82218;83;307867;6476;57;44;591;0;569;0;0;0;0;0;122;0;0;0;1;5;0;12;0;2;10;52;42;569;0;0;0;0;0;0;2;11;646;40;38;324;1;1;322;0;0;9;0;0;26;0;0;5;1;4;40;13;8;56;6.637573E+07;0;1.455971E+08;0;1.531755E+07;4.698979E+07;0;4.997194E+07;1.27127E+08;0;9362058;3.868663E+07;0;0;4.732642E+08;0;2.772751E+07;7.062826E+07;49246;0;253808;0;10390;53062;0;70302;191500;0;12812;71974;0;0;1.35438E+07;0;378426;674534;
28;0;0;196559;314;381015;464;184174;198;82218;95;307802;7276;40;52;367;0;335;0;0;0;0;0;123;1;0;0;0;1;0;5;1;1;5;38;51;357;0;0;0;0;0;0;1;12;715;56;66;304;1;2;325;0;1;25;0;0;44;0;1;21;0;2;67;13;14;87;6.640886E+07;0;1.651829E+08;0;1.264135E+07;4.578226E+07;0;4.984948E+07;1.265598E+08;0;1.050171E+07;3.670884E+07;0;0;5.003756E+08;0;1.805116E+07;7.200665E+07;58500;0;382204;0;11446;58916;0;80994;226702;0;16924;72178;0;0;1.746349E+07;0;236146;867682;
29;0;0;196559;369;381013;514;184174;222;82217;103;307703;8026;78;139;1362;0;1387;0;0;0;0;0;192;0;0;0;0;1;3;28;4;6;5;73;130;1329;0;0;0;0;0;0;4;20;721;64;55;323;1;6;339;0;0;14;0;2;89;0;0;10;1;4;82;12;19;113;6.650482E+07;0;1.474023E+08;0;1.565403E+07;4.670802E+07;0;4.987086E+07;1.273681E+08;0;9511694;3.910309E+07;0;0;4.68269E+08;0;2.770609E+07;6.947915E+07;68482;0;474650;0;14480;75658;0;99390;278778;0;18600;97874;0;0;2.017313E+07;0;534014;951490;
30;0;0;196558;409;381010;569;184172;245;82216;113;307552;8537;78;94;1311;0;1291;0;0;0;0;0;191;1;0;0;0;11;8;23;1;1;0;66;85;1288;0;0;0;0;0;0;5;32;641;54;51;301;2;8;326;0;0;12;1;3;138;0;0;13;0;7;122;18;18;158;6.639705E+07;0;1.6617E+08;0;1.227621E+07;4.63693E+07;0;4.982468E+07;1.270958E+08;0;1.047915E+07;3.699518E+07;0;0;4.98599E+08;0;1.782736E+07;7.232101E+07;80938;0;398440;0;15322;69024;0;112968;355514;0;22024;95332;0;0;2.441998E+07;0;326370;1136852;
31;0;0;196558;441;381008;586;184171;255;82215;124;307371;8795;81;131;1636;0;1669;0;0;0;0;0;178;1;0;0;0;7;12;29;6;5;269;68;114;1338;0;0;0;0;0;0;0;15;569;53;55;256;0;4;287;0;0;9;0;2;175;0;0;6;0;5;168;21;46;218;6.629806E+07;0;1.471035E+08;0;1.543247E+07;4.64155E+07;0;4.979656E+07;1.278727E+08;0;9273794;3.865378E+07;0;0;4.657438E+08;0;2.609281E+07;7.044968E+07;91136;0;468274;0;19562;83768;0;124550;383932;0;22530;122534;0;0;2.674584E+07;0;577218;1123016;
32;0;0;196557;474;381007;593;184171;256;82215;126;307132;8863;118;196;3336;0;3501;0;0;0;0;0;149;0;0;0;0;6;5;26;4;15;136;108;176;3174;0;0;0;0;0;0;3;13;533;58;49;263;2;1;284;0;0;7;1;1;232;0;0;7;0;19;214;27;35;275;6.642702E+07;0;1.6686E+08;0;1.199846E+07;4.71184E+07;0;4.976451E+07;1.279147E+08;0;1.050469E+07;3.693544E+07;0;0;4.924257E+08;0;1.805669E+07;7.115451E+07;93678;0;481760;0;18574;91636;0;137490;426490;0;29034;112276;0;0;3.010459E+07;0;369034;1292966;
33;0;0;196556;503;381006;623;184171;271;82214;129;306844;8750;180;156;2740;0;2882;0;0;0;0;0;194;0;0;0;0;8;6;22;16;21;377;156;129;2341;0;0;0;0;0;0;1;17;509;60;64;236;0;3;251;0;0;6;1;1;285;0;0;3;0;10;267;31;40;303;6.624823E+07;0;1.489261E+08;0;1.526066E+07;4.589936E+07;0;4.973579E+07;1.27559E+08;0;9301748;3.891712E+07;0;0;4.74166E+08;0;2.562966E+07;7.26539E+07;104008;0;505296;0;21842;112180;0;148322;511498;0;24892;144976;0;0;3.210797E+07;0;624438;1367098;
34;0;0;196554;525;381004;636;184171;287;82214;127;306515;8683;155;250;3223;0;3470;0;0;0;5;0;152;0;0;0;1;3;9;10;28;67;961;124;174;2252;0;0;0;0;0;0;3;18;549;60;54;293;0;2;272;0;0;10;2;2;320;0;0;9;2;18;285;37;39;295;6.623107E+07;0;1.649969E+08;0;1.264779E+07;4.695475E+07;0;4.973374E+07;1.254889E+08;0;1.052114E+07;3.69006E+07;0;0;4.877475E+08;0;1.964374E+07;6.944524E+07;110460;0;542932;0;24026;121212;0;158410;445096;0;35344;137044;0;0;3.428473E+07;0;481678;1440946;
35;0;0;196554;542;381002;681;184169;295;82214;130;306228;8849;205;300;3714;0;4040;0;0;0;5;0;173;1;0;0;0;5;5;9;31;22;341;169;273;3364;0;0;0;0;0;0;0;17;664;55;71;358;0;2;340;0;0;8;0;2;280;0;0;7;0;3;286;38;38;283;6.608917E+07;0;1.517399E+08;0;1.533803E+07;4.600249E+07;0;4.963041E+07;1.287113E+08;0;9417636;3.868542E+07;0;0;4.811649E+08;0;2.407976E+07;7.211244E+07;116578;0;580482;0;23574;144586;0;165926;482962;0;27692;175906;0;0;3.689922E+07;0;677832;1654864;
36;0;0;196554;576;381001;755;184169;333;82214;142;305926;9362;181;205;3101;0;3358;1;0;0;0;0;127;0;1;0;0;6;2;59;8;8;37;167;195;3005;0;0;0;0;0;0;0;17;953;78;100;471;0;2;496;0;0;14;0;1;291;0;0;11;1;11;306;43;31;303;6.61631E+07;0;1.601966E+08;0;1.297868E+07;4.606827E+07;0;4.964297E+07;1.257005E+08;0;1.052932E+07;3.680977E+07;0;0;4.974942E+08;0;2.044008E+07;6.939886E+07;133316;0;650344;0;30252;159056;0;179206;539658;0;39690;166656;0;0;4.011917E+07;0;637886;1834126;
37;0;0;196554;625;380998;833;184168;362;82214;158;305593;10392;223;254;3663;0;3870;0;0;0;0;0;269;1;0;0;0;7;9;22;9;5;20;207;240;3621;0;0;0;0;0;0;4;29;1367;95;109;602;2;6;711;0;0;14;0;2;324;0;1;9;1;9;321;49;48;285;6.604097E+07;0;1.523993E+08;0;1.460021E+07;4.652062E+07;0;4.96525E+07;1.287449E+08;0;9203660;3.889173E+07;0;0;4.898125E+08;0;2.178727E+07;7.057961E+07;150152;0;622486;0;33474;193532;0;195736;575200;0;34786;226932;0;0;4.306145E+07;0;784242;2128808;
