Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178162;80053;298656;42;97;1294;0;1273;0;0;0;147;0;11;0;0;0;2;1;29;201;36;121;88;0;0;0;0;0;0;0;0;0;0;0;0;45;101;74;121;252;184;582166;203459;144184;0;589536;0;0;17720;10061571679;0;196850;9977;51231;0;
11;0;0;190324;368930;178162;80053;298656;28;61;300;0;300;0;0;0;87;0;1;0;0;0;1;0;24;283;50;134;114;0;0;0;0;0;0;0;0;0;0;0;0;35;84;81;103;230;162;589775;201308;146970;0;588404;0;0;15036;10060854899;0;194364;9977;53720;0;
12;0;0;190324;368930;178162;80053;298656;16;47;708;0;710;0;0;0;56;0;5;0;0;0;0;0;28;423;65;156;138;0;0;0;0;0;0;0;0;0;0;0;0;23;50;50;67;138;114;579284;203351;146256;0;587950;0;0;16950;10060805079;0;194359;9977;53728;0;
13;0;0;190324;368930;178162;80053;298656;21;56;207;0;229;0;0;0;52;0;3;0;0;0;0;0;25;607;64;133;135;0;0;0;0;0;0;0;0;0;0;0;0;14;41;31;40;95;60;590484;200666;147449;0;589219;0;0;18500;10060362315;0;192767;9977;55322;0;
14;0;0;190324;368930;178162;80053;298656;15;70;601;0;636;0;0;0;45;0;5;0;0;0;0;3;26;697;55;130;151;0;0;0;0;0;0;0;0;0;0;0;0;5;17;42;19;46;36;577766;203210;147154;0;585108;0;0;20922;10060679773;0;193612;9977;54479;0;
15;0;0;190324;368930;178162;80053;298656;22;57;266;0;294;0;0;0;49;0;2;0;0;0;0;4;22;681;46;112;142;0;0;0;0;0;0;0;0;0;0;0;0;2;17;46;11;28;31;588851;201192;147933;0;588711;0;0;24040;10060496635;0;193126;9977;54965;0;
16;0;0;190324;368930;178162;80053;298656;26;68;546;0;551;0;0;0;84;0;5;0;0;0;0;1;13;649;37;127;124;0;0;0;0;0;0;0;0;0;0;0;0;2;12;75;11;45;41;576462;202640;147448;0;583882;0;0;25840;10060792895;0;194031;9977;54061;0;
17;0;0;190324;368930;178162;80053;298656;37;56;273;0;270;0;0;0;94;0;2;0;0;0;0;2;18;572;35;75;86;0;0;0;0;0;0;0;0;0;0;0;0;2;22;97;18;63;43;587481;201119;148054;0;587486;0;0;33182;10060762801;0;193927;9977;54166;0;
18;0;0;190324;368930;178162;80053;298656;33;71;461;0;465;0;0;0;98;0;2;0;0;0;0;4;18;518;24;57;75;0;0;0;0;0;0;0;0;0;0;0;0;0;21;148;22;69;55;573676;202898;147791;0;581898;0;0;48688;10061155919;0;195026;9977;53067;0;
19;0;0;190324;368930;178162;80053;298656;30;80;296;0;281;0;0;0;120;0;5;0;0;0;0;1;18;416;31;48;57;0;0;0;0;0;0;0;0;0;0;0;0;1;25;205;36;104;84;586108;201050;147852;0;586393;0;0;43610;10061035667;0;194566;9977;53527;0;
20;0;0;190324;368930;178162;80053;298656;35;75;436;0;430;0;0;0;111;0;5;0;0;0;0;0;6;403;31;49;61;0;0;0;0;0;0;0;0;0;0;0;0;1;20;261;42;127;93;575081;203100;147706;0;581288;0;0;29578;10061435739;0;195852;9977;52242;0;
21;0;0;190324;368930;178162;80053;298656;39;80;276;0;268;0;0;0;125;0;2;0;0;0;0;1;5;349;21;46;64;0;0;0;0;0;0;0;0;0;0;0;0;2;26;370;42;133;118;584333;201393;147754;0;585102;0;0;33966;10061422479;0;195839;9977;52255;0;
22;0;0;190324;368930;178162;80053;298656;33;65;370;0;363;0;0;0;103;0;2;0;0;0;0;1;4;316;20;57;55;0;0;0;0;0;0;0;0;0;0;0;0;0;24;461;61;142;115;574708;202539;147492;0;580194;1;0;50024;10061513633;0;196093;9976;52002;0;
23;0;0;190324;368930;178162;80053;298656;30;61;272;0;253;0;0;0;109;0;1;0;0;0;0;2;7;343;24;47;77;0;0;0;0;0;0;0;0;0;0;0;0;1;28;551;47;127;132;583158;201514;147212;0;584149;1;0;33738;10061790123;0;196873;9975;51223;0;
24;0;0;190324;368930;178162;80053;298656;26;68;296;0;309;0;0;0;79;0;2;0;0;0;0;2;6;314;40;68;79;0;0;0;0;0;0;0;0;0;0;0;0;3;22;555;52;108;130;575173;202807;147247;0;578864;1;0;59814;10061706959;0;196440;9974;51657;0;
25;0;0;190324;368930;178162;80053;298656;14;62;258;0;270;0;0;0;62;0;2;0;0;0;0;2;10;314;26;67;79;0;0;0;0;0;0;0;0;0;0;0;0;1;21;623;34;115;122;580995;201495;146882;0;583685;2;0;35766;10061790711;0;196828;9972;51271;0;
26;0;0;190324;368930;178162;80053;298656;17;66;259;0;291;0;0;0;49;0;2;0;0;0;0;1;11;294;26;66;85;0;0;0;0;0;0;0;0;0;0;0;0;2;17;609;34;90;131;576912;202789;147351;0;578661;0;0;60292;10061826457;0;196794;9971;51306;0;
27;0;0;190324;368930;178162;80053;298656;16;67;349;0;383;0;0;0;45;0;4;0;0;0;0;0;18;226;31;54;97;0;0;0;0;0;0;0;0;0;0;0;0;2;19;562;46;75;87;579404;201796;146662;0;582516;2;0;43662;10061976411;0;197338;9971;50762;0;
28;0;0;190324;368930;178162;80053;298656;11;67;334;0;380;0;0;0;31;0;1;0;0;0;0;1;13;252;27;59;93;0;0;0;0;0;0;0;0;0;0;0;0;1;13;487;33;74;62;577829;202459;146809;0;579352;5;0;42710;10062161125;0;197657;9969;50445;0;
29;0;0;190324;368930;178162;80053;298656;10;73;508;0;553;0;0;0;36;0;2;0;0;0;0;2;13;256;37;62;80;0;0;0;0;0;0;0;0;0;0;0;0;3;10;419;38;43;72;577934;201851;146396;0;581593;2;0;43094;10062432611;0;198749;9969;49354;0;
30;0;0;190324;368930;178162;80053;298656;18;74;535;0;577;0;0;0;50;0;0;0;0;0;0;2;9;244;24;57;64;0;0;0;0;0;0;0;0;0;0;0;0;2;12;405;23;52;81;578209;202719;146693;0;579345;1;0;75448;10062654933;0;199308;9967;48797;0;
31;0;0;190324;368930;178162;80053;298656;16;95;701;0;744;0;0;0;66;0;2;0;0;0;0;1;12;257;17;61;73;0;0;0;0;0;0;0;0;0;0;0;0;2;10;337;18;66;73;576688;201708;146291;0;580439;1;0;78544;10062807867;0;199795;9967;48310;0;
32;0;0;190324;368930;178162;80053;298656;28;99;655;0;699;0;0;0;83;0;0;0;0;0;0;1;19;257;19;55;65;0;0;0;0;0;0;0;0;0;0;0;0;0;5;359;27;56;72;578345;202760;146401;0;579775;0;0;89030;10062949863;0;200199;9967;47906;0;
33;0;0;190324;368930;178162;80053;298656;28;110;816;0;854;0;0;0;98;0;2;0;0;0;0;2;12;323;16;40;58;0;0;0;0;0;0;0;0;0;0;0;0;0;7;336;23;63;68;576052;201572;146076;0;579705;1;0;78380;10063216257;0;200890;9964;47218;0;
34;0;0;190324;368930;178162;80053;298656;39;107;761;0;809;0;0;0;97;0;1;0;0;0;0;0;16;374;13;55;56;0;0;0;0;0;0;0;0;0;0;0;0;2;13;345;34;61;80;578285;202493;146661;0;579704;0;0;55860;10063291709;0;201185;9964;46923;0;
35;0;0;190324;368930;178162;80053;298656;39;106;773;0;800;0;0;0;116;0;2;0;0;0;0;0;19;424;13;52;40;0;0;0;0;0;0;0;0;0;0;0;0;1;9;334;30;63;85;574267;202048;146042;0;578731;0;0;54118;10063384369;0;201405;9963;46704;0;
36;0;0;190324;368930;178162;80053;298656;48;107;706;0;722;0;0;0;139;0;0;0;0;0;0;2;21;466;19;63;55;0;0;0;0;0;0;0;0;0;0;0;0;2;10;281;21;70;75;578411;202502;146575;0;579813;1;0;53060;10063495851;0;201841;9963;46269;0;
37;0;0;190324;368930;178162;80053;298656;41;102;664;0;689;0;0;0;115;0;3;0;0;0;0;1;15;533;22;67;74;0;0;0;0;0;0;0;0;0;0;0;0;0;8;268;31;65;79;573123;201523;145985;0;578017;0;0;54126;10063652603;0;202021;9962;46090;0;
38;0;0;190324;368930;178162;80053;298656;39;93;560;0;570;0;0;0;119;0;3;0;0;0;0;1;28;547;32;59;79;0;0;0;0;0;0;0;0;0;0;0;0;1;12;284;26;59;76;577351;202526;146361;0;579771;1;0;56888;10063670039;0;202186;9962;45925;0;
39;0;0;190324;368930;178162;80053;298656;43;86;607;0;594;0;0;0;139;0;3;0;0;0;0;3;21;588;23;68;83;0;0;0;0;0;0;0;0;0;0;0;0;2;17;259;25;48;72;573772;201901;146037;0;577895;0;0;59894;10063819153;0;202553;9962;45558;0;
40;0;0;190324;368930;178162;80053;298656;36;93;540;0;519;0;0;0;147;0;3;0;0;0;0;3;18;564;27;83;111;0;0;0;0;0;0;0;0;0;0;0;0;0;21;248;31;45;87;576925;202388;146514;0;579138;1;0;57226;10063800517;0;202566;9962;45545;0;
41;0;0;190324;368930;178162;80053;298656;36;74;548;0;541;0;0;0;115;0;2;0;0;0;0;1;25;565;35;92;117;0;0;0;0;0;0;0;0;0;0;0;0;3;12;309;24;66;70;573066;201823;146048;0;577511;0;0;58570;10063828507;0;202587;9962;45524;0;
42;0;0;190324;368930;178162;80053;298656;37;81;490;0;503;0;0;0;102;0;3;0;0;0;0;2;18;565;38;82;95;0;0;0;0;0;0;0;0;0;0;0;0;2;11;333;17;47;67;575984;202177;146466;0;578336;0;0;59850;10063801823;0;202425;9962;45686;0;
43;0;0;190324;368930;178162;80053;298656;29;76;474;0;478;0;0;0;97;0;4;0;0;0;0;0;19;525;31;76;119;0;0;0;0;0;0;0;0;0;0;0;0;2;19;369;23;56;60;572845;201707;146121;0;577005;0;0;61418;10063938709;0;202768;9962;45343;0;
44;0;0;190324;368930;178162;80053;298656;30;89;459;0;486;0;0;0;90;0;2;0;0;0;0;2;17;509;36;79;102;0;0;0;0;0;0;0;0;0;0;0;0;1;12;397;19;57;62;575430;202472;146259;0;578061;1;0;64476;10063660001;0;201977;9961;46135;0;
45;0;0;190324;368930;178162;80053;298656;27;83;488;0;510;0;0;0;85;0;3;0;0;0;0;1;11;461;39;82;119;0;0;0;0;0;0;0;0;0;0;0;0;1;22;405;18;71;53;573675;201623;146091;0;577013;1;0;63726;10063843575;0;202373;9961;45739;0;
46;0;0;190324;368930;178162;80053;298656;34;84;474;0;503;0;0;0;88;0;1;0;0;0;0;1;13;459;37;77;109;0;0;0;0;0;0;0;0;0;0;0;0;0;17;466;16;63;68;575662;202039;146376;0;578016;0;0;67072;10063734373;0;202031;9961;46081;0;
47;0;0;190324;368930;178162;80053;298656;39;76;394;0;399;0;0;0;108;0;2;0;0;0;0;4;15;447;38;77;111;0;0;0;0;0;0;0;0;0;0;0;0;2;19;504;22;59;78;573615;201764;146068;0;576705;0;0;68386;10063762667;0;202051;9961;46061;0;
48;0;0;190324;368930;178162;80053;298656;32;78;445;0;466;0;0;0;89;0;0;0;0;0;0;2;15;444;33;62;89;0;0;0;0;0;0;0;0;0;0;0;0;4;18;513;26;52;83;574872;202047;146166;0;577631;2;0;69972;10063593581;0;201549;9960;46564;0;
49;0;0;190324;368930;178162;80053;298656;22;79;434;0;442;0;0;0;93;0;0;0;0;0;0;0;12;399;31;75;88;0;0;0;0;0;0;0;0;0;0;0;0;1;23;538;22;62;81;573688;201617;146177;0;576477;0;0;71232;10063616649;0;201546;9959;46568;0;
50;0;0;190324;368930;178162;80053;298656;27;90;437;0;428;0;0;0;125;0;1;0;0;0;0;2;15;433;29;69;92;0;0;0;0;0;0;0;0;0;0;0;0;0;18;517;33;90;95;573693;202121;146296;0;577076;1;0;140212;10063513045;0;201163;9958;46952;0;
51;0;0;190324;368930;178162;80053;298656;23;94;502;0;514;0;0;0;104;0;1;0;0;0;0;4;18;414;28;62;90;0;0;0;0;0;0;0;0;0;0;0;0;1;23;525;35;82;108;573942;201678;146103;0;576429;1;0;75590;10063615545;0;201411;9958;46704;0;
52;0;0;190324;368930;178162;80053;298656;33;75;539;0;561;0;0;0;85;0;1;0;0;0;0;0;14;396;45;56;99;0;0;0;0;0;0;0;0;0;0;0;0;2;13;489;35;80;118;573972;201894;146015;0;577076;0;0;75690;10063557687;0;201071;9957;47045;0;
53;0;0;190324;368930;178162;80053;298656;36;86;524;0;542;0;0;0;101;0;3;0;0;0;0;3;9;361;21;83;102;0;0;0;0;0;0;0;0;0;0;0;0;1;19;483;29;87;95;573532;201635;146020;0;576411;0;0;75932;10063504609;0;201061;9957;47055;0;
54;0;0;190324;368930;178162;80053;298656;21;93;529;0;569;0;0;0;72;0;2;0;0;0;0;3;21;357;31;78;115;0;0;0;0;0;0;0;0;0;0;0;0;1;19;488;40;66;98;573203;201906;146038;0;576491;0;0;81596;10063520391;0;200961;9957;47155;0;
55;0;0;190324;368930;178162;80053;298656;26;99;541;0;575;0;0;0;91;0;0;0;0;0;0;3;21;373;21;66;113;0;0;0;0;0;0;0;0;0;0;0;0;2;14;507;39;60;105;573534;201457;145976;0;576214;0;0;82792;10063675063;0;201467;9957;46649;0;
56;0;0;190324;368930;178162;80053;298656;19;79;637;0;660;0;0;0;71;0;4;0;0;0;0;1;11;364;30;69;103;0;0;0;0;0;0;0;0;0;0;0;0;1;12;465;24;93;117;572562;201821;145967;0;575798;0;0;80244;10063816629;0;201734;9957;46382;0;
57;0;0;190324;368930;178162;80053;298656;35;95;628;0;656;0;0;0;99;0;3;0;0;0;0;2;6;406;27;76;98;0;0;0;0;0;0;0;0;0;0;0;0;3;15;440;29;71;101;573830;201479;145895;0;576220;0;0;82700;10063898199;0;202137;9957;45979;0;
58;0;0;190324;368930;178162;80053;298656;30;90;692;0;743;0;0;0;68;0;1;0;0;0;0;1;15;442;27;70;80;0;0;0;0;0;0;0;0;0;0;0;0;2;15;435;44;73;89;572719;201735;145833;0;575908;0;0;87382;10064121619;0;202715;9957;45401;0;
59;0;0;190324;368930;178162;80053;298656;22;99;633;0;668;0;0;0;86;0;0;0;0;0;0;5;22;455;22;63;67;0;0;0;0;0;0;0;0;0;0;0;0;1;17;461;33;84;105;573589;201590;145975;0;575964;0;0;85772;10064171621;0;202875;9957;45241;0;
60;0;0;190324;368930;178162;80053;298656;16;76;723;0;743;0;0;0;71;0;1;0;0;0;0;2;13;454;26;72;91;0;0;0;0;0;0;0;0;0;0;0;0;2;14;444;32;59;93;572101;201753;145810;0;575636;0;0;90176;10064243431;0;202904;9957;45212;0;
61;0;0;190324;368930;178162;80053;298656;23;71;624;0;667;0;0;0;51;0;0;0;0;0;0;0;19;468;19;71;81;0;0;0;0;0;0;0;0;0;0;0;0;3;13;418;30;74;103;573048;201376;145978;0;575900;1;0;170552;10064204223;0;202818;9957;45298;0;
62;0;0;190324;368930;178162;80053;298656;31;92;646;0;699;0;0;0;70;0;0;0;0;0;0;2;16;489;30;78;90;0;0;0;0;0;0;0;0;0;0;0;0;1;20;386;27;66;88;571560;201649;145871;0;574953;0;0;90204;10064100677;0;202514;9957;45602;0;
63;0;0;190324;368930;178162;80053;298656;28;76;635;0;658;0;0;0;80;0;1;0;0;0;0;1;18;541;22;72;88;0;0;0;0;0;0;0;0;0;0;0;0;3;23;406;29;67;103;573079;201529;145796;0;575679;0;0;176506;10064134429;0;202526;9957;45590;0;
64;0;0;190324;368930;178162;80053;298656;36;89;645;0;667;0;0;0;102;0;1;0;0;0;0;1;21;517;26;61;87;0;0;0;0;0;0;0;0;0;0;0;0;1;8;413;31;70;106;571770;201497;145720;0;575129;0;0;91766;10064098579;0;202346;9957;45770;0;
65;0;0;190324;368930;178162;80053;298656;37;82;624;0;647;0;0;0;94;0;2;0;0;0;0;3;26;554;26;62;96;0;0;0;0;0;0;0;0;0;0;0;0;6;13;423;31;74;118;573073;201360;145916;0;575339;0;0;96942;10064150995;0;202420;9957;45696;0;
66;0;0;190324;368930;178162;80053;298656;46;85;567;0;572;0;0;0;124;0;2;0;0;0;0;1;10;534;22;72;91;0;0;0;0;0;0;0;0;0;0;0;0;3;15;390;29;69;112;571510;201535;145777;0;574801;0;0;177850;10064070337;0;202206;9957;45910;0;
67;0;0;190324;368930;178162;80053;298656;27;105;617;0;632;0;0;0;117;0;0;0;0;0;0;1;16;506;25;58;88;0;0;0;0;0;0;0;0;0;0;0;0;0;10;408;26;83;103;572539;201452;145812;0;575121;0;0;97322;10064165175;0;202493;9957;45623;0;
68;0;0;190324;368930;178162;80053;298656;30;78;611;0;624;0;0;0;94;0;1;0;0;0;0;0;19;534;22;57;98;0;0;0;0;0;0;0;0;0;0;0;0;2;19;442;26;62;79;570785;201533;145757;0;574362;0;0;98910;10064219985;0;202616;9957;45500;0;
69;0;0;190324;368930;178162;80053;298656;40;93;554;0;574;0;0;0;111;0;2;0;0;0;0;1;16;541;30;72;104;0;0;0;0;0;0;0;0;0;0;0;0;2;17;466;18;76;93;572051;201367;145613;0;574900;0;0;195596;10064291911;0;202713;9957;45403;0;
70;0;0;190324;368930;178162;80053;298656;34;87;606;0;621;0;0;0;105;0;1;0;0;0;0;1;20;508;38;63;86;0;0;0;0;0;0;0;0;0;0;0;0;0;15;455;25;67;71;571134;201328;145699;0;574469;2;0;104526;10064404639;0;203069;9957;45047;0;
71;0;0;190324;368930;178162;80053;298656;30;111;528;0;567;0;0;0;100;0;2;0;0;0;0;2;17;526;34;73;109;0;0;0;0;0;0;0;0;0;0;0;0;2;18;464;14;69;82;572087;201272;145711;0;574752;0;0;201212;10064433499;0;203116;9957;45000;0;
72;0;0;190324;368930;178162;80053;298656;43;79;536;0;539;0;0;0;119;0;0;0;0;0;0;4;13;516;26;73;102;0;0;0;0;0;0;0;0;0;0;0;0;4;18;498;23;73;78;571066;201342;145712;0;574189;0;0;114732;10064488207;0;203177;9957;44939;0;
73;0;0;190324;368930;178162;80053;298656;36;88;571;0;594;0;0;0;100;0;1;0;0;0;0;3;13;550;26;69;102;0;0;0;0;0;0;0;0;0;0;0;0;1;16;491;39;76;77;571391;201313;145628;0;574505;0;0;207434;10064523571;0;203313;9957;44803;0;
74;0;0;190324;368930;178162;80053;298656;24;71;551;0;560;0;0;0;86;0;0;0;0;0;0;1;16;477;36;79;67;0;0;0;0;0;0;0;0;0;0;0;0;1;29;519;19;59;85;570602;201392;145649;0;573685;0;0;107394;10064586037;0;203515;9957;44601;0;
75;0;0;190324;368930;178162;80053;298656;32;92;597;0;626;0;0;0;93;0;2;0;0;0;0;3;18;493;35;83;94;0;0;0;0;0;0;0;0;0;0;0;0;0;9;524;24;67;91;570924;201277;145680;0;573953;0;0;212566;10064516529;0;203264;9957;44852;0;
76;0;0;190324;368930;178162;80053;298656;39;92;597;0;639;0;0;0;87;0;2;0;0;0;0;3;17;497;30;78;105;0;0;0;0;0;0;0;0;0;0;0;0;2;13;472;27;58;98;571414;201358;145588;0;573792;0;0;112234;10064514235;0;203091;9957;45026;0;
77;0;0;190324;368930;178162;80053;298656;36;90;601;0;618;0;0;0;109;0;0;0;0;0;0;1;21;454;29;74;86;0;0;0;0;0;0;0;0;0;0;0;0;1;20;501;40;76;87;571200;201218;145698;0;574103;0;0;108860;10064426837;0;202790;9957;45327;0;
78;0;0;190324;368930;178162;80053;298656;30;83;603;0;605;0;0;0;109;0;2;0;0;0;0;3;14;503;30;78;91;0;0;0;0;0;0;0;0;0;0;0;0;3;17;551;28;55;101;571062;201246;145760;0;573875;0;0;113362;10064449717;0;202824;9957;45293;0;
79;0;0;190324;368930;178162;80053;298656;24;97;599;0;619;0;0;0;100;0;1;0;0;0;0;4;14;502;44;81;119;0;0;0;0;0;0;0;0;0;0;0;0;2;14;515;23;71;92;570633;201099;145530;0;573751;0;0;113290;10064447861;0;202813;9957;45304;0;
80;0;0;190324;368930;178162;80053;298656;37;92;581;0;590;0;0;0;120;0;0;0;0;0;0;3;15;459;31;70;109;0;0;0;0;0;0;0;0;0;0;0;0;2;12;488;33;73;106;570587;201230;145605;0;573265;0;0;116146;10064351959;0;202497;9957;45620;0;
81;0;0;190324;368930;178162;80053;298656;27;91;573;0;604;0;0;0;86;0;1;0;0;0;0;1;8;449;30;64;110;0;0;0;0;0;0;0;0;0;0;0;0;0;16;507;22;68;102;569930;201106;145507;0;573349;0;0;117446;10064331221;0;202380;9957;45737;0;
82;0;0;190324;368930;178162;80053;298656;29;115;639;0;693;0;0;0;89;0;1;0;0;0;0;1;19;521;37;74;135;0;0;0;0;0;0;0;0;0;0;0;0;2;21;534;23;65;90;570748;201175;145352;0;573343;0;0;120122;10064338417;0;202318;9957;45799;0;
83;0;0;190324;368930;178162;80053;298656;28;85;648;0;672;0;0;0;88;0;1;0;0;0;0;2;25;473;35;69;121;0;0;0;0;0;0;0;0;0;0;0;0;2;12;505;40;78;97;569982;201060;145495;0;573071;0;0;228052;10064309001;0;202113;9957;46004;0;
84;0;0;190324;368930;178162;80053;298656;28;79;605;0;629;0;0;0;80;0;3;0;0;0;0;3;14;489;27;85;115;0;0;0;0;0;0;0;0;0;0;0;0;1;22;543;34;69;92;570620;201174;145402;0;573291;0;0;121428;10064288897;0;202066;9957;46052;0;
85;0;0;190324;368930;178162;80053;298656;26;106;588;0;645;0;0;0;74;0;1;0;0;0;0;1;15;471;24;71;106;0;0;0;0;0;0;0;0;0;0;0;0;1;23;457;34;74;106;569788;200901;145496;0;573036;0;0;233704;10064410897;0;202411;9957;45708;0;
86;0;0;190324;368930;178162;80053;298656;17;96;596;0;637;0;0;0;72;0;0;0;0;0;0;2;11;513;31;72;122;0;0;0;0;0;0;0;0;0;0;0;0;3;17;488;30;76;85;570135;201153;145369;0;572892;0;0;243316;10064381687;0;202260;9957;45859;0;
87;0;0;190324;368930;178162;80053;298656;30;65;630;0;644;0;0;0;81;0;0;0;0;0;0;3;14;478;20;69;89;0;0;0;0;0;0;0;0;0;0;0;0;4;17;501;29;86;101;569279;201048;145488;0;572713;0;0;128912;10064516095;0;202613;9957;45506;0;
88;0;0;190324;368930;178162;80053;298656;25;79;641;0;684;0;0;0;60;0;1;0;0;0;0;1;21;520;28;70;94;0;0;0;0;0;0;0;0;0;0;0;0;6;17;538;40;71;112;570155;200975;145331;0;572925;0;0;130384;10064591505;0;202815;9957;45304;0;
