Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178027;79999;298656;3;7;68;0;62;0;0;0;14;0;2;0;0;0;0;0;0;7;3;15;22;0;0;0;0;0;2;0;0;0;0;0;0;1;5;4;11;29;15;583931;203930;144524;0;591275;0;0;15338;10061663043;0;197278;9638;50974;0;
11;0;0;190324;368930;178027;79999;298654;7;14;51;0;53;0;0;0;18;0;1;0;0;0;0;0;2;14;4;16;18;0;0;0;0;1;3;0;0;0;0;0;2;8;6;6;9;13;19;591676;201624;147244;0;590409;0;0;16882;10061034209;0;195044;9638;53209;0;
12;0;0;190324;368930;178027;79999;298654;0;10;110;0;109;0;0;0;10;0;1;0;0;0;0;0;2;23;5;13;18;0;0;0;0;0;6;0;0;0;0;0;0;3;6;10;5;18;11;581795;203853;146796;0;590464;0;0;20700;10061040659;0;195162;9638;53093;0;
13;0;0;190324;368930;178027;79999;298654;1;8;31;0;35;0;0;0;5;0;0;0;0;0;0;0;2;32;10;17;8;0;0;0;0;0;7;0;0;0;0;0;0;1;2;3;7;11;9;593326;201246;147994;0;591867;0;0;18356;10060417835;0;193129;9638;55126;0;
14;0;0;190324;368930;178027;79999;298654;3;7;79;0;77;0;0;0;12;0;0;0;0;0;0;0;1;39;5;12;19;0;0;0;0;0;14;0;0;0;0;0;0;0;1;4;1;4;5;581143;203722;147654;0;588601;0;0;23552;10060692871;0;193904;9638;54352;0;
15;0;0;190324;368930;178027;79999;298654;0;1;31;0;25;0;0;0;7;0;0;0;0;0;0;0;1;45;6;18;21;0;0;0;0;0;15;0;0;0;0;0;0;1;1;0;2;3;7;592965;201799;148454;0;593057;0;0;22774;10060428497;0;193143;9638;55113;0;
16;0;0;190324;368930;178027;79999;298653;1;5;31;0;33;0;0;0;4;0;0;0;0;0;0;0;1;51;9;8;14;0;0;0;0;1;29;0;0;0;0;0;1;0;2;2;0;2;6;580948;203290;147994;0;588972;0;0;24730;10060668351;0;193842;9638;54414;0;
17;0;0;190324;368930;178027;79999;298651;8;5;20;0;21;0;0;0;12;0;0;0;0;0;0;0;1;54;4;6;7;0;0;5;0;0;20;0;0;0;0;0;2;0;0;2;1;7;11;593006;201813;148635;0;593123;0;0;46062;10060485287;0;193224;9638;55032;0;
18;0;0;190324;368930;178027;79999;298649;8;7;90;0;96;0;0;0;7;0;1;0;1;0;0;0;4;62;3;7;6;0;1;37;0;0;2;0;0;0;0;0;2;0;0;1;4;11;14;579425;203528;148248;0;587753;0;0;42898;10060919697;0;194531;9638;53725;0;
19;0;0;190324;368930;178027;79999;298647;7;13;25;0;32;0;0;0;11;0;2;0;0;0;0;0;3;66;1;6;7;0;0;29;0;0;2;0;0;0;0;0;2;0;1;7;2;10;17;592701;201617;148488;0;593123;0;0;30112;10060867087;0;194342;9638;53914;0;
20;0;0;190324;368929;178027;79999;298643;7;9;63;0;60;0;0;0;19;0;0;0;0;0;0;0;1;38;1;6;11;0;0;10;0;0;6;0;0;0;0;1;4;0;1;10;5;13;15;581589;203847;148331;0;588480;0;0;31244;10061059393;0;194969;9638;53287;0;
21;0;0;190324;368929;178027;79999;298641;9;7;39;0;43;0;0;0;11;0;1;0;0;0;0;0;2;44;4;10;4;0;0;9;0;0;9;0;0;0;0;0;2;0;0;20;5;17;15;591807;202130;148392;0;592466;0;0;35220;10061126925;0;195178;9638;53079;0;
22;0;0;190324;368929;178027;79999;298635;5;10;51;0;53;0;0;0;13;0;0;0;0;0;0;0;1;28;3;2;11;0;0;10;0;0;3;0;0;1;0;0;5;0;3;23;5;12;13;582207;203361;148190;0;587568;0;0;56244;10061349785;0;195871;9638;52386;0;
23;0;0;190324;368929;178027;79999;298627;0;12;48;0;50;0;0;0;9;0;1;0;0;0;0;0;1;32;8;2;11;0;0;0;0;0;13;0;0;0;0;0;8;0;0;27;5;8;16;591417;202414;148037;0;592257;0;0;33756;10061616755;0;196722;9638;51535;0;
24;0;0;190324;368929;178027;79999;298613;6;11;48;0;52;0;0;0;13;0;0;0;0;0;0;0;2;45;7;10;5;0;0;1;0;0;18;0;0;2;0;0;12;0;3;25;5;16;9;583311;203560;147959;0;587506;0;0;38324;10061608637;0;196443;9637;51815;0;
25;0;0;190324;368929;178027;79999;298594;3;3;24;0;20;0;0;0;10;0;0;0;0;0;0;0;1;41;5;4;6;0;0;8;0;0;13;0;0;5;0;0;14;0;1;37;4;17;17;589767;202308;147705;0;592645;0;0;38762;10061689891;0;196914;9637;51344;0;
26;0;0;190324;368929;178027;79999;298576;59;33;366;0;452;0;0;0;5;1;0;0;0;0;0;0;3;40;8;10;5;0;0;0;0;0;17;0;0;9;0;0;9;0;2;23;3;15;16;440908;72442;5899;0;114613;121184;0;69386;10072723303;0;232403;9637;15855;0;
27;0;0;190324;368929;178027;79999;298556;65;42;899;0;1001;0;0;0;5;0;0;0;0;0;0;0;1;34;7;3;14;0;0;13;0;0;8;0;0;14;0;0;6;0;0;23;7;7;8;115051;63741;0;0;11337;47351;0;71878;10072752459;0;232579;9637;15680;0;
28;0;0;190324;368929;178027;79999;298535;34;24;423;0;472;0;0;0;9;0;0;0;0;0;0;1;0;39;4;6;7;0;0;9;1;0;6;0;0;17;0;0;4;0;3;27;6;6;10;115132;63735;0;0;10849;45549;0;41404;10073002259;0;233375;9637;14887;0;
29;0;0;190324;368928;178027;79999;298507;19;20;333;0;363;0;0;0;9;0;0;0;0;0;0;0;4;35;3;11;10;0;1;12;0;1;11;0;1;19;0;0;9;0;3;33;4;5;11;111975;63737;0;0;10740;46094;0;77036;10072922419;0;233108;9637;15157;0;
30;0;0;190324;368928;178027;79999;298490;32;17;313;0;353;0;0;0;9;0;0;0;0;0;0;0;5;106;14;10;13;0;1;49;0;0;8;0;0;11;0;0;6;0;1;31;4;3;9;113502;63731;0;0;11113;46455;0;80226;10072649441;0;232200;9637;16066;0;
31;0;0;190324;368928;178027;79999;298477;26;18;359;0;398;0;0;0;5;0;0;0;0;0;0;7;1;185;18;15;24;1;0;101;1;0;4;0;0;10;0;0;3;0;2;27;5;5;7;114016;63725;0;0;10468;46946;0;46576;10072543971;0;231816;9637;16450;0;
32;0;0;190324;368928;178027;79999;298457;35;33;502;0;563;0;0;0;7;0;0;0;0;0;0;9;8;310;27;21;42;2;2;155;0;0;11;0;0;9;0;0;11;0;1;23;6;5;7;114392;63732;0;0;10208;48601;0;74172;10072654575;0;232162;9637;16104;0;
33;0;0;190324;368928;178027;79999;298447;17;18;292;0;315;0;0;0;12;0;0;0;0;0;0;9;11;346;32;13;61;1;3;180;0;0;10;0;0;1;0;0;9;0;1;18;4;2;10;118328;63727;0;0;10316;52659;0;78890;10072918325;0;232994;9637;15272;0;
34;0;0;190324;368928;178027;79999;298431;25;28;407;0;448;0;0;0;12;0;0;0;0;0;0;5;5;329;26;17;113;0;2;161;0;0;16;0;0;4;0;0;12;0;1;21;7;8;7;120861;63730;0;0;10161;55727;0;83632;10073130527;0;233659;9637;14608;0;
35;0;0;190324;368928;178027;79999;298412;25;24;316;0;353;0;0;0;12;0;0;0;0;0;0;1;6;306;22;20;135;1;1;153;0;0;12;0;0;8;0;0;11;0;2;19;7;9;5;123218;63732;0;0;10053;58781;0;52628;10073125987;0;233608;9637;14660;0;
36;0;0;190324;368928;178027;79999;298395;30;26;423;0;461;0;0;0;18;0;0;0;0;0;0;4;10;263;31;15;146;0;0;114;0;1;11;0;0;6;0;0;11;0;3;21;6;9;7;124974;63729;0;0;10290;60939;0;84320;10072910097;0;232887;9637;15381;0;
37;0;0;190323;368928;178027;79999;298368;28;25;285;0;313;0;0;0;25;0;0;0;0;0;0;6;5;214;23;15;154;1;2;104;0;0;12;1;0;18;0;0;9;1;0;26;5;10;17;126043;63727;0;0;10408;61611;0;69680;10072657875;0;232050;9637;16219;0;
38;0;0;190323;368928;178027;79999;298337;18;24;263;0;277;0;0;0;28;0;0;0;0;0;0;9;3;254;20;19;154;3;0;132;0;0;4;0;0;26;0;0;5;1;4;33;8;7;13;126429;63722;0;0;10595;61759;0;83586;10072576419;0;231771;9637;16499;0;
39;0;0;190323;368928;178027;79999;298269;11;26;235;0;257;0;0;0;15;0;0;0;0;0;0;4;5;217;22;14;142;1;1;111;0;1;7;0;0;62;0;0;6;4;4;41;10;4;12;126214;63726;0;0;10614;60891;0;56624;10072743059;0;232294;9637;15976;0;
40;0;0;190323;368927;178026;79999;298182;30;26;398;0;432;0;0;0;22;0;0;0;0;0;0;2;7;202;24;15;156;1;1;77;0;0;18;0;1;71;0;0;16;4;3;62;16;12;28;126150;63721;0;0;10656;61380;0;61174;10072931215;0;232865;9637;15405;0;
41;0;0;190322;368926;178025;79999;298074;15;21;286;0;311;0;0;0;11;0;0;0;0;0;0;3;6;185;18;19;149;1;1;80;0;0;10;1;1;100;0;0;8;6;5;88;18;12;44;126051;63720;0;0;10613;61552;0;60282;10072976085;0;232989;9637;15281;0;
42;0;0;190321;368923;178023;79999;297948;20;20;198;0;226;0;0;0;12;0;0;0;0;0;0;1;5;180;28;18;163;0;1;82;0;0;5;1;3;122;0;0;4;3;5;134;26;16;53;126898;63723;0;0;10875;62039;0;96762;10072921003;0;232788;9637;15483;0;
43;0;0;190321;368922;178022;79999;297802;19;9;199;0;218;0;0;0;9;0;0;0;0;0;0;2;3;128;24;29;173;1;1;40;0;0;10;0;1;138;0;0;8;6;5;128;27;18;85;125757;63718;0;0;10492;60570;0;61568;10072823193;0;232450;9637;15823;0;
44;0;0;190321;368921;178021;79999;297647;14;18;194;0;218;0;0;0;8;0;0;0;0;0;0;0;5;139;21;19;172;0;0;31;0;0;16;0;1;141;0;0;14;0;2;133;33;22;90;126305;63718;0;0;10606;61573;0;62658;10072817187;0;232416;9637;15859;0;
45;0;0;190320;368921;178021;79999;297504;21;18;232;0;260;0;0;0;11;0;0;0;0;0;0;2;6;139;19;24;185;1;0;33;0;0;15;1;0;131;0;0;12;5;1;154;20;14;125;126506;63722;0;0;10738;61081;0;91266;10072867157;0;232557;9637;15719;0;
46;0;0;190320;368920;178021;79999;297367;26;21;262;0;294;0;0;0;15;0;0;0;0;0;0;1;1;115;20;13;164;0;0;36;0;0;13;0;1;126;0;0;11;2;6;125;25;16;144;126917;63720;0;0;10823;61920;0;68024;10072951303;0;232790;9637;15486;0;
47;0;0;190319;368918;178019;79999;297224;24;13;231;0;258;0;0;0;10;0;0;0;0;0;0;0;2;117;16;14;157;0;0;29;0;0;10;1;2;134;0;0;9;2;9;129;17;15;135;126161;63717;0;0;11135;60264;0;101708;10072976431;0;232846;9637;15430;0;
48;0;0;190318;368917;178018;79999;297108;23;29;257;0;295;0;0;0;14;0;0;0;0;0;0;1;4;92;29;19;157;1;0;30;0;1;4;1;1;111;0;0;5;6;6;101;28;23;149;126906;63718;0;0;11231;61336;0;101134;10073025839;0;232988;9637;15288;0;
49;0;0;190315;368915;178017;79999;296993;25;31;281;0;326;0;0;0;11;0;0;0;0;0;0;1;5;90;14;19;142;0;0;21;0;0;9;3;2;109;0;0;6;3;3;112;22;12;148;125872;63722;0;0;11293;60221;0;134740;10073012537;0;232925;9637;15351;0;
50;0;0;190315;368914;178016;79999;296919;32;27;340;0;389;0;0;0;10;0;0;0;0;0;0;0;5;110;21;16;109;0;1;14;0;0;8;0;1;69;0;0;5;3;3;106;26;15;157;127371;63721;0;0;11472;61183;0;107762;10072882411;0;232485;9637;15791;0;
51;0;0;190312;368914;178016;79999;296833;45;27;421;0;485;0;0;0;8;0;0;0;0;0;0;1;2;136;18;13;108;0;0;29;0;0;11;3;0;76;0;0;10;3;5;96;21;16;158;126049;63713;0;0;11559;59981;0;74456;10072896987;0;232505;9637;15771;0;
52;0;0;190312;368914;178016;79999;296750;35;29;306;0;362;0;0;0;7;1;0;0;0;0;0;1;5;159;21;14;98;0;1;47;0;0;11;0;0;75;0;0;8;1;4;87;15;23;167;126658;63721;0;0;11835;59762;0;111818;10072955601;0;232673;9637;15603;0;
53;0;0;190311;368912;178015;79998;296689;42;29;330;0;392;0;0;0;9;0;0;0;0;0;0;3;7;146;22;11;103;0;1;28;0;0;10;1;2;52;0;0;9;0;7;85;21;26;166;126947;63716;0;0;11904;60528;0;73686;10072960359;0;232665;9637;15611;0;
54;0;0;190311;368911;178015;79998;296640;33;26;358;0;406;0;0;0;11;0;0;0;0;0;0;1;5;175;24;14;122;0;0;39;0;0;13;0;1;38;0;0;11;1;5;86;23;21;184;126880;63719;0;0;11963;60379;0;115510;10073043501;0;232907;9637;15369;0;
55;0;0;190310;368911;178015;79998;296597;36;30;350;0;404;0;0;0;12;0;0;0;0;0;0;1;6;222;29;19;86;0;0;46;0;0;11;1;0;37;0;0;6;0;1;98;20;19;171;126810;63713;0;0;12189;58981;0;122464;10072945179;0;232560;9637;15716;0;
56;0;0;190310;368911;178015;79998;296563;37;28;362;0;423;0;0;0;4;0;0;0;0;0;0;6;12;216;30;25;113;0;2;37;0;0;11;0;0;25;0;0;9;0;2;79;27;17;153;126905;63717;0;0;12175;59909;0;146558;10072955931;0;232581;9637;15695;0;
57;0;0;190309;368910;178015;79997;296521;36;25;326;0;378;0;0;0;9;0;0;0;0;0;0;4;6;235;30;28;92;0;1;27;0;0;11;1;0;37;0;1;5;1;4;84;25;20;175;126162;63719;0;0;12081;59141;0;85164;10073004873;0;232715;9637;15561;0;
58;0;0;190309;368910;178015;79997;296491;31;34;347;0;408;0;0;0;4;0;0;0;0;0;0;5;6;233;32;17;114;1;0;32;0;0;9;0;0;26;0;0;4;1;4;96;19;18;138;126381;63715;0;0;12244;59100;0;128092;10072977629;0;232608;9637;15668;0;
59;0;0;190309;368910;178015;79997;296457;36;22;353;0;397;0;0;0;14;0;0;0;0;0;0;5;1;209;25;27;109;0;0;18;0;0;15;0;0;25;0;0;9;1;5;79;21;20;111;127242;63716;0;0;12440;60237;0;84780;10073033351;0;232762;9637;15514;0;
60;0;0;190309;368909;178014;79997;296431;39;29;407;0;464;0;0;0;11;0;0;0;0;0;0;2;3;211;27;19;113;0;0;33;0;0;5;0;1;21;0;0;5;3;3;101;15;10;132;125999;63718;0;0;12288;57870;0;117636;10073024969;0;232706;9637;15570;0;
61;0;0;190309;368909;178014;79997;296401;33;32;341;0;400;0;0;0;6;0;0;0;0;0;0;3;7;219;40;24;143;0;1;30;0;1;11;0;0;23;0;0;7;1;1;93;15;16;127;125809;63720;0;0;12085;58852;0;141868;10073061741;0;232803;9637;15473;0;
62;0;0;190309;368909;178014;79997;296347;26;27;324;0;364;0;0;0;13;0;0;0;0;0;0;4;11;228;27;23;138;0;0;28;1;0;8;0;0;45;0;0;9;0;4;99;22;11;106;126166;63716;0;0;12126;59077;0;142526;10073059439;0;232766;9637;15510;0;
63;0;0;190309;368908;178013;79997;296304;19;22;305;0;340;0;0;0;6;0;0;0;0;0;0;0;7;190;31;23;119;0;0;26;0;0;10;0;1;36;0;0;7;4;4;135;32;23;103;126701;63715;0;0;12379;58988;0;146568;10072971119;0;232468;9637;15808;0;
64;0;0;190309;368907;178013;79997;296262;30;25;325;0;366;0;0;0;14;0;0;0;0;0;0;4;9;194;29;14;144;0;0;45;0;0;8;0;1;35;0;0;7;1;8;133;34;12;106;126364;63717;0;0;12250;59097;0;147298;10072982957;0;232486;9637;15791;0;
65;0;0;190309;368906;178012;79997;296215;32;25;358;0;402;0;0;0;13;0;0;0;0;0;0;4;7;162;41;21;170;0;0;29;0;0;11;0;1;38;0;0;9;3;7;143;25;13;120;126166;63712;0;0;12439;57724;0;93194;10073122149;0;232905;9637;15372;0;
66;0;0;190309;368905;178011;79997;296173;25;27;369;0;407;0;0;0;14;0;0;0;0;0;0;5;6;186;28;21;209;0;1;45;0;0;12;0;1;32;0;0;10;3;9;189;22;33;109;125711;63719;0;0;12202;59260;0;153036;10073158295;0;233002;9637;15275;0;
67;0;0;190309;368905;178011;79997;296131;35;30;302;0;347;0;0;0;20;0;0;0;0;0;0;6;7;170;27;19;172;0;0;42;0;0;11;0;0;31;0;0;11;2;1;152;31;23;97;126404;63709;0;0;12313;58655;0;130886;10073073781;0;232704;9637;15573;0;
68;0;0;190309;368905;178011;79997;296093;26;31;310;0;348;0;0;0;19;0;0;0;0;0;0;1;7;155;22;19;178;0;0;41;0;0;9;0;0;32;0;0;6;4;9;168;33;10;103;125070;63709;0;0;12054;57492;0;160540;10073014097;0;232688;9637;15589;0;
69;0;0;190308;368904;178010;79997;296049;29;30;282;0;327;0;0;0;14;0;0;0;0;0;0;3;9;140;31;11;202;0;0;45;0;1;10;1;1;37;0;0;7;6;2;175;33;23;129;125364;63718;0;0;12126;58401;0;99074;10072927969;0;232394;9637;15883;0;
70;0;0;190308;368903;178010;79997;296011;26;15;281;0;309;0;0;0;13;0;0;0;0;0;0;1;8;153;25;23;179;0;2;48;1;0;12;0;1;30;0;0;8;3;7;183;34;22;119;126588;63712;0;0;12114;59659;0;164956;10073033711;0;232702;9637;15575;0;
71;0;0;190307;368903;178010;79997;295978;25;28;287;0;331;0;0;0;9;0;0;0;0;0;0;4;9;155;24;19;173;1;2;61;0;0;8;0;0;27;1;0;6;2;7;170;27;27;132;125294;63715;0;0;12225;57732;0;103188;10073022847;0;232665;9637;15612;0;
72;0;0;190307;368903;178010;79997;295935;37;26;333;0;383;0;0;0;13;0;0;0;0;0;0;4;5;154;23;15;164;0;0;45;0;0;19;0;0;30;0;0;13;1;9;171;30;21;123;125822;63720;0;0;11883;58541;0;197624;10073094595;0;232880;9637;15397;0;
73;0;0;190307;368903;178010;79997;295895;21;21;261;0;288;0;0;0;15;0;0;0;0;0;0;4;4;175;24;19;187;3;1;65;0;0;4;0;0;37;0;0;3;4;4;136;26;22;147;125023;63710;0;0;12137;57955;0;105896;10073057135;0;232725;9637;15552;0;
74;0;0;190307;368903;178010;79997;295847;35;29;244;0;295;0;0;0;13;0;0;0;0;0;0;7;4;160;27;26;158;2;0;44;0;0;9;0;0;42;0;0;6;3;3;155;28;24;170;125882;63711;0;0;11920;59176;0;104428;10073031165;0;232637;9637;15640;0;
75;0;0;190307;368903;178010;79997;295808;33;17;287;0;322;0;0;0;15;0;0;0;0;0;0;6;5;151;25;27;137;1;1;43;0;0;6;0;0;35;0;0;4;3;9;154;32;14;164;124303;63705;0;0;11927;57002;0;181536;10073061585;0;232705;9637;15572;0;
76;0;0;190307;368903;178010;79997;295766;33;31;283;0;334;0;0;0;13;0;0;0;0;0;0;4;7;135;25;21;152;0;3;12;0;0;12;0;0;32;0;0;10;2;7;106;42;20;189;125086;63710;0;0;11959;58307;0;106404;10073106849;0;232828;9637;15449;0;
77;0;0;190307;368902;178009;79997;295718;31;24;253;0;299;0;0;0;9;0;0;0;0;0;0;1;7;146;22;18;158;0;1;17;0;0;10;0;1;41;0;0;7;6;7;135;18;19;182;125583;63707;0;0;11972;58854;0;216938;10073048995;0;232631;9637;15646;0;
78;0;0;190307;368902;178009;79997;295670;43;22;287;0;338;0;0;0;14;0;0;0;0;0;0;1;4;153;35;20;147;0;0;5;0;0;8;0;0;45;0;0;3;1;8;115;28;20;160;125500;63708;0;0;12026;58443;0;144594;10073098201;0;232774;9637;15503;0;
79;0;0;190307;368901;178009;79997;295617;30;25;277;0;323;0;0;0;9;0;0;0;0;0;0;2;5;139;29;18;141;0;0;1;0;0;9;0;1;41;0;0;12;2;4;112;19;16;177;124828;63708;0;0;12035;57697;0;193156;10073121355;0;232820;9637;15457;0;
80;0;0;190307;368899;178007;79997;295563;38;28;291;0;346;0;0;0;11;0;0;0;0;0;0;2;8;159;29;18;124;0;0;0;0;1;6;0;2;48;0;0;6;4;12;104;28;14;157;124780;63707;0;0;12023;57459;0;115538;10073102885;0;232751;9637;15526;0;
81;0;0;190305;368898;178006;79997;295496;25;33;322;0;374;0;0;0;6;0;0;0;0;0;0;3;6;141;28;14;137;0;0;0;0;0;3;2;1;57;0;0;10;1;6;84;18;20;178;125517;63712;0;0;11962;58778;0;149710;10073046753;0;232561;9637;15717;0;
82;0;0;190303;368897;178005;79997;295442;30;31;280;0;331;0;0;0;10;0;0;0;0;0;0;2;5;142;30;21;121;0;0;0;0;0;3;2;1;45;0;0;9;4;4;106;29;18;179;125138;63715;0;0;12195;58238;0;146830;10073059683;0;232576;9637;15702;0;
83;0;0;190302;368896;178004;79997;295387;32;25;291;0;342;0;0;0;6;0;0;0;0;0;0;6;5;151;31;24;113;0;0;0;0;0;8;1;1;48;0;0;7;6;6;107;27;21;162;125164;63712;0;0;11976;58040;0;205052;10073068931;0;232587;9637;15691;0;
84;0;0;190301;368896;178004;79997;295341;25;32;289;0;331;0;0;0;15;0;0;0;0;0;0;3;4;149;29;25;132;0;0;0;0;0;7;1;0;41;0;0;5;3;1;130;33;19;164;125612;63711;0;0;12075;58279;0;169084;10073097049;0;232660;9637;15618;0;
85;0;0;190300;368894;178002;79997;295301;39;21;328;0;372;0;0;0;16;0;0;0;0;0;0;3;6;158;28;20;125;0;0;0;0;0;8;1;2;33;0;0;7;2;3;114;37;29;160;125174;63708;0;0;12070;57908;0;122668;10073118229;0;232709;9637;15569;0;
86;0;0;190300;368894;178002;79997;295268;27;33;273;0;324;0;0;0;9;0;0;0;0;0;0;4;6;156;31;19;125;0;0;0;1;0;3;0;0;22;0;0;11;4;5;129;16;23;154;124828;63713;0;0;12155;58226;0;160888;10073051981;0;232735;9637;15543;0;
87;0;0;190300;368893;178001;79997;295245;23;23;261;0;297;0;0;0;10;0;0;0;0;0;0;2;7;148;26;24;124;0;0;0;0;0;7;0;1;15;0;0;8;4;7;128;19;26;150;126495;63707;0;0;12043;59306;0;244004;10073033345;0;232662;9637;15616;0;
88;0;0;190300;368892;178001;79996;295226;29;24;261;0;307;0;0;0;7;0;0;0;0;0;0;1;10;169;32;20;130;0;0;0;0;0;8;0;1;11;0;0;8;1;9;121;27;13;132;124239;63706;0;0;12100;57354;0;127996;10073059865;0;232724;9637;15554;0;
