Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
12;0;0;190324;368930;178027;79999;298655;0;13;94;0;97;0;0;0;10;0;0;0;0;0;0;0;2;20;5;14;17;0;0;0;0;0;6;0;0;0;0;0;0;3;6;11;5;17;9;585567;205111;145961;0;591459;0;0;16825;10063028329;0;204048;10240;43600;0;
13;0;0;190324;368930;178027;79999;298655;1;7;32;0;35;0;0;0;5;0;0;0;0;0;0;0;1;24;10;16;9;0;0;0;0;0;8;0;0;0;0;0;0;1;2;3;7;11;11;593389;203490;148035;0;592631;0;0;19296;10062407703;0;201892;10240;45756;0;
14;0;0;190324;368930;178027;79999;298655;3;7;60;0;58;0;0;0;12;0;0;0;0;0;0;0;2;35;5;12;17;0;0;0;0;0;13;0;0;0;0;0;0;0;1;4;1;5;4;582905;204815;146736;0;590806;0;0;25597;10062831792;0;203303;10240;44346;0;
15;0;0;190324;368930;178027;79999;298655;1;2;31;0;26;0;0;0;8;0;0;0;0;0;0;0;1;53;7;17;22;0;0;0;0;0;18;0;0;0;0;0;0;1;1;0;2;3;7;592885;203712;148463;0;592844;0;0;33580;10062264404;0;201386;10240;46266;0;
16;0;0;190324;368930;178027;79999;298653;6;8;51;0;60;0;0;0;5;0;0;0;0;0;0;0;0;50;8;7;12;0;0;0;0;0;29;0;0;0;0;0;2;0;2;2;0;2;7;581379;204698;147308;0;590739;0;0;22818;10062357150;0;201657;10240;45995;0;
17;0;0;190324;368930;178027;79999;298651;3;6;35;0;31;0;0;0;13;0;0;0;0;0;0;0;2;53;4;8;7;0;0;6;0;1;18;0;0;0;0;0;2;0;0;2;1;7;11;592449;203567;148567;0;592280;0;0;24973;10062221767;0;201184;10240;46468;0;
18;0;0;190324;368930;178027;79999;298650;4;7;82;0;86;0;0;0;7;0;0;0;0;0;0;0;4;42;3;7;6;0;1;26;0;0;1;0;0;0;0;0;1;0;0;1;4;11;13;582051;204799;147844;0;589674;0;0;37381;10062698386;0;202612;10240;45040;0;
19;0;0;190324;368930;178027;79999;298648;11;13;40;0;52;0;0;0;12;0;0;0;0;0;0;0;4;48;2;7;7;0;0;21;0;0;2;0;0;0;0;0;2;0;1;9;2;10;18;592007;203512;148622;0;592551;0;0;31215;10062525101;0;202105;10240;45547;0;
20;0;0;190324;368929;178027;79999;298645;6;7;76;0;72;0;0;0;17;0;0;0;0;0;0;0;1;40;3;5;9;0;0;17;0;0;6;0;0;0;0;1;3;0;1;10;5;13;14;583397;204851;148139;0;590201;0;0;33501;10062844824;0;203070;10240;44582;0;
21;0;0;190324;368929;178027;79999;298643;7;6;36;0;38;0;0;0;11;0;0;0;0;0;0;0;2;49;3;11;4;0;0;16;0;0;8;0;0;0;0;0;2;0;0;14;5;16;15;591759;203879;148940;0;592531;0;0;32261;10062937801;0;203369;10240;44283;0;
22;0;0;190324;368929;178027;79999;298638;5;11;73;0;76;0;0;0;13;0;0;0;0;0;0;0;1;27;3;3;8;0;0;7;0;0;5;0;0;0;0;0;5;0;1;22;5;13;13;582569;204659;148154;0;589938;0;0;53240;10063006971;0;203466;10240;44186;0;
23;0;0;190324;368929;178027;79999;298627;0;11;41;0;43;0;0;0;9;0;0;0;0;0;0;0;4;45;5;1;15;0;0;10;0;0;13;0;0;0;0;0;11;0;2;18;6;7;16;590947;203796;148980;0;591907;0;0;61254;10062916096;0;203127;10240;44525;0;
24;0;0;190324;368929;178027;79999;298615;7;8;52;0;55;0;0;0;12;0;0;0;0;0;0;0;0;37;6;10;9;0;0;0;0;0;12;0;0;1;0;0;11;0;3;20;4;17;8;582413;204855;148419;0;589330;0;0;55089;10063097100;0;203559;10239;44094;0;
25;0;0;190324;368929;178027;79999;298600;2;5;34;0;31;0;0;0;10;0;0;0;0;0;0;0;2;53;8;5;8;0;0;3;0;0;19;0;0;3;0;0;12;0;1;37;4;17;17;590293;203871;148660;0;591843;0;0;37252;10062833680;0;202826;10239;44827;0;
26;0;0;190324;368929;178027;79999;298578;3;6;47;0;50;0;0;0;6;0;0;0;0;0;0;0;0;43;7;10;11;0;0;0;0;0;18;0;0;9;0;0;13;0;2;27;3;12;17;584870;204604;148514;0;589776;0;0;59039;10062984910;0;203142;10239;44511;0;
27;0;0;190324;368929;178027;79999;298563;1;2;35;0;34;0;0;0;4;0;0;0;0;0;0;0;1;42;7;3;22;0;0;8;0;0;8;0;0;8;0;0;7;0;0;27;7;8;6;589954;204208;148704;0;592118;0;0;41471;10063075324;0;203572;10239;44081;0;
28;0;0;190324;368928;178027;79999;298542;4;4;33;0;31;0;0;0;10;0;0;0;0;0;0;0;0;29;4;7;12;0;0;4;0;0;9;0;1;15;0;0;6;0;3;23;6;8;10;585706;204541;148273;0;589781;0;0;66924;10063145122;0;203519;10239;44134;0;
29;0;0;190324;368928;178027;79999;298518;1;10;22;0;24;0;0;0;9;0;0;0;0;0;0;0;3;32;2;7;16;0;0;10;0;1;9;0;0;19;0;0;5;0;4;28;5;4;13;589141;204161;148653;0;591697;0;0;69087;10062936423;0;203043;10239;44610;0;
30;0;0;190324;368928;178027;79999;298493;4;10;24;0;27;0;0;0;11;0;0;0;0;0;0;0;2;36;4;9;10;0;0;9;0;0;6;0;0;18;0;0;7;0;1;23;2;4;7;586794;204803;148381;0;589946;0;0;71028;10063252334;0;203796;10239;43857;0;
31;0;0;190324;368928;178027;79999;298475;0;5;35;0;34;0;0;0;6;0;0;0;0;0;0;1;0;34;2;8;6;1;0;12;0;0;9;0;0;12;0;0;6;0;2;17;5;5;5;589041;204082;148355;0;591620;0;0;43897;10062974969;0;203100;10239;44553;0;
32;0;0;190324;368928;178027;79999;298463;2;10;40;0;45;0;0;0;7;0;0;0;0;0;0;0;1;23;6;7;13;0;0;2;0;0;7;0;0;4;0;0;8;0;2;29;5;6;9;587535;204717;148490;0;590944;1;0;79783;10063141498;0;203399;10239;44254;0;
33;0;0;190324;368928;178027;79999;298453;3;7;41;0;41;0;0;0;10;0;0;0;0;0;0;0;1;34;1;2;14;0;0;8;0;1;9;0;0;6;0;0;4;0;1;25;8;2;14;588773;204092;148426;0;591674;0;0;85470;10062981329;0;202876;10239;44777;0;
34;0;0;190324;368928;178027;79999;298436;3;14;41;0;46;0;0;0;12;0;0;0;0;0;0;0;0;29;3;3;11;0;0;6;0;0;12;0;0;6;0;0;11;0;1;22;7;7;8;587089;204643;148341;0;591170;0;0;86841;10063097414;0;203230;10239;44423;0;
35;0;0;190324;368928;178027;79999;298415;3;13;39;0;42;0;0;0;13;0;0;0;0;0;0;0;0;23;0;8;5;0;0;0;0;0;9;0;0;8;0;0;13;0;1;17;2;9;12;588096;204116;148290;0;591113;0;0;95745;10062986710;0;202883;10239;44770;0;
36;0;0;190324;368928;178027;79999;298403;5;16;28;0;31;0;0;0;18;0;0;0;0;0;0;0;2;28;5;8;8;0;0;0;0;0;9;0;0;4;0;0;8;0;2;28;8;8;6;587111;204865;148460;0;590905;0;0;100626;10063039044;0;202960;10239;44693;0;
37;0;0;190324;368928;178027;79999;298383;5;19;46;0;47;0;0;0;23;0;0;0;0;0;0;0;1;27;3;8;10;0;0;0;0;1;7;0;0;6;0;0;14;0;1;19;3;10;16;587466;203908;148270;0;591034;0;0;54223;10062850474;0;202252;10239;45401;0;
38;0;0;190324;368928;178027;79999;298365;4;15;56;0;46;0;0;0;29;0;0;0;0;0;0;0;1;25;2;8;7;0;0;0;0;0;6;0;0;5;0;0;13;0;1;28;6;6;14;587284;204712;148541;0;590835;0;0;102474;10062808138;0;202118;10239;45535;0;
39;0;0;190324;368928;178027;79999;298345;5;9;32;0;29;0;0;0;17;0;0;0;0;0;0;0;1;23;0;7;9;0;0;0;0;1;6;0;0;10;0;0;10;0;4;19;3;2;12;587747;204280;148276;0;591185;0;0;100963;10062802302;0;201876;10239;45777;0;
40;0;0;190324;368928;178027;79999;298328;4;22;35;0;38;0;0;0;23;0;0;0;0;0;0;0;2;39;5;8;17;0;0;0;0;0;9;0;0;9;0;0;8;0;1;16;2;6;12;587251;204651;148430;0;590452;1;0;97593;10062878383;0;202319;10239;45334;0;
41;0;0;190324;368928;178027;79999;298316;5;4;30;0;29;0;0;0;10;0;0;0;0;0;0;0;6;28;4;5;6;0;0;0;0;1;3;0;0;10;0;0;2;0;0;16;2;7;14;587681;204182;148257;0;590812;0;0;57400;10062936855;0;202321;10239;45332;0;
42;0;0;190323;368928;178027;79999;298309;4;13;40;0;44;0;0;0;13;0;0;0;0;0;0;0;2;25;2;14;11;0;0;0;0;1;7;1;0;3;0;0;4;0;1;20;2;9;13;587482;204728;148591;0;590894;0;0;105235;10063166846;0;203110;10239;44543;0;
43;0;0;190323;368928;178027;79999;298297;6;8;32;0;37;0;0;0;9;0;0;0;0;0;0;0;1;23;3;18;16;0;0;0;0;0;4;0;0;4;0;0;8;0;0;17;2;5;6;586727;204121;148184;0;590607;0;0;61809;10063280048;0;203316;10239;44337;0;
44;0;0;190323;368928;178027;79999;298285;2;10;34;0;36;0;0;0;10;0;0;0;0;0;0;0;2;19;3;10;12;0;0;0;0;0;3;0;0;3;0;0;9;0;1;21;4;5;11;587685;204758;148527;0;591115;0;0;66061;10063276924;0;203396;10239;44257;0;
45;0;0;190323;368928;178027;79999;298280;7;3;43;0;41;0;0;0;12;0;0;0;0;0;0;0;2;26;5;12;10;0;0;0;0;0;6;0;0;1;0;0;4;0;0;21;3;7;8;587767;204282;148325;0;590997;0;0;65670;10063455911;0;203821;10239;43832;0;
46;0;0;190323;368928;178027;79999;298272;6;6;45;0;42;0;0;0;15;0;0;0;0;0;0;0;0;24;4;12;6;0;0;0;0;0;4;0;0;1;0;0;7;0;1;22;5;5;11;587992;204550;148474;0;591002;0;0;123353;10063474402;0;203877;10239;43776;0;
47;0;0;190323;368928;178027;79999;298270;6;11;55;0;60;0;0;0;12;0;0;0;0;0;0;0;2;26;3;8;17;0;0;0;0;0;2;0;0;0;0;0;2;0;4;17;1;10;10;587983;204175;148157;0;590899;0;0;68427;10063451457;0;203779;10239;43874;0;
48;0;0;190323;368928;178027;79999;298266;6;12;42;0;43;0;0;0;17;0;0;0;0;0;0;0;3;27;6;8;16;0;0;0;0;0;4;0;0;0;0;0;4;0;0;19;3;10;10;587918;204776;148549;0;590841;0;0;128014;10063360437;0;203450;10239;44203;0;
49;0;0;190323;368928;178027;79999;298258;2;11;42;0;42;0;0;0;13;0;0;0;0;0;0;0;0;24;4;12;9;0;0;0;0;0;5;0;0;0;0;0;8;0;0;23;5;9;9;587368;204216;148265;0;590536;0;0;125615;10063315592;0;203302;10239;44351;0;
50;0;0;190323;368928;178027;79999;298252;3;12;37;0;40;0;0;0;12;0;0;0;0;0;0;0;1;24;9;10;14;0;0;0;0;0;6;0;0;0;0;0;6;0;3;23;2;4;11;587770;204646;148505;0;591169;0;0;139281;10063283299;0;203010;10239;44643;0;
51;0;0;190323;368927;178027;79998;298252;3;8;25;0;30;0;0;0;6;0;0;0;0;0;0;0;3;37;7;5;9;0;0;0;0;0;6;0;0;0;0;1;0;0;1;28;2;10;10;588309;204368;148423;0;590939;0;0;144235;10063209177;0;202818;10239;44835;0;
52;0;0;190323;368927;178027;79998;298250;4;8;20;0;25;0;0;0;7;0;0;0;0;0;0;0;1;31;6;3;6;0;0;0;0;0;9;0;0;0;0;0;2;0;1;28;3;12;13;587931;204507;148468;0;591069;0;0;137443;10063212741;0;202698;10239;44955;0;
53;0;0;190323;368927;178027;79998;298248;2;8;41;0;42;0;0;0;9;0;0;0;0;0;0;0;2;30;3;6;13;0;0;0;0;0;6;0;0;0;0;0;2;0;3;21;3;13;12;588235;204250;148321;0;590732;0;0;78728;10063100494;0;202349;10239;45304;0;
54;0;0;190323;368927;178027;79998;298245;1;13;34;0;38;0;0;0;10;0;0;0;0;0;0;0;2;29;3;7;18;0;0;0;0;0;7;0;0;0;0;0;3;0;3;17;2;13;11;587118;204620;148469;0;590928;0;0;140239;10063137870;0;202422;10239;45231;0;
55;0;0;190323;368927;178027;79998;298244;4;8;37;0;36;0;0;0;13;0;0;0;0;0;0;0;2;28;3;10;8;0;0;0;0;0;10;0;0;0;0;0;1;0;1;20;1;9;13;587735;204207;148258;0;590493;0;0;148223;10063095082;0;202252;10239;45401;0;
56;0;0;190323;368927;178027;79998;298243;2;3;38;0;38;0;0;0;5;0;0;0;0;0;0;0;1;26;5;15;20;0;0;0;0;0;3;0;0;0;0;0;1;0;2;24;4;12;18;586707;204447;148459;0;590670;0;0;84177;10063138389;0;202284;10239;45369;0;
57;0;0;190323;368927;178027;79998;298240;6;5;25;0;27;0;0;0;9;0;0;0;0;0;0;0;1;20;4;7;9;0;0;0;0;0;5;0;0;0;0;0;3;0;1;17;10;13;8;587819;204314;148472;0;591082;0;0;86589;10063097100;0;202195;10239;45458;0;
58;0;0;190323;368927;178027;79998;298239;2;6;28;0;31;0;0;0;5;0;0;0;0;0;0;0;1;20;3;6;4;0;0;0;0;0;4;0;0;0;0;0;1;0;1;31;7;7;12;586907;204451;148422;0;590685;0;0;163456;10063206951;0;202449;10239;45204;0;
59;0;0;190323;368927;178027;79998;298237;4;12;51;0;52;0;0;0;15;0;0;0;0;0;0;0;1;19;4;7;8;0;0;0;0;1;4;0;0;0;0;0;2;0;0;30;6;12;9;587716;204306;148344;0;590947;0;0;86333;10063200940;0;202360;10239;45293;0;
60;0;0;190323;368927;178027;79998;298232;3;8;37;0;37;0;0;0;11;0;0;0;0;0;0;0;1;30;0;5;11;0;0;0;0;1;5;0;0;0;0;0;5;0;4;21;6;5;12;586805;204500;148401;0;590297;0;0;87218;10063358683;0;202867;10239;44786;0;
61;0;0;190323;368927;178027;79998;298228;2;10;49;0;55;0;0;0;6;0;0;0;0;0;0;0;2;23;5;5;10;0;0;0;0;1;3;0;0;0;0;0;4;0;1;18;4;7;9;587506;204272;148420;0;590748;1;0;171180;10063347672;0;202778;10239;44875;0;
62;0;0;190323;368927;178027;79998;298223;3;10;60;0;60;0;0;0;13;0;0;0;0;0;0;0;0;25;3;10;12;0;0;0;0;0;3;0;0;0;0;0;5;0;2;20;6;6;9;586886;204353;148393;0;590254;0;0;174918;10063385312;0;202873;10239;44780;0;
63;0;0;190323;368927;178027;79998;298221;2;8;47;0;49;0;0;0;8;0;0;0;0;0;0;0;4;31;1;8;10;0;0;0;0;0;5;0;0;0;0;0;2;0;0;30;4;3;14;587690;204386;148359;0;590940;0;0;94121;10063404525;0;202828;10239;44825;0;
64;0;0;190323;368927;178027;79998;298217;1;9;37;0;34;0;0;0;13;0;0;0;0;0;0;0;1;30;5;5;6;0;0;0;0;0;2;0;0;0;0;0;4;0;1;27;1;14;13;587983;204555;148456;0;590984;0;0;174126;10063435887;0;202941;10239;44712;0;
65;0;0;190323;368927;178027;79998;298208;4;12;40;0;44;0;0;0;12;0;0;0;0;0;0;0;0;33;3;4;9;0;0;0;0;0;6;0;0;0;0;0;9;0;3;25;2;4;15;587602;204236;148413;0;590803;0;0;96066;10063422768;0;202784;10239;44869;0;
66;0;0;190323;368927;178027;79998;298203;5;7;47;0;43;0;0;0;16;0;0;0;0;0;0;0;0;38;3;8;10;0;0;0;0;0;7;0;0;0;0;0;5;0;3;14;6;13;16;587841;204537;148406;0;590853;0;0;97438;10063426359;0;202728;10239;44925;0;
67;0;0;190323;368927;178027;79998;298199;7;26;43;0;58;0;0;0;18;0;0;0;0;0;0;0;2;23;5;13;14;0;0;0;0;1;2;0;0;0;0;0;4;0;2;28;3;9;6;587260;204311;148380;0;590528;0;0;96223;10063314160;0;202437;10239;45216;0;
68;0;0;190323;368927;178027;79998;298197;7;10;55;0;52;0;0;0;20;0;0;0;0;0;0;0;2;33;2;10;10;0;0;0;0;1;9;0;0;0;0;0;2;0;1;23;4;6;10;587102;204490;148339;0;590671;0;0;98670;10063320530;0;202411;10239;45242;0;
69;0;0;190323;368927;178027;79998;298196;6;10;35;0;36;0;0;0;15;0;0;0;0;0;0;0;1;44;2;6;14;0;0;0;0;0;5;0;0;0;0;0;1;0;2;15;4;7;9;587336;204356;148391;0;590831;0;0;100502;10063315531;0;202351;10239;45302;0;
70;0;0;190323;368927;178027;79998;298193;2;6;36;0;32;0;0;0;12;0;0;0;0;0;0;0;1;28;1;5;9;0;0;0;0;0;3;0;0;0;0;0;3;0;1;25;4;4;5;587781;204379;148381;0;591078;0;0;198110;10063327825;0;202260;10239;45393;0;
71;0;0;190323;368927;178027;79998;298192;4;11;31;0;36;0;0;0;10;0;0;0;0;0;0;0;3;34;5;7;11;0;0;0;0;0;6;0;0;0;0;0;1;0;2;23;4;7;12;587318;204285;148417;0;590624;0;0;104725;10063211519;0;201844;10239;45809;0;
72;0;0;190323;368927;178027;79998;298191;6;9;44;0;45;0;0;0;14;0;0;0;0;0;0;0;2;26;7;9;14;0;0;0;0;0;2;0;0;0;0;0;1;0;1;23;3;6;11;587526;204325;148487;0;590802;0;0;191536;10063330488;0;202218;10239;45435;0;
73;0;0;190323;368927;178027;79998;298189;1;11;33;0;32;0;0;0;13;0;0;0;0;0;0;0;1;32;4;12;23;0;0;0;0;0;3;0;0;0;0;0;2;0;2;23;5;9;5;586653;204229;148286;0;590166;0;0;108961;10063263744;0;201930;10239;45723;0;
74;0;0;190323;368927;178027;79998;298186;6;14;26;0;31;0;0;0;15;0;0;0;0;0;0;0;0;19;2;15;13;0;0;0;0;0;2;0;0;0;0;0;3;0;0;31;1;10;12;587064;204250;148412;0;590467;0;0;107783;10063366658;0;202197;10239;45456;0;
75;0;0;190323;368927;178027;79998;298186;4;7;25;0;20;0;0;0;16;0;0;0;0;0;0;0;0;26;5;10;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;38;2;8;9;586708;204376;148424;0;590188;0;0;109259;10063423979;0;202365;10239;45288;0;
76;0;0;190323;368927;178027;79998;298185;6;8;37;0;37;0;0;0;14;0;0;0;0;0;0;0;2;22;5;9;17;0;0;0;0;0;2;0;0;0;0;0;1;0;2;33;4;8;14;588328;204355;148338;0;590942;0;0;213434;10063549297;0;202713;10239;44940;0;
77;0;0;190323;368927;178027;79998;298185;3;9;44;0;43;0;0;0;13;0;0;0;0;0;0;0;0;28;4;10;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;34;2;6;11;587021;204269;148373;0;590431;0;0;218092;10063387030;0;202173;10239;45480;0;
