Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
10;0;0;196560;428;381024;656;183703;318;82424;139;308415;2251;791;1135;7652;0;6411;14;97;0;48;0;2795;1;21;0;191;122;34;134;43;87;172;626;1014;7346;0;0;0;0;0;0;2;20;281;88;92;247;1;1;147;0;0;0;0;0;0;0;0;1;0;0;3;4;3;5;6.580043E+07;0;1.840119E+08;0;8459454;4.990865E+07;0;5.079759E+07;1.248892E+08;0;1.164146E+07;3.561771E+07;0;0;5.391872E+08;0;2.567471E+07;8.161068E+07;57096;0;183036;0;7554;45882;0;72164;183878;0;14032;51702;0;0;4977062;0;196148;537340;
11;0;0;196560;545;381024;820;183703;391;82424;182;308413;3012;1126;812;5889;0;5459;32;109;0;20;0;1994;2;27;0;184;181;58;129;42;104;128;903;650;5632;0;0;0;0;0;0;1;19;402;119;151;374;0;4;205;0;0;2;0;0;1;0;0;1;0;3;2;3;3;11;6.483116E+07;0;1.274772E+08;0;2.089282E+07;4.382042E+07;0;5.097598E+07;1.268205E+08;0;8592918;3.964445E+07;0;0;4.861333E+08;0;2.239188E+07;6.509452E+07;78284;0;176678;0;23704;62292;0;99090;234232;0;18368;92582;0;0;6202318;0;312790;605386;
12;0;0;196560;720;381024;1059;183703;522;82424;239;308407;4194;1468;2944;14251;0;11993;41;118;0;7;0;5993;2;19;0;490;264;266;1396;52;200;170;1152;2478;12685;0;0;0;0;0;0;14;50;663;172;206;548;5;8;335;0;1;7;0;0;0;0;0;6;0;3;9;11;14;14;6.56923E+07;0;1.801431E+08;0;8891472;5.077059E+07;0;5.047751E+07;1.268115E+08;0;1.122723E+07;3.579458E+07;0;0;5.256055E+08;0;2.237071E+07;8.014177E+07;117602;0;337600;0;16664;145308;0;143498;347764;0;28376;125938;0;0;9083658;0;346506;1133772;
13;0;0;196559;980;381023;1365;183703;700;82424;312;308385;5804;2631;2027;10944;0;10235;53;199;0;0;0;4587;2;65;0;461;456;284;2231;122;217;183;2053;1526;8530;0;0;0;0;0;0;8;50;903;265;282;779;3;9;450;0;0;16;1;1;7;0;0;15;0;3;18;12;22;32;6.507783E+07;0;1.284412E+08;0;1.88272E+07;4.407072E+07;0;5.069997E+07;1.250432E+08;0;8587754;3.969603E+07;0;0;4.645367E+08;0;2.432174E+07;6.506744E+07;182518;0;369714;0;47126;184594;0;211846;457494;0;40334;219690;0;0;1.129109E+07;0;607142;1446356;
14;0;0;196558;1294;381021;1768;183702;924;82424;412;308346;8286;2685;5131;20164;0;18006;109;240;0;0;0;8647;2;63;0;913;440;424;1242;154;587;1165;2091;4120;17757;0;0;0;0;0;0;9;74;1383;332;373;1220;2;9;647;0;0;18;1;1;22;0;1;17;1;1;34;25;41;48;6.61747E+07;0;1.874482E+08;0;9639694;4.95989E+07;0;5.01662E+07;1.2778E+08;0;1.099033E+07;3.610151E+07;0;0;5.156046E+08;0;1.957798E+07;7.639186E+07;285996;0;682402;0;49404;417700;0;307746;685606;0;66126;339800;0;0;1.719511E+07;0;631822;2748072;
15;0;0;196558;1803;381021;2384;183702;1268;82424;565;308288;12143;4284;3818;12009;0;10586;167;336;0;0;0;7541;5;110;0;1366;712;420;444;369;745;847;3203;2653;10718;0;0;0;0;0;0;15;91;2140;543;590;1894;8;17;1114;0;0;20;0;0;41;0;0;17;3;8;47;46;57;72;6.583442E+07;0;1.329697E+08;0;1.76407E+07;4.466159E+07;0;5.018294E+07;1.250081E+08;0;8792234;3.888124E+07;0;0;4.383736E+08;0;2.62403E+07;6.675148E+07;435138;0;755348;0;111964;550248;0;465604;980036;0;82766;568976;0;0;2.174354E+07;0;1268958;3883542;
16;0;0;196558;2519;381016;3249;183700;1807;82424;784;308213;17722;3350;5650;8513;0;5945;272;601;0;3;0;9340;8;278;0;1066;946;668;680;268;1123;731;2136;3859;7102;0;0;0;0;0;0;19;120;3133;750;849;2718;4;23;1598;0;0;23;0;5;58;0;0;17;1;11;94;52;88;103;6.621726E+07;0;1.744619E+08;0;9653600;4.626657E+07;0;4.962982E+07;1.247286E+08;0;1.069619E+07;3.521118E+07;0;0;4.905696E+08;0;1.696819E+07;6.887902E+07;692020;0;1301120;0;108726;1020612;0;698504;1341706;0;159600;905468;0;0;3.407528E+07;0;1201002;6529274;
17;0;0;196558;3682;381015;4660;183699;2652;82424;1159;308108;25512;5747;6129;7356;0;4875;519;870;0;0;0;9900;9;237;0;2822;1459;793;815;598;1801;775;3690;3535;5766;0;0;0;0;0;0;26;204;4266;1210;1305;3906;8;33;2167;0;0;15;0;1;94;0;0;11;1;12;103;72;85;174;6.53272E+07;0;1.316885E+08;0;1.842661E+07;4.300005E+07;0;4.938373E+07;1.243063E+08;0;9033962;3.825542E+07;0;0;4.187708E+08;0;2.536507E+07;6.468808E+07;1072552;0;1693716;0;287624;1526396;0;1080514;2007426;0;206182;1593112;0;0;4.456661E+07;0;2592360;9450746;
18;0;0;196558;5286;381015;6777;183699;3874;82424;1727;307969;35387;4682;8670;6701;0;6788;821;1290;0;0;0;9017;11;457;0;1669;1796;1336;884;544;2575;938;2342;4759;4879;0;0;0;0;0;0;36;312;5518;1652;1914;4840;11;52;2844;0;0;8;0;0;136;0;0;3;0;18;131;84;91;213;6.524516E+07;0;1.729741E+08;0;9732726;4.509332E+07;0;4.863306E+07;1.250588E+08;0;1.037321E+07;3.435341E+07;0;0;4.639722E+08;0;1.488159E+07;5.977858E+07;1670704;0;2836032;0;331002;2694016;0;1589024;2929054;0;370004;2238878;0;0;6.899604E+07;0;2441194;1.349812E+07;
19;0;0;196558;7356;381010;9362;183698;5381;82423;2397;307793;47089;6181;8414;8472;0;8900;1209;1868;0;1;0;7121;13;403;0;3552;2498;1378;1243;751;3264;1226;2932;3772;6003;0;0;0;0;0;0;47;342;6490;2135;2380;5808;11;56;3334;0;0;0;0;5;173;0;0;3;4;18;155;108;114;265;6.377369E+07;0;1.332458E+08;0;1.681768E+07;4.227554E+07;0;4.809914E+07;1.218663E+08;0;8680734;3.579211E+07;0;0;3.918077E+08;0;2.229897E+07;5.560023E+07;2349870;0;3566252;0;528154;3641402;0;2276504;4124056;0;419264;3505128;0;0;8.577764E+07;0;4680454;1.869066E+07;
20;0;0;196555;10083;381006;12807;183695;7329;82423;3379;307567;59068;6057;10658;7628;0;12750;1599;2536;0;0;0;4583;12;638;0;2225;3174;1948;1192;796;4030;1447;2087;4680;4989;0;0;0;0;0;0;68;491;6571;2783;3121;6197;25;104;3368;0;0;5;3;4;222;0;0;4;2;25;196;119;138;367;6.329421E+07;0;1.735309E+08;0;9793490;4.195397E+07;0;4.699638E+07;1.23254E+08;0;9914318;3.224652E+07;0;0;4.119532E+08;0;1.312846E+07;4.899762E+07;3301892;0;5799546;0;695210;5233206;0;3157892;5611514;0;742998;4566618;0;0;1.19846E+08;0;4166276;2.318608E+07;
21;0;0;196552;13391;380999;17188;183693;9890;82421;4485;307242;69865;8155;12290;10207;0;16089;2226;3461;0;0;0;3493;39;538;0;4806;4267;2156;1751;1065;5387;1922;2823;4747;6534;0;0;0;0;0;0;75;688;6110;3407;3941;5903;25;140;3122;0;0;10;3;7;320;0;0;5;2;28;340;169;213;551;6.154748E+07;0;1.348964E+08;0;1.564436E+07;3.948082E+07;0;4.597683E+07;1.18837E+08;0;8464372;3.274438E+07;0;0;3.634011E+08;0;2.010089E+07;4.377118E+07;4437430;0;6903562;0;1052934;6997228;0;4218844;7442062;0;793638;6791602;0;0;1.365816E+08;0;7422564;2.892342E+07;
22;0;0;196550;17111;380993;22292;183690;12763;82420;5814;306809;78793;8668;16159;10412;0;22434;2753;3981;0;0;0;2204;34;1456;0;2377;4849;3064;1837;1298;6642;2349;2521;6453;6226;0;0;0;0;0;0;86;863;5137;3897;4566;5471;41;168;2539;0;0;0;2;6;428;0;0;5;2;36;441;259;283;806;6.064608E+07;0;1.627726E+08;0;9974272;3.742919E+07;0;4.460086E+07;1.174423E+08;0;9318182;2.90463E+07;0;0;3.694372E+08;0;1.214129E+07;3.994569E+07;5810228;0;9958146;0;1238894;8761626;0;5411794;9642384;0;1261024;7649832;0;0;1.677835E+08;0;5813692;3.303663E+07;
23;0;0;196546;21404;380981;28134;183684;15944;82418;7227;306129;85517;9810;17463;11256;0;24362;3095;4316;0;0;0;1661;64;639;0;4392;5308;3272;2014;1610;7366;2386;2892;6825;6856;0;0;0;0;0;0;132;1163;4495;4558;5175;4665;54;217;2262;0;0;10;4;12;671;0;0;9;11;63;620;382;421;1136;5.892454E+07;0;1.295824E+08;0;1.553728E+07;3.519948E+07;0;4.327748E+07;1.151758E+08;0;8182220;2.867252E+07;0;0;3.400683E+08;0;1.739483E+07;3.461747E+07;7176516;0;1.14989E+07;0;1757768;1.052868E+07;0;6793128;1.215572E+07;0;1300312;1.048592E+07;0;0;1.773847E+08;0;9036806;3.574585E+07;
24;0;0;196538;26047;380964;35159;183675;19567;82414;8832;305114;90312;9932;20631;10450;0;29412;3380;4217;0;0;0;1395;44;1068;0;1497;5280;4244;2111;1747;8338;2677;2905;8049;5662;0;0;0;0;0;0;167;1555;4406;5089;6136;4037;86;306;2189;1;3;12;8;17;1007;0;0;8;15;68;933;590;581;1700;5.756264E+07;0;1.54842E+08;0;9295102;3.405466E+07;0;4.164606E+07;1.126954E+08;0;8588818;2.566545E+07;0;0;3.566502E+08;0;1.112864E+07;3.434574E+07;8813418;0;1.63255E+07;0;1993470;1.267835E+07;0;8284272;1.546648E+07;0;1923326;1.116652E+07;0;0;2.10313E+08;0;6595284;4.006136E+07;
25;0;0;196535;31183;380940;43152;183667;23372;82408;10508;303783;93597;10491;20865;11353;0;30907;3149;4227;0;0;0;1146;82;845;0;2353;5472;4536;2238;2079;8590;2841;2940;7739;6274;0;0;0;0;0;0;227;2047;4788;5652;6921;3471;87;410;2405;0;5;13;3;24;1313;0;0;18;13;105;1271;727;846;2372;5.53407E+07;0;1.263229E+08;0;1.366357E+07;3.214562E+07;0;4.005825E+07;1.078261E+08;0;7464582;2.515407E+07;0;0;3.228642E+08;0;1.536777E+07;3.086344E+07;1.04096E+07;0;1.889731E+07;0;2458590;1.513758E+07;0;9919638;1.927897E+07;0;1839096;1.403514E+07;0;0;2.065409E+08;0;9997068;3.825334E+07;
26;0;0;196524;36675;380894;52348;183649;27307;82397;12385;302017;95620;10306;22283;9996;0;33236;3003;3853;0;0;0;763;50;764;0;916;5118;5205;2212;2247;8705;2700;2941;8373;5084;0;0;0;0;0;0;288;2803;5543;6357;7782;3176;100;514;2807;1;4;21;11;46;1748;0;0;18;20;152;1764;1122;1191;3166;5.386859E+07;0;1.507313E+08;0;9126666;3.074641E+07;0;3.818312E+07;1.052526E+08;0;7808578;2.30667E+07;0;0;3.389642E+08;0;1.017659E+07;3.211766E+07;1.225309E+07;0;2.674294E+07;0;2663596;1.589164E+07;0;1.166934E+07;2.441599E+07;0;2658044;1.413033E+07;0;0;2.375568E+08;0;6726652;3.990684E+07;
27;0;0;196514;42729;380855;63133;183624;31688;82391;14343;299731;96456;9146;19247;9237;0;29022;2672;3177;0;0;0;629;93;668;0;1369;4436;4667;2013;2144;7829;2486;2566;6751;4738;0;0;0;0;0;0;353;3634;6189;7205;9045;3047;137;708;3166;1;0;10;10;39;2270;0;0;16;21;208;2131;1473;1647;3983;5.179048E+07;0;1.207374E+08;0;1.197721E+07;2.961756E+07;0;3.625509E+07;9.890701E+07;0;6835518;2.265584E+07;0;0;3.127823E+08;0;1.524883E+07;3.203514E+07;1.415624E+07;0;2.970338E+07;0;3219302;1.715672E+07;0;1.359803E+07;2.959831E+07;0;2559954;1.615998E+07;0;0;2.261922E+08;0;1.143826E+07;3.684967E+07;
28;0;0;196504;49006;380807;75529;183600;36516;82382;16492;297105;96843;7710;18982;8270;0;28401;2322;2399;0;0;0;409;47;714;0;670;3499;4744;1955;1973;7613;2354;2238;6625;3961;0;0;0;0;0;0;417;4389;7086;7847;10582;3051;155;833;3612;0;3;4;10;48;2620;0;0;6;22;299;2484;1955;2228;4640;4.966882E+07;0;1.31497E+08;0;9151922;2.855922E+07;0;3.41709E+07;9.214502E+07;0;6978430;2.113232E+07;0;0;3.252702E+08;0;1.004469E+07;3.394658E+07;1.622146E+07;0;4.070745E+07;0;3507648;1.691707E+07;0;1.559114E+07;3.599058E+07;0;3486810;1.553534E+07;0;0;2.494675E+08;0;7056212;3.579511E+07;
29;0;0;196479;55638;380721;89355;183560;41805;82364;18826;294252;96625;6780;16264;6658;0;24227;2019;1928;0;0;0;349;103;503;0;573;3001;4316;1580;2003;6728;2024;1776;5220;3054;0;0;0;0;0;0;477;5209;7469;8690;11810;3016;187;991;3915;0;1;3;25;86;2852;0;0;1;40;365;2691;2470;2742;5159;4.721518E+07;0;1.113657E+08;0;1.106074E+07;2.83002E+07;0;3.207613E+07;8.648092E+07;0;6133280;2.137512E+07;0;0;3.066156E+08;0;1.454417E+07;3.5088E+07;1.855606E+07;0;4.599073E+07;0;4360186;1.807039E+07;0;1.77319E+07;4.311154E+07;0;3385704;1.762327E+07;0;0;2.382409E+08;0;1.149997E+07;3.188926E+07;
30;0;0;196450;62016;380593;103867;183496;47254;82343;21362;291351;96004;5474;14512;5679;0;21870;1578;1287;0;0;0;226;52;378;0;274;2200;4066;1505;1737;6060;1786;1537;4386;2388;0;0;0;0;0;0;565;5781;7414;8949;12714;3081;226;1108;3847;0;0;9;29;127;2898;0;1;3;40;514;2765;3067;3341;5450;4.468035E+07;0;1.179252E+08;0;8065316;2.766737E+07;0;2.995286E+07;7.93901E+07;0;6194710;2.033532E+07;0;0;3.241045E+08;0;9607290;3.867182E+07;2.090604E+07;0;6.055773E+07;0;4121198;1.817099E+07;0;1.973482E+07;5.04284E+07;0;4280846;1.674296E+07;0;0;2.569539E+08;0;6867348;3.064076E+07;
31;0;0;196416;68033;380421;119079;183428;53038;82291;23829;288484;95437;4414;11152;4328;0;16919;1173;934;0;0;0;150;66;464;0;188;1719;3305;1146;1554;4872;1409;1141;2975;1773;0;0;0;0;0;0;540;6189;7315;9189;13928;3063;183;1205;3808;0;1;7;34;172;2858;0;0;9;58;675;2756;3620;4058;5322;4.193223E+07;0;9.820075E+07;0;9707700;2.726398E+07;0;2.797245E+07;7.35668E+07;0;5254988;2.093792E+07;0;0;3.069648E+08;0;1.33051E+07;4.014065E+07;2.328942E+07;0;6.585206E+07;0;5444852;1.868106E+07;0;2.166965E+07;5.731878E+07;0;4010892;1.772075E+07;0;0;2.475062E+08;0;1.064484E+07;2.671888E+07;
32;0;0;196366;73470;380190;133465;183316;58407;82238;26235;285787;94839;3602;9802;3823;0;15264;836;641;0;0;0;101;48;223;0;114;1321;2858;964;1371;4288;1363;910;2656;1496;0;0;0;0;0;0;540;6427;7077;9153;13820;2732;190;1196;3690;0;3;3;50;230;2689;0;1;8;72;835;2668;4134;4795;5042;3.951358E+07;0;1.041164E+08;0;7061408;2.751121E+07;0;2.616042E+07;6.759842E+07;0;5478236;2.004972E+07;0;0;3.252719E+08;0;9591866;4.201559E+07;2.565371E+07;0;8.451142E+07;0;4745008;1.892196E+07;0;2.339776E+07;6.420477E+07;0;4978580;1.694225E+07;0;0;2.644998E+08;0;6692464;2.471481E+07;
33;0;0;196290;77666;379887;145636;183171;62871;82178;28143;283192;94340;2761;7216;2683;0;11158;629;364;0;0;0;68;60;320;0;61;916;2164;821;1166;3269;884;679;1783;978;0;0;0;0;0;0;513;6104;6551;8534;13258;2598;192;1195;3445;1;2;9;76;303;2586;0;0;9;103;1169;2535;4672;5719;4518;3.725934E+07;0;8.951126E+07;0;8601494;2.684265E+07;0;2.479937E+07;6.323288E+07;0;4706118;2.132869E+07;0;0;3.167062E+08;0;1.270412E+07;4.602814E+07;2.744618E+07;0;8.834394E+07;0;6272256;1.826023E+07;0;2.473219E+07;6.974931E+07;0;4602594;1.746271E+07;0;0;2.622572E+08;0;1.028096E+07;2.238774E+07;
