Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
36;0;0;196497;14932;380804;20510;184311;11619;82180;5081;293037;41443;1549;3515;2447;0;6701;60;166;0;0;0;346;3;39;0;196;378;706;477;570;1310;853;601;1499;1117;0;0;0;0;0;0;48;472;833;1463;2275;1307;14;87;411;2;2;8;7;41;2193;0;0;11;10;144;2114;1176;1217;3638;6.080744E+07;0;1.581462E+08;0;1.192904E+07;3.692337E+07;0;4.505118E+07;1.199878E+08;0;9441466;2.899461E+07;0;0;5.863311E+08;0;1.531105E+07;4.531869E+07;5199174;0;1.077463E+07;0;1117444;9217502;0;4741144;7713188;0;1133456;7851876;0;0;1.423181E+08;0;3690186;2.174237E+07;
37;0;0;196488;15028;380771;21867;184295;11907;82175;5235;291038;35920;1906;3728;2342;0;7229;79;189;0;0;0;279;2;39;0;159;440;746;432;787;1475;877;679;1507;1033;0;0;0;0;0;0;45;538;1001;1411;2383;1057;18;90;511;0;4;7;9;33;1989;0;0;10;19;137;1901;1332;1394;3681;6.053738E+07;0;1.508653E+08;0;1.322545E+07;3.724495E+07;0;4.504347E+07;1.231549E+08;0;8324426;3.025456E+07;0;0;6.144996E+08;0;1.785649E+07;4.662267E+07;5322264;0;1.109152E+07;0;1258862;9225754;0;4782474;7953614;0;877884;8777260;0;0;1.119063E+08;0;2666120;2.156098E+07;
38;0;0;196480;15006;380742;23298;184282;12079;82169;5353;289400;31296;1889;4056;2567;0;7792;84;160;0;0;0;249;2;44;0;181;411;857;433;852;1597;967;626;1602;1167;0;0;0;0;0;0;57;697;1198;1342;2338;857;19;116;634;0;2;7;8;29;1630;0;0;8;10;122;1585;1403;1453;3456;6.070216E+07;0;1.64102E+08;0;1.183435E+07;3.784719E+07;0;4.501063E+07;1.206186E+08;0;9448254;2.957971E+07;0;0;6.528653E+08;0;1.629621E+07;4.871076E+07;5411540;0;1.195126E+07;0;1161556;9341016;0;4765336;8179910;0;1142392;7620896;0;0;8.986565E+07;0;3015966;1.821973E+07;
39;0;0;196473;14860;380701;24660;184263;12139;82161;5421;288043;27592;2008;3723;2367;0;7495;57;203;0;0;0;163;4;20;0;156;426;707;393;852;1532;900;730;1484;1074;0;0;0;0;0;0;68;760;1219;1372;2434;810;27;161;651;1;0;9;7;40;1350;0;1;7;7;126;1171;1572;1665;3205;6.055962E+07;0;1.527402E+08;0;1.284794E+07;3.767973E+07;0;4.49691E+07;1.232165E+08;0;8393650;3.097282E+07;0;0;6.833988E+08;0;1.768051E+07;5.066917E+07;5417928;0;1.234228E+07;0;1203362;8431312;0;4705078;8880232;0;862112;7838606;0;0;7.24813E+07;0;2168098;1.67236E+07;
40;0;0;196465;14700;380677;25987;184253;12139;82154;5437;287100;25099;1858;3511;2354;0;7150;93;174;0;0;0;103;4;52;0;147;373;700;432;859;1477;998;626;1334;924;0;0;0;0;0;0;60;828;1480;1383;2407;701;21;140;767;0;2;6;8;23;939;0;1;4;28;115;853;1567;1769;2878;6.070374E+07;0;1.616486E+08;0;1.239679E+07;3.783101E+07;0;4.505516E+07;1.186298E+08;0;9496116;3.020501E+07;0;0;7.008632E+08;0;1.824855E+07;5.25202E+07;5413018;0;1.39405E+07;0;1173148;8104600;0;4659150;9051204;0;1095078;6626498;0;0;6.42397E+07;0;2346912;1.406312E+07;
41;0;0;196459;14590;380640;27278;184234;12094;82149;5449;286459;23567;1974;3332;2198;0;7046;79;178;0;0;0;67;3;26;0;105;392;590;406;922;1385;855;660;1357;937;0;0;0;0;0;0;74;953;1515;1421;2478;728;25;175;777;0;1;3;6;36;639;0;1;2;11;140;607;1588;1963;2527;6.061774E+07;0;1.545521E+08;0;1.317261E+07;3.895412E+07;0;4.504986E+07;1.227874E+08;0;8522050;3.232957E+07;0;0;7.27291E+08;0;1.729772E+07;5.439828E+07;5314014;0;1.535439E+07;0;1137880;7405172;0;4616542;1.006495E+07;0;869748;6765348;0;0;6.121979E+07;0;1937330;1.217186E+07;
42;0;0;196454;14581;380590;28509;184212;12146;82142;5426;285971;22608;1769;3380;2107;0;6790;84;182;0;0;0;58;1;29;0;112;371;665;356;773;1432;815;625;1283;936;0;0;0;0;0;0;96;1002;1558;1521;2510;717;32;194;791;0;3;15;5;48;474;0;2;14;11;207;444;1610;2024;2302;6.069363E+07;0;1.609803E+08;0;1.255059E+07;3.874738E+07;0;4.507796E+07;1.180174E+08;0;9532430;3.151813E+07;0;0;7.455785E+08;0;1.870812E+07;5.694591E+07;5269326;0;1.712944E+07;0;1106318;6555136;0;4601184;1.081849E+07;0;1020880;5558700;0;0;6.310826E+07;0;1938332;1.071367E+07;
43;0;0;196439;14652;380539;29812;184194;12260;82131;5469;285582;22265;1772;3170;1864;0;6428;80;173;0;0;0;36;4;20;0;65;364;596;331;803;1360;723;605;1214;810;0;0;0;0;0;0;83;1084;1728;1619;2617;712;30;194;904;0;1;5;15;51;385;0;0;4;22;212;361;1594;2135;2033;6.044522E+07;0;1.59048E+08;0;1.250568E+07;4.048437E+07;0;4.496841E+07;1.220809E+08;0;8402614;3.346354E+07;0;0;7.682128E+08;0;1.662151E+07;5.710814E+07;5222440;0;1.942812E+07;0;1077064;6106802;0;4626972;1.190513E+07;0;866056;5427734;0;0;7.003091E+07;0;1738658;8401696;
44;0;0;196430;14947;380472;31133;184174;12483;82124;5590;285169;22093;1565;2760;1665;0;5645;57;162;0;0;0;38;1;25;0;62;384;544;323;671;1180;686;510;1036;656;0;0;0;0;0;0;106;1105;1702;1746;2665;703;42;236;856;0;3;13;9;66;406;0;1;7;25;254;345;1523;2128;1819;6.031736E+07;0;1.642025E+08;0;1.231707E+07;4.079135E+07;0;4.491302E+07;1.184206E+08;0;9457616;3.234051E+07;0;0;7.837667E+08;0;1.851254E+07;6.00059E+07;5243700;0;2.21139E+07;0;1127174;5611064;0;4718078;1.283617E+07;0;1009698;4609870;0;0;7.521302E+07;0;1763404;7500554;
45;0;0;196419;15301;380403;32115;184151;12678;82113;5630;284759;21973;1493;2647;1552;0;5418;52;138;0;0;0;28;1;13;0;42;320;552;319;658;1091;574;515;1004;659;0;0;0;0;0;0;105;1070;1608;1807;2560;747;44;187;858;0;0;7;11;69;403;0;0;7;29;331;411;1518;2248;1654;6.011789E+07;0;1.607612E+08;0;1.254037E+07;4.065259E+07;0;4.472307E+07;1.207363E+08;0;8468478;3.448662E+07;0;0;8.081572E+08;0;1.669377E+07;5.969931E+07;5220782;0;2.416261E+07;0;1042268;4970822;0;4815090;1.414015E+07;0;897024;4473876;0;0;8.491882E+07;0;1589666;5813926;
46;0;0;196403;15660;380312;32890;184118;12958;82098;5689;284253;21956;1216;2292;1386;0;4559;45;163;0;0;0;36;0;28;0;63;339;486;302;505;931;514;372;875;570;0;0;0;0;0;0;92;1073;1643;1803;2529;624;31;179;846;0;5;7;16;91;499;0;0;7;34;391;457;1486;2345;1321;6.000074E+07;0;1.633963E+08;0;1.265562E+07;4.156843E+07;0;4.465498E+07;1.163186E+08;0;9390302;3.31687E+07;0;0;8.183171E+08;0;1.938729E+07;6.09461E+07;5262482;0;2.752097E+07;0;1123358;4467180;0;4924680;1.482315E+07;0;1012596;3928708;0;0;8.727359E+07;0;1788388;5070196;
47;0;0;196389;16086;380216;33381;184085;13186;82081;5777;283714;21997;1250;2110;1299;0;4389;58;142;0;0;0;23;1;19;0;27;317;503;317;517;802;454;416;805;528;0;0;0;0;0;0;116;1072;1579;1753;2325;636;36;222;793;0;3;13;14;96;528;0;0;11;28;478;493;1401;2332;1142;5.98036E+07;0;1.642929E+08;0;1.295808E+07;4.172976E+07;0;4.447234E+07;1.196519E+08;0;8591300;3.494658E+07;0;0;8.490876E+08;0;1.682997E+07;6.138247E+07;5284956;0;3.005341E+07;0;1064052;4114586;0;5065196;1.616419E+07;0;976242;3853008;0;0;9.715514E+07;0;1483926;4434186;
48;0;0;196365;16417;380098;33502;184041;13401;82064;5776;283107;21970;1123;1962;1084;0;3896;51;124;0;0;0;14;4;36;0;44;296;505;248;458;782;365;369;675;471;0;0;0;0;0;0;89;995;1467;1722;2204;599;35;182;810;0;3;12;24;117;596;0;1;11;25;589;554;1431;2371;932;5.981158E+07;0;1.700002E+08;0;1.264235E+07;4.208794E+07;0;4.436471E+07;1.165028E+08;0;9305936;3.335451E+07;0;0;8.647046E+08;0;1.921174E+07;6.121675E+07;5274664;0;3.260322E+07;0;1090730;3776036;0;5167850;1.671358E+07;0;1017346;3520378;0;0;9.822256E+07;0;1785618;3826364;
49;0;0;196340;16623;379946;33429;183985;13574;82037;5838;282410;21709;994;1761;991;0;3511;47;126;0;0;0;19;0;20;0;23;301;447;259;379;678;324;314;636;408;0;0;0;0;0;0;111;902;1366;1605;2198;525;47;185;683;0;2;5;25;151;693;0;1;4;42;626;625;1443;2395;830;5.953349E+07;0;1.7443E+08;0;1.217034E+07;4.209226E+07;0;4.430868E+07;1.193854E+08;0;8466506;3.552465E+07;0;0;9.061183E+08;0;1.593581E+07;6.226891E+07;5309392;0;3.433784E+07;0;1038930;3530806;0;5220212;1.765702E+07;0;994450;3468422;0;0;1.039768E+08;0;1297460;3755494;
50;0;0;196305;16734;379789;33046;183929;13628;82007;5889;281677;21185;907;1612;849;0;3131;53;134;0;0;0;7;1;23;0;19;281;446;245;332;616;296;294;550;308;0;0;0;0;0;0;75;898;1185;1554;2021;534;28;172;585;0;0;6;35;157;729;0;0;4;49;713;689;1434;2432;821;5.95472E+07;0;1.789919E+08;0;1.2626E+07;4.244538E+07;0;4.423097E+07;1.180864E+08;0;9157294;3.396277E+07;0;0;9.182951E+08;0;1.893079E+07;6.114142E+07;5315978;0;3.669176E+07;0;1087700;3363246;0;5263920;1.773173E+07;0;1036256;3290056;0;0;1.025209E+08;0;1640670;3166400;
51;0;0;196283;16630;379595;32250;183872;13492;81967;5823;280909;20574;837;1465;842;0;2932;44;113;0;0;0;11;1;16;0;27;265;428;248;320;579;303;252;458;291;0;0;0;0;0;0;99;862;1153;1395;1808;502;37;171;588;0;4;7;22;192;760;0;2;8;45;719;748;1531;2553;750;5.935018E+07;0;1.820837E+08;0;1.192426E+07;4.227906E+07;0;4.41939E+07;1.203764E+08;0;8519302;3.529562E+07;0;0;9.705381E+08;0;1.521384E+07;6.318012E+07;5227136;0;3.728938E+07;0;987684;3160386;0;5212794;1.796839E+07;0;996238;3219130;0;0;1.055692E+08;0;1173060;3166530;
52;0;0;196251;16390;379416;31171;183798;13183;81937;5763;280087;19773;733;1334;752;0;2618;37;98;0;0;0;7;2;22;0;35;240;475;297;272;459;216;221;400;239;0;0;0;0;0;0;76;754;1071;1301;1677;398;25;141;539;0;5;9;32;178;810;0;1;12;55;864;715;1530;2467;733;5.940472E+07;0;1.902338E+08;0;1.309848E+07;4.269062E+07;0;4.437025E+07;1.190078E+08;0;9179668;3.401093E+07;0;0;9.756092E+08;0;1.969086E+07;5.926894E+07;5100008;0;3.76636E+07;0;1089090;2983190;0;5157050;1.766283E+07;0;1005942;3049170;0;0;1.015028E+08;0;1579284;2751384;
53;0;0;196218;15908;379197;29785;183713;12794;81902;5617;279247;18755;702;1280;717;0;2525;33;105;0;0;0;9;0;13;0;14;245;379;235;246;439;200;211;462;282;0;0;0;0;0;0;67;690;883;1176;1527;408;19;143;462;0;0;10;33;218;834;0;1;6;57;795;780;1635;2589;689;5.944328E+07;0;1.979696E+08;0;1.225782E+07;4.258104E+07;0;4.440021E+07;1.221351E+08;0;8666730;3.569679E+07;0;0;1.033216E+09;0;1.560774E+07;6.367409E+07;4935110;0;3.79731E+07;0;950860;2842222;0;4985266;1.775748E+07;0;955992;2968688;0;0;9.971565E+07;0;1105676;2761870;
54;0;0;196179;15235;379009;28171;183637;12242;81873;5370;278341;17600;587;1091;540;0;2083;27;82;0;0;0;5;2;7;0;12;193;375;181;203;392;160;191;324;199;0;0;0;0;0;0;71;601;840;1033;1425;342;29;105;421;1;1;5;39;188;901;0;0;5;65;871;766;1673;2581;665;5.969258E+07;0;2.048617E+08;0;1.316328E+07;4.24627E+07;0;4.472925E+07;1.222402E+08;0;9227006;3.442546E+07;0;0;1.044463E+09;0;1.969254E+07;5.865749E+07;4715052;0;3.773069E+07;0;993162;2609756;0;4802938;1.681146E+07;0;933110;2781586;0;0;9.497041E+07;0;1380030;2400104;
55;0;0;196147;14464;378802;26411;183544;11565;81833;5151;277535;16437;573;1108;520;0;2064;36;81;0;0;0;8;2;1;0;9;196;398;183;220;381;168;157;329;169;0;0;0;0;0;0;55;562;735;1000;1285;322;19;104;373;1;2;7;32;207;800;0;0;6;65;857;739;1729;2543;675;5.985403E+07;0;2.163053E+08;0;1.175094E+07;4.336036E+07;0;4.477985E+07;1.25526E+08;0;8672850;3.599014E+07;0;0;1.102932E+09;0;1.537983E+07;6.310784E+07;4454528;0;3.67292E+07;0;824890;2459090;0;4527880;1.621856E+07;0;855910;2638180;0;0;9.059049E+07;0;969856;2342816;
56;0;0;196113;13543;378626;24480;183465;10792;81803;4848;276749;15170;526;977;503;0;1891;21;72;0;0;0;2;0;3;0;17;182;377;161;201;328;151;143;272;191;0;0;0;0;0;0;46;485;666;905;1130;250;14;76;361;2;2;10;34;176;778;0;0;8;67;881;757;1771;2489;640;5.995209E+07;0;2.257803E+08;0;1.317338E+07;4.257106E+07;0;4.526478E+07;1.268541E+08;0;9232932;3.470014E+07;0;0;1.114493E+09;0;1.91174E+07;5.994558E+07;4142306;0;3.532265E+07;0;864354;2236522;0;4263268;1.535742E+07;0;839050;2432624;0;0;8.418326E+07;0;1135698;2084136;
57;0;0;196071;12553;378433;22845;183374;10100;81760;4551;275973;13888;497;903;475;0;1772;22;64;0;0;0;6;1;5;0;5;157;358;189;186;310;138;154;235;148;0;0;0;0;0;0;50;506;587;805;1063;279;25;87;300;0;2;8;42;193;769;0;0;7;63;803;737;1740;2208;635;6.008313E+07;0;2.372624E+08;0;1.181471E+07;4.347399E+07;0;4.535836E+07;1.295259E+08;0;8816840;3.613312E+07;0;0;1.174977E+09;0;1.513382E+07;6.28146E+07;3873452;0;3.418185E+07;0;717964;2123328;0;3932734;1.428501E+07;0;737300;2264740;0;0;7.705058E+07;0;798812;1937162;
58;0;0;196038;11734;378264;21106;183290;9338;81728;4241;275223;12619;428;772;409;0;1526;12;55;0;0;0;0;0;4;0;12;146;277;145;173;277;149;109;218;115;0;0;0;0;0;0;49;445;518;733;952;211;15;78;251;2;4;8;33;166;742;0;3;8;69;781;672;1499;2186;576;6.039858E+07;0;2.433786E+08;0;1.341846E+07;4.276458E+07;0;4.583562E+07;1.299606E+08;0;9366100;3.527519E+07;0;0;1.187125E+09;0;1.935312E+07;6.060811E+07;3567682;0;3.192987E+07;0;737606;1920970;0;3686896;1.329658E+07;0;722574;2099988;0;0;7.21593E+07;0;921296;1728924;
59;0;0;196007;10742;378088;19463;183199;8637;81694;3942;274538;11428;374;733;369;0;1410;15;37;0;0;0;6;1;3;0;4;135;276;137;152;278;136;87;179;96;0;0;0;0;0;0;35;417;499;665;896;205;14;80;235;1;1;12;31;176;679;0;0;6;59;740;658;1602;2040;552;6.057377E+07;0;2.569965E+08;0;1.243849E+07;4.390206E+07;0;4.596199E+07;1.336165E+08;0;9024284;3.627915E+07;0;0;1.242824E+09;0;1.63966E+07;6.309424E+07;3307532;0;2.995838E+07;0;646536;1756000;0;3362224;1.229208E+07;0;634626;1925912;0;0;6.444095E+07;0;735654;1554678;
60;0;0;195980;9808;377911;17734;183118;7855;81659;3627;273919;10416;372;639;338;0;1285;16;37;0;0;0;3;0;5;0;3;132;203;118;152;282;134;88;154;86;0;0;0;0;0;0;43;350;485;593;790;197;15;58;224;0;1;7;27;177;612;0;0;7;53;721;598;1490;1971;477;6.067892E+07;0;2.674554E+08;0;1.33446E+07;4.297387E+07;0;4.641482E+07;1.345519E+08;0;9461014;3.543596E+07;0;0;1.266125E+09;0;1.865179E+07;6.18106E+07;3018692;0;2.759081E+07;0;620850;1608636;0;3078050;1.145863E+07;0;607978;1738828;0;0;5.900334E+07;0;734008;1435010;
61;0;0;195944;8911;377729;16228;183015;7146;81622;3338;273363;9379;307;666;302;0;1219;11;38;0;0;0;2;0;3;0;2;99;283;141;125;225;80;83;158;81;0;0;0;0;0;0;38;356;363;563;777;154;11;61;181;0;1;8;36;181;549;0;1;7;53;660;524;1409;1797;474;6.092929E+07;0;2.851931E+08;0;1.223166E+07;4.42228E+07;0;4.65777E+07;1.377461E+08;0;9028012;3.673708E+07;0;0;1.31272E+09;0;1.705665E+07;6.169925E+07;2764382;0;2.480556E+07;0;531630;1468124;0;2789914;1.024105E+07;0;521680;1588464;0;0;5.294863E+07;0;603414;1261134;
62;0;0;195914;8160;377591;14861;182950;6516;81588;3097;272848;8512;320;554;324;0;1147;10;36;0;0;0;1;0;2;0;2;112;199;108;146;233;137;62;122;79;0;0;0;0;0;0;35;327;381;518;664;148;17;61;189;0;0;6;30;138;512;0;0;3;39;605;482;1235;1615;399;6.116193E+07;0;2.938465E+08;0;1.318149E+07;4.323686E+07;0;4.687266E+07;1.394383E+08;0;9501418;3.600488E+07;0;0;1.341401E+09;0;1.741569E+07;6.340676E+07;2552550;0;2.253316E+07;0;522342;1336148;0;2556510;9459300;0;497092;1450614;0;0;4.764907E+07;0;549060;1187538;
63;0;0;195894;7452;377465;13633;182893;6016;81556;2831;272373;7661;321;594;383;0;1251;10;33;0;0;0;1;0;1;0;2;96;213;121;154;235;174;71;146;88;0;0;0;0;0;0;25;276;325;457;610;143;12;43;159;0;2;9;20;124;472;0;2;3;53;514;440;1117;1474;404;6.133447E+07;0;3.070387E+08;0;1.214285E+07;4.40214E+07;0;4.698851E+07;1.420877E+08;0;9147284;3.656342E+07;0;0;1.389716E+09;0;1.729191E+07;6.068377E+07;2341710;0;2.093599E+07;0;441768;1229030;0;2335872;8538772;0;434266;1321748;0;0;4.392476E+07;0;493610;1022456;
64;0;0;195871;6748;377342;12483;182832;5543;81525;2512;271920;6861;267;440;218;0;883;8;30;0;0;0;2;0;0;0;2;97;162;89;118;173;77;52;105;52;0;0;0;0;0;0;25;245;315;398;611;128;9;41;159;1;3;9;23;123;446;0;0;7;44;490;432;1060;1393;358;6.153796E+07;0;3.158471E+08;0;1.349895E+07;4.313264E+07;0;4.726977E+07;1.429816E+08;0;9604116;3.605226E+07;0;0;1.418561E+09;0;1.7361E+07;6.331629E+07;2128300;0;1.831911E+07;0;434984;1106806;0;2108896;7728956;0;410032;1196832;0;0;3.804307E+07;0;447898;926212;
65;0;0;195845;6183;377250;11440;182791;5060;81502;2309;271525;6192;228;428;215;0;841;10;17;0;0;0;0;0;2;0;1;73;153;83;114;181;79;41;94;53;0;0;0;0;0;0;29;272;283;395;531;99;14;52;137;1;5;7;25;91;386;1;1;9;26;476;352;937;1278;304;6.175587E+07;0;3.293984E+08;0;1.27461E+07;4.450583E+07;0;4.747077E+07;1.45324E+08;0;9328218;3.686104E+07;0;0;1.460095E+09;0;1.851364E+07;6.104643E+07;1958832;0;1.711288E+07;0;378210;1024806;0;1932670;7178936;0;369474;1091740;0;0;3.512945E+07;0;413712;822596;
66;0;0;195831;5715;377154;10420;182740;4573;81481;2117;271199;5623;211;417;211;0;799;8;27;0;0;0;1;1;1;0;2;74;142;89;98;176;80;39;99;42;0;0;0;0;0;0;23;210;233;367;466;110;4;31;114;2;1;7;14;96;319;0;0;7;27;416;309;817;1184;277;6.18615E+07;0;3.384472E+08;0;1.338288E+07;4.357008E+07;0;4.762486E+07;1.464971E+08;0;9615232;3.650542E+07;0;0;1.498018E+09;0;1.700995E+07;6.293196E+07;1773058;0;1.519019E+07;0;361588;931862;0;1791542;6591740;0;336792;1012018;0;0;3.135178E+07;0;355770;745754;
67;0;0;195815;5222;377066;9591;182695;4180;81462;1935;270879;5122;188;426;189;0;785;6;10;0;0;0;0;1;0;0;1;55;167;86;85;173;57;48;86;46;0;0;0;0;0;0;22;204;236;331;476;93;3;30;119;0;4;11;16;87;312;0;1;8;32;384;291;798;1037;219;6.203603E+07;0;3.560147E+08;0;1.246658E+07;4.482458E+07;0;4.778826E+07;1.493415E+08;0;9357688;3.690183E+07;0;0;1.537051E+09;0;1.851583E+07;6.137372E+07;1627586;0;1.401797E+07;0;309780;844036;0;1632406;6070976;0;313944;919946;0;0;2.840076E+07;0;337884;680356;
68;0;0;195796;4736;376987;8784;182652;3830;81447;1752;270602;4654;180;305;183;0;651;6;11;0;0;0;0;0;0;0;0;52;109;65;86;128;78;42;68;40;0;0;0;0;0;0;18;163;231;272;413;97;5;18;121;0;4;6;19;78;273;0;1;4;33;372;270;724;932;249;6.199158E+07;0;3.654638E+08;0;1.32474E+07;4.347351E+07;0;4.790571E+07;1.511011E+08;0;9561072;3.656159E+07;0;0;1.576141E+09;0;1.641267E+07;6.34601E+07;1489624;0;1.210894E+07;0;300016;776052;0;1478182;5445164;0;281508;835544;0;0;2.526614E+07;0;281602;603956;
69;0;0;195782;4303;376937;8106;182631;3525;81434;1606;270363;4272;161;292;209;0;643;5;10;0;0;0;1;0;2;0;1;47;91;64;89;143;128;25;58;17;0;0;0;0;0;0;21;159;216;269;364;90;6;19;101;0;8;10;14;49;226;0;1;13;29;292;230;680;859;219;6.195292E+07;0;3.801594E+08;0;1.22756E+07;4.395135E+07;0;4.805972E+07;1.530299E+08;0;9484854;3.693848E+07;0;0;1.614945E+09;0;1.80768E+07;6.151847E+07;1353644;0;1.154386E+07;0;258260;706994;0;1343832;5085288;0;256322;753268;0;0;2.329935E+07;0;270690;549046;
70;0;0;195764;3938;376869;7430;182599;3234;81416;1482;270150;3961;138;245;146;0;514;1;12;0;0;0;1;0;0;0;1;43;81;46;64;115;77;31;49;23;0;0;0;0;0;0;24;166;203;275;342;94;9;38;97;0;3;6;18;67;205;0;1;8;23;297;233;623;819;162;6.213443E+07;0;3.843515E+08;0;1.377922E+07;4.403691E+07;0;4.815914E+07;1.537242E+08;0;9559024;3.690697E+07;0;0;1.650017E+09;0;1.674157E+07;6.299351E+07;1254266;0;1.072626E+07;0;249710;658140;0;1226944;4470060;0;234682;694598;0;0;2.096515E+07;0;236196;512274;
71;0;0;195751;3620;376799;6773;182567;2930;81401;1362;269956;3659;139;251;118;0;488;5;14;0;0;0;0;0;0;0;1;41;78;47;74;118;44;24;55;27;0;0;0;0;0;0;14;137;180;232;297;76;5;27;85;0;0;5;13;70;189;0;0;5;16;270;204;535;751;160;6.21594E+07;0;4.030321E+08;0;1.259709E+07;4.519936E+07;0;4.823038E+07;1.561639E+08;0;9655626;3.694554E+07;0;0;1.686399E+09;0;1.856179E+07;6.168758E+07;1125352;0;9726404;0;222916;593262;0;1126442;4179174;0;216780;629262;0;0;1.876114E+07;0;244306;466280;
72;0;0;195739;3336;376749;6216;182545;2741;81388;1232;269760;3334;96;220;97;0;403;5;4;0;0;0;0;0;0;0;1;22;75;42;54;88;29;20;57;26;0;0;0;0;0;0;6;136;145;234;284;58;2;24;63;0;3;7;12;49;188;0;1;8;22;263;176;490;664;156;6.219986E+07;0;4.096404E+08;0;1.373591E+07;4.366881E+07;0;4.830551E+07;1.574873E+08;0;9551968;3.689006E+07;0;0;1.722394E+09;0;1.712186E+07;6.194036E+07;1042766;0;8693104;0;208720;546644;0;1031658;3861962;0;195096;586088;0;0;1.732984E+07;0;197970;433590;
73;0;0;195728;3060;376706;5690;182523;2519;81380;1147;269606;3076;82;165;103;0;336;5;9;0;0;0;0;0;0;0;0;23;57;30;37;74;63;22;34;10;0;0;0;0;0;0;9;131;141;200;245;63;2;19;61;0;2;5;11;43;151;0;0;3;22;258;166;452;601;142;6.222553E+07;0;4.299854E+08;0;1.252931E+07;4.493254E+07;0;4.840285E+07;1.594506E+08;0;9669596;3.711578E+07;0;0;1.758756E+09;0;1.844266E+07;6.200406E+07;963932;0;7924912;0;188150;503112;0;953322;3537234;0;181158;535550;0;0;1.550521E+07;0;193222;386030;
74;0;0;195718;2790;376659;5259;182498;2331;81371;1090;269427;2806;70;142;72;0;279;2;3;0;0;0;0;0;0;0;0;20;59;32;34;50;27;16;33;13;0;0;0;0;0;0;16;100;127;166;267;57;5;17;52;0;3;11;10;46;169;0;1;10;13;218;138;429;533;137;6.24008E+07;0;4.338583E+08;0;1.344967E+07;4.391664E+07;0;4.848198E+07;1.612821E+08;0;9462100;3.722839E+07;0;0;1.80071E+09;0;1.705053E+07;6.149624E+07;901312;0;7420164;0;177996;468830;0;865618;3101578;0;163236;486344;0;0;1.409329E+07;0;170974;361258;
