ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;882516;1232;0;1232;94;0;881;121;0;1105;167;21;27;3484;0;3292;100;92;1523;0;1523;14;0;14;13;0;1;106;8;122;882464;64277;0;0;26246;104659;882538;2330;1154;3484;0;0;0;0;0;117;0;0
0;882495;1214;0;1214;76;0;868;131;0;1123;170;18;19;3505;0;3311;101;93;1515;0;1515;9;0;9;9;0;0;105;20;131;882442;64276;0;0;25787;105357;882516;2341;1164;3505;0;0;0;0;0;118;0;0
0;882471;1233;0;1233;85;0;861;121;0;1141;161;20;25;3529;0;3334;102;93;1464;0;1464;9;0;9;9;0;0;105;6;122;882419;64247;0;0;25156;106934;882495;2356;1173;3529;0;0;0;0;0;119;0;0
0;882441;1214;0;1214;100;0;876;110;0;1133;171;18;21;3559;0;3363;103;93;1445;0;1445;13;0;13;13;0;0;105;20;125;882394;64221;0;0;26300;106312;882471;2373;1186;3559;0;0;0;0;0;120;0;0
0;882416;1198;0;1198;78;0;870;111;0;1127;148;20;21;3584;0;3387;103;94;1449;0;1449;6;0;6;6;0;0;106;18;123;882360;64243;0;0;30396;104666;882441;2393;1191;3584;0;0;0;0;0;121;0;0
0;882390;1205;0;1205;85;0;854;114;0;1132;155;28;16;3610;0;3413;103;94;1430;0;1430;12;0;12;11;1;0;106;8;117;882332;64206;0;0;33114;103310;882416;2407;1203;3610;0;0;0;0;0;122;0;0
0;882366;1188;0;1188;98;0;862;122;0;1144;182;16;22;3634;0;3435;104;95;1401;0;1401;9;0;9;9;0;0;102;15;121;882311;64214;0;0;32882;102550;882390;2418;1216;3634;0;0;0;0;0;123;0;0
0;882337;1208;0;1208;72;0;839;107;0;1134;144;18;17;3663;0;3463;105;95;1398;0;1398;16;0;16;16;0;0;100;0;110;882292;64198;0;0;30585;104542;882366;2429;1234;3663;0;0;0;0;0;124;0;0
0;882323;1164;0;1164;97;0;853;105;0;1122;163;8;31;3677;0;3476;106;95;1427;0;1427;12;0;12;12;0;0;106;8;110;882265;64219;0;0;28307;106008;882337;2437;1240;3677;0;0;0;0;0;125;0;0
0;882298;1149;0;1149;89;0;865;96;0;1115;144;25;16;3702;0;3500;106;96;1411;0;1411;11;0;11;10;1;0;105;5;102;882249;64166;0;0;26564;104287;882323;2450;1252;3702;0;0;0;0;0;126;0;0
0;882275;1126;0;1126;88;0;858;101;0;1094;142;27;20;3725;0;3523;106;96;1437;0;1437;11;0;11;9;2;0;105;13;103;882226;64163;0;0;25753;103525;882298;2462;1263;3725;0;0;0;0;0;127;0;0
0;882258;1143;0;1143;74;0;855;92;0;1053;128;19;19;3742;0;3539;106;97;1446;0;1446;8;0;8;8;0;0;106;12;105;882200;64125;0;0;25219;103209;882275;2472;1270;3742;0;0;0;0;0;128;0;0
0;882233;1117;0;1117;97;0;852;126;0;1043;175;18;30;3767;0;3561;108;98;1465;0;1465;11;0;11;10;1;0;107;10;100;882184;64102;0;0;25490;103329;882258;2487;1280;3767;0;0;0;0;0;129;0;0
0;882207;1111;0;1111;74;0;839;118;0;1064;151;19;22;3793;0;3587;108;98;1438;0;1438;7;0;7;4;1;2;101;18;105;882162;64124;0;0;26384;102927;882233;2500;1293;3793;0;0;0;0;0;130;0;0
0;882187;1116;0;1116;67;0;812;99;0;1050;125;20;21;3813;0;3606;109;98;1453;0;1453;11;0;11;9;1;1;106;11;102;882137;64085;0;0;28927;105127;882207;2514;1299;3813;0;0;0;0;0;131;0;0
0;882164;1112;0;1112;74;0;794;107;0;1037;135;21;25;3836;0;3629;109;98;1460;0;1460;12;0;12;11;0;1;106;5;96;882115;64088;0;0;31731;103640;882187;2525;1311;3836;0;0;0;0;0;132;0;0
0;882145;1110;0;1110;72;0;780;102;0;1023;141;12;21;3855;0;3647;109;99;1475;0;1475;10;0;10;9;0;1;105;13;101;882093;64101;0;0;32632;102859;882164;2533;1322;3855;0;0;0;0;0;133;0;0
0;882123;1102;0;1102;80;0;771;104;0;1023;144;20;20;3877;0;3669;109;99;1469;0;1469;13;0;13;13;0;0;106;7;98;882073;64045;0;0;30303;102316;882145;2543;1334;3877;0;0;0;0;0;134;0;0
0;882108;1107;0;1107;71;0;769;116;0;1031;152;16;19;3892;0;3683;110;99;1444;0;1444;9;0;9;9;0;0;105;10;103;882053;64071;0;0;28054;102198;882123;2548;1344;3892;0;0;0;0;0;135;0;0
0;882081;1116;0;1116;72;0;752;100;0;1035;130;21;21;3919;0;3708;111;100;1421;0;1421;14;0;14;12;2;0;102;7;100;882036;64028;0;0;26539;102786;882108;2558;1361;3919;0;0;0;0;0;136;0;0
0;882066;1134;0;1134;76;0;747;100;0;1033;137;18;21;3934;0;3721;113;100;1392;0;1392;8;0;8;8;0;0;103;15;107;882015;64059;0;0;25444;104259;882081;2566;1368;3934;0;0;0;0;0;137;0;0
0;882039;1151;0;1151;79;0;735;88;0;1007;129;24;14;3961;0;3745;115;101;1389;0;1389;15;0;15;14;0;1;106;10;102;882000;64000;0;0;24880;103870;882066;2581;1380;3961;0;0;0;0;0;138;0;0
0;882018;1158;0;1158;74;0;716;113;0;1027;141;24;22;3982;0;3765;115;102;1363;0;1363;5;0;5;5;0;0;103;12;101;881974;63983;0;0;24661;102316;882039;2594;1388;3982;0;0;0;0;0;139;0;0
0;881990;1131;0;1131;87;0;719;112;0;1021;151;17;31;4010;0;3791;115;104;1362;0;1362;16;0;16;14;1;1;106;9;95;881950;63983;0;0;26310;100699;882018;2609;1401;4010;0;0;0;0;0;140;0;0
0;881972;1142;0;1142;67;0;721;107;0;1016;131;23;20;4028;0;3806;116;106;1338;0;1338;10;0;10;10;0;0;106;7;94;881920;63994;0;0;28431;99817;881990;2617;1411;4028;0;0;0;0;0;141;0;0
0;881952;1143;0;1143;81;0;738;85;0;1004;150;11;5;4048;0;3825;116;107;1312;0;1312;13;0;13;13;0;0;106;8;95;881900;63978;0;0;30959;101970;881972;2624;1424;4048;0;0;0;0;0;142;0;0
0;881935;1118;0;1118;74;0;750;119;0;1015;133;26;34;4065;0;3841;117;107;1302;0;1302;8;0;8;8;0;0;105;9;96;881882;63959;0;0;32092;103410;881952;2632;1433;4065;0;0;0;0;0;143;0;0
0;881912;1096;0;1096;85;0;746;108;0;1025;151;23;19;4088;0;3864;117;107;1294;0;1294;13;0;13;11;1;1;106;8;93;881862;63934;0;0;30257;103427;881935;2643;1445;4088;0;0;0;0;0;144;0;0
0;881894;1072;0;1072;78;0;755;99;0;1031;141;16;20;4106;0;3881;118;107;1282;0;1282;4;0;4;4;0;0;105;8;88;881837;63937;0;0;28053;101965;881912;2656;1450;4106;0;0;0;0;0;145;0;0
0;881872;1062;0;1062;75;0;752;112;0;1030;143;20;24;4128;0;3902;118;108;1277;0;1277;13;0;13;13;0;0;104;12;92;881822;63869;0;0;26593;100164;881894;2664;1464;4128;0;0;0;0;0;146;0;0
0;881853;1068;0;1068;64;0;745;122;0;1034;143;23;20;4147;0;3919;119;109;1252;0;1252;11;0;11;11;0;0;106;1;83;881802;63897;0;0;25701;99572;881872;2674;1473;4147;0;0;0;0;0;147;0;0
0;881826;1055;0;1055;80;0;734;93;0;1030;130;25;18;4174;0;3944;121;109;1257;0;1257;15;0;15;15;0;0;106;4;75;881783;63889;0;0;24687;100796;881853;2686;1488;4174;0;0;0;0;0;148;0;0
0;881807;1039;0;1039;85;0;754;92;0;1021;135;19;23;4193;0;3963;121;109;1244;0;1244;6;0;6;5;0;1;106;19;81;881756;63908;0;0;24586;101546;881826;2699;1494;4193;0;0;0;0;0;149;0;0
0;881789;1029;0;1029;71;0;748;72;0;971;116;15;12;4211;0;3978;122;111;1287;0;1287;9;0;9;8;1;0;105;9;82;881737;63848;0;0;25381;102722;881807;2707;1504;4211;0;0;0;0;0;150;0;0
0;881768;1013;0;1013;74;0;756;109;0;966;135;19;29;4232;0;3998;123;111;1285;0;1285;9;0;9;7;1;1;106;6;75;881720;63827;0;0;27832;100866;881789;2720;1512;4232;0;0;0;0;0;151;0;0
0;881754;1013;0;1013;84;0;755;77;0;946;127;18;16;4246;0;4011;124;111;1292;0;1292;8;0;8;8;0;0;106;10;79;881699;63869;0;0;30727;98784;881768;2726;1520;4246;0;0;0;0;0;152;0;0
0;881730;973;0;973;82;0;756;99;0;946;149;18;14;4270;0;4033;126;111;1310;0;1310;11;0;11;11;0;0;101;11;82;881682;63833;0;0;31189;98703;881754;2734;1536;4270;0;0;0;0;0;153;0;0
0;881708;963;0;963;73;0;751;107;0;941;139;19;22;4292;0;4055;126;111;1307;0;1307;16;0;16;14;1;1;104;2;75;881658;63811;0;0;29731;100736;881730;2743;1549;4292;0;0;0;0;0;154;0;0
0;881687;975;0;975;57;0;722;91;0;950;118;12;18;4313;0;4075;126;112;1285;0;1285;13;0;13;12;1;0;101;0;70;881636;63843;0;0;27563;100503;881708;2748;1565;4313;0;0;0;0;0;155;0;0
0;881669;1009;0;1009;71;0;713;67;0;915;110;13;15;4331;0;4092;127;112;1280;0;1280;13;0;13;12;0;1;103;0;63;881615;63776;0;0;26066;100473;881687;2755;1576;4331;0;0;0;0;0;156;0;0
0;881658;992;0;992;73;0;734;97;0;911;117;26;27;4342;0;4101;128;113;1269;0;1269;9;0;9;9;0;0;106;13;71;881595;63746;0;0;25271;101303;881669;2760;1582;4342;0;0;0;0;0;157;0;0
0;881639;1018;0;1018;69;0;727;84;0;874;115;16;22;4361;0;4119;129;113;1271;0;1271;11;0;11;11;0;0;106;7;70;881579;63768;0;0;24747;99346;881658;2768;1593;4361;0;0;0;0;0;158;0;0
0;881624;998;0;998;73;0;729;95;0;856;121;23;24;4376;0;4133;129;114;1296;0;1296;3;0;3;3;0;0;106;12;70;881560;63724;0;0;24510;98666;881639;2780;1596;4376;0;0;0;0;0;159;0;0
0;881607;1020;0;1020;62;0;710;89;0;859;116;12;23;4393;0;4148;129;116;1270;0;1270;7;0;7;6;1;0;104;9;71;881545;63749;0;0;25248;98707;881624;2788;1605;4393;0;0;0;0;0;160;0;0
0;881582;1009;0;1009;79;0;706;89;0;853;127;19;22;4418;0;4171;129;118;1264;0;1264;14;0;14;13;1;0;105;5;64;881531;63731;0;0;27181;99907;881607;2800;1618;4418;0;0;0;0;0;161;0;0
0;881565;1011;0;1011;66;0;690;95;0;865;114;15;32;4435;0;4186;130;119;1251;0;1251;14;0;14;12;0;2;105;2;63;881506;63701;0;0;29579;100223;881582;2803;1632;4435;0;0;0;0;0;162;0;0
0;881545;996;0;996;72;0;689;95;0;874;126;23;18;4455;0;4203;132;120;1241;0;1241;9;0;9;9;0;0;99;4;62;881484;63682;0;0;29991;100390;881565;2808;1647;4455;0;0;0;0;0;163;0;0
0;881531;967;0;967;80;0;695;98;0;892;130;20;28;4469;0;4217;132;120;1231;0;1231;14;0;14;13;0;1;105;7;63;881469;63658;0;0;29189;99323;881545;2814;1655;4469;0;0;0;0;0;164;0;0
0;881517;950;0;950;74;0;696;101;0;905;141;21;13;4483;0;4230;133;120;1218;0;1218;12;0;12;12;0;0;105;7;68;881452;63709;0;0;28291;98566;881531;2816;1667;4483;0;0;0;0;0;165;0;0
0;881501;974;0;974;75;0;705;64;0;877;104;15;20;4499;0;4244;134;121;1198;0;1198;10;0;10;8;0;2;105;4;66;881439;63665;0;0;26665;97967;881517;2822;1677;4499;0;0;0;0;0;166;0;0
0;881477;982;0;982;75;0;704;85;0;890;118;25;17;4523;0;4266;135;122;1149;0;1149;13;0;13;11;2;0;106;8;62;881420;63608;0;0;25340;98855;881501;2834;1689;4523;0;0;0;0;0;167;0;0
0;881463;980;0;980;52;0;700;108;0;885;120;24;16;4537;0;4280;135;122;1152;0;1152;7;0;7;7;0;0;105;9;65;881396;63661;0;0;24315;99963;881477;2840;1697;4537;0;0;0;0;0;168;0;0
0;881442;974;0;974;75;0;699;90;0;893;128;18;19;4558;0;4299;136;123;1128;0;1128;10;0;10;9;0;1;105;9;63;881386;63630;0;0;24286;99681;881463;2851;1707;4558;0;0;0;0;0;169;0;0
0;881424;980;0;980;55;0;681;85;0;885;108;15;17;4576;0;4317;136;123;1123;0;1123;12;0;12;12;0;0;106;5;61;881370;63599;0;0;25183;99609;881442;2858;1718;4576;0;0;0;0;0;170;0;0
0;881411;973;0;973;63;0;675;83;0;872;102;16;28;4589;0;4328;137;124;1138;0;1138;7;0;7;6;0;1;106;7;62;881350;63572;0;0;26517;97946;881424;2864;1725;4589;0;0;0;0;0;171;0;0
0;881396;954;0;954;72;0;659;93;0;863;122;20;23;4604;0;4341;137;126;1174;0;1174;11;0;11;11;0;0;105;8;67;881336;63576;0;0;28572;96144;881411;2867;1737;4604;0;0;0;0;0;172;0;0
0;881375;923;0;923;76;0;672;102;0;871;133;21;24;4625;0;4360;138;127;1164;0;1164;11;0;11;11;0;0;102;6;66;881322;63577;0;0;29596;97680;881396;2874;1751;4625;0;0;0;0;0;173;0;0
0;881362;905;0;905;71;0;682;75;0;862;115;17;14;4638;0;4372;138;128;1165;0;1165;11;0;11;10;0;1;105;6;67;881305;63579;0;0;28506;97619;881375;2879;1759;4638;0;0;0;0;0;174;0;0
0;881338;903;0;903;59;0;657;82;0;850;101;30;10;4662;0;4393;140;129;1180;0;1180;13;0;13;13;0;0;102;0;59;881290;63566;0;0;27053;98743;881362;2887;1775;4662;0;0;0;0;0;175;0;0
0;881324;899;0;899;67;0;646;89;0;860;120;18;18;4676;0;4406;141;129;1176;0;1176;11;0;11;11;0;0;102;6;62;881269;63537;0;0;25690;99584;881338;2890;1786;4676;0;0;0;0;0;176;0;0
0;881306;886;0;886;71;0;656;87;0;864;127;16;15;4694;0;4423;141;130;1155;0;1155;13;0;13;13;0;0;103;2;58;881253;63533;0;0;25194;96907;881324;2896;1798;4694;0;0;0;0;0;177;0;0
0;881290;883;0;883;58;0;653;91;0;870;115;13;21;4710;0;4438;141;131;1140;0;1140;8;0;8;8;0;0;102;0;51;881236;63525;0;0;24398;95673;881306;2903;1807;4710;0;0;0;0;0;178;0;0
0;881270;871;0;871;62;0;643;100;0;872;130;19;13;4730;0;4455;143;132;1140;0;1140;13;0;13;12;1;0;104;5;47;881222;63501;0;0;24200;96562;881290;2912;1818;4730;0;0;0;0;0;179;0;0
0;881250;923;0;923;62;0;644;59;0;852;87;15;19;4750;0;4474;144;132;1086;0;1086;10;0;10;9;0;1;104;8;45;881199;63487;0;0;25003;97231;881270;2922;1828;4750;0;0;0;0;0;180;0;0
0;881236;917;0;917;64;0;633;77;0;843;102;15;24;4764;0;4488;144;132;1099;0;1099;10;0;10;8;2;0;104;6;47;881181;63499;0;0;26510;98726;881250;2926;1838;4764;0;0;0;0;0;181;0;0
0;881214;919;0;919;58;0;615;73;0;832;100;13;18;4786;0;4510;144;132;1105;0;1105;14;0;14;14;0;0;104;2;41;881170;63463;0;0;28413;98387;881236;2934;1852;4786;0;0;0;0;0;182;0;0
0;881200;916;0;916;59;0;610;91;0;832;104;16;30;4800;0;4524;144;132;1096;0;1096;9;0;9;8;0;1;105;3;38;881144;63426;0;0;28905;96353;881214;2940;1860;4800;0;0;0;0;0;183;0;0
0;881191;911;0;911;56;0;599;89;0;820;103;20;22;4809;0;4533;144;132;1118;0;1118;6;0;6;5;1;0;104;6;42;881132;63427;0;0;28336;95374;881200;2942;1867;4809;0;0;0;0;0;184;0;0
0;881173;907;0;907;77;0;607;78;0;802;112;18;25;4827;0;4551;144;132;1110;0;1110;14;0;14;13;0;1;105;1;38;881124;63392;0;0;27423;94722;881191;2947;1880;4827;0;0;0;0;0;185;0;0
0;881160;881;0;881;63;0;606;81;0;792;108;15;21;4840;0;4562;146;132;1138;0;1138;6;0;6;6;0;0;103;9;42;881103;63446;0;0;25564;95310;881173;2952;1888;4840;0;0;0;0;0;186;0;0
0;881147;858;0;858;65;0;595;85;0;793;109;16;25;4853;0;4575;146;132;1155;0;1155;12;0;12;12;0;0;104;6;46;881091;63425;0;0;24368;97055;881160;2954;1899;4853;0;0;0;0;0;187;0;0
0;881135;849;0;849;59;0;590;82;0;800;95;24;22;4865;0;4586;146;133;1150;0;1150;10;0;10;9;1;0;105;8;51;881078;63374;0;0;24084;98888;881147;2957;1908;4865;0;0;0;0;0;188;0;0
0;881114;857;0;857;70;0;605;77;0;797;116;18;13;4886;0;4606;147;133;1111;0;1111;14;0;14;14;0;0;104;3;48;881061;63374;0;0;24398;97381;881135;2963;1923;4886;0;0;0;0;0;189;0;0
0;881100;840;0;840;72;0;624;85;0;785;112;21;24;4900;0;4619;147;134;1105;0;1105;10;0;10;8;0;2;106;8;50;881041;63338;0;0;24867;96335;881114;2969;1931;4900;0;0;0;0;0;190;0;0
0;881089;829;0;829;79;0;655;67;0;775;107;21;18;4911;0;4629;148;134;1076;0;1076;6;0;6;6;0;0;104;11;58;881022;63327;0;0;25906;94280;881100;2972;1939;4911;0;0;0;0;0;191;0;0
0;881071;844;0;844;54;0;641;75;0;769;95;15;19;4929;0;4647;148;134;1068;0;1068;10;0;10;10;0;0;101;2;55;881011;63340;0;0;27742;94877;881089;2977;1952;4929;0;0;0;0;0;192;0;0
0;881057;878;0;878;55;0;636;69;0;761;90;19;15;4943;0;4661;148;134;1039;0;1039;11;0;11;8;1;2;103;0;50;880996;63310;0;0;28540;95570;881071;2982;1961;4943;0;0;0;0;0;193;0;0
0;881039;912;0;912;53;0;622;71;0;749;93;15;16;4961;0;4677;148;136;1016;0;1016;13;0;13;13;0;0;101;0;47;880982;63281;0;0;27873;96600;881057;2985;1976;4961;0;0;0;0;0;194;0;0
0;881023;897;0;897;64;0;627;83;0;757;106;20;21;4977;0;4692;149;136;1000;0;1000;13;0;13;13;0;0;104;2;43;880968;63256;0;0;26629;97884;881039;2991;1986;4977;0;0;0;0;0;195;0;0
0;881006;895;0;895;60;0;619;69;0;743;93;18;18;4994;0;4706;151;137;1005;0;1005;9;0;9;8;1;0;102;5;42;880953;63225;0;0;25991;94720;881023;2997;1997;4994;0;0;0;0;0;196;0;0
0;880991;899;0;899;62;0;616;68;0;733;97;13;20;5009;0;4720;152;137;999;0;999;11;0;11;10;1;0;102;2;40;880938;63241;0;0;24153;94486;881006;3001;2008;5009;0;0;0;0;0;197;0;0
0;880971;883;0;883;61;0;613;90;0;740;104;26;21;5029;0;4737;153;139;989;0;989;10;0;10;10;0;0;100;0;32;880921;63229;0;0;23987;95601;880991;3009;2020;5029;0;0;0;0;0;198;0;0
0;880959;843;0;843;69;0;610;79;0;738;106;21;21;5041;0;4749;153;139;1026;0;1026;11;0;11;9;0;2;106;4;29;880904;63193;0;0;23936;95471;880971;3016;2025;5041;0;0;0;0;0;199;0;0
0;880948;817;0;817;71;0;630;81;0;754;119;17;16;5052;0;4758;154;140;1004;0;1004;8;0;8;6;1;1;104;6;34;880893;63230;0;0;24527;95917;880959;3017;2035;5052;0;0;0;0;0;200;0;0
0;880935;781;0;781;60;0;614;95;0;762;111;22;22;5065;0;4770;155;140;1035;0;1035;7;0;7;7;0;0;103;2;31;880883;63179;0;0;25411;96677;880948;3022;2043;5065;0;0;0;0;0;201;0;0
0;880920;782;0;782;58;0;605;82;0;781;109;19;12;5080;0;4785;155;140;1012;0;1012;12;0;12;12;0;0;104;2;29;880870;63170;0;0;27836;94737;880935;3026;2054;5080;0;0;0;0;0;202;0;0
0;880902;764;0;764;55;0;599;68;0;780;87;20;16;5098;0;4801;155;142;1019;0;1019;12;0;12;11;1;0;102;2;27;880853;63192;0;0;27831;93797;880920;3030;2068;5098;0;0;0;0;0;203;0;0
0;880884;758;0;758;60;0;592;78;0;775;102;19;17;5116;0;4819;155;142;1015;0;1015;11;0;11;11;0;0;100;0;22;880836;63161;0;0;27586;93549;880902;3035;2081;5116;0;0;0;0;0;204;0;0
0;880874;773;0;773;46;0;568;73;0;775;88;13;18;5126;0;4829;155;142;1014;0;1014;8;0;8;7;0;1;100;0;20;880820;63133;0;0;26235;94334;880884;3037;2089;5126;0;0;0;0;0;205;0;0
0;880861;791;0;791;50;0;562;69;0;773;80;13;26;5139;0;4842;155;142;993;0;993;11;0;11;10;1;0;102;0;16;880808;63178;0;0;25098;94029;880874;3041;2098;5139;0;0;0;0;0;206;0;0
0;880846;777;0;777;49;0;546;77;0;762;87;14;25;5154;0;4857;155;142;1017;0;1017;10;0;10;10;0;0;99;0;14;880790;63088;0;0;24334;95473;880861;3043;2111;5154;0;0;0;0;0;207;0;0
0;880836;793;0;793;55;0;545;67;0;741;83;15;24;5164;0;4864;157;143;1012;0;1012;15;0;15;13;2;0;105;1;14;880776;63094;0;0;23981;94905;880846;3044;2120;5164;0;0;0;0;0;208;0;0
0;880823;803;0;803;52;0;540;64;0;724;90;12;14;5177;0;4875;159;143;1017;0;1017;9;0;9;5;3;1;103;2;14;880761;63078;0;0;23643;93750;880836;3046;2131;5177;0;0;0;0;0;209;0;0
0;880810;794;0;794;56;0;524;78;0;728;97;22;15;5190;0;4887;160;143;1024;0;1024;12;0;12;12;0;0;104;0;12;880752;63070;0;0;24401;93851;880823;3048;2142;5190;0;0;0;0;0;210;0;0
0;880793;795;0;795;55;0;511;68;0;723;84;18;21;5207;0;4903;160;144;1021;0;1021;9;0;9;7;1;1;101;0;7;880741;63029;0;0;25331;93243;880810;3053;2154;5207;0;0;0;0;0;211;0;0
0;880779;780;0;780;53;0;514;75;0;712;91;18;19;5221;0;4917;160;144;1029;0;1029;11;0;11;9;1;1;101;0;4;880726;63005;0;0;26896;93219;880793;3056;2165;5221;0;0;0;0;0;212;0;0
0;880769;773;0;773;58;0;509;82;0;722;95;23;22;5231;0;4924;162;145;1021;0;1021;13;0;13;11;1;1;104;0;4;880712;63061;0;0;27726;94513;880779;3056;2175;5231;0;0;0;0;0;213;0;0
0;880759;770;0;770;44;0;502;83;0;727;84;18;25;5241;0;4933;162;146;1018;0;1018;10;0;10;9;1;0;105;2;5;880696;63016;0;0;26743;94767;880769;3057;2184;5241;0;0;0;0;0;214;0;0
0;880749;804;0;804;58;0;511;58;0;711;86;14;16;5251;0;4943;162;146;971;0;971;9;0;9;8;1;0;104;7;12;880687;62976;0;0;26195;92691;880759;3057;2194;5251;0;0;0;0;0;215;0;0
0;880738;801;0;801;56;0;514;74;0;716;90;16;24;5262;0;4954;162;146;965;0;965;7;0;7;7;0;0;102;2;12;880679;62976;0;0;25342;93157;880749;3059;2203;5262;0;0;0;0;0;216;0;0
0;880730;779;0;779;62;0;527;77;0;707;99;17;23;5270;0;4961;163;146;972;0;972;10;0;10;9;1;0;104;0;12;880668;62937;0;0;24063;93937;880738;3059;2211;5270;0;0;0;0;0;217;0;0
0;880721;780;0;780;53;0;534;71;0;708;90;15;19;5279;0;4968;163;148;951;0;951;10;0;10;8;2;0;105;5;17;880658;62988;0;0;23562;93583;880730;3059;2220;5279;0;0;0;0;0;218;0;0
0;880706;780;0;780;54;0;539;79;0;715;95;21;17;5294;0;4979;166;149;928;0;928;8;0;8;7;0;1;100;1;16;880650;62968;0;0;23711;93635;880721;3061;2233;5294;0;0;0;0;0;219;0;0
0;880697;769;0;769;48;0;544;76;0;722;88;14;22;5303;0;4988;166;149;916;0;916;12;0;12;10;2;0;103;0;16;880637;62942;0;0;23947;94227;880706;3061;2242;5303;0;0;0;0;0;220;0;0
0;880688;791;0;791;44;0;528;62;0;715;86;9;11;5312;0;4996;167;149;901;0;901;6;0;6;6;0;0;102;0;14;880624;62941;0;0;24787;93795;880697;3063;2249;5312;0;0;0;0;0;221;0;0
0;880674;799;0;799;49;0;520;75;0;723;93;19;12;5326;0;5007;168;151;887;0;887;10;0;10;9;1;0;98;0;14;880616;62857;0;0;26480;92486;880688;3063;2263;5326;0;0;0;0;0;222;0;0
0;880661;800;0;800;48;0;519;61;0;694;78;22;9;5339;0;5018;170;151;902;0;902;4;0;4;3;1;0;89;0;14;880609;62872;0;0;26832;91243;880674;3063;2276;5339;0;0;0;0;0;223;0;0
0;880650;788;0;788;62;0;529;66;0;683;89;18;21;5350;0;5027;172;151;906;0;906;16;0;16;16;0;0;97;0;11;880599;62899;0;0;26671;92040;880661;3066;2284;5350;0;0;0;0;0;224;0;0
0;880631;784;0;784;56;0;519;68;0;676;82;19;23;5369;0;5045;173;151;905;0;905;12;0;12;11;1;0;95;0;6;880585;62834;0;0;26031;93432;880650;3071;2298;5369;0;0;0;0;0;225;0;0
0;880620;747;0;747;71;0;535;74;0;675;102;19;24;5380;0;5056;173;151;914;0;914;21;0;21;20;1;0;105;0;6;880566;62863;0;0;25229;94281;880631;3071;2309;5380;0;0;0;0;0;226;0;0
0;880606;718;0;718;55;0;528;66;0;678;84;21;16;5394;0;5068;175;151;938;0;938;7;0;7;7;0;0;100;3;7;880547;62837;0;0;23712;93463;880620;3073;2321;5394;0;0;0;0;0;227;0;0
0;880593;700;0;700;48;0;521;90;0;704;99;20;19;5407;0;5080;176;151;926;0;926;8;0;8;6;0;2;96;0;6;880536;62847;0;0;23591;91829;880606;3074;2333;5407;0;0;0;0;0;228;0;0
0;880585;675;0;675;61;0;541;70;0;690;93;18;20;5415;0;5086;177;152;931;0;931;16;0;16;16;0;0;105;0;5;880528;62828;0;0;23647;92061;880593;3075;2340;5415;0;0;0;0;0;229;0;0
0;880575;694;0;694;37;0;527;62;0;682;69;12;18;5425;0;5095;178;152;929;0;929;7;0;7;7;0;0;104;4;7;880512;62800;0;0;23456;91482;880585;3077;2348;5425;0;0;0;0;0;230;0;0
0;880570;700;0;700;43;0;523;71;0;686;76;18;20;5430;0;5100;178;152;915;0;915;7;0;7;7;0;0;106;2;9;880502;62789;0;0;24428;92010;880575;3077;2353;5430;0;0;0;0;0;231;0;0
0;880559;702;0;702;47;0;515;72;0;687;81;21;17;5441;0;5109;180;152;905;0;905;9;0;9;7;1;1;104;3;12;880496;62817;0;0;26066;93178;880570;3077;2364;5441;0;0;0;0;0;232;0;0
0;880546;715;0;715;44;0;502;53;0;677;67;11;19;5454;0;5122;180;152;900;0;900;11;0;11;10;1;0;102;0;12;880483;62743;0;0;26583;92220;880559;3077;2377;5454;0;0;0;0;0;233;0;0
0;880537;709;0;709;63;0;507;67;0;666;88;16;26;5463;0;5131;180;152;906;0;906;13;0;13;13;0;0;106;6;18;880473;62753;0;0;26167;91663;880546;3077;2386;5463;0;0;0;0;0;234;0;0
0;880520;701;0;701;53;0;497;68;0;679;84;19;18;5480;0;5148;180;152;894;0;894;11;0;11;9;0;2;101;2;19;880464;62731;0;0;25249;91462;880537;3078;2402;5480;0;0;0;0;0;235;0;0
0;880509;713;0;713;44;0;490;57;0;653;73;16;12;5491;0;5158;181;152;906;0;906;6;0;6;4;2;0;97;0;18;880449;62747;0;0;24573;92117;880520;3079;2412;5491;0;0;0;0;0;236;0;0
0;880499;704;0;704;58;0;497;61;0;652;81;16;22;5501;0;5168;181;152;891;0;891;16;0;16;14;2;0;105;0;16;880443;62699;0;0;23487;91532;880509;3081;2420;5501;0;0;0;0;0;237;0;0
