ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;InfectionsAtHome;InfectionsAtWork;InfectionsAtSchool;InfectionsAtOAHome;InfectionsAtOutdoor;InfectionsAtIndoor;StudentsCount;OccupiedWorkersCount;EssentialWorkersCount;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;857906;346;0;346;16;0;119;18;0;184;29;5;0;4;0;3;1;0;257;0;257;8;0;8;8;0;0;58;0;0;706794;242891;166376;0;699171;0;857907;0;4;4;0;22;0;0;0;5;7;190324;178027;79999;0;34230;10069004769;0;207553;322;50079;0;0;0;0;0;17;0;2
0;857902;345;0;345;25;0;136;30;0;199;49;6;0;8;0;7;1;0;206;0;206;15;0;15;14;1;0;69;0;0;714138;241104;168759;0;705270;0;857906;0;8;8;0;34;0;0;0;10;11;190324;178027;79999;0;29960;10068737899;0;206836;322;50804;0;0;0;0;0;18;0;2
0;857900;412;0;412;22;0;149;26;0;210;37;11;0;10;0;8;2;0;171;0;171;13;0;13;11;2;0;78;0;0;706646;242568;166508;0;690455;0;857902;0;10;10;0;32;0;0;0;9;7;190324;178027;79999;0;39180;10068714379;0;206815;322;50831;0;0;0;0;0;19;0;2
0;857893;408;0;408;30;0;165;29;0;226;50;9;0;17;0;15;2;0;145;0;145;19;0;19;19;0;0;90;0;0;711593;240805;169002;0;704918;0;857900;0;17;17;0;38;0;0;0;7;14;190324;178027;79999;0;41990;10068252259;0;205501;322;52148;0;0;0;0;0;20;0;2
0;857891;443;0;443;14;0;171;31;0;240;39;6;0;19;0;17;2;0;134;0;134;6;0;6;6;0;0;92;0;0;708676;241531;169016;0;690513;0;857893;0;19;19;0;28;0;0;0;4;13;190324;178027;79999;0;44920;10067941609;0;204361;322;53293;0;0;0;0;0;21;0;2
0;857885;477;0;477;34;0;194;38;0;248;62;9;1;25;0;23;2;0;149;0;149;15;0;15;15;0;0;98;0;0;707343;239333;170710;0;701071;0;857891;0;25;25;0;46;0;0;0;8;18;190324;178027;79999;0;35670;10067652179;0;203537;322;54124;0;0;0;0;0;22;0;2
0;857881;473;0;473;31;0;207;34;0;261;56;6;3;29;0;27;2;0;177;0;177;10;0;10;10;0;0;102;7;7;706783;240293;171696;0;690238;0;857885;0;29;29;0;41;0;1;0;5;18;190324;178027;79999;0;50970;10067401149;0;202767;322;54897;0;0;0;0;0;23;0;2
0;857874;547;0;547;41;0;235;23;0;266;58;6;0;36;0;34;2;0;191;0;191;9;0;9;8;1;0;103;5;12;702907;238757;172117;0;696198;0;857881;0;36;36;0;43;0;0;0;9;12;190324;178027;79999;0;38820;10067316729;0;202518;322;55146;0;0;0;0;0;24;0;2
0;857870;600;0;600;27;0;248;39;0;273;59;7;0;40;0;38;2;0;214;0;214;5;0;5;5;0;0;103;7;19;704782;238977;173314;0;691369;0;857874;0;40;40;0;45;0;0;0;5;16;190324;178027;79999;0;20480;10067017009;0;201597;322;56072;0;0;0;0;0;25;0;2
0;857867;686;0;686;34;0;271;47;0;300;68;12;1;43;0;41;2;0;232;0;232;3;0;3;3;0;0;103;15;34;698176;237616;172467;0;690486;0;857870;0;43;43;0;53;0;0;0;9;19;190324;178027;79999;0;24110;10067090789;0;201855;322;55817;0;0;0;0;0;26;0;2
0;857863;660;0;660;43;0;291;57;0;334;87;11;2;47;0;45;2;0;249;0;249;9;0;9;8;1;0;102;13;47;703078;238043;173573;0;691987;0;857867;0;47;47;0;62;0;1;0;14;23;190324;178027;79999;0;26000;10066895959;0;201221;322;56452;0;0;0;0;0;27;0;2
0;857852;669;0;669;46;0;316;40;0;356;75;11;0;58;0;55;3;0;255;0;255;15;0;15;14;1;0;102;10;57;696200;237347;171991;0;685882;0;857863;0;58;58;0;60;0;0;0;11;15;190324;178027;79999;0;26870;10066992289;0;201664;322;56011;0;0;0;0;0;28;0;2
0;857838;664;0;664;47;0;336;44;0;372;76;11;4;72;0;69;3;0;276;0;276;17;0;17;17;0;0;99;12;69;699246;236799;172498;0;690573;0;857852;0;72;72;0;61;0;0;0;13;17;190324;178027;79999;0;28270;10067009799;0;201697;322;55978;0;0;0;0;0;29;0;2
0;857830;661;0;661;43;0;357;82;0;426;108;15;2;80;0;77;3;0;287;0;287;11;0;11;11;0;0;103;3;70;695251;236699;170653;0;685979;0;857838;2;78;80;0;89;0;0;0;13;23;190324;178027;79999;0;29350;10067101599;0;201851;322;55827;0;0;0;0;0;30;0;2
0;857818;641;0;641;62;0;388;68;0;458;115;10;5;92;0;88;3;1;308;0;308;11;0;11;11;0;0;101;24;92;696397;236316;170614;0;688113;0;857830;4;88;92;0;82;0;0;0;13;35;190324;178027;79999;0;28880;10067115329;0;201789;322;55890;0;0;0;0;0;31;0;2
0;857810;654;0;654;51;0;414;54;0;481;90;7;8;100;0;96;3;1;327;0;327;12;0;12;12;0;0;103;12;103;694020;236208;169230;0;683388;0;857818;5;95;100;0;76;0;0;0;12;17;190323;178027;79999;0;32220;10067336099;0;202499;322;55184;0;0;0;0;0;32;0;2
0;857795;697;0;697;56;0;438;39;0;487;80;14;1;115;0;110;4;1;335;0;335;9;0;9;9;0;0;103;18;114;692079;235929;169331;0;683754;0;857810;12;103;115;0;61;0;0;0;11;23;190323;178027;79999;0;33510;10067362259;0;202600;322;55084;0;0;0;0;0;33;0;2
0;857782;692;0;692;45;0;452;46;0;493;79;9;3;128;0;123;4;1;358;0;358;4;0;4;4;0;0;103;21;126;693582;235733;168037;0;684306;0;857795;21;107;128;0;68;0;0;0;8;15;190323;178027;79999;0;36040;10067548329;0;203089;322;54596;0;0;0;0;0;34;0;2
0;857767;704;0;704;50;0;461;57;0;507;95;8;4;143;0;138;4;1;391;0;391;11;0;11;11;0;0;104;15;133;689426;235319;167951;0;680140;0;857782;29;114;143;0;74;0;1;0;9;23;190323;178027;79999;0;37510;10067568279;0;203075;322;54611;0;0;0;0;0;35;0;2
0;857749;676;0;676;64;0;486;63;0;525;106;18;3;161;0;156;4;1;425;0;425;9;0;9;9;0;0;103;28;152;691755;235253;167380;0;682001;0;857767;38;123;161;0;95;0;0;0;10;22;190323;178027;79999;0;36940;10067578059;0;203331;322;54356;0;0;0;0;0;36;0;2
0;857731;692;0;692;42;0;491;57;0;532;90;6;3;179;0;173;5;1;458;0;458;8;0;8;8;0;0;101;12;155;687913;234907;167224;0;678033;0;857749;47;132;179;0;77;0;0;0;9;13;190323;178027;79999;0;38000;10067583079;0;203250;322;54437;0;0;0;0;0;37;0;2
0;857708;669;0;669;65;0;512;71;0;547;118;14;4;202;0;194;6;2;493;0;493;13;0;13;13;0;0;103;21;162;690282;234659;167220;0;680812;0;857731;61;141;202;0;87;0;0;0;16;33;190323;178027;79999;0;50430;10067589719;0;203354;322;54333;0;0;0;0;0;38;0;2
0;857685;673;0;673;49;0;513;57;0;562;96;8;2;225;0;217;6;2;508;0;508;17;0;17;17;0;0;103;10;162;686816;234202;166813;0;675755;0;857708;71;154;225;0;69;0;1;0;10;26;190322;178026;79999;0;52680;10067659569;0;203560;322;54129;0;0;0;0;0;39;0;2
0;857663;686;0;686;53;0;513;55;0;551;97;10;1;247;0;239;6;2;554;0;554;13;0;13;12;1;0;103;13;163;687124;234049;167322;0;677507;0;857685;83;164;247;0;75;0;0;0;16;17;190322;178026;79999;0;44770;10067752499;0;203628;322;54062;0;0;0;0;0;40;0;2
0;857643;715;0;715;48;0;514;47;0;540;85;8;2;267;0;259;6;2;583;0;583;7;0;7;7;0;0;101;17;168;685782;233812;166772;0;675371;0;857663;95;172;267;0;67;0;1;0;5;22;190322;178026;79999;0;45400;10067692379;0;203490;322;54201;0;0;0;0;0;41;0;2
0;857623;770;0;770;52;0;511;64;0;555;104;10;2;287;0;279;6;2;615;0;615;13;0;13;13;0;0;103;14;170;683976;233541;167601;0;674080;0;857643;107;180;287;0;91;0;0;0;8;17;190322;178026;79999;0;46340;10067752519;0;203525;322;54166;0;0;0;0;0;42;0;2
0;857600;829;0;829;43;0;501;63;0;575;92;10;4;310;0;301;7;2;613;0;613;10;0;10;10;0;0;102;10;164;683693;233014;166779;0;674326;0;857623;123;187;310;0;82;0;0;0;7;17;190322;178026;79999;0;51580;10067736529;0;203593;322;54099;0;0;0;0;0;43;0;2
0;857571;834;0;834;60;0;509;68;0;584;114;10;4;339;0;330;7;2;629;0;629;11;0;11;11;0;0;103;17;162;681721;232934;167439;0;671591;0;857600;142;197;339;0;84;1;0;0;15;28;190322;178026;79999;0;66520;10067704929;0;203512;322;54182;0;0;0;0;0;44;0;2
0;857544;814;0;814;62;0;523;70;0;584;114;14;4;366;0;356;8;2;660;0;660;7;0;7;6;1;0;103;24;165;682210;232500;166621;0;673122;0;857571;163;203;366;0;97;0;0;0;17;18;190322;178026;79999;0;69450;10067658149;0;203258;322;54436;0;0;0;0;0;45;0;2
0;857503;830;0;830;50;0;505;64;0;597;100;13;1;407;0;396;9;2;657;0;657;12;0;12;12;0;0;103;20;155;679224;232263;166980;0;667729;0;857544;193;214;407;0;86;0;0;0;8;20;190322;178026;79999;0;72110;10067657139;0;203374;322;54321;0;0;0;0;0;46;0;2
0;857477;826;0;826;57;0;512;63;0;605;108;10;2;433;0;421;10;2;660;0;660;5;0;5;5;0;0;101;18;154;679961;231994;166464;0;672219;0;857503;212;221;433;0;89;0;0;0;15;16;190322;178026;79998;0;74670;10067675059;0;203281;322;54414;0;0;0;0;0;47;0;2
0;857453;842;0;842;64;0;525;71;0;614;120;14;1;457;0;445;10;2;664;0;664;8;0;8;7;1;0;103;26;162;677713;231536;166455;0;666480;0;857477;230;227;457;0;100;0;0;0;9;26;190322;178026;79997;0;55030;10067633129;0;203268;322;54426;0;0;0;0;0;48;0;2
0;857424;858;0;858;64;0;531;79;0;630;128;11;4;486;0;474;10;2;666;0;666;12;0;12;12;0;0;100;17;161;677295;231293;166087;0;668983;0;857453;248;238;486;0;103;0;1;0;11;28;190322;178026;79997;0;93370;10067787369;0;203466;322;54228;0;0;0;0;0;49;0;2
0;857404;841;0;841;76;0;554;73;0;647;124;20;5;506;0;493;11;2;673;0;673;14;0;14;13;1;0;104;32;180;675273;231019;165956;0;664773;0;857424;261;245;506;0;110;0;0;0;15;24;190322;178026;79997;0;58160;10067754909;0;203573;322;54122;0;0;0;0;0;50;0;2
0;857382;826;0;826;68;0;572;78;0;659;128;13;5;528;0;514;12;2;696;0;696;11;0;11;11;0;0;99;15;185;674936;230643;165409;0;666920;0;857404;271;257;528;0;105;0;0;0;13;28;190322;178026;79997;0;60610;10067857229;0;203857;322;53838;0;0;0;0;0;51;0;2
0;857359;858;0;858;60;0;581;61;0;653;99;17;5;551;0;537;12;2;708;0;708;16;0;16;16;0;0;102;13;184;673787;230384;165165;0;664193;0;857382;285;266;551;0;94;0;0;0;10;17;190322;178025;79997;0;81600;10067866729;0;203832;322;53862;0;0;0;0;0;52;0;2
0;857338;878;0;878;65;0;591;82;0;673;124;18;5;572;0;558;12;2;707;0;707;9;0;9;8;1;0;101;28;199;672142;230060;164950;0;662748;0;857359;298;274;572;0;117;0;0;0;12;18;190322;178025;79997;0;94020;10067937909;0;203887;322;53807;0;0;0;0;0;53;0;2
0;857313;874;0;874;70;0;608;66;0;676;119;13;4;597;0;581;14;2;721;0;721;13;0;13;12;1;0;102;15;197;672704;229917;164438;0;663889;0;857338;315;282;597;0;104;0;1;0;9;22;190322;178025;79997;0;97000;10067863679;0;203614;322;54080;0;0;0;0;0;54;0;2
0;857289;875;0;875;55;0;612;73;0;685;115;8;5;621;0;605;14;2;732;0;732;7;0;7;7;0;0;103;9;186;670531;229636;164299;0;660407;0;857313;335;286;621;0;97;0;0;0;9;22;190322;178025;79997;0;99700;10067856999;0;203785;322;53909;0;0;0;0;0;55;0;2
0;857268;846;0;846;84;0;645;80;0;695;147;10;7;642;0;626;14;2;740;0;740;5;0;5;5;0;0;103;46;215;670529;229286;163755;0;662079;0;857289;352;290;642;0;130;0;0;0;15;19;190322;178025;79997;0;102340;10067947819;0;203980;322;53714;0;0;0;0;0;56;0;2
0;857240;841;0;841;71;0;655;74;0;700;123;17;5;670;0;653;15;2;760;0;760;9;0;9;9;0;0;102;20;215;668343;228833;163848;0;658192;0;857268;372;298;670;0;119;0;0;0;7;19;190322;178025;79997;0;68790;10068032219;0;204250;322;53444;0;0;0;0;0;57;0;2
0;857214;837;0;837;63;0;653;77;0;714;120;15;5;696;0;679;15;2;774;0;774;12;0;12;12;0;0;101;21;219;668684;228690;163460;0;660298;0;857240;389;307;696;0;99;0;0;0;16;25;190322;178025;79997;0;70040;10067999139;0;204231;322;53463;0;0;0;0;0;58;0;2
0;857181;821;0;821;67;0;651;82;0;736;134;10;5;729;0;710;17;2;780;0;780;15;0;15;14;0;1;101;20;217;666931;228391;163339;0;655788;0;857214;411;318;729;0;114;0;0;0;14;21;190322;178025;79997;0;77170;10068148789;0;204501;322;53193;0;0;0;0;0;59;0;2
0;857147;844;0;844;56;0;635;67;0;729;102;13;8;763;0;742;19;2;788;0;788;15;0;15;15;0;0;102;8;203;666079;228190;163205;0;657668;0;857181;433;330;763;0;87;0;1;0;12;23;190322;178025;79997;0;109670;10068187109;0;204527;322;53167;0;0;0;0;0;60;0;2
0;857110;834;0;834;60;0;624;80;0;730;122;11;7;800;0;779;19;2;805;0;805;10;0;10;9;1;0;101;27;202;665297;227881;163342;0;654980;0;857147;461;339;800;0;103;0;1;0;13;23;190322;178025;79997;0;74530;10068175099;0;204514;322;53180;0;0;0;0;0;61;0;2
0;857085;821;0;821;59;0;628;79;0;741;119;14;5;825;0;804;19;2;819;0;819;11;0;11;11;0;0;103;20;205;664051;227592;162772;0;655136;0;857110;478;347;825;0;107;1;0;0;6;24;190322;178025;79997;0;131750;10068231389;0;204801;322;52893;0;0;0;0;0;62;0;2
0;857054;833;0;833;56;0;616;69;0;740;116;6;3;856;0;834;20;2;820;0;820;6;0;6;6;0;0;103;23;202;663355;227346;162739;0;653546;0;857085;504;352;856;0;92;0;0;0;11;22;190322;178025;79997;0;91380;10068309129;0;204953;322;52741;0;0;0;0;0;63;0;2
0;857027;822;0;822;61;0;605;83;0;750;125;13;6;883;0;861;20;2;849;0;849;10;0;10;9;0;1;103;24;204;661601;226966;162453;0;652913;0;857054;526;357;883;0;102;0;0;0;18;24;190322;178024;79997;0;139930;10068266799;0;204983;322;52710;0;0;0;0;0;64;0;2
0;856996;814;0;814;65;0;598;79;0;750;119;16;9;914;0;892;20;2;859;0;859;11;0;11;11;0;0;103;25;208;661590;226788;162541;0;652474;0;857027;547;367;914;0;114;0;1;0;5;24;190322;178024;79997;0;79960;10068379609;0;205076;322;52617;0;0;0;0;0;65;0;2
0;856968;811;0;811;58;0;589;71;0;739;117;10;2;942;0;920;20;2;877;0;877;8;0;8;8;0;0;103;17;203;659718;226607;162163;0;650153;0;856996;569;373;942;0;102;0;0;0;8;19;190322;178024;79997;0;145910;10068333389;0;205096;322;52597;0;0;0;0;0;66;0;2
0;856936;802;0;802;50;0;583;74;0;739;108;12;4;974;0;951;21;2;887;0;887;11;0;11;10;1;0;103;9;187;659325;226411;162084;0;650499;0;856968;594;380;974;0;105;0;0;0;5;14;190322;178024;79997;0;102380;10068396989;0;205159;322;52534;0;0;0;0;0;67;0;2
0;856906;779;0;779;70;0;591;72;0;726;122;14;6;1004;0;980;21;3;898;0;898;8;0;8;8;0;0;102;21;186;658323;226003;161550;0;648582;0;856936;616;388;1004;0;105;1;0;0;12;24;190322;178023;79997;0;103490;10068313729;0;205170;321;52523;0;0;0;0;0;68;0;2
0;856881;790;0;790;53;0;587;83;0;737;114;12;10;1029;0;1003;22;4;884;0;884;12;0;12;12;0;0;103;11;179;657245;225850;161518;0;648260;0;856906;634;395;1029;0;108;0;0;0;5;23;190321;178023;79997;0;109130;10068302029;0;205086;321;52607;0;0;0;0;0;69;0;2
0;856851;767;0;767;63;0;576;72;0;739;113;18;4;1059;0;1031;22;6;900;0;900;14;0;14;14;0;0;103;20;179;656064;225445;161255;0;646658;0;856881;654;405;1059;0;108;0;1;0;8;18;190320;178023;79996;0;107400;10068333439;0;205227;321;52465;0;0;0;0;0;70;0;2
0;856826;753;0;753;59;0;576;72;0;729;108;16;7;1084;0;1056;22;6;910;0;910;9;0;9;9;0;0;103;17;177;655074;225263;161180;0;645997;0;856851;673;411;1084;0;107;0;0;0;8;16;190318;178023;79996;0;110860;10068369689;0;205321;321;52371;0;0;0;0;0;71;0;2
0;856797;770;0;770;52;0;567;86;0;746;113;16;9;1113;0;1084;23;6;880;0;880;14;0;14;14;0;0;102;8;168;654711;224985;160900;0;645275;0;856826;690;423;1113;0;121;0;0;0;6;11;190318;178023;79996;0;90570;10068477089;0;205516;321;52176;0;0;0;0;0;72;0;2
0;856773;777;0;777;52;0;559;76;0;741;108;17;3;1137;0;1107;23;7;884;0;884;8;0;8;7;1;0;100;14;167;653034;224660;160684;0;643917;0;856797;705;432;1137;0;107;0;0;0;7;14;190318;178023;79996;0;117880;10068398199;0;205260;321;52432;0;0;0;0;0;73;0;2
0;856742;811;0;811;51;0;545;54;0;733;90;11;4;1168;0;1137;24;7;852;0;852;13;0;13;13;0;0;101;7;151;652574;224233;160366;0;643759;0;856773;728;440;1168;0;85;0;0;0;4;16;190317;178023;79996;0;122770;10068456419;0;205351;321;52341;0;0;0;0;0;74;0;2
0;856712;825;0;825;51;0;533;60;0;713;94;11;6;1198;0;1166;25;7;867;0;867;12;0;12;12;0;0;103;14;142;651298;223975;160069;0;642241;0;856742;751;447;1198;0;95;0;0;0;3;13;190317;178023;79996;0;122950;10068439909;0;205423;321;52270;0;0;0;0;0;75;0;2
0;856685;815;0;815;64;0;543;75;0;701;114;19;6;1225;0;1193;25;7;879;0;879;10;0;10;10;0;0;103;27;150;650723;223725;160072;0;641635;0;856712;770;455;1225;0;118;0;0;0;8;13;190317;178023;79996;0;128250;10068494339;0;205458;321;52235;0;0;0;0;0;76;0;2
0;856655;829;0;829;55;0;529;81;0;698;113;17;6;1255;0;1222;26;7;885;0;885;9;0;9;9;0;0;103;15;144;649390;223336;159658;0;640233;0;856685;791;464;1255;0;113;0;0;0;7;16;190317;178023;79996;0;128900;10068477939;0;205457;321;52236;0;0;0;0;0;77;0;2
0;856633;839;0;839;54;0;527;82;0;700;117;12;7;1277;0;1244;26;7;887;0;887;9;0;9;9;0;0;100;18;148;648931;223039;159744;0;639654;0;856655;805;472;1277;0;107;0;0;0;7;22;190317;178023;79996;0;133990;10068597119;0;205712;321;51981;0;0;0;0;0;78;0;2
0;856617;864;0;864;54;0;539;55;0;685;89;11;9;1293;0;1260;26;7;876;0;876;10;0;10;10;0;0;103;15;154;647789;222844;159162;0;638710;0;856633;814;479;1293;0;87;0;0;0;9;13;190317;178023;79996;0;136680;10068496199;0;205534;321;52159;0;0;0;0;0;79;0;2
0;856591;872;0;872;63;0;542;81;0;696;114;24;6;1319;0;1286;26;7;872;0;872;10;0;10;9;1;0;101;22;161;646668;222626;158982;0;637175;0;856617;829;490;1319;0;118;0;0;0;12;14;190317;178023;79996;0;101840;10068510219;0;205542;321;52151;0;0;0;0;0;80;0;2
0;856562;863;0;863;58;0;533;76;0;703;110;16;8;1348;0;1314;27;7;878;0;878;9;0;9;8;1;0;100;13;155;645748;222302;158896;0;637349;0;856591;848;500;1348;0;109;0;0;0;11;14;190317;178023;79996;0;142810;10068575589;0;205546;321;52147;0;0;0;0;0;81;0;2
0;856543;871;0;871;52;0;535;80;0;712;103;21;8;1367;0;1332;28;7;878;0;878;12;0;12;9;3;0;102;14;159;644745;222017;158945;0;635451;0;856562;858;509;1367;0;114;0;0;0;6;12;190317;178022;79996;0;104280;10068502449;0;205635;321;52057;0;0;0;0;0;82;0;2
0;856514;884;0;884;54;0;529;75;0;715;113;8;8;1396;0;1361;28;7;873;0;873;12;0;12;12;0;0;101;13;155;644106;221786;158530;0;635483;0;856543;875;521;1396;0;97;0;0;0;10;22;190317;178021;79996;0;112480;10068443859;0;205435;321;52257;0;0;0;0;0;83;0;2
0;856487;901;0;901;66;0;540;88;0;730;128;15;11;1423;0;1387;29;7;846;0;846;16;0;16;16;0;0;103;19;159;642559;221414;158460;0;633317;0;856514;890;533;1423;0;126;0;0;0;8;20;190317;178021;79996;0;151510;10068551939;0;205693;321;51999;0;0;0;0;0;84;0;2
0;856466;953;0;953;67;0;554;61;0;718;114;11;3;1444;0;1407;30;7;818;0;818;8;0;8;8;0;0;102;20;167;642350;221057;158180;0;633774;0;856487;902;542;1444;0;98;0;0;0;11;19;190317;178021;79996;0;154720;10068600979;0;205765;321;51927;0;0;0;0;0;85;0;2
