ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;InfectionsAtHome;InfectionsAtWork;InfectionsAtSchool;InfectionsAtOAHome;InfectionsAtOutdoor;InfectionsAtIndoor;StudentsCount;OccupiedWorkersCount;EssentialWorkersCount;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;857787;587;0;587;33;0;321;38;0;383;58;12;1;123;0;122;1;0;345;0;345;6;0;6;5;0;1;102;11;58;698868;242069;175821;0;686282;0;857798;19;104;123;0;54;0;0;0;6;11;190324;178027;79999;0;32408;10063705235;0;203226;329;54459;0;0;0;0;0;30;0;0
0;857768;613;0;613;34;0;321;43;0;382;66;8;3;142;0;140;2;0;369;0;369;13;0;13;13;0;0;103;2;52;697200;241375;174478;0;689512;0;857787;27;115;142;0;54;0;0;0;8;15;190324;178027;79999;0;34010;10063905619;0;203709;329;53976;0;0;0;0;0;31;0;0
0;857759;624;0;624;40;0;328;38;0;376;69;6;3;151;0;148;3;0;405;0;405;4;0;4;4;0;0;103;13;59;697266;241421;174611;0;685322;0;857768;33;118;151;0;54;0;0;0;8;16;190324;178027;79999;0;35230;10063915009;0;203873;329;53813;0;0;0;0;0;32;0;0
0;857742;626;0;626;45;0;339;54;0;392;81;12;6;168;0;164;4;0;427;0;427;11;0;11;11;0;0;100;12;65;695211;240914;173353;0;686887;0;857759;39;129;168;0;73;0;0;0;10;16;190324;178027;79999;0;36612;10064010903;0;204094;329;53592;0;0;0;0;0;33;0;0
0;857725;628;0;628;51;0;355;65;0;430;95;14;7;185;0;180;5;0;429;0;429;14;0;14;14;0;0;100;10;69;695135;240673;173579;0;683144;0;857742;45;140;185;0;94;0;0;0;11;11;190324;178027;79999;0;37754;10063956081;0;203890;329;53797;0;0;0;0;0;34;0;0
0;857712;684;0;684;42;0;366;55;0;461;81;12;4;198;0;192;6;0;424;0;424;16;0;16;15;1;0;103;3;70;693314;240279;172513;0;685165;0;857725;47;151;198;0;78;0;0;0;9;10;190324;178027;79999;0;37546;10064009237;0;204011;329;53676;0;0;0;0;0;35;0;0
0;857703;736;0;736;40;0;374;54;0;462;80;8;6;207;0;201;6;0;446;0;446;7;0;7;7;0;0;102;10;78;693173;240031;172842;0;680619;0;857712;49;158;207;0;72;0;0;0;10;12;190324;178027;79999;0;41854;10063947345;0;203733;329;53954;0;0;0;0;0;36;0;0
0;857686;788;0;788;49;0;385;58;0;479;88;11;8;224;0;218;6;0;453;0;453;10;0;10;10;0;0;100;18;89;690776;239659;171875;0;681896;0;857703;56;168;224;0;82;0;0;0;9;16;190324;178027;79999;0;41464;10063993661;0;204000;329;53689;0;0;0;0;0;37;0;0
0;857669;834;0;834;38;0;386;59;0;495;84;5;8;241;0;234;7;0;464;0;464;8;0;8;8;0;0;99;11;91;691142;239436;172284;0;679213;0;857686;65;176;241;0;79;0;0;0;6;12;190324;178027;79999;0;45026;10063989931;0;204035;329;53654;0;0;0;0;0;38;0;0
0;857654;881;0;881;52;0;402;57;0;515;95;11;3;256;0;249;7;0;468;0;468;16;0;16;15;1;0;103;9;92;689112;239025;171342;0;679704;0;857669;73;183;256;0;81;0;0;0;12;16;190324;178027;79999;0;43768;10064128437;0;204462;329;53228;0;0;0;0;0;39;0;0
0;857642;932;0;932;51;0;424;80;0;547;105;22;4;268;0;261;7;0;469;0;469;7;0;7;7;0;0;103;20;103;688691;238717;171722;0;676967;0;857654;82;186;268;0;98;0;0;0;12;21;190324;178027;79999;0;47304;10064123343;0;204370;329;53320;0;0;0;0;0;40;0;0
0;857626;980;0;980;64;0;446;59;0;556;107;12;4;284;0;277;7;0;487;0;487;8;0;8;8;0;0;102;21;116;687153;238301;171237;0;677201;0;857642;90;194;284;0;91;0;0;0;15;17;190324;178027;79999;0;48370;10064217935;0;204755;329;52935;0;0;0;0;0;41;0;0
0;857619;992;0;992;65;0;478;82;0;586;127;19;1;291;0;283;7;1;520;0;520;6;0;6;5;1;0;103;30;143;686815;238049;171223;0;675148;0;857626;93;198;291;0;108;0;0;0;9;30;190324;178027;79999;0;50092;10064195447;0;204597;329;53093;0;0;0;0;0;42;0;0
0;857597;1013;0;1013;82;0;521;80;0;615;133;18;11;313;0;304;8;1;532;0;532;10;0;10;10;0;0;103;24;154;684985;237731;170779;0;674581;0;857619;106;207;313;0;132;0;0;0;17;13;190323;178027;79999;0;5610;10064173875;0;204670;329;53020;0;0;0;0;0;43;0;0
0;857576;1041;0;1041;65;0;537;63;0;625;108;14;6;334;0;324;9;1;555;0;555;11;0;11;9;1;1;102;19;159;684654;237247;171007;0;673332;0;857597;120;214;334;0;97;0;0;0;9;22;190323;178027;79999;0;5152;10064114631;0;204486;329;53204;0;0;0;0;0;44;0;0
0;857562;1050;0;1050;79;0;580;76;0;655;137;14;4;348;0;338;9;1;565;0;565;8;0;8;8;0;0;103;32;184;683250;237043;170818;0;672464;0;857576;127;221;348;0;118;0;0;0;16;21;190323;178027;79999;0;3246;10064201273;0;204868;329;52822;0;0;0;0;0;45;0;0
0;857535;1048;0;1048;70;0;596;94;0;688;141;17;6;375;0;364;10;1;585;0;585;15;0;15;14;1;0;101;13;183;682322;236591;170871;0;670996;0;857562;141;234;375;0;120;0;1;0;10;33;190323;178027;79999;0;4968;10064223091;0;204712;329;52979;0;0;0;0;0;46;0;0
0;857508;1039;0;1039;85;0;630;85;0;721;147;18;5;402;0;391;10;1;598;0;598;17;0;17;17;0;0;103;35;203;680915;236333;170649;0;669950;0;857535;156;246;402;0;120;1;0;0;15;34;190323;178026;79999;0;5124;10064184287;0;204655;329;53035;0;0;0;0;0;47;0;0
0;857484;1037;0;1037;94;0;671;78;0;729;158;9;5;426;0;415;10;1;626;0;626;12;0;12;12;0;0;103;32;221;680301;235883;170504;0;669535;0;857508;170;256;426;0;133;0;1;0;11;27;190323;178026;79999;0;5096;10064123963;0;204569;329;53121;0;0;0;0;0;48;0;0
0;857461;998;0;998;79;0;693;105;0;770;163;15;6;449;0;437;11;1;656;0;656;13;0;13;13;0;0;103;34;242;678686;235671;170469;0;667530;0;857484;183;266;449;0;145;1;0;0;14;24;190323;178026;79999;0;5116;10064134555;0;204587;329;53103;0;0;0;0;0;49;0;0
