ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;885229;1828;0;1828;43;0;316;58;0;376;82;5;14;771;0;734;23;14;2647;0;2647;14;0;14;13;0;1;80;0;3;884907;222670;157861;0;582086;0;885253;603;168;771;0;0;0;0;0;25;0;0
0;885221;2183;0;2183;88;0;369;88;0;407;152;15;9;779;0;742;23;14;2185;0;2185;21;0;21;21;0;0;95;0;1;884868;221412;156751;0;578654;0;885229;605;174;779;0;0;0;0;0;26;0;0
0;885212;2522;0;2522;92;0;421;114;0;483;172;15;19;788;0;751;23;14;1703;0;1703;20;0;20;20;0;0;106;5;6;884884;220411;155928;0;572946;0;885221;605;183;788;0;0;0;0;0;27;0;0
0;885201;2755;0;2755;131;0;518;155;0;596;256;14;16;799;0;762;23;14;1284;0;1284;10;0;10;10;0;0;106;22;27;884785;219262;154709;0;568567;0;885212;606;193;799;0;0;0;0;0;28;0;0
0;885189;2771;0;2771;152;0;635;183;0;750;289;22;24;811;0;774;23;14;1014;0;1014;12;0;12;11;0;1;106;30;57;884797;218276;153693;0;563089;0;885201;606;205;811;0;0;0;0;0;29;0;0
0;885183;2704;0;2704;159;0;766;198;0;917;301;30;26;817;0;780;23;14;819;0;819;6;0;6;4;0;2;106;32;89;884810;217099;152609;0;559046;0;885189;606;211;817;0;0;0;0;0;30;0;0
0;885169;2520;0;2520;190;0;914;220;0;1096;343;32;35;831;0;794;23;14;693;0;693;13;0;13;12;0;1;105;40;129;884822;215976;151771;0;554022;0;885183;606;225;831;0;0;0;0;0;31;0;0
0;885163;2236;0;2236;227;0;1092;243;0;1287;392;40;38;837;0;799;23;15;622;0;622;7;0;7;6;0;1;106;59;188;884766;214967;150635;0;549288;0;885169;606;231;837;0;0;0;0;0;32;0;0
0;885152;1976;0;1976;188;0;1238;229;0;1459;361;27;29;848;0;810;23;15;584;0;584;11;0;11;11;0;0;106;43;231;884768;214018;149677;0;545549;0;885163;606;242;848;0;0;0;0;0;33;0;0
0;885136;1713;0;1713;189;0;1379;224;0;1619;350;35;28;864;0;826;23;15;593;0;593;14;0;14;13;0;1;106;40;269;884752;213125;148667;0;541094;0;885152;608;256;864;0;0;0;0;0;34;0;0
0;885116;1468;0;1468;183;0;1488;180;0;1703;322;23;18;884;0;844;25;15;667;0;667;14;0;14;14;0;0;106;37;300;884745;212068;147828;0;537320;0;885136;614;270;884;0;0;0;0;0;35;0;0
0;885098;1250;0;1250;155;0;1557;173;0;1773;284;34;10;902;0;861;26;15;770;0;770;10;0;10;8;2;0;105;38;331;884722;211072;146558;0;531888;0;885116;621;281;902;0;0;0;0;0;36;0;0
0;885067;1074;0;1074;120;0;1558;149;0;1779;223;26;20;933;0;892;26;15;951;0;951;18;0;18;18;0;0;106;26;343;884736;210252;145825;0;527560;0;885098;635;298;933;0;0;0;0;0;37;0;0
0;885038;916;0;916;113;0;1553;123;0;1751;203;11;22;962;0;916;27;19;1136;0;1136;13;0;13;12;0;1;106;24;351;884674;209245;144933;0;523437;0;885067;651;311;962;0;0;0;0;0;38;0;0
0;885008;823;0;823;81;0;1503;104;0;1680;157;12;16;992;0;945;28;19;1340;0;1340;6;0;6;6;0;0;106;23;350;884637;208494;144043;0;521413;0;885038;675;317;992;0;0;0;0;0;39;0;0
0;884970;769;0;769;88;0;1456;84;0;1599;147;11;14;1030;0;982;29;19;1503;0;1503;5;0;5;5;0;0;103;23;343;884649;207586;143233;0;516178;0;885008;705;325;1030;0;0;0;0;0;40;0;0
0;884917;706;0;706;83;0;1357;84;0;1487;150;8;9;1083;0;1034;29;20;1734;0;1734;12;0;12;11;1;0;106;15;314;884602;206712;142606;0;512898;0;884970;749;334;1083;0;0;0;0;0;41;0;0
0;884876;684;0;684;68;0;1270;70;0;1367;116;13;9;1124;0;1075;29;20;1935;0;1935;6;0;6;6;0;0;106;15;294;884538;205890;141846;0;509137;0;884917;784;340;1124;0;0;0;0;0;42;0;0
0;884812;690;0;690;79;0;1178;77;0;1266;136;11;9;1188;0;1135;31;22;2068;0;2068;11;0;11;11;0;0;106;10;251;884510;205213;141003;0;503988;0;884876;837;351;1188;0;0;0;0;0;43;0;0
0;884773;774;0;774;49;0;1076;63;0;1143;93;11;8;1227;0;1171;32;24;2175;0;2175;9;0;9;9;0;0;106;6;227;884447;204415;140059;0;501465;0;884812;867;360;1227;0;0;0;0;0;44;0;0
0;884724;826;0;826;61;0;981;71;0;1049;108;17;7;1276;0;1218;32;26;2241;0;2241;11;0;11;11;0;0;102;1;194;884453;203639;139477;0;498007;0;884773;901;375;1276;0;0;0;0;0;45;0;0
0;884671;962;0;962;55;0;860;55;0;943;90;9;11;1329;0;1267;35;27;2280;0;2280;11;0;11;9;0;2;99;0;155;884397;202895;138756;0;493915;0;884724;940;389;1329;0;0;0;0;0;46;0;0
0;884620;1082;0;1082;65;0;775;74;0;888;116;14;9;1380;0;1317;36;27;2244;0;2244;18;0;18;18;0;0;104;1;118;884312;201917;137935;0;490444;0;884671;978;402;1380;0;0;0;0;0;47;0;0
0;884587;1215;0;1215;67;0;726;87;0;834;134;12;8;1413;0;1350;36;27;2169;0;2169;10;0;10;10;0;0;106;5;98;884260;201220;137201;0;488236;0;884620;1003;410;1413;0;0;0;0;0;48;0;0
0;884561;1348;0;1348;69;0;694;85;0;803;134;8;12;1439;0;1372;37;30;2078;0;2078;9;0;9;8;0;1;106;14;95;884185;200689;136590;0;483929;0;884587;1020;419;1439;0;0;0;0;0;49;0;0
0;884528;1469;0;1469;81;0;680;117;0;822;162;12;24;1472;0;1403;38;31;1935;0;1935;9;0;9;9;0;0;102;9;84;884214;199789;135736;0;480845;0;884561;1040;432;1472;0;0;0;0;0;50;0;0
0;884510;1516;0;1516;113;0;713;99;0;820;188;10;14;1490;0;1420;38;32;1846;0;1846;11;0;11;11;0;0;106;21;94;884187;199098;135192;0;477946;0;884528;1051;439;1490;0;0;0;0;0;51;0;0
0;884478;1614;0;1614;100;0;725;120;0;841;183;20;17;1522;0;1450;38;34;1689;0;1689;10;0;10;10;0;0;106;15;87;884125;198597;134512;0;475144;0;884510;1073;449;1522;0;0;0;0;0;52;0;0
0;884452;1671;0;1671;100;0;746;119;0;867;180;23;16;1548;0;1475;39;34;1558;0;1558;9;0;9;9;0;0;104;14;86;884049;197787;134059;0;471637;0;884478;1088;460;1548;0;0;0;0;0;53;0;0
0;884434;1726;0;1726;114;0;794;123;0;923;196;22;19;1566;0;1492;39;35;1400;0;1400;14;0;14;14;0;0;105;15;96;884085;197309;133113;0;468166;0;884452;1093;473;1566;0;0;0;0;0;54;0;0
0;884411;1713;0;1713;94;0;808;152;0;991;207;19;20;1589;0;1513;40;36;1307;0;1307;13;0;13;13;0;0;103;14;102;884078;196753;132654;0;464922;0;884434;1101;488;1589;0;0;0;0;0;55;0;0
0;884394;1658;0;1658;137;0;880;161;0;1070;250;24;24;1606;0;1530;40;36;1206;0;1206;14;0;14;14;0;0;106;33;129;884012;196032;131972;0;462048;0;884411;1107;499;1606;0;0;0;0;0;56;0;0
0;884377;1620;0;1620;120;0;916;123;0;1100;209;18;16;1623;0;1547;40;36;1185;0;1185;12;0;12;12;0;0;105;27;152;884062;195459;131285;0;458443;0;884394;1111;512;1623;0;0;0;0;0;57;0;0
0;884359;1528;0;1528;110;0;939;154;0;1167;218;25;21;1641;0;1565;40;36;1176;0;1176;9;0;9;9;0;0;103;22;167;884001;194755;130874;0;456531;0;884377;1118;523;1641;0;0;0;0;0;58;0;0
0;884338;1434;0;1434;103;0;965;160;0;1234;223;18;22;1662;0;1586;40;36;1160;0;1160;14;0;14;14;0;0;106;14;171;883985;194350;130403;0;454115;0;884359;1128;534;1662;0;0;0;0;0;59;0;0
0;884315;1391;0;1391;112;0;994;135;0;1272;212;23;12;1685;0;1608;40;37;1156;0;1156;12;0;12;12;0;0;106;23;183;883986;193670;129745;0;451511;0;884338;1139;546;1685;0;0;0;0;0;60;0;0
0;884296;1321;0;1321;107;0;1014;126;0;1292;201;22;10;1704;0;1626;41;37;1192;0;1192;6;0;6;6;0;0;106;22;192;883978;193185;129223;0;448068;0;884315;1152;552;1704;0;0;0;0;0;61;0;0
0;884266;1229;0;1229;115;0;1037;135;0;1319;209;24;17;1734;0;1655;41;38;1228;0;1228;15;0;15;13;2;0;105;10;188;883909;192689;128661;0;445379;0;884296;1166;568;1734;0;0;0;0;0;62;0;0
0;884238;1205;0;1205;88;0;1022;105;0;1305;159;20;14;1762;0;1682;42;38;1282;0;1282;9;0;9;9;0;0;105;11;180;883956;191910;128044;0;442474;0;884266;1185;577;1762;0;0;0;0;0;63;0;0
0;884211;1147;0;1147;97;0;1039;128;0;1293;179;19;27;1789;0;1707;43;39;1328;0;1328;13;0;13;13;0;0;105;8;174;883847;191505;127434;0;439813;0;884238;1199;590;1789;0;0;0;0;0;64;0;0
0;884184;1137;0;1137;77;0;999;113;0;1274;167;16;7;1816;0;1734;43;39;1401;0;1401;6;0;6;6;0;0;104;13;167;883905;190822;127026;0;437136;0;884211;1219;597;1816;0;0;0;0;0;65;0;0
0;884152;1135;0;1135;90;0;971;91;0;1227;159;13;9;1848;0;1765;43;40;1454;0;1454;12;0;12;12;0;0;106;10;155;883811;190284;126321;0;434393;0;884184;1241;607;1848;0;0;0;0;0;66;0;0
0;884118;1064;0;1064;94;0;973;108;0;1218;171;17;14;1882;0;1796;45;41;1494;0;1494;12;0;12;12;0;0;104;3;138;883734;189709;125908;0;432200;0;884152;1261;621;1882;0;0;0;0;0;67;0;0
0;884090;1046;0;1046;91;0;964;100;0;1180;162;16;13;1910;0;1822;46;42;1553;0;1553;10;0;10;9;0;1;106;24;142;883775;189237;125471;0;429561;0;884118;1281;629;1910;0;0;0;0;0;68;0;0
0;884058;1054;0;1054;80;0;942;109;0;1156;164;9;16;1942;0;1852;46;44;1587;0;1587;9;0;9;9;0;0;106;7;126;883754;188808;125006;0;428013;0;884090;1304;638;1942;0;0;0;0;0;69;0;0
0;884036;1061;0;1061;87;0;929;106;0;1123;162;20;11;1964;0;1873;46;45;1624;0;1624;10;0;10;9;0;1;106;14;128;883763;188391;124459;0;425826;0;884058;1316;648;1964;0;0;0;0;0;70;0;0
0;884009;1083;0;1083;87;0;911;99;0;1108;165;8;13;1991;0;1900;46;45;1616;0;1616;8;0;8;8;0;0;104;20;131;883674;187746;123994;0;423489;0;884036;1333;658;1991;0;0;0;0;0;71;0;0
0;883988;1125;0;1125;77;0;891;81;0;1068;136;9;13;2012;0;1921;46;45;1618;0;1618;12;0;12;11;1;0;106;11;131;883725;187371;123588;0;420943;0;884009;1344;668;2012;0;0;0;0;0;72;0;0
0;883963;1202;0;1202;87;0;879;96;0;1034;150;16;17;2037;0;1945;46;46;1589;0;1589;6;0;6;5;1;0;106;22;134;883609;187004;123116;0;418519;0;883988;1363;674;2037;0;0;0;0;0;73;0;0
0;883940;1209;0;1209;89;0;885;100;0;1024;159;17;13;2060;0;1965;48;47;1567;0;1567;12;0;12;12;0;0;105;12;136;883657;186415;122681;0;416632;0;883963;1373;687;2060;0;0;0;0;0;74;0;0
0;883909;1205;0;1205;84;0;865;112;0;1008;163;18;15;2091;0;1995;48;48;1588;0;1588;16;0;16;16;0;0;104;3;125;883635;186179;122338;0;414004;0;883940;1387;704;2091;0;0;0;0;0;75;0;0
0;883889;1211;0;1211;95;0;853;107;0;1009;160;23;19;2111;0;2015;48;48;1591;0;1591;11;0;11;9;2;0;105;15;130;883609;185728;121930;0;411511;0;883909;1397;714;2111;0;0;0;0;0;76;0;0
0;883866;1232;0;1232;97;0;858;92;0;988;152;19;18;2134;0;2037;49;48;1568;0;1568;12;0;12;12;0;0;106;20;138;883567;185192;121398;0;410107;0;883889;1409;725;2134;0;0;0;0;0;77;0;0
0;883841;1281;0;1281;79;0;836;103;0;981;147;17;18;2159;0;2060;50;49;1514;0;1514;9;0;9;8;0;1;104;12;136;883584;184689;120874;0;407070;0;883866;1423;736;2159;0;0;0;0;0;78;0;0
0;883805;1263;0;1263;76;0;819;128;0;997;171;20;13;2195;0;2096;50;49;1511;0;1511;18;0;18;18;0;0;106;9;125;883468;184256;120471;0;405801;0;883841;1443;752;2195;0;0;0;0;0;79;0;0
0;883785;1248;0;1248;103;0;846;135;0;1029;202;21;15;2215;0;2115;51;49;1456;0;1456;9;0;9;9;0;0;104;13;129;883473;183844;120104;0;403207;0;883805;1452;763;2215;0;0;0;0;0;80;0;0
0;883752;1260;0;1260;80;0;827;104;0;1036;154;14;16;2248;0;2147;51;50;1428;0;1428;13;0;13;13;0;0;106;8;115;883437;183436;119732;0;401576;0;883785;1474;774;2248;0;0;0;0;0;81;0;0
0;883730;1265;0;1265;73;0;823;94;0;1037;142;14;11;2270;0;2169;51;50;1405;0;1405;7;0;7;7;0;0;106;7;107;883415;183016;119304;0;399600;0;883752;1489;781;2270;0;0;0;0;0;82;0;0
0;883711;1261;0;1261;98;0;832;110;0;1022;162;27;19;2289;0;2188;51;50;1404;0;1404;6;0;6;5;1;0;106;23;117;883384;182657;118945;0;397872;0;883730;1502;787;2289;0;0;0;0;0;83;0;0
0;883685;1238;0;1238;107;0;856;111;0;1029;181;16;21;2315;0;2213;52;50;1379;0;1379;11;0;11;10;0;1;105;20;123;883429;182213;118610;0;395660;0;883711;1516;799;2315;0;0;0;0;0;84;0;0
0;883659;1245;0;1245;99;0;865;93;0;1024;162;14;16;2341;0;2238;53;50;1348;0;1348;14;0;14;13;0;1;105;19;130;883359;181904;118340;0;392828;0;883685;1528;813;2341;0;0;0;0;0;85;0;0
0;883635;1214;0;1214;109;0;877;106;0;1030;180;18;17;2365;0;2260;54;51;1338;0;1338;12;0;12;12;0;0;105;15;133;883300;181294;117827;0;390931;0;883659;1540;825;2365;0;0;0;0;0;86;0;0
0;883612;1217;0;1217;79;0;875;114;0;1027;151;27;15;2388;0;2280;57;51;1340;0;1340;12;0;12;10;1;1;106;7;128;883319;181117;117518;0;389883;0;883635;1552;836;2388;0;0;0;0;0;87;0;0
0;883587;1215;0;1215;82;0;867;90;0;1013;145;15;12;2413;0;2304;58;51;1350;0;1350;13;0;13;13;0;0;104;15;133;883300;180743;117204;0;388116;0;883612;1562;851;2413;0;0;0;0;0;88;0;0
0;883563;1194;0;1194;91;0;870;96;0;984;154;21;12;2437;0;2328;58;51;1374;0;1374;13;0;13;12;1;0;105;10;131;883299;180439;116978;0;387188;0;883587;1574;863;2437;0;0;0;0;0;89;0;0
0;883543;1141;0;1141;106;0;887;97;0;963;167;21;15;2457;0;2348;58;51;1408;0;1408;7;0;7;7;0;0;106;29;146;883215;180227;116573;0;384980;0;883563;1588;869;2457;0;0;0;0;0;90;0;0
0;883521;1116;0;1116;89;0;898;118;0;975;173;18;16;2479;0;2369;58;52;1377;0;1377;11;0;11;11;0;0;104;12;149;883219;179803;116322;0;382796;0;883543;1597;882;2479;0;0;0;0;0;91;0;0
0;883499;1102;0;1102;84;0;889;95;0;977;150;15;14;2501;0;2390;59;52;1375;0;1375;8;0;8;7;0;1;104;10;145;883191;179407;115694;0;380951;0;883521;1611;890;2501;0;0;0;0;0;92;0;0
0;883483;1095;0;1095;95;0;907;95;0;983;165;14;11;2517;0;2404;61;52;1355;0;1355;8;0;8;8;0;0;105;11;147;883209;178961;115558;0;379759;0;883499;1620;897;2517;0;0;0;0;0;93;0;0
0;883460;1087;0;1087;70;0;897;103;0;989;144;11;18;2540;0;2422;64;54;1347;0;1347;10;0;10;10;0;0;105;7;141;883184;178816;115248;0;378415;0;883483;1633;907;2540;0;0;0;0;0;94;0;0
0;883430;1098;0;1098;73;0;863;94;0;978;139;14;14;2570;0;2449;66;55;1349;0;1349;9;0;9;9;0;0;105;5;125;883172;178274;114931;0;376379;0;883460;1654;916;2570;0;0;0;0;0;95;0;0
0;883399;1077;0;1077;95;0;871;101;0;995;166;15;15;2601;0;2480;66;55;1317;0;1317;11;0;11;10;0;1;103;12;119;883127;178088;114581;0;375441;0;883430;1672;929;2601;0;0;0;0;0;96;0;0
0;883373;1087;0;1087;101;0;882;89;0;971;170;8;12;2627;0;2504;67;56;1294;0;1294;18;0;18;18;0;0;106;17;125;883098;177898;114309;0;373621;0;883399;1683;944;2627;0;0;0;0;0;97;0;0
0;883342;1077;0;1077;99;0;895;83;0;933;148;15;19;2658;0;2535;67;56;1307;0;1307;13;0;13;13;0;0;106;18;125;883013;177609;114106;0;371673;0;883373;1701;957;2658;0;0;0;0;0;98;0;0
0;883321;1076;0;1076;65;0;867;100;0;941;122;25;18;2679;0;2556;67;56;1304;0;1304;6;0;6;6;0;0;105;13;124;883026;177235;113752;0;369428;0;883342;1715;964;2679;0;0;0;0;0;99;0;0
0;883300;1080;0;1080;65;0;845;82;0;910;125;15;7;2700;0;2576;68;56;1328;0;1328;9;0;9;9;0;0;106;11;122;882998;176987;113478;0;368564;0;883321;1728;972;2700;0;0;0;0;0;100;0;0
0;883279;1061;0;1061;102;0;850;87;0;909;157;15;17;2721;0;2594;69;58;1341;0;1341;6;0;6;6;0;0;106;19;126;882961;176659;113305;0;366890;0;883300;1743;978;2721;0;0;0;0;0;101;0;0
0;883252;1050;0;1050;78;0;848;106;0;911;147;18;19;2748;0;2620;70;58;1340;0;1340;11;0;11;10;0;1;103;13;126;882944;176314;112904;0;365503;0;883279;1756;992;2748;0;0;0;0;0;102;0;0
0;883230;1047;0;1047;88;0;844;101;0;928;155;19;15;2770;0;2642;70;58;1311;0;1311;15;0;15;14;1;0;106;14;130;882904;175994;112649;0;363371;0;883252;1766;1004;2770;0;0;0;0;0;103;0;0
0;883202;1038;0;1038;93;0;849;91;0;919;158;16;10;2798;0;2668;71;59;1319;0;1319;14;0;14;13;1;0;107;10;125;882914;175688;112395;0;362930;0;883230;1781;1017;2798;0;0;0;0;0;104;0;0
0;883185;1044;0;1044;68;0;826;98;0;910;135;16;15;2815;0;2685;71;59;1336;0;1336;5;0;5;5;0;0;101;13;132;882902;175346;112053;0;361476;0;883202;1787;1028;2815;0;0;0;0;0;105;0;0
0;883164;1076;0;1076;65;0;804;83;0;895;118;13;17;2836;0;2706;71;59;1321;0;1321;15;0;15;12;2;1;106;8;129;882876;175150;111827;0;359648;0;883185;1798;1038;2836;0;0;0;0;0;106;0;0
0;883140;1098;0;1098;70;0;785;93;0;905;131;19;13;2860;0;2730;71;59;1290;0;1290;13;0;13;12;1;0;106;3;121;882847;174944;111400;0;358770;0;883164;1809;1051;2860;0;0;0;0;0;107;0;0
0;883113;1080;0;1080;80;0;780;97;0;906;141;15;21;2887;0;2756;72;59;1295;0;1295;11;0;11;11;0;0;105;8;114;882854;174637;111277;0;356703;0;883140;1824;1063;2887;0;0;0;0;0;108;0;0
0;883084;1096;0;1096;75;0;762;107;0;923;140;23;19;2916;0;2784;73;59;1261;0;1261;9;0;9;8;0;1;106;5;98;882784;174519;110918;0;355343;0;883113;1845;1071;2916;0;0;0;0;0;109;0;0
0;883070;1074;0;1074;74;0;747;110;0;928;152;17;15;2930;0;2798;73;59;1296;0;1296;2;0;2;2;0;0;105;14;101;882799;174131;110758;0;353262;0;883084;1856;1074;2930;0;0;0;0;0;110;0;0
0;883041;1082;0;1082;74;0;734;82;0;915;130;15;11;2959;0;2827;73;59;1288;0;1288;14;0;14;14;0;0;106;5;90;882742;173894;110408;0;352781;0;883070;1872;1087;2959;0;0;0;0;0;111;0;0
0;883020;1063;0;1063;91;0;753;90;0;909;153;17;11;2980;0;2845;74;61;1278;0;1278;7;0;7;7;0;0;106;13;89;882728;173738;110295;0;351892;0;883041;1886;1094;2980;0;0;0;0;0;112;0;0
0;882988;1083;0;1083;76;0;735;90;0;901;133;15;18;3012;0;2876;74;62;1261;0;1261;13;0;13;13;0;0;100;3;79;882752;173405;109927;0;350248;0;883020;1899;1113;3012;0;0;0;0;0;113;0;0
0;882966;1061;0;1061;96;0;763;82;0;883;142;27;9;3034;0;2896;76;62;1258;0;1258;18;0;18;17;1;0;106;2;71;882716;173075;109701;0;349259;0;882988;1909;1125;3034;0;0;0;0;0;114;0;0
0;882945;1077;0;1077;64;0;758;87;0;887;125;11;15;3055;0;2915;77;63;1223;0;1223;11;0;11;11;0;0;106;9;70;882649;173015;109592;0;347835;0;882966;1919;1136;3055;0;0;0;0;0;115;0;0
0;882928;1054;0;1054;80;0;756;94;0;887;140;20;14;3072;0;2932;77;63;1235;0;1235;12;0;12;12;0;0;106;12;77;882598;172634;109273;0;346480;0;882945;1924;1148;3072;0;0;0;0;0;116;0;0
0;882911;1053;0;1053;86;0;770;84;0;878;139;16;15;3089;0;2948;77;64;1217;0;1217;7;0;7;7;0;0;101;4;76;882588;172250;108930;0;345327;0;882928;1929;1160;3089;0;0;0;0;0;117;0;0
0;882892;1067;0;1067;83;0;771;92;0;870;139;17;19;3108;0;2966;78;64;1212;0;1212;15;0;15;13;0;2;106;6;73;882621;172180;108714;0;344174;0;882911;1938;1170;3108;0;0;0;0;0;118;0;0
0;882876;1043;0;1043;83;0;778;104;0;901;157;14;16;3124;0;2981;78;65;1193;0;1193;5;0;5;5;0;0;106;15;77;882557;171847;108593;0;342596;0;882892;1949;1175;3124;0;0;0;0;0;119;0;0
0;882851;1030;0;1030;82;0;779;96;0;907;141;16;21;3149;0;3006;78;65;1171;0;1171;11;0;11;9;1;1;103;9;75;882575;171827;108430;0;341869;0;882876;1960;1189;3149;0;0;0;0;0;120;0;0
0;882836;1006;0;1006;86;0;805;91;0;903;143;21;13;3164;0;3019;79;66;1157;0;1157;10;0;10;8;2;0;106;8;75;882553;171565;108288;0;341395;0;882851;1968;1196;3164;0;0;0;0;0;121;0;0
0;882818;976;0;976;89;0;805;82;0;884;141;17;13;3182;0;3036;79;67;1200;0;1200;13;0;13;13;0;0;106;11;81;882552;171245;107898;0;339166;0;882836;1973;1209;3182;0;0;0;0;0;122;0;0
0;882799;974;0;974;76;0;798;73;0;876;121;17;11;3201;0;3054;80;67;1190;0;1190;10;0;10;10;0;0;106;2;74;882512;171125;107708;0;337944;0;882818;1982;1219;3201;0;0;0;0;0;123;0;0
0;882788;963;0;963;66;0;792;97;0;878;135;15;13;3212;0;3064;81;67;1204;0;1204;7;0;7;7;0;0;106;8;78;882520;170939;107471;0;337472;0;882799;1986;1226;3212;0;0;0;0;0;124;0;0
0;882766;976;0;976;68;0;779;80;0;876;124;12;12;3234;0;3086;81;67;1194;0;1194;14;0;14;12;0;2;106;2;72;882486;170603;107304;0;335545;0;882788;1994;1240;3234;0;0;0;0;0;125;0;0
0;882747;967;0;967;58;0;757;104;0;883;135;11;16;3253;0;3103;83;67;1201;0;1201;9;0;9;9;0;0;103;7;72;882460;170367;107135;0;334182;0;882766;2001;1252;3253;0;0;0;0;0;126;0;0
0;882735;958;0;958;75;0;744;84;0;870;131;14;14;3265;0;3115;83;67;1231;0;1231;9;0;9;9;0;0;106;15;81;882459;170165;106677;0;334304;0;882747;2007;1258;3265;0;0;0;0;0;127;0;0
0;882712;978;0;978;63;0;736;94;0;873;130;13;14;3288;0;3135;85;68;1211;0;1211;11;0;11;11;0;0;102;2;75;882445;170141;106801;0;333112;0;882735;2015;1273;3288;0;0;0;0;0;128;0;0
0;882692;965;0;965;69;0;727;91;0;871;124;18;18;3308;0;3153;86;69;1214;0;1214;15;0;15;15;0;0;105;3;70;882429;169876;106478;0;332335;0;882712;2023;1285;3308;0;0;0;0;0;129;0;0
0;882671;982;0;982;61;0;704;84;0;873;115;16;14;3329;0;3172;87;70;1207;0;1207;10;0;10;8;1;1;104;7;67;882409;169650;106259;0;331521;0;882692;2033;1296;3329;0;0;0;0;0;130;0;0
0;882651;980;0;980;73;0;689;77;0;854;119;17;14;3349;0;3191;87;71;1225;0;1225;12;0;12;12;0;0;106;7;64;882388;169644;106089;0;329688;0;882671;2043;1306;3349;0;0;0;0;0;131;0;0
0;882629;980;0;980;70;0;671;88;0;856;131;17;10;3371;0;3212;88;71;1220;0;1220;12;0;12;11;1;0;106;8;62;882380;169240;105863;0;328296;0;882651;2053;1318;3371;0;0;0;0;0;132;0;0
0;882614;969;0;969;73;0;658;82;0;848;123;18;14;3386;0;3227;88;71;1241;0;1241;7;0;7;6;1;0;104;11;67;882334;168961;105689;0;327225;0;882629;2059;1327;3386;0;0;0;0;0;133;0;0
0;882593;958;0;958;79;0;667;91;0;843;143;14;13;3407;0;3248;88;71;1229;0;1229;11;0;11;11;0;0;102;4;63;882271;169002;105466;0;327479;0;882614;2067;1340;3407;0;0;0;0;0;134;0;0
0;882581;961;0;961;79;0;693;95;0;852;138;18;18;3419;0;3258;88;73;1181;0;1181;13;0;13;11;1;1;106;10;70;882241;168854;105518;0;325820;0;882593;2070;1349;3419;0;0;0;0;0;135;0;0
0;882568;947;0;947;67;0;686;92;0;859;124;17;18;3432;0;3270;88;74;1189;0;1189;7;0;7;7;0;0;106;7;71;882254;168603;105224;0;325478;0;882581;2076;1356;3432;0;0;0;0;0;136;0;0
0;882548;951;0;951;59;0;671;74;0;838;106;11;16;3452;0;3288;89;75;1202;0;1202;9;0;9;9;0;0;105;5;66;882301;168365;104953;0;324798;0;882568;2086;1366;3452;0;0;0;0;0;137;0;0
0;882526;979;0;979;57;0;661;86;0;829;120;19;4;3474;0;3310;89;75;1172;0;1172;10;0;10;9;1;0;101;1;59;882279;168245;104847;0;323344;0;882548;2094;1380;3474;0;0;0;0;0;138;0;0
0;882511;962;0;962;79;0;674;92;0;840;129;18;24;3489;0;3324;90;75;1160;0;1160;17;0;17;15;2;0;106;2;58;882212;167991;104545;0;322953;0;882526;2097;1392;3489;0;0;0;0;0;139;0;0
0;882497;969;0;969;78;0;694;84;0;838;133;20;9;3503;0;3338;90;75;1123;0;1123;10;0;10;9;0;1;106;7;61;882175;167888;104389;0;321216;0;882511;2101;1402;3503;0;0;0;0;0;140;0;0
0;882480;970;0;970;73;0;696;83;0;843;128;11;17;3520;0;3352;92;76;1105;0;1105;11;0;11;10;1;0;106;6;61;882249;167758;104268;0;320492;0;882497;2107;1413;3520;0;0;0;0;0;141;0;0
0;882465;1005;0;1005;44;0;670;101;0;848;110;16;19;3535;0;3367;92;76;1099;0;1099;7;0;7;6;0;1;103;0;56;882158;167448;104108;0;319898;0;882480;2112;1423;3535;0;0;0;0;0;142;0;0
0;882446;985;0;985;72;0;669;80;0;833;122;17;13;3554;0;3384;93;77;1132;0;1132;14;0;14;14;0;0;106;4;52;882155;167424;103955;0;319282;0;882465;2120;1434;3554;0;0;0;0;0;143;0;0
0;882426;1010;0;1010;68;0;664;82;0;833;120;13;17;3574;0;3400;95;79;1112;0;1112;8;0;8;8;0;0;101;4;49;882146;167090;103772;0;317757;0;882446;2127;1447;3574;0;0;0;0;0;144;0;0
0;882406;998;0;998;78;0;668;91;0;858;140;17;12;3594;0;3420;95;79;1096;0;1096;15;0;15;15;0;0;106;8;47;882070;167012;103562;0;316460;0;882426;2137;1457;3594;0;0;0;0;0;145;0;0
