ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;InfectionsAtHome;InfectionsAtWork;InfectionsAtSchool;InfectionsAtOAHome;InfectionsAtOutdoor;InfectionsAtIndoor;StudentsCount;OccupiedWorkersCount;EssentialWorkersCount;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;857910;187;0;187;12;0;84;21;0;175;23;10;0;0;0;0;0;0;192;0;192;3;0;3;3;0;0;12;0;0;719043;249164;177033;0;705313;0;857910;0;0;0;0;19;0;0;0;4;10;190324;178027;79999;0;20060;10059435155;0;189237;362;68368;0;0;0;0;0;10;0;0
0;857910;223;0;223;11;0;75;10;0;144;17;4;0;0;0;0;0;0;253;0;253;5;0;5;5;0;0;17;0;0;726772;246206;180717;0;716477;0;857910;0;0;0;0;13;0;0;0;2;6;190324;178027;79999;0;24110;10059154517;0;188086;362;69526;0;0;0;0;0;11;0;0
0;857910;287;0;287;10;0;66;7;0;119;13;4;0;0;0;0;0;0;304;0;304;3;0;3;3;0;0;20;0;0;715006;247882;180090;0;700556;0;857910;0;0;0;0;13;0;0;0;3;1;190324;178027;79999;0;31836;10059018887;0;187934;362;69684;0;0;0;0;0;12;0;0
0;857910;299;0;299;8;0;68;17;0;108;17;8;0;0;0;0;0;0;335;0;335;4;0;4;4;0;0;24;0;0;724102;245307;181536;0;714387;0;857910;0;0;0;0;16;0;0;0;3;6;190324;178027;79999;0;17142;10059204327;0;188432;362;69192;0;0;0;0;0;13;0;0
0;857910;364;0;364;11;0;76;13;0;111;21;3;0;0;0;0;0;0;340;0;340;6;0;6;6;0;0;30;0;0;714523;246869;181193;0;697345;0;857910;0;0;0;0;17;0;0;0;3;4;190324;178027;79999;0;20862;10059284807;0;188707;362;68919;0;0;0;0;0;14;0;0
0;857907;393;0;393;19;0;90;26;0;131;33;12;0;3;0;3;0;0;321;0;321;8;0;8;8;0;0;35;0;0;720483;244617;182207;0;711501;0;857910;0;3;3;0;27;0;0;0;7;11;190324;178027;79999;0;23946;10059863333;0;190574;362;67054;0;0;0;0;0;15;0;0
0;857906;446;0;446;21;0;109;18;0;143;31;7;1;4;0;4;0;0;295;0;295;10;0;10;9;1;0;44;0;0;713600;245955;181469;0;697503;0;857907;0;4;4;0;26;0;0;0;5;8;190324;178027;79999;0;22940;10060112341;0;191400;362;66232;0;0;0;0;0;16;0;0
0;857905;491;0;491;34;0;139;38;0;169;63;9;0;5;0;5;0;0;254;0;254;14;0;14;14;0;0;56;0;0;716871;243997;181888;0;708803;0;857906;0;5;5;0;41;0;0;0;16;15;190324;178027;79999;0;36764;10060890263;0;193820;362;63816;0;0;0;0;0;17;0;0
0;857904;537;0;537;26;0;156;29;0;185;49;6;0;6;0;6;0;0;205;0;205;14;0;14;14;0;0;69;0;0;710353;245396;181494;0;693473;0;857905;0;6;6;0;37;0;0;0;9;9;190324;178027;79999;0;41962;10061029813;0;194452;362;63191;0;0;0;0;0;18;0;0
0;857900;555;0;555;35;0;184;35;0;208;63;6;1;10;0;10;0;0;164;0;164;14;0;14;14;0;0;79;0;0;713183;243662;181206;0;705302;0;857904;0;10;10;0;48;0;0;0;9;13;190324;178027;79999;0;39226;10061793823;0;196702;362;60942;0;0;0;0;0;19;0;0
0;857896;574;0;574;33;0;205;42;0;237;64;9;2;14;0;14;0;0;137;0;137;14;0;14;14;0;0;89;0;0;708010;244453;181009;0;693338;0;857900;0;14;14;0;50;0;0;0;12;13;190324;178027;79999;0;40474;10061926199;0;197213;362;60434;0;0;0;0;0;20;0;0
0;857892;592;0;592;41;0;236;41;0;269;68;12;2;18;0;18;0;0;117;0;117;16;0;16;15;1;0;101;0;0;708785;243157;180295;0;701428;0;857896;0;18;18;0;56;0;0;0;8;18;190324;178027;79999;0;27914;10062513335;0;199169;362;58478;0;0;0;0;0;21;0;0
0;857890;625;0;625;43;0;272;41;0;291;76;7;1;20;0;20;0;0;129;0;129;4;0;4;4;0;0;103;20;20;705748;243910;179945;0;692182;0;857892;0;20;20;0;53;0;0;0;14;17;190324;178027;79999;0;43786;10062623387;0;199437;362;58214;0;0;0;0;0;22;0;0
0;857887;639;0;639;47;0;306;50;0;328;87;9;1;23;0;23;0;0;144;0;144;4;0;4;4;0;0;103;26;46;705452;242791;179190;0;698426;0;857890;0;23;23;0;75;0;0;0;9;13;190324;178027;79999;0;46134;10062974191;0;200717;362;56934;0;0;0;0;0;23;0;0
0;857881;628;0;628;42;0;333;64;0;379;84;11;11;29;0;28;1;0;158;0;158;7;0;7;7;0;0;103;7;53;702562;243295;178952;0;689432;0;857887;0;29;29;0;88;0;0;0;5;13;190324;178027;79999;0;34044;10063080081;0;200840;362;56811;0;0;0;0;0;24;0;0
0;857874;635;0;635;46;0;350;50;0;404;76;15;5;36;0;35;1;0;189;0;189;9;0;9;9;0;0;102;12;65;702175;242369;177840;0;695632;0;857881;0;36;36;0;69;0;0;0;13;14;190324;178027;79999;0;56454;10063349395;0;201984;362;55669;0;0;0;0;0;25;0;0
0;857865;987;0;987;39;0;368;53;0;429;71;16;5;45;0;44;1;0;212;0;212;7;0;7;7;0;0;99;15;79;545061;87116;4496;0;165732;167340;857874;1;44;45;0;92;0;0;0;0;0;190324;178027;79999;0;45370;10074743113;0;238688;362;18965;0;0;0;0;0;26;0;0
0;857859;2388;0;2388;41;0;382;65;0;459;90;8;8;51;0;50;1;0;243;0;243;12;0;12;12;0;0;103;11;90;139268;76483;0;0;14262;55288;857865;1;50;51;0;105;0;0;0;1;0;190324;178027;79999;0;47486;10074175019;0;237037;362;20616;0;0;0;0;0;27;0;0
0;857850;3712;0;3712;42;0;395;64;0;491;92;8;6;60;0;59;1;0;277;0;277;12;0;12;11;1;0;103;11;101;141481;76448;0;0;13581;54757;857859;1;59;60;0;104;0;0;0;2;0;190324;178027;79999;0;45690;10074427237;0;237845;362;19808;0;0;0;0;0;28;0;0
0;857833;4763;0;4763;63;0;426;66;0;516;108;14;7;77;0;76;1;0;316;0;316;15;0;15;15;0;0;100;18;117;138060;76419;0;0;13047;54606;857850;3;74;77;0;125;0;0;0;4;0;190324;178027;79999;0;47700;10074682591;0;238653;362;19000;0;0;0;0;0;29;0;0
0;857822;5392;0;5392;93;0;486;100;0;579;172;9;12;88;0;87;1;0;354;0;354;11;0;11;11;0;0;103;38;151;138860;76402;0;0;12794;54823;857833;7;81;88;0;189;0;0;0;3;1;190324;178027;79999;0;31954;10074909533;0;239376;362;18277;0;0;0;0;0;30;0;0
0;857804;6025;0;6025;159;0;610;199;0;732;323;16;19;106;0;105;1;0;392;0;392;15;0;15;15;0;0;103;57;203;137830;76374;0;0;12370;53434;857822;12;94;106;0;352;0;0;0;4;2;190324;178027;79999;0;54418;10074999355;0;239639;362;18014;0;0;0;0;0;31;0;0
0;857786;6297;0;6297;285;0;855;339;0;1005;536;39;49;124;0;123;1;0;454;0;454;8;0;8;8;0;0;103;130;322;137000;76359;0;0;11982;54003;857804;23;101;124;0;603;0;0;0;20;1;190324;178027;79999;0;57408;10075028475;0;239731;362;17922;0;0;0;0;0;32;0;0
0;857764;6381;0;6381;421;0;1218;489;0;1456;801;46;63;146;0;145;1;0;486;0;486;12;0;12;12;0;0;103;201;509;139518;76332;0;0;11957;56429;857786;37;109;146;0;875;1;0;0;33;1;190324;178027;79999;0;49044;10074861755;0;239264;362;18389;0;0;0;0;0;33;0;0
0;857744;6453;0;6453;495;0;1665;559;0;1960;941;39;74;166;0;165;1;0;528;0;528;6;0;6;6;0;0;103;243;735;141584;76293;0;0;11700;59065;857764;54;112;166;0;1031;0;0;0;22;1;190324;178027;79999;0;32954;10074731801;0;238821;362;18832;0;0;0;0;0;34;0;0
0;857721;6330;0;6330;504;0;2130;565;0;2476;954;36;79;189;0;187;2;0;543;0;543;6;0;6;6;0;0;103;239;956;144282;76274;0;0;11727;62107;857744;72;117;189;0;1045;0;0;0;23;1;190324;178027;79999;0;35308;10074792851;0;239031;362;18622;0;0;0;0;0;35;0;0
0;857694;5994;0;5994;528;0;2612;609;0;3029;1003;56;78;216;0;213;2;1;555;0;555;8;0;8;8;0;0;103;262;1198;146762;76237;0;0;11995;65354;857721;92;124;216;0;1116;0;0;0;19;2;190324;178027;79999;0;38292;10074779461;0;238919;362;18734;0;0;0;0;0;36;0;0
0;857668;5768;0;5768;469;0;3024;504;0;3458;861;49;63;242;0;237;3;2;612;0;612;11;0;11;11;0;0;103;227;1408;148134;76233;0;0;12341;66323;857694;109;133;242;0;946;0;0;0;26;1;190323;178027;79999;0;52638;10074755123;0;238858;362;18795;0;0;0;0;0;37;0;0
0;857632;5378;0;5378;452;0;3389;500;0;3866;856;41;55;278;0;271;4;3;690;0;690;11;0;11;11;0;0;103;211;1591;148708;76201;0;0;12309;66671;857668;137;141;278;0;934;0;0;0;18;0;190322;178027;79999;0;30340;10074814921;0;239050;362;18603;0;0;0;0;0;38;0;0
0;857587;4841;0;4841;449;0;3738;533;0;4272;870;42;70;323;0;316;4;3;802;0;802;18;0;18;18;0;0;103;198;1758;148439;76183;0;0;12481;66336;857632;168;155;323;0;948;0;0;0;31;3;190321;178027;79999;0;34932;10074834507;0;239100;362;18553;0;0;0;0;0;39;0;0
0;857505;4162;0;4162;428;0;4020;568;0;4659;898;40;58;405;0;396;5;4;966;0;966;12;0;12;12;0;0;103;198;1886;148837;76158;0;0;12409;67777;857587;238;167;405;0;967;0;0;0;29;0;190321;178027;79999;0;58308;10074766523;0;238871;362;18782;0;0;0;0;0;40;0;0
0;857390;3450;0;3450;414;0;4200;501;0;4894;827;36;52;520;0;507;6;7;1282;0;1282;10;0;10;10;0;0;102;188;1968;149771;76152;0;0;12705;68164;857505;344;176;520;0;893;0;0;0;19;3;190320;178027;79999;0;58392;10074762931;0;238841;362;18812;0;0;0;0;0;41;0;0
0;857243;2794;0;2794;402;0;4306;424;0;4950;728;42;56;667;0;653;6;8;1721;0;1721;15;0;15;14;0;1;104;179;2010;150617;76131;0;0;12410;69052;857390;481;186;667;0;801;0;0;0;23;2;190317;178026;79999;0;32806;10074817003;0;239000;362;18652;0;0;0;0;0;42;0;0
0;857052;2179;0;2179;354;0;4279;395;0;4898;643;53;53;858;0;842;7;9;2280;0;2280;7;0;7;7;0;0;103;163;1989;150786;76109;0;0;12578;69107;857243;665;193;858;0;732;0;0;0;14;3;190316;178026;79999;0;54242;10074880281;0;239201;362;18451;0;0;0;0;0;43;0;0
0;856861;1680;0;1680;289;0;4146;336;0;4718;549;45;31;1049;0;1028;9;12;2958;0;2958;9;0;9;9;0;0;104;148;1954;151170;76083;0;0;12713;69124;857052;848;201;1049;0;611;0;0;0;12;2;190315;178025;79999;0;45018;10074847543;0;239168;362;18483;0;0;0;0;0;44;0;0
0;856639;1338;0;1338;229;0;3919;273;0;4462;433;41;28;1271;0;1246;11;14;3608;0;3608;7;0;7;7;0;0;103;90;1828;151622;76061;0;0;12750;69776;856861;1064;207;1271;0;496;0;0;0;6;0;190312;178023;79999;0;45540;10074895511;0;239365;362;18284;0;0;0;0;0;45;0;0
0;856407;1162;0;1162;162;0;3602;203;0;4130;318;20;27;1503;0;1472;14;17;4245;0;4245;6;0;6;6;0;0;102;69;1672;152325;76042;0;0;12794;70351;856639;1289;214;1503;0;358;0;0;0;7;0;190310;178022;79999;0;35746;10074866803;0;239246;362;18402;0;0;0;0;0;46;0;0
0;856173;1110;0;1110;118;0;3237;141;0;3738;236;13;10;1737;0;1704;16;17;4847;0;4847;12;0;12;12;0;0;103;54;1501;151256;76012;0;0;12838;69019;856407;1514;223;1737;0;258;0;0;0;0;1;190307;178021;79999;0;59530;10074743977;0;238853;362;18794;0;0;0;0;0;47;0;0
0;855936;1180;0;1180;89;0;2868;121;0;3349;176;22;12;1974;0;1939;17;18;5335;0;5335;16;0;16;14;2;0;103;23;1300;151349;75996;0;0;12853;69381;856173;1738;236;1974;0;202;0;0;0;8;0;190307;178019;79999;0;36172;10074695363;0;238669;362;18976;0;0;0;0;0;48;0;0
0;855710;1397;0;1397;77;0;2494;127;0;2981;175;9;20;2200;0;2158;22;20;5658;0;5658;12;0;12;12;0;0;103;27;1112;150161;75987;0;0;13031;68030;855936;1953;247;2200;0;202;0;0;0;2;0;190306;178019;79999;0;67428;10074746587;0;238832;362;18813;0;0;0;0;0;49;0;0
0;855507;1743;0;1743;95;0;2151;104;0;2568;174;14;11;2403;0;2358;22;23;5872;0;5872;7;0;7;7;0;0;102;39;954;151586;75959;0;0;13251;68794;855710;2150;253;2403;0;196;0;0;0;3;0;190304;178017;79999;0;41412;10074882545;0;239252;362;18391;0;0;0;0;0;50;0;0
0;855306;2178;0;2178;96;0;1839;103;0;2198;167;17;15;2604;0;2557;23;24;5928;0;5928;18;0;18;16;2;0;103;29;796;150109;75943;0;0;13652;67804;855507;2337;267;2604;0;194;0;0;0;5;0;190301;178017;79999;0;58648;10074876351;0;239214;362;18429;0;0;0;0;0;51;0;0
0;855153;2705;0;2705;105;0;1607;127;0;1907;191;23;18;2757;0;2704;25;28;5781;0;5781;8;0;8;8;0;0;102;44;695;150710;75913;0;0;13544;68321;855306;2482;275;2757;0;228;0;0;0;4;0;190300;178016;79999;0;44772;10074949251;0;239430;362;18212;0;0;0;0;0;52;0;0
0;854997;3127;0;3127;126;0;1421;169;0;1715;249;22;24;2913;0;2858;27;28;5596;0;5596;7;0;7;7;0;0;102;53;598;151049;75898;0;0;14143;67946;855153;2632;281;2913;0;289;0;0;0;6;0;190296;178015;79999;0;73104;10074910077;0;239295;362;18346;0;0;0;0;0;53;0;0
0;854860;3619;0;3619;149;0;1288;190;0;1576;274;30;35;3050;0;2993;28;29;5236;0;5236;11;0;11;10;1;0;103;50;518;150728;75873;0;0;14073;68024;854997;2762;288;3050;0;334;0;0;0;5;0;190296;178014;79999;0;47682;10074765405;0;238807;362;18833;0;0;0;0;0;54;0;0
0;854741;3992;0;3992;175;0;1221;227;0;1554;347;18;37;3169;0;3105;34;30;4852;0;4852;13;0;13;12;0;1;103;70;481;151759;75843;0;0;14381;68305;854860;2869;300;3169;0;396;0;0;0;5;1;190295;178014;79998;0;61674;10074860939;0;239119;362;18520;0;0;0;0;0;55;0;0
0;854661;4241;0;4241;238;0;1300;283;0;1623;441;36;44;3249;0;3185;34;30;4392;0;4392;7;0;7;6;0;1;103;102;509;151449;75841;0;0;14342;67864;854741;2943;306;3249;0;510;0;0;0;9;2;190294;178012;79998;0;86942;10074890897;0;239196;362;18441;0;0;0;0;0;56;0;0
0;854589;4388;0;4388;293;0;1437;308;0;1739;517;35;49;3321;0;3256;35;30;3936;0;3936;8;0;8;7;1;0;103;136;580;150911;75820;0;0;14395;67799;854661;3008;313;3321;0;592;0;0;0;9;0;190294;178012;79998;0;81842;10074860869;0;239084;362;18553;0;0;0;0;0;57;0;0
0;854530;4502;0;4502;263;0;1569;345;0;1933;526;35;47;3380;0;3315;35;30;3460;0;3460;13;0;13;12;0;1;103;115;648;152033;75805;0;0;14606;67759;854589;3055;325;3380;0;596;0;0;0;10;2;190294;178012;79998;0;79338;10074875295;0;239125;362;18512;0;0;0;0;0;58;0;0
0;854483;4523;0;4523;328;0;1794;351;0;2148;588;36;55;3427;0;3362;35;30;2954;0;2954;11;0;11;11;0;0;103;145;754;150850;75788;0;0;14748;67371;854530;3094;333;3427;0;670;0;0;0;9;0;190294;178012;79998;0;75060;10074845643;0;239014;362;18623;0;0;0;0;0;59;0;0
0;854423;4455;0;4455;299;0;1973;377;0;2380;593;30;53;3487;0;3419;37;31;2573;0;2573;17;0;17;17;0;0;104;120;827;151460;75764;0;0;14900;66453;854483;3141;346;3487;0;663;0;0;0;13;0;190294;178012;79998;0;69658;10074836999;0;238979;362;18658;0;0;0;0;0;60;0;0
0;854371;4302;0;4302;321;0;2174;362;0;2604;577;41;65;3539;0;3469;37;33;2274;0;2274;14;0;14;12;0;2;103;132;918;150798;75741;0;0;14752;67182;854423;3182;357;3539;0;666;0;0;0;14;3;190293;178010;79998;0;101548;10074858357;0;239032;362;18603;0;0;0;0;0;61;0;0
0;854317;4091;0;4091;345;0;2396;366;0;2793;617;37;57;3593;0;3522;37;34;2036;0;2036;7;0;7;7;0;0;103;151;1020;151119;75723;0;0;14736;66784;854371;3231;362;3593;0;696;0;0;0;14;1;190291;178010;79998;0;99068;10074925253;0;239247;362;18388;0;0;0;0;0;62;0;0
0;854250;3778;0;3778;311;0;2550;407;0;2993;620;39;59;3660;0;3585;38;37;1952;0;1952;9;0;9;9;0;0;103;129;1089;150335;75704;0;0;14606;66160;854317;3291;369;3660;0;706;0;0;0;11;1;190290;178010;79998;0;60180;10074998595;0;239466;362;18169;0;0;0;0;0;63;0;0
0;854162;3385;0;3385;300;0;2673;420;0;3196;626;44;50;3748;0;3668;41;39;1944;0;1944;11;0;11;11;0;0;103;138;1146;150247;75694;0;0;14563;66570;854250;3372;376;3748;0;709;0;0;0;9;2;190287;178010;79998;0;85490;10074931961;0;239246;362;18389;0;0;0;0;0;64;0;0
0;854067;3000;0;3000;300;0;2770;367;0;3302;566;43;58;3843;0;3762;42;39;2048;0;2048;12;0;12;12;0;0;104;133;1192;150482;75678;0;0;14673;66337;854162;3459;384;3843;0;658;0;0;0;9;0;190285;178009;79998;0;78070;10074852967;0;238994;362;18640;0;0;0;0;0;65;0;0
0;853965;2700;0;2700;268;0;2819;303;0;3339;496;33;42;3945;0;3861;44;40;2187;0;2187;5;0;5;5;0;0;103;122;1218;150674;75657;0;0;14522;67400;854067;3555;390;3945;0;565;0;0;0;6;0;190285;178008;79998;0;83080;10074855583;0;238979;362;18654;0;0;0;0;0;66;0;0
0;853856;2362;0;2362;236;0;2807;314;0;3379;469;42;39;4054;0;3969;45;40;2411;0;2411;12;0;12;12;0;0;103;109;1226;151174;75642;0;0;14580;67067;853965;3656;398;4054;0;541;0;0;0;9;0;190284;178007;79998;0;66260;10074882515;0;239061;362;18571;0;0;0;0;0;67;0;0
0;853724;2102;0;2102;220;0;2747;253;0;3312;395;32;46;4186;0;4096;47;43;2679;0;2679;12;0;12;12;0;0;103;93;1198;149689;75633;0;0;14428;66188;853856;3777;409;4186;0;470;0;0;0;3;0;190284;178006;79998;0;118108;10074829857;0;238879;362;18752;0;0;0;0;0;68;0;0
0;853597;1884;0;1884;191;0;2660;266;0;3261;399;26;32;4313;0;4221;49;43;2931;0;2931;12;0;12;12;0;0;103;71;1151;150276;75612;0;0;14439;66771;853724;3895;418;4313;0;446;0;0;0;11;0;190281;178004;79998;0;94104;10074940377;0;239228;362;18401;0;0;0;0;0;69;0;0
0;853446;1764;0;1764;169;0;2520;226;0;3132;341;26;28;4464;0;4370;49;45;3191;0;3191;10;0;10;9;1;0;103;71;1077;150630;75582;0;0;14318;67368;853597;4040;424;4464;0;388;1;0;0;6;0;190281;178003;79998;0;108268;10074986585;0;239367;362;18261;0;0;0;0;0;70;0;0
0;853327;1707;0;1707;165;0;2416;210;0;2993;313;30;32;4583;0;4488;49;46;3395;0;3395;9;0;9;9;0;0;103;70;1035;150149;75566;0;0;14553;66230;853446;4152;431;4583;0;370;0;0;0;5;0;190279;178003;79998;0;132332;10074908671;0;239113;362;18516;0;0;0;0;0;71;0;0
0;853183;1715;0;1715;133;0;2243;190;0;2838;257;37;29;4727;0;4626;50;51;3580;0;3580;7;0;7;6;1;0;103;56;953;150055;75555;0;0;14412;65790;853327;4290;437;4727;0;322;0;0;0;1;0;190278;178003;79998;0;68680;10074976915;0;239328;362;18301;0;0;0;0;0;72;0;0
0;853065;1817;0;1817;123;0;2072;167;0;2652;241;29;20;4845;0;4743;51;51;3732;0;3732;12;0;12;11;0;1;103;53;896;149465;75526;0;0;14460;65963;853183;4400;445;4845;0;285;0;0;0;5;0;190273;178002;79998;0;127792;10074900065;0;239071;362;18557;0;0;0;0;0;73;0;0
0;852933;1903;0;1903;117;0;1896;177;0;2463;244;21;29;4977;0;4873;52;52;3894;0;3894;14;0;14;14;0;0;102;38;814;151645;75498;0;0;14365;68055;853065;4520;457;4977;0;292;0;0;0;2;0;190273;178001;79998;0;114062;10074890627;0;239031;362;18596;0;0;0;0;0;74;0;0
0;852805;2035;0;2035;116;0;1744;182;0;2312;244;22;32;5105;0;5000;53;52;3950;0;3950;10;0;10;9;1;0;103;57;751;148910;75489;0;0;14251;64614;852933;4640;465;5105;0;292;0;0;0;5;1;190272;178001;79998;0;85396;10074971325;0;239184;362;18443;0;0;0;0;0;75;0;0
0;852687;2183;0;2183;142;0;1647;163;0;2186;258;23;24;5223;0;5116;54;53;3914;0;3914;10;0;10;10;0;0;103;56;699;149019;75460;0;0;14388;65840;852805;4748;475;5223;0;300;0;0;0;5;0;190272;178000;79998;0;123712;10075023209;0;239338;362;18288;0;0;0;0;0;76;0;0
0;852560;2348;0;2348;144;0;1540;157;0;2047;253;23;25;5350;0;5241;55;54;3873;0;3873;9;0;9;9;0;0;103;60;639;149924;75442;0;0;14241;66401;852687;4868;482;5350;0;294;0;0;0;6;1;190271;178000;79998;0;77242;10075015069;0;239303;362;18323;0;0;0;0;0;77;0;0
0;852453;2507;0;2507;140;0;1451;202;0;1962;282;23;37;5457;0;5343;56;58;3787;0;3787;13;0;13;12;0;1;103;54;597;149679;75429;0;0;14451;66080;852560;4964;493;5457;0;334;0;0;0;7;1;190270;178000;79998;0;130610;10074848297;0;239058;362;18568;0;0;0;0;0;78;0;0
0;852358;2649;0;2649;170;0;1427;205;0;1908;301;38;36;5552;0;5436;57;59;3634;0;3634;10;0;10;9;1;0;103;64;574;149110;75408;0;0;14290;65431;852453;5051;501;5552;0;369;0;0;0;6;0;190266;177999;79998;0;95796;10074847131;0;239040;362;18585;0;0;0;0;0;79;0;0
0;852277;2797;0;2797;173;0;1444;231;0;1884;335;32;37;5633;0;5515;58;60;3417;0;3417;9;0;9;9;0;0;103;73;575;149070;75388;0;0;14264;65649;852358;5123;510;5633;0;398;0;0;0;4;2;190265;177998;79998;0;81970;10074894407;0;239177;362;18447;0;0;0;0;0;80;0;0
0;852202;2867;0;2867;185;0;1448;252;0;1923;358;31;48;5708;0;5588;60;60;3241;0;3241;10;0;10;10;0;0;103;72;578;149101;75373;0;0;14185;66179;852277;5192;516;5708;0;429;1;0;0;7;0;190264;177998;79998;0;86812;10074870159;0;239075;362;18549;0;0;0;0;0;81;0;0
0;852131;2988;0;2988;192;0;1490;212;0;1922;324;34;46;5779;0;5655;63;61;3016;0;3016;6;0;6;5;1;0;103;81;594;149265;75355;0;0;14197;66405;852202;5257;522;5779;0;393;0;0;0;11;0;190264;177997;79998;0;112880;10074947725;0;239318;362;18305;0;0;0;0;0;82;0;0
