ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;InfectionsAtHome;InfectionsAtWork;InfectionsAtSchool;InfectionsAtOAHome;InfectionsAtOutdoor;InfectionsAtIndoor;StudentsCount;OccupiedWorkersCount;EssentialWorkersCount;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;857788;742;0;742;55;0;340;43;0;386;87;7;4;122;0;121;1;0;312;0;312;9;0;9;9;0;0;103;19;74;690808;239423;171745;0;682280;0;857795;0;122;122;0;77;0;0;0;13;8;190324;178027;79999;0;27540;10064170851;0;204462;336;53218;0;0;0;0;0;35;0;0
0;857778;764;0;764;47;0;363;65;0;431;97;12;3;132;0;131;1;0;310;0;310;11;0;11;11;0;0;102;14;88;690574;239192;171891;0;678376;0;857788;0;132;132;0;87;0;0;0;11;14;190324;178027;79999;0;38164;10064081457;0;204249;336;53431;0;0;0;0;0;36;0;0
0;857766;777;0;777;44;0;378;60;0;457;85;16;3;144;0;143;1;0;316;0;316;14;0;14;14;0;0;103;7;94;688292;238759;171055;0;679413;0;857778;1;143;144;0;81;0;0;0;9;14;190324;178027;79999;0;23792;10064183373;0;204594;336;53086;0;0;0;0;0;37;0;0
0;857759;771;0;771;60;0;415;50;0;485;96;9;5;151;0;150;1;0;313;0;313;8;0;8;5;3;0;103;21;115;688529;238506;171341;0;676678;0;857766;1;150;151;0;81;0;0;0;8;21;190324;178027;79999;0;19918;10064105367;0;204265;336;53415;0;0;0;0;0;38;0;0
0;857745;762;0;762;54;0;435;76;0;530;110;11;9;165;0;163;2;0;315;0;315;11;0;11;11;0;0;103;15;125;686360;238020;170731;0;676594;0;857759;6;159;165;0;98;0;0;0;11;21;190324;178027;79999;0;15074;10064270549;0;204812;336;52868;0;0;0;0;0;39;0;0
0;857731;755;0;755;61;0;472;70;0;566;114;13;4;179;0;177;2;0;329;0;329;9;0;9;8;1;0;103;18;137;686109;237720;171069;0;674352;0;857745;12;167;179;0;97;0;0;0;16;18;190324;178027;79999;0;15636;10064160477;0;204525;336;53155;0;0;0;0;0;40;0;0
0;857708;761;0;761;66;0;494;67;0;581;112;13;8;202;0;199;2;1;365;0;365;16;0;16;14;1;1;103;20;145;684459;237407;170405;0;674843;0;857731;24;178;202;0;102;0;0;0;10;21;190324;178027;79999;0;17680;10064287873;0;204821;336;52859;0;0;0;0;0;41;0;0
0;857692;764;0;764;56;0;512;61;0;576;98;11;8;218;0;213;4;1;418;0;418;8;0;8;8;0;0;103;22;158;684177;236940;170667;0;672378;0;857708;33;185;218;0;93;0;0;0;9;15;190323;178027;79999;0;18310;10064220059;0;204673;336;53007;0;0;0;0;0;42;0;0
0;857665;775;0;775;51;0;513;58;0;594;90;15;4;245;0;240;4;1;448;0;448;13;0;13;13;0;0;103;9;149;682032;236637;170212;0;671583;0;857692;51;194;245;0;85;0;0;0;10;14;190323;178027;79999;0;17460;10064212235;0;204719;336;52962;0;0;0;0;0;43;0;0
0;857641;730;0;730;75;0;542;62;0;596;108;16;13;269;0;263;5;1;483;0;483;7;0;7;7;0;0;103;26;157;681645;236259;170234;0;670912;0;857665;69;200;269;0;113;0;0;0;10;14;190323;178027;79999;0;20828;10064171745;0;204465;335;53217;0;0;0;0;0;44;0;0
0;857622;707;0;707;60;0;554;61;0;597;101;13;7;288;0;279;8;1;531;0;531;9;0;9;8;1;0;103;21;166;680150;235913;170031;0;669343;0;857641;81;207;288;0;85;0;0;0;14;22;190323;178027;79999;0;22312;10064180803;0;204665;335;53017;0;0;0;0;0;45;0;0
0;857600;707;0;707;51;0;561;63;0;599;88;17;9;310;0;301;8;1;575;0;575;10;0;10;9;1;0;103;17;170;679293;235513;169940;0;668260;0;857622;94;216;310;0;93;0;0;0;8;13;190323;178027;79998;0;23166;10064147057;0;204577;335;53104;0;0;0;0;0;46;0;0
0;857575;699;0;699;58;0;573;68;0;618;109;9;8;335;0;326;8;1;587;0;587;10;0;10;10;0;0;103;22;175;677864;235302;169794;0;667317;0;857600;111;224;335;0;107;0;0;0;7;12;190323;178027;79998;0;24822;10064236289;0;204807;335;52874;0;0;0;0;0;47;0;0
0;857548;690;0;690;54;0;570;69;0;635;105;14;4;362;0;353;8;1;618;0;618;11;0;11;11;0;0;103;11;170;677353;234749;169652;0;666562;0;857575;127;235;362;0;89;0;0;0;12;22;190323;178027;79998;0;13452;10064236391;0;204841;335;52840;0;0;0;0;0;48;0;0
0;857528;692;0;692;62;0;581;69;0;631;109;18;4;382;0;372;9;1;655;0;655;13;0;13;10;1;2;103;20;181;675571;234509;169672;0;664482;0;857548;136;246;382;0;100;0;1;0;15;15;190323;178027;79998;0;13806;10064187827;0;204765;335;52916;0;0;0;0;0;49;0;0
0;857506;698;0;698;60;0;577;55;0;634;98;8;9;404;0;394;9;1;683;0;683;8;0;8;8;0;0;103;28;191;674912;234139;169589;0;664542;0;857528;154;250;404;0;91;0;0;0;6;18;190323;178027;79997;0;13642;10064168787;0;204651;335;53029;0;0;0;0;0;50;0;0
0;857476;717;0;717;46;0;564;53;0;605;86;11;2;434;0;423;9;2;720;0;720;13;0;13;13;0;0;102;11;184;673409;233782;169327;0;662508;0;857506;172;262;434;0;77;0;0;0;8;14;190323;178027;79997;0;13956;10064246627;0;204928;335;52752;0;0;0;0;0;51;0;0
0;857446;778;0;778;43;0;534;58;0;603;86;10;5;464;0;453;9;2;735;0;735;12;0;12;12;0;0;102;10;170;672634;233440;169038;0;662242;0;857476;196;268;464;0;73;1;1;0;9;17;190322;178027;79997;0;11198;10064235847;0;204869;335;52811;0;0;0;0;0;52;0;0
0;857417;818;0;818;53;0;525;65;0;607;96;19;3;493;0;480;11;2;755;0;755;10;0;10;10;0;0;102;17;166;671066;233185;168893;0;660500;0;857446;217;276;493;0;81;0;0;0;16;21;190322;178027;79997;0;13158;10064290945;0;205081;335;52599;0;0;0;0;0;53;0;0
0;857392;841;0;841;63;0;530;60;0;591;109;9;5;518;0;503;13;2;770;0;770;10;0;10;10;0;0;101;25;173;670363;232731;168488;0;660512;0;857417;235;283;518;0;95;0;0;0;11;17;190322;178027;79997;0;14642;10064294885;0;204904;335;52776;0;0;0;0;0;54;0;0
0;857367;858;0;858;51;0;521;69;0;602;108;6;6;543;0;528;13;2;792;0;792;10;0;10;10;0;0;101;16;172;669036;232489;168649;0;658141;0;857392;252;291;543;0;101;0;0;0;8;11;190322;178027;79997;0;16152;10064337919;0;205192;335;52488;0;0;0;0;0;55;0;0
0;857339;894;0;894;59;0;519;72;0;611;117;6;8;571;0;556;13;2;791;0;791;6;0;6;6;0;0;100;22;171;668022;232174;168047;0;658058;0;857367;275;296;571;0;104;0;0;0;18;9;190322;178027;79997;0;17452;10064339891;0;205132;335;52548;0;0;0;0;0;56;0;0
0;857320;932;0;932;49;0;523;77;0;625;105;14;7;590;0;575;13;2;776;0;776;7;0;7;7;0;0;100;11;169;666715;231875;168202;0;655719;0;857339;288;302;590;0;98;0;0;0;7;21;190322;178027;79997;0;13636;10064263983;0;204931;335;52749;0;0;0;0;0;57;0;0
0;857292;922;0;922;70;0;536;87;0;644;133;19;5;618;0;601;15;2;776;0;776;22;0;22;20;1;1;103;9;165;665730;231512;167639;0;655797;0;857320;301;317;618;0;123;0;0;0;15;19;190322;178027;79997;0;13314;10064282975;0;205117;335;52563;0;0;0;0;0;58;0;0
0;857268;890;0;890;79;0;568;95;0;680;158;13;3;642;0;623;16;3;759;0;759;4;0;4;4;0;0;102;33;179;664299;231165;167632;0;653585;0;857292;320;322;642;0;134;0;1;0;14;25;190322;178026;79997;0;13036;10064361951;0;205158;335;52521;0;0;0;0;0;59;0;0
0;857237;909;0;909;66;0;576;64;0;689;116;13;1;673;0;653;17;3;742;0;742;13;0;13;12;1;0;103;20;177;663563;230778;166760;0;654124;0;857268;342;331;673;0;98;0;0;0;7;25;190321;178026;79997;0;13476;10064422105;0;205490;335;52189;0;0;0;0;0;60;0;0
0;857207;964;0;964;53;0;568;64;0;691;98;11;8;703;0;682;18;3;729;0;729;13;0;13;13;0;0;103;11;168;662320;230501;167009;0;651451;0;857237;362;341;703;0;94;0;0;0;11;12;190321;178026;79997;0;10284;10064460523;0;205522;335;52157;0;0;0;0;0;61;0;0
0;857184;955;0;955;70;0;586;86;0;711;131;20;5;726;0;705;18;3;724;0;724;9;0;9;8;1;0;103;24;176;661208;230126;166423;0;651595;0;857207;378;348;726;0;122;0;0;0;15;19;190321;178026;79997;0;13892;10064481133;0;205501;335;52178;0;0;0;0;0;62;0;0
0;857160;974;0;974;57;0;598;77;0;724;111;16;7;750;0;728;19;3;713;0;713;5;0;5;5;0;0;103;17;173;660177;229884;166295;0;649535;0;857184;398;352;750;0;96;0;0;0;14;24;190321;178026;79997;0;13890;10064486475;0;205608;335;52071;0;0;0;0;0;63;0;0
0;857131;951;0;951;67;0;603;97;0;760;136;16;12;779;0;757;19;3;713;0;713;15;0;15;15;0;0;103;15;171;659077;229383;165740;0;649832;0;857160;415;364;779;0;134;0;1;0;8;21;190321;178026;79997;0;13312;10064589835;0;205931;335;51748;0;0;0;0;0;64;0;0
0;857102;954;0;954;64;0;599;87;0;781;117;26;8;808;0;785;19;4;729;0;729;10;0;10;10;0;0;102;13;164;658024;229197;165838;0;647050;0;857131;435;373;808;0;129;0;0;0;9;13;190321;178026;79997;0;17470;10064558441;0;205850;335;51830;0;0;0;0;0;65;0;0
0;857071;973;0;973;69;0;602;78;0;795;123;16;8;839;0;814;20;5;743;0;743;17;0;17;16;1;0;103;13;159;657089;228907;165229;0;647895;0;857102;453;386;839;0;121;0;0;0;16;10;190320;178026;79997;0;18668;10064563395;0;205854;335;51826;0;0;0;0;0;66;0;0
0;857052;1003;0;1003;62;0;612;88;0;796;124;12;14;858;0;833;20;5;765;0;765;8;0;8;8;0;0;103;20;166;655833;228586;165191;0;645155;0;857071;466;392;858;0;119;0;0;0;11;20;190319;178026;79997;0;20474;10064637331;0;206058;335;51622;0;0;0;0;0;67;0;0
0;857035;1026;0;1026;77;0;631;83;0;799;134;20;6;875;0;849;21;5;808;0;808;9;0;9;9;0;0;101;28;185;654866;228150;164669;0;645444;0;857052;475;400;875;0;132;0;0;0;11;17;190319;178026;79997;0;21344;10064775997;0;206321;335;51359;0;0;0;0;0;68;0;0
0;857004;1032;0;1032;74;0;645;86;0;808;135;14;11;906;0;880;21;5;816;0;816;14;0;14;13;1;0;103;24;189;653782;228042;164560;0;642948;0;857035;495;411;906;0;135;0;0;0;14;11;190319;178026;79997;0;31976;10064748827;0;206364;335;51316;0;0;0;0;0;69;0;0
0;856983;1053;0;1053;82;0;671;94;0;825;146;18;12;927;0;901;21;5;830;0;830;4;0;4;3;1;0;103;28;200;652748;227440;164149;0;643300;0;857004;512;415;927;0;145;0;0;0;10;21;190319;178026;79997;0;23604;10064851831;0;206664;335;51016;0;0;0;0;0;70;0;0
0;856955;1024;0;1024;71;0;681;91;0;841;128;22;12;955;0;929;21;5;863;0;863;9;0;9;8;1;0;101;26;207;651550;227207;164273;0;640936;0;856983;531;424;955;0;121;0;0;0;15;26;190319;178026;79997;0;31314;10064874067;0;206733;335;50947;0;0;0;0;0;71;0;0
0;856928;1022;0;1022;71;0;697;90;0;850;135;22;4;982;0;956;21;5;875;0;875;11;0;11;11;0;0;103;20;206;650830;226922;163807;0;641238;0;856955;552;430;982;0;115;0;0;0;22;24;190319;178026;79997;0;35740;10064880639;0;206723;335;50957;0;0;0;0;0;72;0;0
0;856896;982;0;982;80;0;700;103;0;849;157;16;10;1014;0;987;22;5;922;0;922;13;0;13;13;0;0;102;24;211;649875;226668;163693;0;639405;0;856928;571;443;1014;0;128;1;0;0;19;35;190319;178026;79997;0;28916;10064767331;0;206405;335;51275;0;0;0;0;0;73;0;0
0;856872;969;0;969;68;0;701;71;0;824;124;10;5;1038;0;1010;23;5;959;0;959;10;0;10;10;0;0;102;17;211;648867;226259;163357;0;639004;0;856896;588;450;1038;0;109;0;2;0;10;18;190319;178026;79997;0;29994;10064844301;0;206656;335;51024;0;0;0;0;0;74;0;0
0;856842;964;0;964;96;0;726;78;0;820;148;17;9;1068;0;1040;23;5;964;0;964;14;0;14;13;1;0;100;28;222;647746;226000;163258;0;637607;0;856872;605;463;1068;0;132;0;0;0;17;25;190319;178025;79997;0;40016;10064892663;0;206782;335;50897;0;0;0;0;0;75;0;0
0;856816;946;0;946;95;0;749;90;0;838;170;8;7;1094;0;1064;24;6;975;0;975;12;0;12;12;0;0;103;41;245;646724;225668;162875;0;637037;0;856842;623;471;1094;0;136;0;0;0;18;31;190319;178025;79997;0;31142;10064908519;0;206851;335;50828;0;0;0;0;0;76;0;0
0;856791;919;0;919;68;0;745;105;0;868;149;16;8;1119;0;1089;24;6;983;0;983;11;0;11;11;0;0;103;24;251;645660;225437;162945;0;635226;0;856816;641;478;1119;0;124;0;0;0;19;30;190318;178024;79997;0;33658;10064846283;0;206688;335;50990;0;0;0;0;0;77;0;0
0;856765;929;0;929;63;0;739;88;0;871;137;11;3;1145;0;1115;24;6;991;0;991;8;0;8;8;0;0;103;26;258;644598;225046;162575;0;634893;0;856791;660;485;1145;0;112;0;0;0;20;19;190318;178024;79997;0;36262;10064894561;0;206724;335;50954;0;0;0;0;0;78;0;0
0;856729;917;0;917;64;0;726;77;0;872;119;16;6;1181;0;1151;24;6;1004;0;1004;8;0;8;8;0;0;103;23;251;643570;224695;162383;0;633401;0;856765;690;491;1181;0;115;0;0;0;9;17;190318;178024;79997;0;45690;10064964053;0;207063;335;50615;0;0;0;0;0;79;0;0
0;856695;921;0;921;73;0;717;89;0;868;140;15;7;1215;0;1182;27;6;1024;0;1024;10;0;10;10;0;0;103;23;246;642420;224507;162309;0;632526;0;856729;718;497;1215;0;122;0;0;0;16;24;190318;178024;79997;0;38682;10064885681;0;206756;335;50922;0;0;0;0;0;80;0;0
0;856665;958;0;958;65;0;715;72;0;851;126;7;4;1245;0;1212;27;6;1008;0;1008;9;0;9;9;0;0;103;26;248;641313;224082;161922;0;631298;0;856695;742;503;1245;0;105;0;0;0;12;20;190318;178023;79995;0;37586;10065002985;0;207025;335;50650;0;0;0;0;0;81;0;0
0;856635;978;0;978;74;0;713;83;0;844;137;13;7;1275;0;1242;27;6;1012;0;1012;11;0;11;11;0;0;103;26;254;640663;223826;161829;0;630573;0;856665;762;513;1275;0;130;0;0;0;13;14;190318;178023;79995;0;41308;10065011655;0;207126;335;50549;0;0;0;0;0;82;0;0
0;856603;991;0;991;65;0;704;90;0;855;128;16;11;1307;0;1273;28;6;1004;0;1004;9;0;9;9;0;0;98;19;252;639586;223517;161393;0;629704;0;856635;783;524;1307;0;126;0;1;0;15;13;190318;178023;79995;0;42958;10065058941;0;207245;335;50430;0;0;0;0;0;83;0;0
0;856572;1009;0;1009;63;0;701;90;0;848;129;17;7;1338;0;1304;28;6;1017;0;1017;13;0;13;13;0;0;103;20;249;638461;223308;161226;0;628509;0;856603;806;532;1338;0;116;0;0;0;13;24;190318;178022;79995;0;44484;10065042849;0;207294;335;50380;0;0;0;0;0;84;0;0
0;856523;1021;0;1021;50;0;657;98;0;863;120;17;11;1387;0;1351;28;8;1025;0;1025;12;0;12;12;0;0;103;16;225;637398;222936;160993;0;627426;0;856572;846;541;1387;0;125;0;0;0;6;17;190318;178022;79995;0;53606;10065094831;0;207358;335;50316;0;0;0;0;0;85;0;0
