Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
10;0;0;196560;181;381024;279;184408;119;82222;74;308415;1433;62;131;1844;0;1875;1;2;0;0;0;156;0;1;0;2;3;0;0;11;33;12;48;98;1832;0;0;0;0;0;0;0;6;91;15;31;81;0;1;41;0;0;1;0;0;0;0;0;1;0;4;1;1;2;5;6.584219E+07;0;1.844112E+08;0;8434722;4.98834E+07;0;5.087186E+07;1.245995E+08;0;1.168091E+07;3.55794E+07;0;0;5.403521E+08;0;2.574928E+07;8.194376E+07;50196;0;147880;0;8430;56184;0;54602;126176;0;13224;51870;0;0;3540852;0;160382;345572;
11;0;0;196560;200;381024;297;184408;131;82222;74;308411;1636;140;130;1293;0;1376;0;1;0;0;0;172;0;1;0;13;2;1;0;9;12;8;129;117;1285;0;0;0;0;0;0;0;1;119;23;21;95;0;1;47;0;0;5;0;0;0;0;0;4;0;0;7;4;4;0;6.497314E+07;0;1.278176E+08;0;2.085757E+07;4.387746E+07;0;5.103924E+07;1.271882E+08;0;8559402;3.96937E+07;0;0;4.880312E+08;0;2.262431E+07;6.514112E+07;52964;0;148782;0;16562;48998;0;58748;138718;0;9384;63310;0;0;3908896;0;114254;347296;
12;0;0;196560;229;381024;337;184408;155;82222;80;308404;1950;201;349;3527;0;3623;0;3;0;0;0;443;0;0;0;8;4;12;29;6;11;3;191;326;3495;0;0;0;0;0;0;0;8;211;33;35;145;0;0;96;0;0;10;0;0;2;0;0;5;0;2;17;4;1;18;6.582078E+07;0;1.804271E+08;0;8946296;5.093836E+07;0;5.061974E+07;1.270713E+08;0;1.126808E+07;3.586428E+07;0;0;5.290103E+08;0;2.254289E+07;8.084353E+07;61546;0;186736;0;10080;83646;0;67272;163290;0;15940;73148;0;0;4913762;0;172008;541632;
13;0;0;196560;260;381024;373;184408;170;82222;88;308386;2507;210;258;2797;0;2969;3;5;0;0;0;285;1;0;0;2;24;3;64;16;33;259;170;222;2474;0;0;0;0;0;0;1;9;375;42;44;242;1;2;177;0;0;11;0;0;8;0;0;10;0;5;24;12;12;18;6.529348E+07;0;1.28815E+08;0;1.88536E+07;4.423092E+07;0;5.08365E+07;1.254027E+08;0;8573296;3.987819E+07;0;0;4.695182E+08;0;2.48121E+07;6.585496E+07;66658;0;146528;0;19252;70602;0;76822;159146;0;12764;96264;0;0;5586672;0;183122;534980;
14;0;0;196560;287;381024;436;184408;198;82222;105;308355;3409;310;504;3932;0;3876;2;3;0;0;0;847;1;2;0;15;5;5;19;8;19;207;297;480;3706;0;0;0;0;0;0;1;18;649;39;61;340;0;3;342;0;0;15;0;0;17;0;0;14;0;2;22;13;14;34;6.642861E+07;0;1.881814E+08;0;9667250;5.001338E+07;0;5.042699E+07;1.282867E+08;0;1.10442E+07;3.62069E+07;0;0;5.247131E+08;0;2.007881E+07;7.846739E+07;82108;0;226792;0;13664;117420;0;81746;194478;0;17984;91268;0;0;7433182;0;209830;793620;
15;0;0;196557;346;381023;506;184408;229;82221;127;308308;4390;439;498;5029;0;5278;4;8;0;1;0;660;0;3;0;12;45;24;174;73;62;800;321;412;4055;0;0;0;0;0;0;3;17;712;81;89;446;1;3;366;0;0;24;3;1;30;0;0;17;0;6;70;22;29;60;6.62359E+07;0;1.338076E+08;0;1.772917E+07;4.518162E+07;0;5.057325E+07;1.261257E+08;0;8830552;3.933038E+07;0;0;4.514327E+08;0;2.724814E+07;6.959409E+07;93654;0;179206;0;23762;112210;0;99552;197800;0;17526;113858;0;0;7909208;0;302582;922342;
16;0;0;196557;418;381023;588;184408;261;82221;143;308245;5717;480;623;5964;0;5765;3;3;0;2;0;1246;0;7;0;41;36;25;171;29;28;205;415;570;5588;0;0;0;0;0;0;7;27;954;89;95;570;5;5;455;0;0;17;0;0;49;0;0;14;0;7;73;24;33;61;6.68498E+07;0;1.756004E+08;0;9750998;4.729189E+07;0;5.027704E+07;1.254952E+08;0;1.085745E+07;3.600766E+07;0;0;5.124044E+08;0;1.794978E+07;7.431638E+07;106374;0;271354;0;18616;141836;0;116628;243716;0;24882;129634;0;0;1.037071E+07;0;269158;1206732;
17;0;0;196557;506;381021;738;184407;339;82221;179;308163;7429;892;749;8534;0;8455;3;7;0;1;0;1643;0;6;0;60;53;41;137;60;47;92;779;661;8305;0;0;0;0;0;0;3;48;1217;114;147;752;1;13;640;0;0;12;0;2;72;0;0;10;1;9;91;28;34;84;6.639198E+07;0;1.334008E+08;0;1.867075E+07;4.434744E+07;0;5.03595E+07;1.263362E+08;0;9176148;3.971639E+07;0;0;4.475169E+08;0;2.755701E+07;7.277698E+07;142606;0;234864;0;36972;175908;0;144478;287866;0;27704;168196;0;0;1.258689E+07;0;537720;1638550;
18;0;0;196557;664;381020;930;184407;416;82220;222;308090;9679;963;1412;10693;0;10154;0;4;0;1;0;2866;1;13;0;29;25;27;42;55;106;576;883;1279;10075;0;0;0;0;0;0;8;45;1559;180;192;921;5;7;810;0;0;9;0;1;66;0;0;7;0;4;88;30;40;69;6.679038E+07;0;1.756252E+08;0;1.007016E+07;4.775014E+07;0;5.012651E+07;1.27396E+08;0;1.071972E+07;3.633057E+07;0;0;5.111401E+08;0;1.702087E+07;7.113036E+07;179294;0;375158;0;33798;248844;0;195686;418728;0;39660;213418;0;0;1.818286E+07;0;508884;2190552;
19;0;0;196556;904;381018;1197;184407;533;82220;273;308028;12617;1335;1211;7351;0;6519;2;10;0;2;0;3255;3;8;0;98;90;118;292;63;65;93;1182;1028;6966;0;0;0;0;0;0;10;66;1968;256;257;1204;4;13;1050;0;0;0;1;2;60;0;0;2;0;12;71;25;42;101;6.597835E+07;0;1.362099E+08;0;1.733663E+07;4.563628E+07;0;5.011566E+07;1.255147E+08;0;9043150;3.899551E+07;0;0;4.474689E+08;0;2.604251E+07;7.165614E+07;229354;0;427650;0;55478;301652;0;270358;541078;0;49358;337084;0;0;2.375701E+07;0;1008470;3029914;
20;0;0;196556;1184;381018;1580;184407;716;82220;356;307934;16348;1209;1810;7614;0;6148;3;17;0;1;0;4412;5;17;0;30;88;145;506;72;117;194;1049;1548;6914;0;0;0;0;0;0;11;86;2611;301;338;1429;6;18;1357;0;0;4;0;0;91;0;0;3;0;6;97;32;35;118;6.639266E+07;0;1.78644E+08;0;1.040751E+07;4.673006E+07;0;4.987029E+07;1.281062E+08;0;1.059213E+07;3.628731E+07;0;0;4.889237E+08;0;1.657859E+07;6.87142E+07;310612;0;711030;0;57606;459100;0;361252;768886;0;76374;398582;0;0;3.432361E+07;0;1009176;4048736;
21;0;0;196556;1601;381018;2086;184407;979;82220;465;307819;21102;2024;1653;8166;0;6420;4;25;0;0;0;5255;2;18;0;119;213;181;264;157;144;299;1654;1328;7603;0;0;0;0;0;0;13;101;3206;440;448;1924;2;22;1692;0;0;6;0;0;111;0;0;4;0;5;123;36;38;138;6.571399E+07;0;1.407674E+08;0;1.657767E+07;4.601895E+07;0;4.97852E+07;1.253639E+08;0;9135288;3.893598E+07;0;0;4.423939E+08;0;2.580681E+07;6.801433E+07;430742;0;826028;0;102406;607228;0;494808;1034790;0;91878;617512;0;0;4.397646E+07;0;1972392;5431876;
22;0;0;196555;2113;381016;2721;184407;1271;82218;628;307630;26894;1397;1942;4757;0;2661;12;18;0;0;0;5281;4;52;0;68;119;176;228;124;195;238;1154;1571;4291;0;0;0;0;0;0;16;109;3923;540;574;2462;5;21;1983;0;0;15;1;2;174;0;0;15;0;8;182;43;38;222;6.601332E+07;0;1.708732E+08;0;1.110766E+07;4.563841E+07;0;4.945754E+07;1.249794E+08;0;1.044516E+07;3.593754E+07;0;0;4.565852E+08;0;1.649215E+07;6.635617E+07;583412;0;1210376;0;116464;823606;0;658320;1385394;0;142642;790930;0;0;6.138095E+07;0;1825332;7365022;
23;0;0;196553;2842;381013;3510;184406;1683;82217;828;307389;33437;2096;1742;3446;0;1397;14;37;0;0;0;5632;5;25;0;174;225;143;229;202;225;258;1669;1374;2959;0;0;0;0;0;0;21;143;4294;759;720;3049;9;30;2234;0;0;19;2;3;229;0;0;12;1;7;223;48;64;336;6.548305E+07;0;1.390113E+08;0;1.712448E+07;4.466084E+07;0;4.927974E+07;1.256863E+08;0;9312940;3.798734E+07;0;0;4.195051E+08;0;2.359191E+07;6.20004E+07;774620;0;1487812;0;185604;1057998;0;897634;1824182;0;170348;1217896;0;0;7.425299E+07;0;3369124;9391688;
24;0;0;196553;3767;381010;4569;184405;2246;82217;1129;307029;40338;1620;2365;3208;0;1169;12;58;0;0;0;5843;6;25;0;80;197;260;184;140;259;188;1283;1846;2836;0;0;0;0;0;0;26;179;4503;967;970;3410;11;32;2238;0;0;14;0;3;348;0;0;12;1;17;299;67;70;353;6.547668E+07;0;1.679777E+08;0;1.117268E+07;4.533127E+07;0;4.886261E+07;1.25297E+08;0;1.02437E+07;3.523109E+07;0;0;4.383051E+08;0;1.528532E+07;6.24908E+07;1053682;0;2176818;0;242524;1562192;0;1199108;2406110;0;264038;1542370;0;0;9.868808E+07;0;2865490;1.278369E+07;
25;0;0;196553;4791;381002;5821;184401;2995;82216;1467;306584;46924;2245;2844;2653;0;990;15;68;0;0;0;6465;3;17;0;184;303;331;292;270;466;296;1672;2047;2065;0;0;0;0;0;0;17;155;4331;1092;1230;3597;7;28;2175;0;1;11;0;8;431;0;0;14;1;20;383;84;105;514;6.466257E+07;0;1.40069E+08;0;1.580203E+07;4.525942E+07;0;4.860012E+07;1.237024E+08;0;9008934;3.694534E+07;0;0;3.893826E+08;0;2.130012E+07;5.555342E+07;1386572;0;2434492;0;313746;2290286;0;1529810;2950594;0;285056;2272228;0;0;1.081793E+08;0;4735926;1.489602E+07;
26;0;0;196550;6064;380992;7156;184398;3825;82212;1829;305995;52791;1626;2849;2699;0;1594;23;92;0;0;0;5329;6;36;0;94;240;354;253;184;414;253;1202;2081;2193;0;0;0;0;0;0;25;161;3862;1359;1341;3783;8;34;1982;0;1;17;3;10;575;0;0;14;2;30;545;106;127;644;6.466998E+07;0;1.713421E+08;0;1.14413E+07;4.387622E+07;0;4.80381E+07;1.253168E+08;0;1.005071E+07;3.429411E+07;0;0;4.102008E+08;0;1.36896E+07;5.470933E+07;1783566;0;3285142;0;405244;2937410;0;1934158;3627448;0;432588;2816816;0;0;1.319825E+08;0;3727426;1.856468E+07;
27;0;0;196545;7387;380984;8570;184394;4738;82211;2225;305284;57302;1774;2601;2085;0;1989;34;123;0;0;0;4015;7;19;0;273;322;414;275;260;466;262;1192;1721;1548;0;0;0;0;0;0;21;150;2928;1482;1498;3827;9;30;1494;0;0;6;5;8;703;0;0;8;1;39;658;174;187;875;6.414949E+07;0;1.425363E+08;0;1.477938E+07;4.332439E+07;0;4.763878E+07;1.234077E+08;0;8946276;3.505502E+07;0;0;3.734671E+08;0;2.146953E+07;4.954235E+07;2208060;0;3606336;0;477536;3776648;0;2367302;4213252;0;444676;3784268;0;0;1.345812E+08;0;6207754;2.108072E+07;
28;0;0;196539;8820;380970;10034;184389;5729;82208;2665;304360;60116;1402;2498;2290;0;2910;46;128;0;0;0;2909;3;39;0;155;305;372;267;200;563;346;897;1563;1677;0;0;0;0;0;0;23;113;2124;1668;1651;3540;6;32;1119;0;0;7;6;14;917;0;0;7;10;45;869;242;241;1057;6.370628E+07;0;1.61556E+08;0;1.2122E+07;4.142237E+07;0;4.70977E+07;1.215868E+08;0;9830148;3.242254E+07;0;0;3.940327E+08;0;1.335449E+07;4.77152E+07;2662578;0;4498212;0;631532;4388902;0;2827294;4807562;0;655756;4315888;0;0;1.484503E+08;0;4456820;2.395261E+07;
29;0;0;196535;10234;380962;11696;184386;6864;82207;3118;303213;61057;1408;2502;1728;0;3017;55;140;0;0;0;2067;8;20;0;331;356;463;280;255;631;384;797;1408;1064;0;0;0;0;0;0;22;156;1377;1714;1909;3166;7;38;734;0;0;11;4;8;1141;0;0;6;5;53;1091;313;342;1364;6.328791E+07;0;1.431115E+08;0;1.487265E+07;4.126415E+07;0;4.67078E+07;1.226068E+08;0;8910744;3.332955E+07;0;0;3.727244E+08;0;2.1004E+07;4.389203E+07;3192676;0;4959702;0;677318;5602372;0;3281158;5390106;0;622834;5823132;0;0;1.436007E+08;0;6634066;2.543541E+07;
30;0;0;196531;11704;380938;13510;184373;8084;82206;3643;301694;60086;1226;3082;1869;0;4131;54;174;0;0;0;1585;3;34;0;196;343;621;324;277;868;476;606;1593;1069;0;0;0;0;0;0;24;156;912;1872;2129;2718;5;35;453;0;0;8;4;24;1512;0;0;7;10;78;1333;412;369;1749;6.266104E+07;0;1.611925E+08;0;1.153902E+07;3.99284E+07;0;4.616306E+07;1.214611E+08;0;9625566;3.087078E+07;0;0;4.055988E+08;0;1.278157E+07;4.438355E+07;3770872;0;5858102;0;865998;6429284;0;3762514;5898680;0;894832;6175436;0;0;1.461453E+08;0;4703772;2.791794E+07;
31;0;0;196524;13016;380918;15331;184365;9286;82199;4102;299961;57813;1392;3143;2103;0;4760;78;198;0;0;0;1176;5;33;0;388;392;622;371;391;980;581;609;1541;1151;0;0;0;0;0;0;17;194;669;1829;2278;2440;4;31;344;0;0;10;7;20;1724;0;0;9;17;74;1518;510;557;2131;6.206258E+07;0;1.421954E+08;0;1.4357E+07;3.853733E+07;0;4.574894E+07;1.219103E+08;0;8508320;3.114562E+07;0;0;3.882767E+08;0;1.990993E+07;4.159634E+07;4283814;0;6509190;0;984314;7971474;0;4178454;6331204;0;767824;7693224;0;0;1.323055E+08;0;5940882;2.839246E+07;
32;0;0;196517;14143;380899;17109;184355;10359;82196;4536;298103;54373;1322;3573;2163;0;5804;62;197;0;0;0;794;2;38;0;161;387;688;387;400;1156;634;535;1729;1142;0;0;0;0;0;0;20;249;616;1794;2332;2116;6;58;332;0;0;8;7;18;1854;0;1;4;11;117;1789;669;667;2525;6.164955E+07;0;1.61022E+08;0;1.105628E+07;3.834214E+07;0;4.534598E+07;1.217111E+08;0;9444060;2.926608E+07;0;0;4.230165E+08;0;1.294321E+07;4.288264E+07;4813216;0;7317838;0;1013578;8685028;0;4530984;6683482;0;1091106;7747952;0;0;1.248715E+08;0;4638532;2.765819E+07;
33;0;0;196509;14895;380868;18743;184344;11272;82191;4889;296123;50061;1487;3417;2349;0;6101;89;184;0;0;0;497;0;40;0;342;383;739;389;554;1272;781;550;1406;1179;0;0;0;0;0;0;20;287;702;1606;2326;1743;7;48;340;0;1;9;8;31;1972;0;0;8;8;114;1888;858;834;2889;6.104073E+07;0;1.431399E+08;0;1.395541E+07;3.703304E+07;0;4.50917E+07;1.214921E+08;0;8426966;2.986162E+07;0;0;4.213582E+08;0;2.032588E+07;4.240256E+07;5172092;0;7513866;0;1241668;8974706;0;4779176;6891430;0;886274;9150166;0;0;1.073159E+08;0;4974084;2.981672E+07;
34;0;0;196503;15378;380839;20190;184330;11941;82185;5117;294107;44908;1475;3743;2496;0;6798;84;176;0;0;0;376;6;35;0;239;376;769;475;562;1380;844;537;1594;1177;0;0;0;0;0;0;28;383;759;1486;2275;1338;9;71;387;0;0;14;6;29;2004;0;0;12;12;118;1928;1013;1064;3306;6.079554E+07;0;1.584135E+08;0;1.154766E+07;3.73875E+07;0;4.492722E+07;1.189925E+08;0;9380418;2.861372E+07;0;0;4.471743E+08;0;1.471175E+07;4.39264E+07;5447226;0;8326682;0;1187468;9654852;0;4927802;7079510;0;1179366;8423346;0;0;9.370154E+07;0;4265816;2.460283E+07;
35;0;0;196493;15596;380812;21551;184316;12278;82181;5315;292160;39746;1725;3570;2441;0;6895;102;223;0;0;0;211;1;37;0;267;446;791;455;734;1505;970;545;1274;1016;0;0;0;0;0;0;52;459;951;1398;2207;1128;18;94;460;1;2;7;10;27;1939;0;0;8;10;92;1858;1212;1186;3436;6.053474E+07;0;1.456344E+08;0;1.394869E+07;3.645434E+07;0;4.48405E+07;1.22135E+08;0;8497594;2.962415E+07;0;0;4.558019E+08;0;1.981801E+07;4.531665E+07;5614084;0;8501478;0;1331450;9669300;0;4995714;7351190;0;942136;9254610;0;0;7.617247E+07;0;3696888;2.596546E+07;
