Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
189;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550616;198790;145355;0;549506;0;0;271396;10066234419;0;202691;10208;44908;0;
190;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550295;198707;145848;0;549680;0;0;277110;10066297693;0;202745;10208;44854;0;
191;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550611;198780;145407;0;549676;0;0;534714;10066325947;0;202926;10208;44673;0;
192;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550184;198822;145838;0;549735;0;0;538622;10066500453;0;203273;10208;44326;0;
193;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550287;198756;145424;0;549973;0;0;549864;10066468819;0;203226;10208;44373;0;
194;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550091;198798;145841;0;549960;0;0;281678;10066535753;0;203422;10208;44177;0;
195;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550324;198882;145422;0;549906;0;0;282462;10066511129;0;203402;10208;44197;0;
196;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549929;198821;145874;0;550196;0;0;280840;10066614839;0;203679;10208;43920;0;
197;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550400;198812;145528;0;549935;0;0;286446;10066635593;0;203677;10208;43922;0;
198;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549972;198727;145895;0;549936;0;0;284620;10066738353;0;203734;10208;43865;0;
199;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550245;198780;145467;0;549643;0;0;287190;10066714943;0;203625;10208;43974;0;
200;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550172;198768;145830;0;549745;0;0;287552;10066653359;0;203436;10208;44163;0;
201;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549942;198745;145457;0;549769;0;0;291382;10066696537;0;203524;10208;44075;0;
202;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550463;198776;145858;0;549392;0;0;578896;10066663811;0;203524;10208;44075;0;
203;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549571;198745;145425;0;550047;0;0;568816;10066667941;0;203347;10208;44252;0;
204;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550552;198785;145895;0;549451;0;0;302360;10066692253;0;203430;10208;44169;0;
205;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549863;198692;145409;0;549688;0;0;569206;10066713807;0;203318;10208;44281;0;
206;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550419;198834;145844;0;549803;0;0;296436;10066647611;0;203281;10208;44318;0;
207;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550354;198751;145461;0;549716;0;0;296736;10066755101;0;203581;10208;44018;0;
208;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550230;198791;145937;0;549936;0;0;299348;10066758677;0;203488;10208;44111;0;
209;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550295;198784;145420;0;549644;0;0;299568;10066767863;0;203549;10208;44050;0;
210;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550003;198764;145809;0;549835;0;0;300584;10066826793;0;203605;10208;43994;0;
211;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550185;198714;145435;0;549972;0;0;304328;10066840769;0;203638;10208;43961;0;
212;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550154;198707;145861;0;549718;0;0;315342;10066966075;0;203727;10208;43872;0;
213;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550073;198751;145461;0;549762;0;0;309000;10066811233;0;203389;10208;44210;0;
214;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550215;198731;145928;0;549616;0;0;309144;10066891243;0;203704;10208;43895;0;
215;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550199;198741;145421;0;549597;0;0;308852;10066936341;0;203754;10208;43845;0;
216;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550065;198742;145824;0;549673;0;0;310680;10067010497;0;203947;10208;43652;0;
217;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550398;198739;145439;0;549559;0;0;312184;10067113731;0;204100;10208;43499;0;
218;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550097;198694;145806;0;549599;0;0;313498;10067177297;0;204247;10208;43352;0;
219;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550354;198792;145432;0;549689;0;0;316094;10067205777;0;204355;10208;43244;0;
220;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550550;198748;145900;0;549559;0;0;320822;10067134083;0;204218;10208;43381;0;
221;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550416;198777;145499;0;549854;0;0;317464;10067142271;0;204276;10208;43323;0;
222;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550647;198644;145826;0;549551;0;0;323634;10067236623;0;204248;10208;43351;0;
223;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550388;198847;145596;0;549812;0;0;322000;10067117801;0;203899;10208;43700;0;
224;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550692;198703;145868;0;549593;0;0;324100;10067131379;0;203882;10208;43717;0;
225;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550297;198639;145424;0;549828;0;0;323862;10067132277;0;203728;10208;43871;0;
226;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550326;198687;145821;0;549994;0;0;326384;10067120731;0;203794;10208;43805;0;
227;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550044;198756;145469;0;549908;0;0;326220;10067058709;0;203646;10208;43953;0;
228;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549860;198763;145850;0;549819;0;0;639548;10067066241;0;203601;10208;43998;0;
229;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549799;198704;145483;0;549792;0;0;334904;10067063317;0;203497;10208;44102;0;
230;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549745;198833;145770;0;549652;0;0;645274;10066950483;0;203076;10208;44523;0;
231;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549707;198669;145528;0;549654;0;0;342568;10066975825;0;202935;10208;44664;0;
232;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549955;198668;145873;0;549641;0;0;334456;10066961041;0;203008;10208;44591;0;
233;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549667;198831;145426;0;549605;0;0;336542;10066878245;0;202863;10208;44736;0;
234;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550041;198708;145766;0;549490;0;0;342048;10066919637;0;202936;10208;44663;0;
235;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550214;198695;145439;0;549598;0;0;338378;10066866303;0;202637;10208;44962;0;
236;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550054;198725;145884;0;549664;0;0;350130;10067015869;0;202929;10208;44670;0;
237;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550280;198641;145437;0;549532;0;0;348366;10067021961;0;202906;10208;44693;0;
238;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550129;198664;145859;0;549864;0;0;665570;10067064339;0;202947;10208;44652;0;
239;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550062;198790;145541;0;549670;0;0;346072;10066941551;0;202639;10208;44960;0;
240;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549868;198659;145706;0;549781;0;0;344066;10066898715;0;202464;10208;45135;0;
241;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549584;198701;145530;0;549602;0;0;345674;10066897341;0;202413;10208;45186;0;
242;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550409;198707;145689;0;549400;0;0;348126;10066921417;0;202485;10208;45114;0;
243;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549688;198725;145505;0;549661;0;0;350774;10066932711;0;202557;10208;45042;0;
244;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550634;198668;145581;0;549423;0;0;352194;10067054119;0;202658;10208;44941;0;
245;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550142;198647;145611;0;549243;0;0;702450;10067015543;0;202564;10208;45035;0;
246;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550575;198661;145474;0;549822;0;0;353490;10067039115;0;202793;10208;44806;0;
247;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550508;198717;145692;0;549368;0;0;355324;10067125861;0;202872;10208;44727;0;
248;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550582;198653;145511;0;549825;0;0;362314;10067115395;0;202753;10208;44846;0;
249;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550378;198669;145625;0;549654;0;0;361088;10067229263;0;202964;10208;44635;0;
250;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550452;198697;145474;0;549858;0;0;366970;10067205907;0;202936;10208;44663;0;
251;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550225;198749;145674;0;549685;0;0;361188;10067253261;0;203000;10208;44599;0;
252;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549947;198723;145394;0;549926;0;0;362714;10067169859;0;202785;10208;44814;0;
253;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549985;198748;145661;0;550075;0;0;365716;10067197185;0;202807;10208;44792;0;
254;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549537;198708;145464;0;549902;0;0;728588;10067123131;0;202674;10208;44925;0;
255;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550098;198663;145687;0;549604;0;0;368166;10067245573;0;202885;10208;44714;0;
256;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549636;198667;145450;0;549605;0;0;369120;10067269439;0;202997;10208;44602;0;
257;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550326;198637;145666;0;549540;0;0;371912;10067361755;0;203131;10208;44468;0;
258;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550070;198744;145428;0;549401;0;0;371196;10067356261;0;203049;10208;44550;0;
259;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550339;198659;145675;0;549578;0;0;373426;10067375057;0;203110;10208;44489;0;
260;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550380;198667;145519;0;549318;0;0;374228;10067354761;0;203066;10208;44533;0;
261;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550329;198635;145687;0;549645;0;0;375542;10067569151;0;203300;10208;44299;0;
262;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550205;198729;145521;0;549646;0;0;379638;10067524849;0;203491;10208;44108;0;
263;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549997;198615;145811;0;549681;0;0;378372;10067732981;0;203815;10208;43784;0;
264;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550083;198690;145481;0;549668;0;0;381086;10067631991;0;203707;10208;43892;0;
265;0;0;189679;367339;176964;79862;268380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549599;198668;145770;0;549804;0;0;382988;10067739225;0;204056;10208;43543;0;
