Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
10;0;0;196560;3295;381024;4426;184457;2658;82635;1199;308412;10232;20202;33533;27865;0;17406;7691;7114;0;246;0;28715;10;3690;0;16728;10448;4549;4899;2442;16518;5016;7312;12466;17950;0;0;0;0;0;0;28;408;2487;1511;1627;2517;8;71;1227;0;0;3;0;0;1;0;0;3;0;1;7;2;4;7;6.506619E+07;0;1.827341E+08;0;8389516;4.89065E+07;0;4.996057E+07;1.231157E+08;0;1.144683E+07;3.475906E+07;0;0;5.254404E+08;0;2.511072E+07;7.781953E+07;883136;0;2947552;0;123294;1191834;0;885150;1882740;0;228332;924080;0;0;1.999093E+07;0;540446;4076480;
11;0;0;196560;5969;381023;8577;184456;5219;82635;2337;308404;19772;30047;42533;28994;0;24773;11500;10748;0;162;0;37508;151;4123;0;12609;15715;6445;6700;3826;22471;5719;10506;13617;16575;0;0;0;0;0;0;88;875;4949;2602;3294;4631;27;144;2446;0;0;9;0;1;2;0;0;6;0;5;6;16;12;26;6.310415E+07;0;1.249565E+08;0;2.018101E+07;4.209206E+07;0;4.936513E+07;1.231995E+08;0;8310556;3.769942E+07;0;0;4.593679E+08;0;2.090852E+07;5.928722E+07;1827732;0;4927536;0;690438;1884240;0;1703328;3755724;0;263954;2093516;0;0;3.736429E+07;0;1886412;5597772;
12;0;0;196560;10615;381023;15647;184456;9577;82635;4322;308389;35308;28800;52293;36520;0;32256;14172;10720;0;48;0;45862;47;5853;0;8655;14585;8437;8058;4562;25817;8139;9653;18039;20323;0;0;0;0;0;0;174;1539;8197;4493;5565;7407;68;270;4191;2;0;15;0;0;7;0;0;8;0;4;21;21;30;32;6.20863E+07;0;1.73204E+08;0;8373642;4.591109E+07;0;4.74437E+07;1.207058E+08;0;1.047586E+07;3.262113E+07;0;0;4.67106E+08;0;1.999457E+07;6.615571E+07;3512538;0;1.136547E+07;0;549664;4787964;0;3112854;6827532;0;780510;3273688;0;0;7.38776E+07;0;1741824;1.355348E+07;
13;0;0;196560;17845;381023;26541;184456;16281;82635;7318;308358;55548;21731;44264;20815;0;33198;11929;9101;0;25;0;25706;247;3238;0;3366;12286;8808;5389;3525;23048;5553;5920;12408;9873;0;0;0;0;0;0;233;2518;10887;7059;8441;9516;74;450;5479;1;3;15;0;0;14;0;0;17;4;7;42;58;58;90;5.867698E+07;0;1.177098E+08;0;1.668863E+07;3.792488E+07;0;4.538615E+07;1.137274E+08;0;7729510;3.358219E+07;0;0;3.815357E+08;0;1.900098E+07;4.749071E+07;5938222;0;1.806257E+07;0;1985204;5955974;0;5390984;1.224663E+07;0;880712;6395974;0;0;1.204596E+08;0;5251106;1.583562E+07;
14;0;0;196559;28422;381018;42751;184453;26083;82633;11772;308291;78992;11071;35010;14313;0;28747;8140;4749;0;0;0;15387;28;1767;0;1576;6324;7876;3644;1916;17648;4039;2831;9486;6630;0;0;0;0;0;0;405;3970;12819;10275;12369;10914;136;749;6437;2;0;13;1;4;51;0;1;16;4;16;65;98;108;157;5.5294E+07;0;1.627978E+08;0;7868482;3.72411E+07;0;4.163836E+07;1.092984E+08;0;8933584;2.769429E+07;0;0;3.77604E+08;0;1.424256E+07;4.650772E+07;9839708;0;3.806708E+07;0;1626398;1.194871E+07;0;8641998;2.060337E+07;0;2083376;8565418;0;0;1.968958E+08;0;3663274;2.755445E+07;
15;0;0;196559;43129;381011;65666;184446;39753;82633;17887;308179;103944;4149;23663;4974;0;21958;3858;2064;0;0;0;3990;57;519;0;340;2650;6335;1365;741;11310;1500;758;6018;2109;0;0;0;0;0;0;642;6107;14120;14274;17055;11320;238;1165;7006;0;3;25;0;7;89;0;0;23;2;23;111;207;217;265;4.895798E+07;0;1.038513E+08;0;1.263008E+07;2.983651E+07;0;3.70157E+07;9.577998E+07;0;6484562;2.535966E+07;0;0;2.858324E+08;0;1.521832E+07;3.357642E+07;1.475513E+07;0;5.468498E+07;0;4339050;1.398305E+07;0;1.328678E+07;3.275959E+07;0;2319220;1.387934E+07;0;0;2.940744E+08;0;9032828;2.966364E+07;
16;0;0;196555;62264;380991;95868;184433;56970;82628;25738;307955;130096;1256;14421;2444;0;14556;1315;636;0;1;0;1277;9;249;0;78;796;4162;591;215;6232;703;245;4027;1150;0;0;0;0;0;0;884;8606;15927;18556;22029;11163;316;1654;7978;1;1;7;4;20;215;0;0;9;2;60;207;299;353;507;4.147311E+07;0;1.17539E+08;0;5671670;2.47848E+07;0;3.057319E+07;8.081686E+07;0;6357526;1.908555E+07;0;0;2.661134E+08;0;8703042;2.702903E+07;2.120408E+07;0;9.839326E+07;0;3534210;2.017426E+07;0;1.914121E+07;4.977869E+07;0;4414978;1.687537E+07;0;0;4.075917E+08;0;5772316;3.777365E+07;
17;0;0;196552;83793;380966;132465;184419;77088;82621;34574;307581;155957;287;8291;676;0;8599;253;138;0;0;0;229;3;28;0;4;177;2629;164;40;3471;145;70;2191;367;0;0;0;0;0;0;1115;10973;17260;20993;26371;10215;404;2221;8804;1;3;16;3;25;368;0;0;6;10;112;388;566;610;852;3.201104E+07;0;7.121056E+07;0;8483240;1.784801E+07;0;2.373656E+07;6.283077E+07;0;4295942;1.534868E+07;0;0;1.941305E+08;0;9233666;1.993101E+07;2.780073E+07;0;1.33828E+08;0;8161268;2.318364E+07;0;2.588151E+07;7.117058E+07;0;4781752;2.410794E+07;0;0;5.772552E+08;0;1.176976E+07;4.069057E+07;
18;0;0;196539;105163;380919;171514;184386;96841;82613;43453;306856;179421;64;3970;411;0;4341;41;11;0;1;0;37;1;7;0;6;15;1207;47;14;1692;38;35;1071;326;0;0;0;0;0;0;1182;12335;17557;21177;28097;8768;431;2428;9069;0;0;0;13;47;720;0;0;5;17;231;696;959;1105;1440;2.311542E+07;0;7.182186E+07;0;3073600;1.338879E+07;0;1.673542E+07;4.606415E+07;0;3377694;1.019881E+07;0;0;1.670783E+08;0;4485474;1.417494E+07;3.425103E+07;0;2.11472E+08;0;5911348;2.922762E+07;0;3.227279E+07;9.460134E+07;0;7140538;2.565912E+07;0;0;7.136856E+08;0;7813512;4.21758E+07;
19;0;0;196525;122512;380838;208109;184343;113221;82595;50825;305525;196315;22;2023;178;0;2202;4;1;0;1;0;10;0;5;0;0;3;627;16;1;948;17;18;448;145;0;0;0;0;0;0;1056;12361;15572;18022;26650;6375;392;2340;8100;0;0;0;14;81;1328;0;0;3;35;396;1258;1680;1939;2464;1.531701E+07;0;4.461378E+07;0;3835910;8917522;0;1.113345E+07;3.01581E+07;0;2017348;7386754;0;0;1.370914E+08;0;4220402;1.10712E+07;3.853042E+07;0;2.652836E+08;0;1.002235E+07;3.043314E+07;0;3.76046E+07;1.153057E+08;0;6840216;3.108608E+07;0;0;9.243729E+08;0;1.191829E+07;4.339503E+07;
20;0;0;196501;133668;380665;237764;184236;124289;82554;55738;303434;204478;28;1028;226;0;1274;0;0;0;1;0;6;0;1;0;0;4;285;13;10;545;39;14;198;174;0;0;0;0;0;0;874;10817;11991;13102;22951;4296;319;2155;6456;0;0;0;24;173;2087;0;0;4;45;748;2063;2751;3192;3970;1.009953E+07;0;4.949526E+07;0;1478190;6629108;0;7488760;2.149392E+07;0;1548104;5241124;0;0;1.458253E+08;0;2275294;9762770;4.127772E+07;0;3.660183E+08;0;7150836;3.230602E+07;0;4.07948E+07;1.361411E+08;0;8737038;3.051601E+07;0;0;1.050671E+09;0;7940064;3.952389E+07;
21;0;0;196448;137833;380402;257779;184066;129449;82492;57783;300338;203445;8;460;88;0;551;0;0;0;0;0;4;0;0;0;1;5;121;10;0;266;9;3;73;69;0;0;0;0;0;0;546;8391;8036;8273;18130;2566;212;1629;4447;1;2;9;53;263;3089;0;0;7;99;1263;3071;4502;4980;5468;7363842;0;5.439507E+07;0;1788888;5825260;0;6094194;1.809993E+07;0;1108186;5523078;0;0;1.965953E+08;0;2655162;1.119556E+07;4.155786E+07;0;4.210963E+08;0;1.016809E+07;3.16348E+07;0;4.193213E+07;1.47083E+08;0;7737024;3.284505E+07;0;0;1.205027E+09;0;1.036552E+07;3.771908E+07;
22;0;0;196346;136062;379955;266794;183798;128521;82374;57373;296085;193845;4;242;49;0;295;0;0;0;0;0;0;0;0;0;0;2;63;9;1;160;18;1;19;22;0;0;0;0;0;0;330;6010;4901;4656;13222;1326;116;1131;2801;0;4;6;102;447;4248;0;0;5;173;2058;4254;6482;7712;7320;7179882;0;8.485467E+07;0;1358520;6772022;0;6571646;2.081663E+07;0;1462502;6087338;0;0;2.755236E+08;0;2282934;1.405434E+07;4.063341E+07;0;5.072516E+08;0;7247784;2.970715E+07;0;4.120872E+07;1.552801E+08;0;8675348;2.947382E+07;0;0;1.301234E+09;0;6499012;3.239794E+07;
23;0;0;196201;128934;379238;264968;183396;122441;82165;54622;290797;177704;3;115;39;0;154;0;1;0;0;0;1;0;1;0;0;1;30;2;2;69;5;0;16;32;0;0;0;0;0;0;164;3843;2480;2230;8868;646;62;721;1414;0;4;10;145;717;5277;0;0;11;266;2947;5214;9111;10873;8765;8890526;0;1.294774E+08;0;2306552;8768298;0;8715284;3.059913E+07;0;1660884;9007200;0;0;4.084716E+08;0;3550350;1.855841E+07;3.783687E+07;0;5.413126E+08;0;9409740;2.672711E+07;0;3.896847E+07;1.562835E+08;0;7352768;2.881731E+07;0;0;1.297214E+09;0;7417234;2.706088E+07;
24;0;0;196034;117219;378297;252997;182849;112219;81916;49971;284593;157025;5;79;67;0;150;1;0;0;0;0;0;0;0;0;0;0;17;1;0;46;7;5;16;59;0;0;0;0;0;0;59;2203;1202;950;5446;300;18;438;697;0;6;11;167;941;6191;0;0;13;355;4223;6230;12202;14456;9747;1.22372E+07;0;2.038918E+08;0;2493584;1.22991E+07;0;1.225282E+07;4.55677E+07;0;2719260;1.136452E+07;0;0;5.683997E+08;0;3535492;2.443651E+07;3.428947E+07;0;5.847416E+08;0;5956738;2.374925E+07;0;3.528518E+07;1.53553E+08;0;7313426;2.414562E+07;0;0;1.355938E+09;0;4417964;2.231739E+07;
25;0;0;195780;102051;376966;232368;182086;98451;81566;43899;277491;133671;9;23;27;0;50;0;0;0;9;0;0;0;0;0;0;6;7;2;0;11;2;3;5;23;0;0;0;0;0;0;33;1250;568;337;3247;144;14;217;322;1;4;4;254;1330;7096;0;1;6;438;5654;6841;14846;18141;10123;1.654664E+07;0;2.995955E+08;0;3975654;1.667654E+07;0;1.690593E+07;6.554513E+07;0;3158254;1.631633E+07;0;0;7.461587E+08;0;5565758;2.819087E+07;2.945513E+07;0;5.6455E+08;0;6841010;2.012852E+07;0;3.065006E+07;1.40952E+08;0;5688684;2.157234E+07;0;0;1.179474E+09;0;4707124;1.628588E+07;
26;0;0;195482;84465;375283;205011;181130;82467;81161;36739;269738;108990;0;15;10;0;25;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;0;0;4;8;0;0;0;0;0;0;2;709;271;118;1716;78;0;112;164;0;5;11;298;1682;7744;0;1;9;583;6966;7432;16825;21133;9845;2.167693E+07;0;4.339609E+08;0;4364564;2.020302E+07;0;2.218757E+07;9.073353E+07;0;4816992;1.924792E+07;0;0;1.001893E+09;0;4846328;3.346527E+07;2.451831E+07;0;5.397549E+08;0;4280150;1.590361E+07;0;2.526308E+07;1.249811E+08;0;5170416;1.655426E+07;0;0;1.151961E+09;0;2563186;1.209337E+07;
27;0;0;195119;65926;373400;173274;180113;65485;80709;29250;261878;84880;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;1;0;0;0;0;0;0;0;3;339;120;44;902;64;1;50;63;0;8;7;363;1883;7852;0;0;8;621;7904;7435;17602;23191;8999;2.697805E+07;0;5.779247E+08;0;6116156;2.440847E+07;0;2.780465E+07;1.189888E+08;0;5264304;2.445983E+07;0;0;1.168427E+09;0;8236438;3.665253E+07;1.921928E+07;0;4.628097E+08;0;4121746;1.194816E+07;0;1.967269E+07;1.015322E+08;0;3642236;1.297498E+07;0;0;8.894524E+08;0;2726674;7959630;
28;0;0;194749;48241;371372;139513;179064;48869;80239;21805;254283;62583;0;1;20;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;2;181;61;20;476;40;2;35;25;0;1;3;370;2028;7593;0;0;2;576;8383;7113;16761;24007;7690;3.212178E+07;0;7.504829E+08;0;6620700;2.680217E+07;0;3.312273E+07;1.475672E+08;0;7134674;2.665344E+07;0;0;1.524648E+09;0;6262738;3.951259E+07;1.408055E+07;0;3.828483E+08;0;2565460;8323782;0;1.431957E+07;7.817478E+07;0;2892080;8865450;0;0;7.67626E+08;0;1268078;5158978;
29;0;0;194439;32794;369305;106650;178034;34078;79791;15187;247486;43628;1;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;2;105;46;8;224;26;0;11;20;0;3;5;310;2067;6791;0;0;6;550;8272;6263;14597;22853;5967;3.658202E+07;0;9.13594E+08;0;8382290;3.036838E+07;0;3.782163E+07;1.761372E+08;0;7234194;3.169049E+07;0;0;1.616944E+09;0;9839556;4.071612E+07;9676660;0;2.833736E+08;0;2040544;5614198;0;9674248;5.525132E+07;0;1781874;6131688;0;0;5.336673E+08;0;1188708;3126526;
30;0;0;194157;20676;367494;77598;177191;22061;79445;9865;241778;28625;2;2;1;0;5;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;47;32;4;121;17;0;9;19;0;4;4;281;1811;5703;1;0;5;404;7329;5031;11436;20080;4313;4.007037E+07;0;1.089418E+09;0;7800124;3.206267E+07;0;4.138454E+07;1.981901E+08;0;8822336;3.208066E+07;0;0;2.037536E+09;0;7202222;4.315952E+07;6155288;0;1.979938E+08;0;1042828;3505634;0;6071298;3.649652E+07;0;1221940;3616510;0;0;3.811112E+08;0;466532;2036516;
31;0;0;194003;12091;366039;53494;176561;13204;79183;5955;237453;17715;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;15;6;52;14;0;0;0;0;4;5;154;1453;4319;0;2;6;351;6026;3648;8086;16694;2966;4.256386E+07;0;1.232554E+09;0;9694468;3.402855E+07;0;4.395665E+07;2.205481E+08;0;8183628;3.532954E+07;0;0;2.025442E+09;0;9886236;4.393724E+07;3590682;0;1.266922E+08;0;779004;1965498;0;3490840;2.234154E+07;0;626664;2101496;0;0;2.40353E+08;0;380696;980636;
32;0;0;193869;6545;364927;35124;176132;7444;78980;3320;234429;10440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14;1;22;10;0;0;0;0;1;9;134;1110;3017;0;2;7;233;4662;2474;5180;12629;1801;4.427418E+07;0;1.379305E+09;0;8213558;3.523547E+07;0;4.559931E+07;2.385286E+08;0;9676046;3.468958E+07;0;0;2.460766E+09;0;7839674;4.323418E+07;1972990;0;7.611859E+07;0;310844;1086694;0;1876506;1.207192E+07;0;379982;1090056;0;0;1.426071E+08;0;136434;609568;
33;0;0;193787;3252;364143;21840;175843;3719;78855;1756;232380;5726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;2;12;8;0;0;0;0;2;3;82;783;2046;0;1;3;111;3343;1571;3102;9174;1110;4.51173E+07;0;1.48831E+09;0;1.022256E+07;3.476964E+07;0;4.64981E+07;2.515691E+08;0;8665290;3.719428E+07;0;0;2.374565E+09;0;1.000924E+07;4.724108E+07;976242;0;3.901396E+07;0;212930;519992;0;913258;6225632;0;161026;531468;0;0;7.685768E+07;0;77990;191182;
34;0;0;193745;1474;363657;13168;175713;1832;78791;840;231182;3011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;9;4;0;0;0;0;0;2;42;486;1191;0;0;7;69;2166;897;1667;6030;628;4.569755E+07;0;1.610378E+09;0;8927768;3.596866E+07;0;4.703058E+07;2.593066E+08;0;1.0018E+07;3.550594E+07;0;0;2.80777E+09;0;8550200;4.232402E+07;461978;0;1.96249E+07;0;79136;250046;0;402466;2736282;0;79976;228506;0;0;3.715748E+07;0;26800;77412;
