Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
73;0;0;190318;368884;178147;80044;298330;12;58;18;0;45;0;0;0;43;0;0;0;0;0;0;1;10;13;9;38;12;0;0;0;0;3;7;0;0;1;0;0;1;1;13;14;14;50;10;7;0;0;0;9;3;0;13130;10076385497;0;244388;13631;0;0;
74;0;0;190318;368884;178147;80044;298327;17;40;22;0;37;0;0;0;42;0;0;0;0;0;0;0;7;12;10;46;12;0;0;0;0;0;8;0;0;1;0;0;2;2;12;15;13;42;11;8;0;0;0;8;1;0;13130;10076385497;0;244388;13631;0;0;
75;0;0;190318;368884;178147;80044;298326;11;60;22;0;50;0;0;0;43;0;0;0;0;0;0;2;14;17;11;39;11;0;0;0;1;4;11;0;0;1;0;0;0;0;6;10;8;52;8;7;0;0;0;9;0;0;13130;10076385497;0;244388;13631;0;0;
76;0;0;190318;368884;178147;80044;298323;6;42;20;0;44;0;0;0;24;0;0;0;0;0;0;1;12;7;8;35;8;0;0;0;0;2;4;0;0;1;0;0;2;1;20;9;12;34;8;7;0;0;0;8;2;0;13130;10076385497;0;244388;13631;0;0;
77;0;0;190318;368884;178147;80044;298323;10;39;23;0;37;0;0;0;35;0;0;0;0;0;0;0;10;8;13;44;6;0;0;0;0;4;4;0;0;0;0;0;0;2;18;12;14;40;9;7;0;0;0;7;1;0;13130;10076385497;0;244388;13631;0;0;
78;0;0;190318;368884;178147;80044;298320;7;40;18;0;26;0;0;0;39;0;0;0;0;0;0;1;17;10;9;44;8;0;0;0;1;3;4;0;0;0;0;0;3;1;15;12;9;43;18;5;0;0;0;7;1;0;13130;10076385497;0;244388;13631;0;0;
79;0;0;190318;368884;178147;80044;298319;6;53;22;0;41;0;0;0;40;0;0;0;0;0;0;2;10;11;17;42;11;0;0;0;0;1;4;0;0;0;0;0;1;1;16;8;12;35;13;7;0;0;0;8;1;0;13130;10076385497;0;244388;13631;0;0;
80;0;0;190318;368884;178147;80044;298314;13;50;17;0;42;0;0;0;38;0;0;0;0;0;0;0;10;11;10;44;5;0;0;0;0;3;4;0;0;0;0;0;5;3;12;14;12;34;11;7;1;0;0;6;2;0;13130;10076385497;0;244388;13630;1;0;
81;0;0;190318;368884;178147;80044;298312;11;52;15;0;45;0;0;0;33;0;0;0;0;0;0;2;13;12;10;38;7;0;0;0;0;4;5;0;0;0;0;0;2;2;14;10;10;30;8;6;1;0;0;8;3;0;13130;10076385497;0;244388;13630;1;0;
82;0;0;190318;368884;178147;80044;298311;14;39;18;0;32;0;0;0;39;0;0;0;0;0;0;0;12;10;9;24;14;0;0;0;0;2;5;0;0;0;0;0;1;1;6;12;15;46;14;5;1;0;0;5;0;0;13130;10076385497;0;244388;13630;1;0;
83;0;0;190318;368884;178147;80044;298310;8;43;27;0;41;0;0;0;37;0;0;0;0;0;0;1;15;17;12;29;10;0;0;0;0;3;10;0;0;0;0;0;1;1;14;11;12;47;10;7;1;0;0;6;2;0;13130;10076385809;0;244389;13630;0;0;
84;0;0;190318;368884;178147;80044;298309;5;51;13;0;40;0;0;0;29;0;0;0;0;0;0;0;17;8;12;34;14;0;0;0;0;3;7;0;0;0;0;0;1;0;11;14;6;27;16;5;1;0;0;5;3;0;13130;10076385809;0;244389;13630;0;0;
85;0;0;190318;368884;178147;80044;298307;10;57;14;0;44;0;0;0;37;0;0;0;0;0;0;0;16;7;11;34;8;0;0;0;0;4;3;0;0;0;0;0;2;1;13;7;7;40;12;4;1;0;0;4;0;0;13130;10076385809;0;244389;13630;0;0;
86;0;0;190318;368884;178147;80044;298305;7;39;17;0;31;0;0;0;32;0;0;0;0;0;0;0;13;10;7;36;7;0;0;0;0;2;3;0;0;0;0;0;2;1;12;8;8;33;5;4;1;0;0;3;1;0;13130;10076385809;0;244389;13630;0;0;
87;0;0;190318;368884;178147;80044;298300;11;68;21;0;54;0;0;0;46;0;0;0;0;0;0;0;14;7;10;39;10;0;0;0;0;2;2;0;0;0;0;0;5;1;20;6;14;35;5;3;1;0;0;4;1;0;13130;10076385809;0;244389;13630;0;0;
88;0;0;190318;368884;178147;80044;298300;16;49;15;0;42;0;0;0;38;0;0;0;0;0;0;0;6;9;8;30;14;0;0;0;0;2;3;0;0;0;0;0;0;2;9;7;9;51;9;3;0;0;0;5;2;0;13130;10076385809;0;244389;13630;0;0;
89;0;0;190318;368884;178147;80044;298299;14;46;20;0;37;0;0;0;43;0;0;0;0;0;0;1;6;9;9;37;7;0;0;0;0;1;5;0;0;0;0;0;1;0;14;12;9;35;7;3;0;0;0;3;3;0;13130;10076385809;0;244389;13630;0;0;
90;0;0;190318;368884;178147;80044;298299;10;46;16;0;40;0;0;0;32;0;0;0;0;0;0;1;9;7;9;35;9;0;0;0;0;2;4;0;0;0;0;0;0;0;18;8;13;41;9;1;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
91;0;0;190318;368884;178147;80044;298299;6;39;20;0;32;0;0;0;33;0;0;0;0;0;0;1;14;9;7;41;7;0;0;0;0;6;5;0;0;0;0;0;0;2;11;10;16;30;14;1;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
92;0;0;190318;368884;178147;80044;298296;11;47;23;0;44;0;0;0;37;0;0;0;0;0;0;1;20;7;12;40;8;0;0;0;0;4;2;0;0;0;0;0;3;0;10;13;11;36;9;2;0;0;0;3;1;0;13130;10076385809;0;244389;13630;0;0;
93;0;0;190318;368884;178147;80044;298293;14;48;15;0;40;0;0;0;37;0;0;0;0;0;0;1;10;10;7;37;9;0;0;0;1;2;7;0;0;0;0;0;3;1;18;9;10;41;12;2;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
94;0;0;190318;368884;178147;80044;298293;13;46;15;0;32;0;0;0;42;0;0;0;0;0;0;1;19;8;10;38;5;0;0;0;1;4;4;0;0;0;0;0;0;0;7;8;14;36;8;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
95;0;0;190318;368884;178147;80044;298292;8;42;14;0;31;0;0;0;33;0;0;0;0;0;0;2;13;7;9;32;10;0;0;0;0;3;3;0;0;0;0;0;1;0;14;11;8;34;8;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
96;0;0;190318;368884;178147;80044;298292;6;42;19;0;39;0;0;0;28;0;0;0;0;0;0;1;11;5;7;31;11;0;0;0;0;3;2;0;0;0;0;0;0;0;11;9;8;29;14;1;0;0;0;1;2;0;13130;10076385809;0;244389;13630;0;0;
97;0;0;190318;368884;178147;80044;298291;7;38;19;0;33;0;0;0;31;0;0;0;0;0;0;1;9;14;15;32;13;0;0;0;0;3;4;0;0;0;0;0;1;0;8;11;5;46;6;2;0;0;0;3;0;0;13130;10076385809;0;244389;13630;0;0;
98;0;0;190318;368884;178147;80044;298291;7;45;9;0;35;0;0;0;26;0;0;0;0;0;0;4;18;19;11;43;13;0;0;0;1;5;10;0;0;0;0;0;0;0;11;7;9;26;10;6;0;0;0;5;0;0;13130;10076385809;0;244389;13630;0;0;
99;0;0;190318;368884;178147;80044;298290;5;39;15;0;31;0;0;0;28;0;0;0;0;0;0;1;13;6;7;29;6;0;0;0;0;2;4;0;0;0;0;0;1;0;11;4;9;37;13;5;0;0;0;5;0;0;13130;10076385809;0;244389;13630;0;0;
100;0;0;190318;368883;178146;80044;298288;10;44;12;0;42;0;0;0;24;0;0;0;0;0;0;1;13;11;11;27;7;0;0;0;1;1;4;0;0;0;0;1;2;1;15;6;12;30;9;5;0;0;0;5;1;0;13130;10076385809;0;244389;13630;0;0;
101;0;0;190318;368883;178146;80044;298286;12;43;10;0;34;0;0;0;31;0;0;0;0;0;0;1;11;7;9;33;11;0;0;0;0;2;6;0;0;0;0;0;2;1;9;7;10;48;10;3;0;0;0;3;2;0;13130;10076385809;0;244389;13630;0;0;
102;0;0;190318;368883;178146;80044;298286;6;57;16;0;46;0;0;0;33;0;0;0;0;0;0;0;13;7;4;24;5;0;0;0;0;1;3;0;0;0;0;0;0;1;14;7;11;41;7;2;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
103;0;0;190318;368883;178146;80044;298286;12;58;15;0;54;0;0;0;31;0;0;0;0;0;0;1;7;8;7;37;6;0;0;0;1;0;2;0;0;0;0;0;0;3;14;3;7;26;6;2;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
104;0;0;190318;368883;178146;80044;298286;6;51;15;0;46;0;0;0;26;0;0;0;0;0;0;0;16;3;8;22;9;0;0;0;0;2;2;0;0;0;0;0;0;2;8;9;6;48;5;2;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
105;0;0;190318;368883;178146;80044;298286;10;54;18;0;45;0;0;0;37;0;0;0;0;0;0;2;14;6;3;32;7;0;0;0;0;2;2;0;0;0;0;0;0;1;15;11;9;31;9;2;0;0;0;2;1;0;13130;10076385809;0;244389;13630;0;0;
106;0;0;190318;368883;178146;80044;298286;10;48;19;0;38;0;0;0;39;0;0;0;0;0;0;1;7;6;6;38;6;0;0;0;1;3;4;0;0;0;0;0;0;1;20;6;16;30;11;1;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
107;0;0;190318;368883;178146;80044;298282;8;42;18;0;36;0;0;0;32;0;0;0;0;0;0;2;8;10;6;36;4;0;0;0;0;1;4;0;0;0;0;0;4;1;15;8;7;26;11;1;0;0;0;0;1;0;13130;10076385809;0;244389;13630;0;0;
108;0;0;190318;368883;178146;80044;298282;13;55;13;0;52;0;0;0;29;0;0;0;0;0;0;1;15;6;6;34;10;0;0;0;0;2;5;0;0;0;0;0;0;1;10;11;8;45;14;1;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
109;0;0;190318;368883;178146;80044;298281;6;42;9;0;37;0;0;0;20;0;0;0;0;0;0;1;15;8;6;36;5;0;0;0;0;3;7;0;0;0;0;0;1;1;11;11;7;25;8;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
110;0;0;190318;368882;178146;80044;298280;4;60;17;0;51;0;0;0;30;0;0;0;0;0;0;4;16;5;11;46;6;0;0;0;1;3;1;0;0;0;0;1;1;2;13;3;11;31;6;2;0;1;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
111;0;0;190318;368882;178146;80044;298279;11;39;11;0;38;0;0;0;23;0;0;0;0;0;0;1;16;11;8;43;14;0;0;0;1;5;8;0;0;0;0;0;1;1;10;9;8;23;7;3;0;2;0;3;0;0;13130;10076385809;0;244389;13630;0;0;
112;0;0;190318;368882;178146;80044;298278;8;44;11;0;40;0;0;0;23;0;0;0;0;0;0;3;14;6;7;31;2;0;0;0;1;4;4;0;0;0;0;0;1;0;13;8;7;35;9;3;0;2;0;4;0;0;13130;10076385809;0;244389;13630;0;0;
113;0;0;190318;368882;178146;80044;298276;9;26;11;0;22;0;0;0;24;0;0;0;0;0;0;2;9;6;8;33;10;0;0;0;0;2;5;0;0;0;0;0;2;1;11;8;7;32;6;3;0;1;0;2;1;0;13130;10076385809;0;244389;13630;0;0;
114;0;0;190318;368882;178146;80044;298276;9;42;12;0;40;0;0;0;23;0;0;0;0;0;0;3;7;11;7;49;9;0;0;0;2;0;4;0;0;0;0;0;0;1;12;2;5;42;6;2;0;1;0;3;0;0;13130;10076385809;0;244389;13630;0;0;
115;0;0;190318;368882;178146;80044;298276;10;40;9;0;35;0;0;0;24;0;0;0;0;0;0;0;12;7;8;33;6;0;0;0;0;1;2;0;0;0;0;0;0;2;10;10;7;27;9;1;0;0;0;2;1;0;13130;10076385809;0;244389;13630;0;0;
116;0;0;190318;368882;178146;80044;298275;3;52;9;0;43;0;0;0;21;0;0;0;0;0;0;0;8;4;10;35;7;0;0;0;0;0;2;0;0;0;0;0;1;3;10;6;6;31;6;1;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
117;0;0;190318;368882;178146;80044;298275;10;46;12;0;44;0;0;0;24;0;0;0;0;0;0;2;17;6;6;34;8;0;0;0;0;3;5;0;0;0;0;0;0;1;14;9;10;32;8;0;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
118;0;0;190318;368882;178146;80044;298273;4;45;13;0;35;0;0;0;27;0;0;0;0;0;0;1;8;6;8;32;4;0;0;0;0;0;4;0;0;0;0;0;2;1;11;7;7;41;6;1;0;1;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
119;0;0;190318;368882;178146;80044;298273;6;29;16;0;18;0;0;0;33;0;0;0;0;0;0;1;13;7;8;24;6;0;0;0;1;5;5;0;0;0;0;0;0;3;16;5;6;35;9;1;0;1;0;3;0;0;13130;10076385809;0;244389;13630;0;0;
120;0;0;190318;368882;178146;80044;298273;6;45;12;0;42;0;0;0;21;0;0;0;0;0;0;0;5;10;5;26;7;0;0;0;0;1;6;0;0;0;0;0;0;0;16;8;8;29;4;1;0;1;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
121;0;0;190318;368882;178146;80044;298271;8;37;11;0;31;0;0;0;25;0;0;0;0;0;0;0;18;4;8;37;2;0;0;0;0;4;3;0;0;0;0;0;2;0;14;5;9;52;4;1;0;1;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
122;0;0;190318;368882;178146;80044;298271;6;52;12;0;43;0;0;0;27;0;0;0;0;0;0;1;14;5;8;28;4;0;0;0;0;4;1;0;0;0;0;0;0;4;8;5;5;31;13;1;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
123;0;0;190318;368882;178146;80044;298269;8;48;10;0;39;0;0;0;27;0;0;0;0;0;0;2;12;10;4;25;6;0;0;0;0;1;10;0;0;0;0;0;2;2;13;9;7;39;13;2;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
124;0;0;190318;368882;178146;80044;298267;3;34;17;0;27;0;0;0;27;0;0;0;0;0;0;0;10;9;7;26;6;0;0;0;0;2;2;0;0;0;0;0;2;4;9;5;9;43;6;1;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
125;0;0;190318;368882;178146;80044;298266;7;36;14;0;32;0;0;0;25;0;0;0;0;0;0;1;12;7;6;37;4;0;0;0;0;3;6;0;0;0;0;0;1;0;10;4;9;35;7;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
126;0;0;190318;368882;178146;80044;298266;8;31;11;0;28;0;0;0;22;0;0;0;0;0;0;0;8;7;4;23;3;0;0;0;0;1;4;0;0;0;0;0;0;1;12;4;7;33;7;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
127;0;0;190318;368882;178146;80044;298265;14;31;7;0;25;0;0;0;27;0;0;0;0;0;0;1;12;7;4;38;3;0;0;0;0;1;4;0;0;0;0;0;1;0;16;8;5;44;4;1;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
128;0;0;190318;368882;178146;80044;298264;7;48;6;0;39;0;0;0;22;0;0;0;0;0;0;0;10;14;6;28;3;0;0;0;0;0;5;0;0;0;0;0;1;1;11;5;7;22;6;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
129;0;0;190318;368882;178146;80044;298264;6;50;11;0;45;0;0;0;22;0;0;0;0;0;0;0;7;5;7;32;6;0;0;0;0;1;1;0;0;0;0;0;0;0;10;6;9;24;3;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
130;0;0;190318;368882;178146;80044;298261;4;47;14;0;45;0;0;0;20;0;0;0;0;0;0;1;12;7;4;29;5;0;0;0;0;4;4;0;0;0;0;0;3;1;11;4;6;36;9;1;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
131;0;0;190318;368882;178146;80044;298261;7;36;8;0;33;0;0;0;18;0;0;0;0;0;0;0;15;9;9;42;4;0;0;0;0;1;2;0;0;0;0;0;0;1;13;7;11;27;4;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
132;0;0;190318;368882;178146;80044;298259;4;31;17;0;25;0;0;0;27;0;0;0;0;0;0;3;10;4;5;21;7;0;0;0;1;1;3;0;0;0;0;0;2;1;10;5;5;31;3;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
133;0;0;190318;368882;178146;80044;298257;8;53;5;0;47;0;0;0;19;0;0;0;0;0;0;0;7;4;8;31;5;0;0;0;0;3;3;0;0;0;0;0;2;1;10;8;5;25;4;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
134;0;0;190318;368882;178146;80044;298257;7;43;9;0;37;0;0;0;22;0;0;0;0;0;0;4;8;2;9;40;7;0;0;0;2;1;2;0;0;0;0;0;0;0;10;4;6;34;4;0;0;0;0;0;1;0;13130;10076385809;0;244389;13630;0;0;
135;0;0;190318;368882;178146;80044;298256;9;65;12;0;67;0;0;0;19;0;0;0;0;0;0;0;5;5;4;35;7;0;0;0;0;1;1;0;0;0;0;0;1;2;13;7;6;24;3;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
136;0;0;190318;368882;178146;80044;298256;6;42;14;0;42;0;0;0;20;0;0;0;0;0;0;0;11;6;6;25;2;0;0;0;0;4;5;0;0;0;0;0;0;0;11;6;5;33;2;3;0;0;0;1;1;0;13130;10076385809;0;244389;13630;0;0;
137;0;0;190318;368882;178146;80044;298255;10;41;8;0;34;0;0;0;25;0;0;0;0;0;0;1;10;3;5;25;5;0;0;0;0;3;2;0;0;0;0;0;1;0;14;8;2;33;5;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
138;0;0;190318;368882;178146;80044;298253;8;43;10;0;34;0;0;0;27;0;0;0;0;0;0;0;10;5;3;38;5;0;0;0;0;0;2;0;0;0;0;0;2;0;11;9;3;28;3;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
139;0;0;190318;368882;178146;80044;298253;4;46;4;0;39;0;0;0;15;0;0;0;0;0;0;0;16;11;9;31;4;0;0;0;0;1;7;0;0;0;0;0;0;2;9;9;7;35;6;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
140;0;0;190318;368882;178146;80044;298253;6;35;12;0;31;0;0;0;22;0;0;0;0;0;0;0;13;4;7;33;6;0;0;0;0;3;3;0;0;0;0;0;0;2;13;9;3;37;5;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
141;0;0;190318;368882;178146;80044;298253;7;43;8;0;37;0;0;0;21;0;0;0;0;0;0;1;9;7;6;39;3;0;0;0;1;4;4;0;0;0;0;0;0;0;11;6;6;31;7;2;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
142;0;0;190318;368882;178146;80044;298252;5;34;8;0;31;0;0;0;16;0;0;0;0;0;0;2;17;3;9;35;4;0;0;0;0;5;2;0;0;0;0;0;1;2;9;4;13;24;9;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
143;0;0;190318;368882;178146;80044;298250;8;39;10;0;42;0;0;0;15;0;0;0;0;0;0;0;13;4;8;29;7;0;0;0;0;3;2;0;0;0;0;0;2;0;8;2;4;32;3;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
144;0;0;190318;368882;178146;80044;298250;5;38;12;0;34;0;0;0;21;0;0;0;0;0;0;1;9;4;6;31;8;0;0;0;0;1;4;0;0;0;0;0;0;1;10;3;7;42;8;2;0;0;0;2;0;0;13130;10076385809;0;244389;13630;0;0;
145;0;0;190318;368882;178146;80044;298248;4;23;8;0;21;0;0;0;14;0;0;0;0;0;0;0;15;3;4;35;7;0;0;0;0;1;0;0;0;0;0;0;2;0;6;4;5;33;5;2;0;0;0;2;1;0;13130;10076385809;0;244389;13630;0;0;
146;0;0;190318;368881;178146;80044;298245;4;40;10;0;37;0;0;0;17;0;0;0;0;0;0;2;6;4;6;38;4;0;0;0;0;0;3;0;0;0;0;1;3;2;10;3;8;21;6;1;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
147;0;0;190318;368881;178146;80044;298244;7;46;6;0;36;0;0;0;23;0;0;0;0;0;0;2;15;1;4;21;2;0;0;0;1;2;1;0;0;0;0;0;1;2;13;2;6;29;1;0;0;0;0;0;1;0;13130;10076385809;0;244389;13630;0;0;
148;0;0;190318;368881;178146;80044;298243;1;32;13;0;32;0;0;0;14;0;0;0;0;0;0;0;6;8;8;29;3;0;0;0;0;0;4;0;0;0;0;0;1;0;9;7;10;32;6;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
149;0;0;190318;368881;178146;80044;298242;6;27;3;0;23;0;0;0;13;0;0;0;0;0;0;0;7;4;3;22;5;0;0;0;0;2;2;0;0;0;0;0;1;1;14;3;8;36;4;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
150;0;0;190318;368881;178146;80044;298242;2;41;12;0;33;0;0;0;22;0;0;0;0;0;0;1;11;3;5;23;6;0;0;0;0;2;0;0;0;0;0;0;0;0;13;5;11;27;4;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
151;0;0;190318;368881;178146;80044;298241;4;37;13;0;38;0;0;0;16;0;0;0;0;0;0;0;8;5;6;30;8;0;0;0;0;1;3;0;0;0;0;0;1;0;14;7;6;50;3;0;0;0;0;0;0;0;13130;10076385809;0;244389;13630;0;0;
152;0;0;190318;368881;178146;80044;298240;8;31;5;0;28;0;0;0;16;0;0;0;0;0;0;0;6;4;3;27;9;0;0;0;0;3;1;0;0;0;0;0;1;0;11;4;4;26;6;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
153;0;0;190318;368881;178146;80044;298239;7;35;13;0;32;0;0;0;23;0;0;0;0;0;0;1;10;6;4;23;0;0;0;0;0;1;3;0;0;0;0;0;1;2;6;4;6;27;9;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
154;0;0;190318;368881;178146;80044;298238;2;30;10;0;29;0;0;0;13;0;0;0;0;0;0;0;11;4;4;33;3;0;0;0;0;1;4;0;0;0;0;0;1;0;12;3;5;34;8;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
155;0;0;190318;368881;178146;80044;298238;5;37;8;0;33;0;0;0;17;0;0;0;0;0;0;0;13;4;5;27;7;0;0;0;0;2;0;0;0;0;0;0;0;1;13;4;2;31;6;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
156;0;0;190318;368881;178146;80044;298238;5;49;9;0;40;0;0;0;23;0;0;0;0;0;0;0;11;4;2;18;3;0;0;0;0;2;3;0;0;0;0;0;0;0;8;2;8;32;0;1;0;0;0;1;0;0;13130;10076385809;0;244389;13630;0;0;
157;0;0;190318;368881;178146;80044;298238;8;47;11;0;41;0;0;0;25;0;0;0;0;0;0;1;9;6;6;27;4;0;0;0;0;2;5;0;0;0;0;0;0;1;16;3;5;30;4;2;1;0;0;2;0;0;13130;10076385809;0;244389;13629;1;0;
158;0;0;190318;368881;178146;80044;298238;7;34;2;0;26;0;0;0;17;0;0;0;0;0;0;0;9;5;3;26;9;0;0;0;0;1;3;0;0;0;0;0;0;0;6;2;3;22;5;3;1;0;0;2;0;0;13130;10076385809;0;244389;13629;1;0;
159;0;0;190318;368881;178146;80044;298238;4;43;9;0;39;0;0;0;17;0;0;0;0;0;0;0;6;4;5;27;5;0;0;0;0;1;1;0;0;0;0;0;0;0;12;1;7;22;1;2;1;0;0;2;0;0;13130;10076385809;0;244389;13629;1;0;
160;0;0;190318;368881;178146;80044;298238;8;38;10;0;35;0;0;0;21;0;0;0;0;0;0;0;7;5;6;36;4;0;0;0;0;1;4;0;0;0;0;0;0;2;6;6;2;27;5;2;1;0;0;2;0;0;13130;10076385809;0;244389;13629;1;0;
161;0;0;190318;368880;178146;80044;298237;12;40;9;0;39;0;0;0;22;0;0;0;0;0;0;0;6;5;6;32;3;0;0;0;0;3;2;0;0;0;0;1;1;0;5;3;6;22;5;1;1;0;0;2;1;0;13130;10076385809;0;244389;13629;1;0;
162;0;0;190318;368880;178146;80044;298234;8;41;7;0;40;0;0;0;16;0;0;0;0;0;0;0;9;7;7;33;2;0;0;0;0;3;3;0;0;0;0;0;3;2;12;2;4;38;12;1;0;0;0;1;1;0;13130;10076386121;0;244390;13629;0;0;
163;0;0;190318;368880;178146;80044;298234;8;43;8;0;42;0;0;0;17;0;0;0;0;0;0;1;12;3;5;26;5;0;0;0;1;2;1;0;0;0;0;0;0;0;14;4;4;31;1;0;0;0;0;0;0;0;13130;10076386121;0;244390;13629;0;0;
164;0;0;190318;368880;178146;80044;298233;7;33;9;0;30;0;0;0;19;0;0;0;0;0;0;3;11;4;4;30;2;0;0;0;2;2;2;0;0;0;0;0;1;0;6;8;2;26;6;0;0;0;0;0;0;0;13130;10076386121;0;244390;13629;0;0;
165;0;0;190318;368880;178146;80044;298233;8;39;8;0;36;0;0;0;19;0;0;0;0;0;0;0;16;0;6;24;5;0;0;0;0;1;0;0;0;0;0;0;0;0;10;5;3;25;3;0;0;0;0;0;0;0;13130;10076386121;0;244390;13629;0;0;
166;0;0;190318;368880;178146;80044;298233;4;46;9;0;42;0;0;0;17;0;0;0;0;0;0;2;9;4;3;26;9;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;8;26;5;0;0;0;0;0;0;0;13130;10076386121;0;244390;13629;0;0;
167;0;0;190318;368880;178146;80044;298232;2;48;5;0;38;0;0;0;17;0;0;0;0;0;0;0;14;5;10;28;4;0;0;0;0;0;3;0;0;0;0;0;1;0;13;1;2;22;7;0;0;0;0;0;0;0;13130;10076386121;0;244390;13629;0;0;
168;0;0;190318;368880;178146;80044;298231;6;32;8;0;30;0;0;0;16;0;0;0;0;0;0;1;13;1;7;29;7;0;0;0;1;1;0;0;0;0;0;0;1;1;8;4;3;31;5;0;0;0;0;0;0;0;13130;10076386121;0;244390;13629;0;0;
169;0;0;190318;368880;178146;80044;298231;5;47;8;0;48;0;0;0;12;0;0;0;0;0;0;0;14;7;10;23;4;0;0;0;0;1;4;0;0;0;0;0;0;0;7;6;6;29;5;1;0;0;0;1;0;0;13130;10076386121;0;244390;13629;0;0;
170;0;0;190318;368880;178146;80044;298230;2;48;9;0;39;0;0;0;20;0;0;0;0;0;0;0;4;4;4;36;2;0;0;0;0;2;1;0;0;0;0;0;1;0;6;5;8;30;6;1;0;0;0;1;0;0;13130;10076386121;0;244390;13629;0;0;
