Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
17;0;0;190324;368929;177221;81669;298654;4;7;23;0;19;0;0;0;15;0;0;0;0;0;0;0;0;3;8;11;7;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;3;9;3;592735;202395;148124;0;592975;0;0;26264;10060622255;0;192457;9929;56304;0;
18;0;0;190324;368928;177221;81669;298653;3;3;34;0;28;0;0;0;12;0;0;0;0;0;0;0;0;3;1;7;7;0;0;0;0;0;3;0;0;0;0;1;1;0;2;0;2;6;5;579318;203811;147477;0;587869;0;0;29778;10061348365;0;194582;9929;54180;0;
19;0;0;190324;368928;177221;81669;298653;1;6;13;0;12;0;0;0;8;0;0;0;0;0;0;0;3;3;3;6;5;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;2;9;8;592414;202359;147975;0;592858;0;0;48366;10061659601;0;195121;9929;53641;0;
20;0;0;190324;368927;177221;81669;298652;5;13;16;0;16;0;0;0;18;0;0;0;0;0;0;0;2;1;1;5;7;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;6;14;13;581152;203873;147548;0;588354;0;0;32338;10062070253;0;196690;9929;52072;0;
21;0;0;190324;368927;177221;81669;298651;4;8;22;0;15;0;0;0;19;0;0;0;0;0;0;0;1;8;2;3;5;0;0;0;0;1;6;0;0;0;0;0;1;0;3;0;7;8;7;591720;202709;147954;0;592491;0;0;55204;10062046501;0;196865;9929;51897;0;
22;0;0;190324;368927;177221;81669;298651;5;8;51;0;47;0;0;0;16;0;1;0;0;0;0;0;0;6;4;8;5;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;9;13;15;582025;203637;147395;0;587698;2;0;54118;10062163355;0;197261;9928;51505;0;
23;0;0;190324;368927;177221;81669;298648;5;5;30;0;28;0;0;0;12;0;0;0;0;0;0;0;0;10;3;5;8;0;0;0;0;0;6;0;0;0;0;0;3;0;3;0;7;12;11;591304;202655;147861;0;592398;0;0;34924;10062612993;0;198489;9928;50278;0;
24;0;0;190324;368926;177221;81669;298647;5;3;23;0;19;0;0;0;12;0;0;0;0;0;0;0;1;11;4;3;7;0;0;0;0;0;7;0;0;0;0;1;1;0;1;0;5;15;12;583132;203787;147302;0;587003;0;0;33480;10062700971;0;198218;9928;50550;0;
25;0;0;190324;368926;177221;81669;298645;6;7;21;0;18;0;0;0;16;0;0;0;0;0;0;0;0;15;3;2;2;0;0;0;0;0;10;0;0;0;0;0;2;0;2;0;8;5;14;589538;202778;147703;0;592540;0;0;38254;10062502895;0;198302;9928;50466;0;
26;0;0;190324;368926;177221;81669;298644;2;7;15;0;15;0;0;0;9;0;0;0;0;0;0;0;0;18;3;12;8;0;0;0;0;0;12;0;0;0;0;0;1;0;1;2;8;9;7;585831;203954;147347;0;587441;0;0;39822;10062697847;0;198468;9928;50301;0;
27;0;0;190324;368926;177221;81669;298642;2;4;25;0;26;0;0;0;5;0;0;0;0;0;0;0;0;21;3;8;11;0;0;0;0;0;12;0;0;0;0;0;2;0;1;2;2;14;8;588525;202951;147438;0;592075;0;0;39718;10062713413;0;198719;9928;50051;0;
28;0;0;190324;368926;177221;81669;298638;2;3;42;0;44;0;0;0;3;0;0;0;0;0;0;0;0;20;2;5;7;0;0;0;0;0;9;0;0;0;0;0;4;0;0;1;5;6;6;587382;203492;147295;0;588766;0;0;42534;10062986421;0;198827;9928;49943;0;
29;0;0;190324;368926;177221;81669;298637;4;4;37;0;33;0;0;0;12;0;0;0;0;0;0;0;1;27;7;6;2;0;0;0;0;0;8;0;0;0;0;0;1;0;1;1;2;5;7;587523;203057;147305;0;591299;0;0;43856;10062722947;0;198779;9928;49992;0;
30;0;0;190324;368926;177221;81669;298635;3;9;45;0;46;0;0;0;11;0;0;0;0;0;0;0;0;16;9;6;11;0;0;0;0;0;4;0;0;0;0;0;2;0;1;3;3;6;6;587976;203677;147130;0;589092;0;0;80698;10062968673;0;199157;9928;49614;0;
31;0;0;190324;368926;177221;81669;298632;1;6;59;0;55;0;0;0;11;0;0;0;0;0;0;0;0;23;2;11;6;0;0;0;0;0;10;0;0;0;0;0;3;0;0;3;4;1;7;586943;202877;147268;0;590502;0;0;48458;10062789617;0;198808;9928;49963;0;
32;0;0;190324;368926;177221;81669;298630;5;10;36;0;34;0;0;0;16;0;1;0;0;0;0;0;0;23;4;1;4;0;0;0;0;0;6;0;0;0;0;0;2;0;0;4;4;5;8;588431;203963;146994;0;589766;0;0;46396;10062982773;0;199163;9928;49608;0;
33;0;0;190324;368926;177221;81669;298625;11;8;60;0;66;0;0;0;12;0;1;0;0;0;0;0;2;18;0;4;2;0;0;0;0;0;8;0;0;0;0;0;5;0;2;6;2;7;5;586507;202718;147064;0;590148;0;0;51204;10062999165;0;198837;9928;49934;0;
34;0;0;190324;368926;177221;81669;298616;7;7;29;0;26;0;0;0;17;0;0;0;0;0;0;0;2;28;3;5;6;0;0;0;0;0;8;0;0;0;0;0;9;0;0;7;2;9;4;588800;203559;147144;0;589895;0;0;52656;10063039707;0;199318;9928;49453;0;
35;0;0;190324;368926;177221;81669;298605;4;14;24;0;25;0;0;0;17;0;0;0;0;0;0;0;2;35;3;6;2;0;0;0;0;0;19;0;0;0;0;0;11;0;1;6;1;6;5;584714;203027;146838;0;589493;0;0;50056;10063180869;0;199870;9928;48901;0;
36;0;0;190324;368926;177221;81669;298601;6;12;19;0;12;0;0;0;25;0;0;0;0;0;0;0;1;27;6;5;5;0;0;0;0;0;9;0;0;0;0;0;4;0;0;9;6;8;9;589052;203771;147092;0;590573;0;0;52492;10063466895;0;200781;9928;47990;0;
37;0;0;190324;368926;177221;81669;298594;6;14;13;0;13;0;0;0;20;0;0;0;0;0;0;1;1;44;6;3;7;0;0;1;1;0;19;0;0;0;0;0;7;0;0;13;3;8;7;583787;202630;146885;0;588778;1;0;97258;10063808971;0;201195;9928;47577;0;
38;0;0;190324;368926;177221;81669;298587;5;11;22;0;18;0;0;0;20;0;0;0;0;0;0;0;1;34;5;7;16;0;0;7;0;0;11;0;0;0;0;0;7;0;0;16;3;3;9;587968;203854;147054;0;590524;0;0;56098;10063766401;0;201362;9928;47410;0;
39;0;0;190324;368926;177221;81669;298582;5;6;32;0;28;0;0;0;15;0;0;0;0;0;0;0;1;27;7;7;11;0;1;2;0;0;11;0;0;0;0;0;5;0;1;17;9;2;5;584758;202878;146705;0;588766;0;0;58340;10064063633;0;202012;9928;46760;0;
40;0;0;190324;368926;177221;81669;298578;3;13;34;0;31;0;0;0;19;0;0;0;0;0;0;0;3;22;5;4;11;0;0;7;0;1;3;0;0;0;0;0;4;0;1;14;1;8;7;587653;203489;147050;0;590247;0;0;64638;10063898045;0;201955;9928;46817;0;
41;0;0;190324;368926;177221;81669;298571;3;10;29;0;23;0;0;0;18;0;1;0;0;0;0;0;2;21;7;7;13;0;0;1;0;0;7;0;0;0;0;0;7;0;0;23;7;8;4;584273;202988;146867;0;588470;0;0;61032;10064087271;0;202264;9928;46508;0;
42;0;0;190324;368926;177221;81669;298564;7;16;35;0;40;0;0;0;17;0;1;0;0;0;0;0;2;15;4;13;15;0;0;0;0;0;2;0;0;0;0;0;7;0;1;13;4;10;10;587147;203483;146957;0;589492;0;0;62818;10063858483;0;201504;9928;47269;0;
43;0;0;190324;368926;177221;81669;298556;5;8;34;0;34;0;0;0;12;0;1;0;0;0;0;0;1;8;6;8;11;0;0;0;0;0;3;0;0;0;0;0;8;0;1;17;2;1;4;583981;202870;146947;0;588190;0;0;62700;10063971803;0;201908;9928;46865;0;
44;0;0;190324;368926;177221;81669;298548;5;3;34;0;25;0;0;0;17;0;0;0;0;0;0;0;1;17;3;13;13;0;0;0;0;0;9;0;0;0;0;0;8;0;1;19;1;3;6;586739;203699;146862;0;589387;0;0;62918;10063868401;0;201525;9928;47248;0;
45;0;0;190324;368926;177221;81669;298540;5;12;31;0;27;0;0;0;20;0;1;0;0;0;0;0;1;15;2;9;5;0;0;0;0;0;10;0;0;1;0;0;7;1;2;21;8;5;5;584862;202991;146755;0;588436;0;0;123852;10064006677;0;202024;9928;46749;0;
46;0;0;190324;368926;177221;81669;298531;2;7;27;0;23;0;0;0;13;0;0;0;0;0;0;0;4;18;2;9;8;0;0;0;0;0;10;0;0;2;0;0;7;0;1;20;7;5;5;587138;203280;147026;0;589317;0;0;68326;10064082959;0;201964;9928;46809;0;
47;0;0;190324;368926;177221;81669;298522;3;10;29;0;30;0;0;0;12;0;0;0;0;0;0;1;1;32;4;8;7;0;0;0;0;0;14;0;0;2;0;0;7;0;0;22;3;5;5;585122;202966;146729;0;588293;0;0;70240;10064332449;0;202515;9928;46258;0;
48;0;0;190324;368926;177221;81669;298503;4;11;29;0;30;0;0;0;14;0;0;0;0;0;0;0;3;24;7;9;16;0;0;0;0;0;9;0;0;4;0;0;15;0;2;25;2;8;10;586316;203333;146820;0;589192;0;0;71570;10064166581;0;202307;9928;46466;0;
49;0;0;190324;368926;177221;81669;298497;6;10;39;0;38;0;0;0;17;0;0;0;0;0;0;0;3;25;5;4;11;0;0;0;0;0;7;0;0;2;0;0;4;0;2;21;7;11;17;585357;203069;146708;0;588122;0;0;74336;10064237073;0;202693;9928;46080;0;
50;0;0;190324;368926;177221;81669;298490;3;8;27;0;25;0;0;0;12;0;1;0;0;0;0;0;0;14;3;3;19;0;0;0;0;0;6;0;0;2;0;0;5;0;4;13;4;5;9;585398;203413;146919;0;588789;0;0;73036;10064303623;0;202492;9928;46281;0;
51;0;0;190324;368926;177221;81669;298486;3;9;24;0;27;0;0;0;9;0;0;0;0;0;0;0;0;13;6;17;6;0;0;0;0;0;8;0;0;2;0;0;2;0;1;11;7;9;13;585745;203119;146638;0;588290;0;0;77246;10064337593;0;202661;9928;46112;0;
52;0;0;190324;368925;177221;81669;298481;7;5;23;0;24;0;0;0;11;0;0;0;0;0;0;0;2;18;5;9;14;0;0;0;0;0;5;0;1;2;0;0;3;0;2;10;4;5;14;585944;203137;146788;0;588910;0;0;78588;10064353081;0;202344;9928;46429;0;
53;0;0;190324;368925;177221;81669;298475;8;8;18;0;21;0;0;0;13;0;0;0;0;0;0;0;0;15;5;9;8;0;0;0;0;0;6;0;0;1;0;0;5;0;1;13;6;12;8;585243;202973;146674;0;588281;0;0;77180;10064218739;0;202275;9928;46498;0;
54;0;0;190324;368925;177221;81669;298471;6;9;32;0;34;0;0;0;13;0;0;0;0;0;0;1;0;29;3;7;7;0;0;0;0;0;5;0;0;0;0;0;4;0;1;7;6;11;8;585178;203325;146751;0;588635;0;0;150050;10064192983;0;202085;9928;46688;0;
55;0;0;190324;368925;177221;81669;298466;6;8;39;0;37;0;0;0;16;0;0;0;0;0;0;0;3;22;3;3;10;0;0;0;0;3;8;0;0;0;0;0;5;0;0;13;2;6;12;585668;202971;146647;0;588312;0;0;82718;10064241729;0;202285;9928;46488;0;
56;0;0;190324;368925;177221;81669;298461;4;12;51;0;50;0;0;0;17;0;0;0;0;0;0;0;2;14;3;8;6;0;0;0;0;1;3;0;0;0;0;0;5;1;2;22;2;10;7;584446;203272;146691;0;587913;0;0;81326;10064441369;0;202569;9928;46204;0;
57;0;0;190324;368925;177221;81669;298453;3;5;32;0;30;0;0;0;9;0;1;0;0;0;0;0;1;21;4;9;8;0;0;0;0;0;6;0;0;0;0;0;8;0;2;15;6;4;8;586305;202998;146586;0;588490;0;0;84372;10064461361;0;202870;9928;45903;0;
58;0;0;190324;368925;177221;81669;298447;5;7;32;0;36;0;0;0;8;0;0;0;0;0;0;0;2;18;6;9;8;0;0;0;0;1;2;0;0;0;0;0;6;0;5;12;4;7;10;584843;203201;146708;0;588296;0;0;87162;10064460837;0;202842;9928;45931;0;
59;0;0;190324;368925;177221;81669;298443;11;8;27;0;29;0;0;0;17;0;0;0;0;0;0;1;1;28;9;4;9;0;0;0;1;0;6;0;0;0;0;0;4;0;0;20;6;7;17;585758;202934;146668;0;588500;0;0;85634;10064530073;0;202946;9928;45827;0;
60;0;0;190324;368925;177221;81669;298440;7;8;29;0;32;0;0;0;12;0;0;0;0;0;0;0;1;14;5;10;13;0;0;0;0;0;3;0;0;0;0;0;3;0;0;18;2;8;9;584525;203206;146656;0;588186;0;0;87378;10064699853;0;203037;9928;45736;0;
61;0;0;190324;368925;177221;81669;298437;2;11;34;0;37;0;0;0;10;0;0;0;0;0;0;0;2;25;8;6;10;0;0;0;0;0;5;0;0;0;0;0;3;0;0;13;7;13;15;585352;202796;146643;0;588449;0;0;91740;10064565579;0;202869;9928;45904;0;
62;0;0;190324;368925;177221;81669;298435;10;11;22;0;25;0;0;0;18;0;0;0;0;0;0;0;1;17;2;7;3;0;0;0;0;0;2;0;0;0;0;0;2;0;1;17;5;12;9;584027;203267;146727;0;587408;0;0;91604;10064406561;0;202620;9928;46153;0;
63;0;0;190324;368925;177221;81669;298431;10;9;22;0;26;0;0;0;15;0;0;0;0;0;0;0;1;27;1;5;15;0;0;0;0;0;4;0;0;0;0;0;4;0;3;13;2;8;11;585651;202953;146523;0;588622;0;0;94628;10064518591;0;202682;9928;46092;0;
64;0;0;190324;368925;177221;81669;298429;6;6;21;0;18;0;0;0;15;0;0;0;0;0;0;0;2;29;11;8;10;0;0;0;0;0;7;0;0;0;0;0;2;0;0;12;3;6;10;584364;203114;146568;0;587774;0;0;94278;10064428421;0;202355;9928;46419;0;
65;0;0;190324;368925;177221;81669;298427;1;13;32;0;28;0;0;0;18;0;0;0;0;0;0;0;0;22;8;8;6;0;0;0;0;0;3;0;0;0;0;0;2;0;2;17;5;7;6;586009;202773;146541;0;588337;0;0;94314;10064442957;0;202148;9928;46626;0;
66;0;0;190324;368925;177221;81669;298425;3;8;36;0;31;0;0;0;16;0;0;0;0;0;0;0;3;24;8;6;12;0;0;0;0;1;5;0;0;0;0;0;2;0;1;20;5;8;14;583766;202984;146705;0;587458;0;0;98278;10064402955;0;202000;9928;46774;0;
67;0;0;190324;368924;177221;81669;298424;3;18;37;0;33;0;0;0;25;0;0;0;0;0;0;0;1;15;7;9;9;0;0;0;0;0;2;0;0;0;0;1;1;2;0;18;6;5;8;585396;202737;146627;0;588079;0;0;181914;10064518811;0;202463;9928;46312;0;
68;0;0;190324;368924;177221;81669;298424;4;6;35;0;32;0;0;0;13;0;0;0;0;0;0;0;3;18;4;6;5;0;0;0;0;0;5;0;0;0;0;0;0;0;1;27;7;5;10;583573;203168;146518;0;587162;0;0;101854;10064561401;0;202717;9928;46058;0;
69;0;0;190324;368924;177221;81669;298424;4;11;28;0;29;0;0;0;13;0;1;0;0;0;0;0;2;24;7;8;14;0;0;0;0;0;4;0;0;0;0;0;0;0;3;14;6;5;9;585148;202840;146567;0;588221;0;0;102974;10064811779;0;203248;9928;45527;0;
70;0;0;190324;368924;177221;81669;298423;4;9;39;0;40;0;0;0;11;0;1;0;0;0;0;0;2;19;7;8;14;0;0;0;0;0;6;0;0;0;0;0;1;0;1;22;4;8;12;584266;203001;146573;0;587357;0;0;104130;10064846421;0;203311;9928;45464;0;
71;0;0;190324;368924;177221;81669;298423;7;7;42;0;42;0;0;0;12;0;2;0;0;0;0;0;1;12;3;10;9;0;0;0;0;0;2;0;0;0;0;0;0;0;1;16;3;10;4;585431;202763;146566;0;588183;0;0;198212;10064858323;0;203422;9928;45353;0;
72;0;0;190324;368924;177221;81669;298423;5;9;31;0;28;0;0;0;17;0;0;0;0;0;0;1;1;14;3;8;15;0;0;0;0;0;3;0;0;0;0;0;0;0;3;24;4;11;8;584471;202868;146407;0;587503;0;0;107350;10064896283;0;203538;9928;45237;0;
73;0;0;190324;368924;177221;81669;298421;3;7;31;0;24;0;0;0;17;0;0;0;0;0;0;0;1;15;1;11;17;0;0;0;0;0;5;0;0;0;0;0;2;0;0;22;8;6;7;584543;202727;146500;0;587761;0;0;108940;10065011553;0;203689;9928;45086;0;
74;0;0;190324;368924;177221;81669;298418;3;13;32;0;26;0;0;0;22;0;0;0;0;0;0;0;2;21;4;7;17;0;0;0;0;0;8;0;0;0;0;0;3;0;2;20;6;6;15;583900;203042;146595;0;587050;0;0;206964;10064896811;0;203403;9928;45372;0;
75;0;0;190324;368924;177221;81669;298418;7;11;35;0;36;0;0;0;17;0;0;0;0;0;0;0;2;23;6;3;13;0;0;0;0;0;2;0;0;0;0;0;0;0;2;21;10;12;5;584214;202837;146451;0;587151;0;0;108682;10064885997;0;203366;9928;45410;0;
76;0;0;190324;368924;177221;81669;298417;13;11;28;0;27;0;0;0;25;0;0;0;0;0;0;0;1;20;2;9;14;0;0;0;0;0;2;0;0;0;0;0;1;0;4;27;5;8;8;584866;202917;146444;0;587353;0;0;110162;10064826151;0;203042;9928;45734;0;
77;0;0;190324;368924;177221;81669;298414;4;8;32;0;32;0;0;0;12;0;0;0;0;0;0;0;1;17;4;7;17;0;0;0;0;0;2;0;0;0;0;0;3;0;3;25;8;7;14;584661;202764;146438;0;587620;0;0;111650;10064844925;0;203169;9928;45607;0;
78;0;0;190324;368924;177221;81669;298414;3;11;22;0;24;0;0;0;12;0;0;0;0;0;0;0;1;20;5;11;16;0;0;0;0;0;4;0;0;0;0;0;0;0;0;18;6;6;9;584570;202947;146528;0;587676;0;0;116032;10064851153;0;202923;9928;45853;0;
79;0;0;190324;368924;177221;81669;298414;2;12;29;0;32;0;0;0;11;0;0;0;0;0;0;0;1;18;5;8;12;0;0;0;0;0;1;0;0;0;0;0;0;0;1;21;7;7;10;584188;202679;146473;0;587182;0;0;114594;10064915839;0;203131;9928;45645;0;
80;0;0;190324;368924;177221;81669;298414;4;6;27;0;30;0;0;0;7;0;0;0;0;0;0;0;0;16;4;10;13;0;0;0;0;0;2;0;0;0;0;0;0;1;1;20;3;8;13;584317;202914;146522;0;587131;0;0;222500;10064965081;0;203137;9928;45639;0;
81;0;0;190324;368924;177221;81669;298413;1;7;29;0;27;0;0;0;10;0;0;0;0;0;0;1;1;21;11;12;12;0;0;0;1;0;5;0;0;0;0;0;1;0;0;12;1;5;14;583662;202762;146338;0;587220;0;0;120024;10064819173;0;203048;9928;45729;0;
82;0;0;190324;368924;177221;81669;298413;10;8;26;0;29;0;0;0;15;0;0;0;0;0;0;1;1;20;3;8;7;0;0;0;0;1;4;0;0;0;0;0;0;0;3;18;3;12;11;584699;202742;146388;0;587065;0;0;118826;10064960703;0;203174;9928;45603;0;
83;0;0;190324;368924;177221;81669;298412;5;10;32;0;34;0;0;0;13;0;0;0;0;0;0;0;1;26;4;9;8;0;0;0;0;1;7;0;0;0;0;0;1;0;2;15;6;10;14;584023;202744;146421;0;586942;0;0;123222;10064907459;0;203111;9928;45666;0;
84;0;0;190324;368924;177221;81669;298412;5;14;27;0;34;0;0;0;12;0;0;0;0;0;0;0;1;21;4;11;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;16;4;9;19;584502;202775;146427;0;587206;0;0;122154;10064940739;0;202958;9928;45819;0;
85;0;0;190324;368924;177221;81669;298412;6;7;40;0;40;0;0;0;13;0;0;0;0;0;0;0;2;18;5;3;8;0;0;0;0;0;4;0;0;0;0;0;0;0;2;16;6;5;12;583761;202619;146402;0;587055;0;0;126208;10064990471;0;203144;9928;45633;0;
86;0;0;190324;368924;177221;81669;298412;7;10;37;0;34;0;0;0;20;0;0;0;0;0;0;0;1;18;3;5;9;0;0;0;0;0;3;0;0;0;0;0;0;0;3;21;4;3;14;584056;202795;146411;0;587199;0;0;124470;10064986533;0;203286;9928;45491;0;
87;0;0;190324;368924;177221;81669;298412;7;11;29;0;30;0;0;0;17;0;0;0;0;0;0;0;1;17;7;10;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;20;10;9;18;583198;202683;146340;0;586815;0;0;126100;10065031259;0;203369;9928;45408;0;
88;0;0;190324;368924;177221;81669;298412;8;10;33;0;30;0;0;0;21;0;0;0;0;0;0;0;0;19;6;9;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;17;4;10;15;584208;202715;146415;0;587002;0;0;130262;10065064841;0;203350;9928;45427;0;
