Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178443;79901;298656;7;4;162;0;173;0;0;0;0;0;0;0;0;0;0;0;0;14;1;1;7;6;3;141;0;0;0;0;0;0;0;0;11;1;1;10;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;1;572449;200814;143638;0;572171;0;0;15390;10066938311;0;213533;10355;34313;0;
11;0;0;190324;368930;178443;79901;298656;3;4;125;0;132;0;0;0;0;0;0;0;0;0;0;1;0;40;0;1;2;2;3;83;0;0;0;0;0;0;0;1;29;1;2;25;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;4;3;569368;199256;146589;0;567215;0;0;14060;10066117933;0;210508;10355;37340;0;
12;0;0;190324;368930;178443;79901;298656;0;0;78;0;78;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;4;0;0;60;0;0;0;0;0;0;0;1;56;4;10;34;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;1;570330;200499;144181;0;569068;0;0;15152;10064818791;0;206994;10355;40854;0;
13;0;0;190324;368930;178443;79901;298656;1;1;84;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;80;0;0;0;0;0;0;0;1;95;3;2;47;0;0;2;0;0;47;0;0;0;0;0;0;0;0;0;1;1;1;568082;198933;146642;0;565547;0;0;16966;10063856177;0;203421;10355;44427;0;
14;0;0;190324;368930;178443;79901;298656;2;2;50;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;47;0;0;0;0;0;0;0;0;125;6;3;67;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568526;199953;144225;0;567345;0;0;18566;10063326585;0;201900;10355;45949;0;
15;0;0;190324;368930;178443;79901;298656;0;0;65;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;63;0;0;0;0;0;0;1;0;110;6;4;57;1;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567881;198860;146543;0;564871;0;0;19776;10063229111;0;201257;10355;46593;0;
16;0;0;190324;368930;178443;79901;298655;0;0;31;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30;0;0;0;0;0;0;0;1;105;8;6;64;0;0;54;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;567672;199814;144678;0;567426;0;0;24148;10063474359;0;202082;10355;45769;0;
17;0;0;190324;368930;178443;79901;298652;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;0;0;0;0;0;0;1;2;104;4;2;42;1;0;54;0;0;3;0;0;0;0;0;3;0;0;2;0;0;1;567526;198805;146628;0;565784;0;0;22472;10063708211;0;202685;10355;45167;0;
18;0;0;190324;368930;178443;79901;298647;0;1;12;0;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;63;3;2;28;0;0;31;0;0;5;0;0;0;0;0;5;0;0;4;1;4;5;566664;199747;144770;0;566050;0;0;31070;10064125779;0;204077;10355;43775;0;
19;0;0;190324;368930;178443;79901;298642;0;1;12;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;0;0;0;0;0;62;1;2;44;0;0;35;0;0;3;0;0;2;0;0;3;0;0;5;0;2;12;566841;198667;146534;0;565929;0;0;25468;10064458641;0;204735;10355;43117;0;
20;0;0;190324;368930;178443;79901;298624;0;1;15;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15;0;0;0;0;0;0;0;0;39;0;0;28;0;0;16;0;0;7;0;0;5;0;0;13;0;1;9;2;1;19;566019;199673;144807;0;565341;0;0;35620;10064568239;0;205684;10355;42168;0;
21;0;0;190324;368930;178443;79901;298590;0;1;9;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;40;0;1;13;0;0;0;0;0;20;0;0;10;0;0;24;0;0;27;7;2;31;565960;198918;146428;0;564653;0;0;28736;10064690641;0;205796;10355;42056;0;
22;0;0;190324;368930;178443;79901;298562;1;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;24;0;0;16;0;0;0;0;0;16;0;0;11;0;0;17;0;2;22;3;4;33;565786;199557;145039;0;565046;0;0;30196;10064987105;0;206575;10355;41277;0;
23;0;0;190324;368930;178443;79901;298512;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;12;1;0;12;0;0;0;0;0;5;0;0;39;0;0;11;0;0;44;3;5;53;565637;198973;146381;0;564728;0;0;34626;10064893367;0;206531;10355;41322;0;
24;0;0;190324;368930;178443;79901;298473;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;8;0;0;7;0;0;0;0;0;4;0;0;36;0;0;3;0;2;52;2;6;63;564476;199468;144995;0;564806;0;0;34184;10065041539;0;206337;10355;41517;0;
25;0;0;190323;368930;178443;79901;298423;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;10;0;1;11;0;0;0;0;0;4;1;0;43;0;0;7;0;0;53;4;3;38;565325;198780;146263;0;564938;0;0;34416;10064607367;0;205497;10355;42357;0;
26;0;0;190323;368930;178443;79901;298368;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;1;11;0;0;0;0;0;1;0;0;52;0;0;3;0;1;44;6;3;39;563159;199494;144912;0;563670;0;0;36808;10064542037;0;205432;10355;42422;0;
27;0;0;190323;368930;178443;79901;298326;2;0;11;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;11;0;0;0;0;0;0;0;1;4;0;0;6;0;0;0;0;0;2;0;0;38;0;0;4;0;0;34;3;5;42;564678;198929;146101;0;564147;0;0;37086;10064570873;0;205158;10355;42696;0;
28;0;0;190322;368930;178443;79901;298288;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;1;4;0;0;0;0;0;2;1;0;36;0;0;2;0;1;28;2;1;46;562117;199239;145035;0;563537;0;0;44906;10064596805;0;205244;10355;42610;0;
29;0;0;190322;368930;178443;79901;298252;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;2;0;0;30;0;0;6;0;0;26;2;0;33;564594;198859;145886;0;563716;0;0;40762;10064442899;0;204757;10355;43097;0;
30;0;0;190322;368930;178443;79901;298220;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;20;0;0;12;0;0;14;2;0;23;562285;199275;144974;0;562964;0;0;41914;10064324395;0;204241;10355;43613;0;
31;0;0;190322;368930;178443;79901;298205;0;1;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;0;0;7;0;0;24;1;2;22;564591;198870;145846;0;564054;0;0;43424;10064134191;0;203944;10355;43910;0;
32;0;0;190322;368930;178443;79901;298193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;0;0;10;1;0;17;562633;199192;144826;0;562579;0;0;48106;10064220229;0;204122;10355;43732;0;
33;0;0;190322;368930;178443;79901;298188;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;4;0;3;0;0;0;0;0;0;0;0;1;0;0;4;0;0;11;0;0;11;564139;198781;145689;0;563410;0;0;50278;10064445423;0;204373;10355;43481;0;
34;0;0;190322;368930;178443;79901;298181;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;2;0;0;1;0;0;6;0;0;3;0;0;10;562768;199197;144836;0;562161;0;0;47342;10064265065;0;204324;10355;43530;0;
35;0;0;190322;368930;178443;79901;298177;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;1;7;563941;198781;145644;0;562708;0;0;51376;10064311687;0;204025;10355;43830;0;
36;0;0;190322;368930;178443;79901;298177;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;6;562402;198927;144822;0;562314;0;0;50104;10064105249;0;203682;10355;44173;0;
37;0;0;190322;368930;178443;79901;298176;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;1;2;0;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;2;8;564015;198580;145538;0;563243;0;0;57174;10064060893;0;203162;10355;44693;0;
38;0;0;190322;368930;178443;79901;298173;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;0;1;1;0;0;9;562054;198909;144691;0;562201;0;0;53710;10063911677;0;202678;10355;45177;0;
39;0;0;190322;368930;178443;79901;298171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;563511;198637;145421;0;562944;0;0;65062;10063938993;0;202848;10355;45008;0;
40;0;0;190322;368930;178443;79901;298171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;561654;198760;144748;0;561873;0;0;68520;10063984883;0;203221;10355;44635;0;
41;0;0;190322;368930;178443;79901;298170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;563193;198520;145237;0;562392;0;0;57270;10064106249;0;203167;10355;44689;0;
42;0;0;190322;368930;178443;79901;298169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;2;561298;198777;144683;0;561561;0;0;114882;10064099427;0;203236;10355;44620;0;
43;0;0;190322;368930;178443;79901;298168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;2;563158;198456;145252;0;562449;0;0;59988;10064175151;0;203274;10355;44582;0;
44;0;0;190322;368930;178443;79901;298167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;561277;198583;144668;0;561847;0;0;121412;10064065703;0;203288;10355;44568;0;
45;0;0;190322;368930;178443;79901;298166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;562803;198419;145118;0;562265;0;0;64370;10064062817;0;203211;10355;44645;0;
46;0;0;190322;368930;178443;79901;298162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;1;561611;198666;144687;0;561332;0;0;65796;10064079683;0;203255;10355;44601;0;
47;0;0;190322;368930;178443;79901;298161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;562572;198466;145022;0;561776;0;0;69912;10064172295;0;203325;10355;44531;0;
48;0;0;190322;368930;178443;79901;298160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;561427;198380;144613;0;560892;0;0;68938;10064218151;0;203423;10355;44433;0;
49;0;0;190322;368930;178443;79901;298159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;561914;198351;145028;0;561689;0;0;134780;10064113037;0;203345;10355;44511;0;
50;0;0;190322;368930;178443;79901;298159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;561553;198429;144525;0;560601;0;0;70266;10064291081;0;203612;10355;44244;0;
51;0;0;190322;368930;178443;79901;298159;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561397;198313;144778;0;561642;0;0;71630;10064257931;0;203598;10355;44258;0;
52;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;561617;198385;144613;0;560957;0;0;75522;10064181441;0;203210;10355;44646;0;
53;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560791;198227;144810;0;560865;0;0;77764;10064175067;0;203147;10355;44709;0;
54;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;561428;198318;144581;0;560474;0;0;82636;10064213733;0;203410;10355;44446;0;
55;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;560806;198178;144764;0;560529;0;0;78806;10064239397;0;203214;10355;44642;0;
56;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561575;198084;144552;0;560403;0;0;80116;10064286329;0;203332;10355;44524;0;
57;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560701;198116;144618;0;560566;0;0;80512;10064114003;0;202913;10355;44943;0;
58;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561608;198231;144589;0;560811;0;0;81598;10064161143;0;203121;10355;44735;0;
59;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560432;198223;144497;0;560134;0;0;83206;10064091663;0;202968;10355;44888;0;
60;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561357;198031;144413;0;560554;0;0;88438;10064069503;0;202796;10355;45060;0;
61;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560400;197873;144619;0;559893;0;0;86382;10064043329;0;202406;10355;45450;0;
62;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561220;198012;144403;0;559933;0;0;87514;10063892333;0;202088;10355;45768;0;
63;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560395;197888;144471;0;559646;0;0;93384;10063780875;0;201723;10355;46133;0;
64;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561142;197930;144458;0;560100;0;0;178658;10063788155;0;201646;10355;46210;0;
65;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560289;197790;144450;0;559737;0;0;92068;10063892687;0;202005;10355;45851;0;
66;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560814;197805;144375;0;560090;0;0;95784;10064155161;0;202600;10355;45256;0;
67;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;560053;197754;144375;0;559687;0;0;96988;10064333717;0;203362;10355;44494;0;
68;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560616;197734;144377;0;559608;0;0;97384;10064415969;0;203579;10355;44277;0;
69;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559587;197690;144264;0;559563;0;0;101284;10064487499;0;203847;10355;44009;0;
70;0;0;190322;368930;178443;79901;298158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560270;197737;144441;0;559677;0;0;100866;10064592113;0;204016;10355;43840;0;
