Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178027;79999;298656;5;7;106;0;106;0;0;0;12;0;0;0;0;0;0;1;1;1;2;5;2;2;1;103;0;0;0;0;0;0;0;0;5;3;14;23;0;0;0;0;0;2;0;0;0;0;0;0;1;5;4;11;29;15;572351;200569;143810;0;572124;0;0;16906;10066877169;0;213189;10302;34401;0;
11;0;0;190324;368930;178027;79999;298655;10;11;82;0;85;0;0;0;18;0;0;0;0;0;0;1;0;4;5;4;5;4;7;73;0;0;0;0;0;0;0;1;11;3;12;34;0;0;0;0;0;4;0;0;0;0;0;1;8;6;6;9;13;19;569395;199008;146545;0;567025;0;0;15246;10066020085;0;210156;10302;37436;0;
12;0;0;190324;368930;178027;79999;298655;7;14;173;0;185;0;0;0;9;0;0;0;0;0;0;0;1;0;0;2;4;7;11;169;0;0;0;0;0;0;0;3;22;6;13;31;0;0;0;0;1;8;0;0;0;0;0;0;3;6;10;5;18;9;570324;200259;144329;0;569035;0;0;16816;10064674021;0;206581;10302;41011;0;
13;0;0;190324;368930;178027;79999;298655;3;12;126;0;136;0;0;0;5;0;0;0;0;0;0;0;0;7;0;2;2;3;10;117;0;0;0;0;0;0;0;2;39;7;14;21;0;0;0;0;0;14;0;0;0;0;0;0;1;2;3;7;11;9;568164;198686;146726;0;565356;0;0;19774;10063742795;0;203147;10302;44445;0;
14;0;0;190324;368930;178027;79999;298655;5;5;121;0;120;0;0;0;11;0;0;0;0;0;0;0;0;1;1;1;3;4;4;117;0;0;0;0;0;0;0;1;43;5;11;44;0;0;0;0;0;19;0;0;0;0;0;0;0;1;4;1;4;4;568435;199800;144416;0;567434;0;0;20558;10063268457;0;201789;10302;45804;0;
15;0;0;190324;368930;178027;79999;298655;6;1;122;0;123;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;4;6;1;117;0;0;0;0;0;0;0;0;58;9;17;51;0;0;0;0;0;26;0;0;0;0;0;0;1;1;0;1;3;2;567834;198585;146623;0;564962;0;0;23146;10063287113;0;201373;10302;46221;0;
16;0;0;190324;368930;178027;79999;298654;2;4;121;0;125;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;4;1;4;115;0;0;0;0;0;0;0;1;70;8;10;39;0;0;15;0;0;22;0;0;0;0;0;1;0;2;1;0;1;8;567562;199606;144889;0;567378;0;0;21894;10063426039;0;201990;10302;45604;0;
17;0;0;190324;368930;178027;79999;298652;6;8;182;0;184;0;0;0;12;0;0;0;0;0;0;2;2;3;0;1;5;4;5;174;0;0;0;0;0;0;0;0;76;7;8;31;0;0;29;0;0;2;0;0;0;0;0;2;0;0;2;0;8;7;567406;198628;146615;0;565563;0;0;24288;10063686387;0;202599;10302;44995;0;
18;0;0;190324;368930;178027;79999;298650;2;11;149;0;156;0;0;0;6;0;0;0;0;0;0;0;2;1;0;4;1;2;5;147;0;0;0;0;0;0;0;3;97;3;10;29;0;1;42;0;0;3;0;0;0;0;0;2;0;0;2;2;9;13;566606;199487;144987;0;565899;0;0;28312;10063966839;0;203605;10302;43989;0;
19;0;0;190324;368930;178027;79999;298648;6;13;117;0;125;0;0;0;11;0;0;0;0;0;0;2;0;1;2;6;1;2;7;115;0;0;0;0;0;0;1;3;93;5;6;38;0;0;44;0;0;2;0;0;0;0;0;2;0;1;5;1;9;26;566712;198546;146588;0;565702;0;0;30906;10064293221;0;204220;10302;43374;0;
20;0;0;190324;368930;178027;79999;298642;6;5;90;0;84;0;0;0;17;0;0;0;0;0;0;2;1;2;0;1;2;4;3;86;0;0;0;0;0;0;1;0;84;5;3;41;0;0;27;0;0;11;0;0;0;0;0;6;0;0;13;5;10;23;565802;199469;144997;0;565159;0;0;27000;10064448475;0;205279;10302;42316;0;
21;0;0;190324;368929;178027;79999;298641;10;8;178;0;184;0;0;0;12;0;0;0;0;0;0;1;1;1;2;1;1;7;6;176;0;0;0;0;0;0;1;3;91;9;8;28;0;0;40;0;0;5;0;0;0;0;1;1;0;0;15;3;17;37;565857;198702;146537;0;564430;0;0;32226;10064544195;0;205545;10302;42050;0;
22;0;0;190324;368929;178027;79999;298628;7;9;129;0;132;0;0;0;13;0;0;0;0;0;0;0;1;0;3;4;8;4;4;121;0;0;0;0;1;0;0;4;91;4;3;45;0;0;28;0;0;18;0;0;0;0;0;13;0;1;19;7;10;25;565582;199333;145146;0;564918;0;0;30324;10064891107;0;206320;10302;41275;0;
23;0;0;190324;368929;178027;79999;298616;3;14;119;0;127;0;0;0;9;0;0;0;0;0;0;0;3;1;0;1;3;3;10;115;0;0;0;0;2;0;0;0;110;3;4;39;0;0;39;0;0;12;0;0;3;0;0;9;0;0;24;5;9;28;565469;198848;146365;0;564620;0;0;31590;10064887441;0;206487;10302;41108;0;
24;0;0;190324;368929;178027;79999;298599;4;10;50;0;54;0;0;0;10;0;0;0;0;0;0;2;2;0;0;5;0;2;3;50;0;0;0;0;0;0;0;1;94;3;8;39;0;0;27;0;0;16;0;0;6;0;0;11;0;4;35;4;12;29;564359;199232;145009;0;564668;0;0;36042;10065052711;0;206431;10301;41165;0;
25;0;0;190324;368929;178027;79999;298582;9;2;105;0;107;0;0;0;9;0;0;0;0;0;0;0;0;1;0;1;2;9;1;102;0;0;2;0;3;0;0;2;114;6;7;33;0;1;32;0;0;11;0;0;9;0;0;8;0;1;43;3;19;46;565081;198645;146237;0;564743;0;0;36990;10064631335;0;205654;10301;41942;0;
26;0;0;190324;368929;178027;79999;298544;2;5;89;0;92;0;0;0;4;0;0;0;0;0;0;1;0;2;0;3;0;1;2;87;0;0;0;0;6;0;1;1;86;7;7;37;0;0;20;1;0;16;0;0;23;0;0;15;0;1;38;5;12;48;562767;199275;145010;0;563454;0;0;37086;10064536499;0;205555;10301;42042;0;
27;0;0;190324;368929;178027;79999;298512;4;4;62;0;65;0;0;0;5;0;0;0;0;0;0;0;1;2;1;0;0;3;3;60;0;0;1;0;2;0;0;3;81;9;2;60;0;1;21;0;0;5;0;0;26;0;0;6;0;0;48;9;10;20;564435;198795;146075;0;563847;0;0;41252;10064470163;0;204983;10301;42614;0;
28;0;0;190324;368928;178027;79999;298474;5;6;64;0;66;0;0;0;9;0;0;0;0;0;0;1;2;1;2;0;2;2;4;61;1;0;2;0;15;0;1;1;67;6;5;61;1;0;5;0;0;13;0;1;31;0;0;7;3;1;40;8;7;30;561897;199072;145108;0;563262;0;0;42460;10064453297;0;204796;10301;42801;0;
29;0;0;190324;368928;178027;79999;298437;2;14;101;0;111;0;0;0;6;0;0;0;0;0;0;0;1;2;1;3;2;1;10;97;0;0;5;0;23;0;0;3;55;0;10;47;0;1;12;0;0;4;0;0;35;0;0;2;0;3;50;8;6;57;564318;198721;145961;0;563600;0;0;42190;10064337701;0;204451;10301;43147;0;
30;0;0;190324;368928;178027;79999;298406;3;9;113;0;116;0;0;0;9;0;0;0;0;0;0;0;2;4;3;1;2;0;6;107;3;0;5;0;32;0;0;3;66;4;9;26;0;0;13;0;0;9;0;0;27;0;0;4;0;2;50;6;5;34;561977;199115;145030;0;562600;0;0;46366;10064203935;0;203889;10301;43709;0;
31;0;0;190324;368928;178027;79999;298368;3;4;90;0;92;0;0;0;5;0;0;0;0;0;0;0;0;2;0;2;1;3;2;87;1;0;2;0;46;0;1;0;57;6;7;29;0;0;11;0;0;9;0;0;29;0;0;9;0;2;47;8;4;30;564375;198763;145761;0;563699;0;0;47236;10064012739;0;203606;10301;43992;0;
32;0;0;190324;368928;178027;79999;298326;8;7;70;0;79;0;0;0;6;0;0;0;0;0;0;2;2;1;0;4;1;6;1;68;3;0;2;0;34;0;0;1;45;6;8;38;0;0;8;0;0;10;0;0;36;0;0;6;0;1;71;3;4;43;562408;199018;144956;0;562129;0;0;44490;10064057873;0;203701;10301;43897;0;
33;0;0;190324;368928;178027;79999;298285;5;15;131;0;141;0;0;0;10;0;0;0;0;0;0;2;2;3;0;6;7;3;7;121;3;0;9;0;62;0;0;2;53;4;4;36;0;0;8;0;1;12;0;0;29;0;0;12;0;3;57;5;6;48;563754;198581;145717;0;563094;0;0;48802;10064306469;0;204007;10301;43591;0;
34;0;0;190324;368928;178027;79999;298243;4;14;141;0;147;0;0;0;12;0;0;0;0;0;0;1;0;2;3;3;11;0;11;128;3;0;10;0;61;0;0;0;48;5;7;48;0;0;12;0;0;10;0;0;35;0;0;7;1;2;59;8;8;28;562505;199017;145010;0;561890;0;0;47090;10064154839;0;204054;10301;43544;0;
35;0;0;190324;368927;178027;79998;298213;6;10;117;0;124;0;0;0;9;0;0;0;0;0;0;1;0;7;0;1;4;5;9;106;2;0;4;0;66;0;1;0;43;2;7;33;0;0;11;0;0;7;0;1;25;0;0;5;0;1;46;3;6;40;563659;198577;145651;0;562432;0;0;52696;10064198899;0;203858;10301;43740;0;
36;0;0;190324;368926;178026;79998;298167;6;14;141;0;142;0;0;0;19;0;0;0;0;0;0;0;2;4;5;7;2;1;5;135;6;0;9;0;74;0;0;1;70;7;7;35;0;0;7;0;0;18;0;1;29;0;0;17;0;2;52;5;8;49;562144;198754;145012;0;562091;0;0;53904;10063990275;0;203326;10301;44272;0;
37;0;0;190324;368926;178026;79998;298144;9;11;137;0;137;0;0;0;20;0;0;0;0;0;0;2;1;3;1;4;7;6;6;127;9;0;7;0;71;0;1;2;58;6;12;37;0;0;11;0;1;12;0;0;12;0;0;11;0;2;42;4;7;50;563703;198299;145522;0;562930;0;0;53544;10064013531;0;203093;10301;44505;0;
38;0;0;190323;368925;178026;79998;298121;12;18;180;0;182;0;0;0;28;0;0;0;0;0;0;3;5;7;0;2;11;9;11;162;10;0;15;0;100;1;0;1;63;3;5;49;0;0;12;0;0;13;1;1;10;0;0;13;0;1;48;7;4;44;561656;198800;144959;0;561997;0;0;56152;10063882025;0;202845;10301;44753;0;
39;0;0;190323;368925;178026;79998;298100;11;13;173;0;181;0;0;0;16;0;0;0;0;0;0;2;1;1;1;4;4;8;8;168;9;0;9;0;88;0;0;0;69;3;9;36;0;0;24;0;0;7;0;0;16;0;0;5;1;2;52;5;3;32;563116;198470;145469;0;562580;0;0;57138;10063857711;0;202721;10301;44877;0;
40;0;0;190323;368925;178026;79998;298081;6;24;180;0;188;0;0;0;22;0;0;0;0;0;0;2;1;4;2;10;4;2;13;172;5;0;20;0;98;0;0;5;67;6;6;63;0;1;19;0;0;9;0;0;13;0;0;6;0;2;49;6;10;40;561364;198572;144821;0;561464;0;0;58690;10063817657;0;202934;10301;44664;0;
41;0;0;190323;368925;178026;79998;298055;6;9;139;0;143;0;0;0;11;0;0;0;0;0;0;0;0;3;1;2;6;5;7;130;5;0;6;0;78;1;0;6;75;7;7;43;0;3;22;0;0;7;0;0;18;0;0;8;0;0;38;4;7;42;562977;198226;145358;0;562078;0;0;61900;10064072655;0;203135;10301;44464;0;
42;0;0;190323;368925;178026;79998;298037;7;10;137;0;142;0;0;0;12;0;0;0;0;0;0;0;2;2;2;3;5;5;5;130;5;0;9;0;95;0;1;3;70;6;13;40;0;0;21;0;0;12;0;0;9;0;0;9;0;1;35;3;6;46;560953;198553;144866;0;561371;0;0;59100;10063968181;0;203048;10301;44551;0;
43;0;0;190323;368925;178026;79998;298026;12;10;124;0;141;0;0;0;5;0;0;0;0;0;0;1;2;1;0;2;0;11;6;123;5;0;9;0;90;1;1;4;89;4;7;66;0;1;36;0;0;8;0;0;6;0;0;5;0;1;33;5;13;31;562947;198224;145267;0;562280;0;0;64378;10064010323;0;202854;10301;44745;0;
44;0;0;190323;368925;178026;79998;298010;5;16;142;0;155;0;0;0;8;0;0;0;0;0;0;2;1;0;0;6;2;3;9;140;3;0;15;0;95;0;1;3;105;3;12;51;0;0;48;0;0;13;0;0;9;0;0;7;2;0;32;5;3;36;560858;198341;144858;0;561410;0;0;64322;10063900951;0;202924;10301;44675;0;
45;0;0;190323;368925;178026;79998;297984;4;5;154;0;155;0;0;0;8;0;0;0;0;0;0;1;0;2;1;3;1;2;2;151;4;0;5;0;99;1;0;1;98;8;11;54;0;0;31;0;0;15;0;0;15;0;0;11;0;0;42;3;8;45;562572;198237;145171;0;562089;0;0;65650;10063972299;0;203052;10301;44547;0;
46;0;0;190323;368925;178026;79998;297970;6;5;134;0;132;0;0;0;13;0;0;0;0;0;0;0;0;1;0;2;3;6;3;130;5;0;3;0;104;1;0;1;91;8;12;68;0;0;26;0;0;14;0;0;7;0;0;7;0;1;41;4;7;42;561226;198442;144819;0;561091;0;0;68592;10064012289;0;203134;10301;44465;0;
47;0;0;190323;368925;178026;79998;297945;9;7;129;0;133;0;0;0;12;0;0;0;0;0;0;2;1;1;2;2;5;5;4;123;9;0;7;0;103;1;0;2;98;8;13;65;0;0;33;0;0;7;0;0;20;0;0;5;0;4;40;6;8;46;562143;198254;144988;0;561467;1;0;69606;10064058885;0;203195;10301;44404;0;
48;0;0;190323;368924;178025;79998;297930;7;10;104;0;108;0;0;0;13;0;0;0;0;0;0;2;0;2;0;3;8;5;7;94;6;0;7;1;82;3;1;2;89;8;5;76;0;0;22;0;0;10;0;1;8;0;0;7;0;2;49;4;6;45;561045;198212;144820;0;560556;0;0;69620;10064067127;0;203232;10301;44367;0;
49;0;0;190323;368924;178025;79998;297906;7;14;91;0;103;0;0;0;9;0;0;0;0;0;0;0;1;0;1;2;1;6;11;90;6;0;11;1;68;8;0;3;79;7;13;49;0;0;7;0;0;16;0;0;14;0;0;10;0;0;49;9;9;40;561514;198117;145117;0;561346;0;0;73088;10063995125;0;203119;10301;44480;0;
50;0;0;190323;368923;178025;79998;297877;6;8;96;0;98;0;0;0;12;0;0;0;0;0;0;1;0;0;1;4;3;4;4;93;5;1;4;2;76;9;0;2;82;7;13;47;0;0;15;0;0;9;0;1;21;0;0;8;0;1;43;6;4;53;561104;198188;144829;0;560176;0;0;71694;10064130271;0;203288;10301;44311;0;
51;0;0;190323;368922;178025;79997;297844;7;7;89;0;97;0;0;0;6;0;0;0;0;0;0;0;0;0;0;5;1;7;2;88;1;1;5;2;67;9;1;2;70;8;6;76;1;0;18;0;0;7;0;1;25;0;0;8;2;1;36;5;7;41;560990;198140;144945;0;561335;0;0;71770;10064052141;0;203086;10301;44513;0;
52;0;0;190323;368921;178024;79997;297807;6;5;71;0;76;0;0;0;6;0;0;0;0;0;0;2;0;0;1;2;2;3;3;69;4;2;3;1;49;11;0;2;74;10;5;61;0;0;16;0;0;6;0;1;32;0;0;5;1;2;32;3;5;49;561311;198115;144817;0;560437;0;0;73244;10064061031;0;202887;10301;44712;0;
53;0;0;190323;368920;178024;79996;297767;2;10;76;0;78;0;0;0;10;0;0;0;0;0;0;1;4;0;0;4;2;1;2;74;2;0;9;1;44;23;0;2;82;9;5;47;0;0;10;0;0;13;0;1;29;0;0;11;0;5;44;3;13;52;560330;197949;144841;0;560472;0;0;75974;10063983339;0;202845;10301;44754;0;
54;0;0;190323;368920;178024;79996;297727;1;14;79;0;84;0;0;0;10;0;0;0;0;0;0;0;1;5;0;4;1;1;9;73;1;0;11;3;45;21;0;1;59;3;5;49;0;0;3;0;0;8;0;0;32;0;0;8;0;2;55;6;19;60;561105;198058;144806;0;560008;0;0;79584;10063985409;0;202812;10301;44787;0;
55;0;0;190323;368920;178024;79996;297690;6;10;94;0;97;0;0;0;13;0;0;0;0;0;0;1;1;2;0;3;1;5;6;91;4;1;9;0;48;37;1;0;58;6;13;48;0;0;2;0;0;6;0;0;31;0;0;6;0;1;53;3;8;57;560378;197908;144840;0;560167;0;0;81198;10063974133;0;202593;10301;45006;0;
56;0;0;190323;368920;178024;79996;297652;3;8;79;0;86;0;0;0;4;0;0;0;0;0;0;0;0;2;2;1;2;1;7;75;2;1;1;6;36;31;0;4;50;8;10;46;0;0;0;0;0;10;0;0;29;0;0;9;0;1;58;5;13;59;561121;197892;144698;0;560033;0;0;82248;10064007923;0;202619;10301;44980;0;
57;0;0;190323;368920;178024;79996;297616;10;6;91;0;99;0;0;0;8;0;0;0;0;0;0;4;0;1;1;1;0;5;5;90;6;3;3;3;46;40;0;0;36;7;8;41;0;0;0;0;0;6;0;0;25;0;0;11;0;2;53;13;14;64;560309;197903;144765;0;560142;0;0;81656;10063888985;0;202455;10301;45144;0;
58;0;0;190323;368920;178024;79996;297586;3;9;106;0;114;0;0;0;4;0;0;0;0;0;0;1;0;2;0;2;0;2;7;104;1;2;4;3;49;49;1;0;44;2;4;39;0;0;0;0;0;6;0;0;21;0;0;9;1;4;40;8;6;54;561104;197927;144667;0;560376;0;0;81794;10063948531;0;202670;10301;44929;0;
59;0;0;190322;368920;178024;79996;297556;5;10;100;0;102;0;0;0;13;0;0;0;0;0;0;0;1;6;0;2;3;5;7;91;2;2;2;6;44;49;0;2;48;4;11;49;0;0;0;0;2;7;1;0;17;0;0;13;0;4;62;10;15;73;560036;197884;144739;0;559755;1;0;84368;10063903775;0;202490;10301;45109;0;
60;0;0;190322;368920;178024;79996;297536;7;8;83;0;87;0;0;0;11;0;0;0;0;0;0;3;0;1;0;4;2;4;4;80;4;3;5;2;29;48;0;0;60;2;7;33;0;0;0;0;0;9;0;0;15;0;0;5;0;3;55;8;6;59;561057;197854;144672;0;560178;0;0;88956;10063806529;0;202195;10301;45404;0;
61;0;0;190322;368920;178024;79996;297510;8;8;77;0;88;0;0;0;5;0;0;0;0;0;0;1;0;0;0;3;1;7;5;76;4;4;3;4;26;47;0;3;44;9;8;40;0;0;0;0;0;9;0;0;13;0;0;13;0;1;43;5;7;55;559895;197697;144716;0;559636;0;0;87422;10063831917;0;201978;10301;45621;0;
62;0;0;190322;368920;178024;79996;297486;7;9;118;0;123;0;0;0;11;0;0;0;0;0;0;1;0;0;1;3;1;5;6;117;3;3;1;5;37;65;1;1;51;2;8;39;0;0;0;0;0;4;0;0;17;0;0;7;0;1;49;10;5;56;560950;197720;144564;0;559580;0;0;91434;10063814571;0;201992;10301;45607;0;
63;0;0;190322;368920;178024;79996;297473;4;17;108;0;123;0;0;0;6;0;0;0;0;0;0;0;2;0;1;3;2;3;12;106;1;3;7;9;28;61;0;3;45;3;8;32;0;0;0;0;0;4;0;0;8;0;0;5;1;2;58;8;6;48;560132;197719;144562;0;559300;0;0;91694;10063723609;0;201830;10301;45769;0;
64;0;0;190322;368920;178024;79996;297457;4;12;112;0;114;0;0;0;14;0;0;0;0;0;0;2;2;6;0;4;3;2;6;103;1;2;6;6;26;74;0;0;49;7;8;35;0;0;0;0;0;4;0;0;8;0;0;8;0;2;61;7;11;41;560853;197681;144561;0;559794;0;0;94246;10063766539;0;201831;10301;45768;0;
65;0;0;190322;368920;178024;79996;297454;7;12;120;0;125;0;0;0;14;0;0;0;0;0;0;0;1;4;3;4;7;4;7;109;2;5;2;7;34;77;1;0;47;10;6;48;0;0;0;0;0;4;0;0;1;0;0;2;1;1;55;5;9;57;559880;197681;144558;0;559429;0;0;95528;10063859321;0;202176;10301;45423;0;
66;0;0;190322;368920;178024;79996;297445;5;9;125;0;124;0;0;0;15;0;0;0;0;0;0;1;1;6;1;1;3;3;7;116;2;2;2;5;26;90;1;2;50;3;7;45;0;0;0;0;0;2;0;0;3;0;0;6;0;2;40;7;12;46;560541;197615;144569;0;559791;0;0;97448;10064019389;0;202590;10301;45009;0;
67;0;0;190322;368920;178024;79996;297437;10;17;110;0;121;0;0;0;16;0;0;0;0;0;0;0;2;0;3;8;6;7;7;104;1;9;2;13;26;74;0;0;51;8;8;54;0;0;0;0;0;6;0;0;0;0;0;8;0;0;54;3;7;57;559780;197559;144595;0;559265;0;0;98906;10064264165;0;203262;10301;44337;0;
68;0;0;190322;368920;178024;79996;297435;8;16;127;0;133;0;0;0;18;0;0;0;0;0;0;2;0;4;1;5;9;5;11;114;2;6;2;10;21;87;1;2;41;3;16;55;0;0;0;0;0;2;0;0;0;0;0;2;0;2;41;3;5;36;560263;197567;144529;0;559212;0;0;97774;10064357643;0;203657;10301;43942;0;
69;0;0;190322;368920;178024;79996;297432;9;8;126;0;131;0;0;0;12;0;0;0;0;0;0;3;2;4;2;0;4;4;6;118;3;6;2;6;18;96;0;2;67;4;6;56;0;0;0;0;0;5;0;0;0;0;0;3;0;2;39;4;7;44;559261;197533;144399;0;559229;0;0;98918;10064479947;0;203967;10301;43632;0;
70;0;0;190322;368920;178024;79996;297430;10;9;123;0;127;0;0;0;15;0;0;0;0;0;0;1;1;1;1;2;7;8;6;115;5;4;2;3;17;102;0;3;59;3;9;70;0;0;0;0;0;3;0;0;0;0;0;2;0;2;50;5;7;33;559911;197593;144607;0;559342;0;0;99194;10064543697;0;204214;10301;43386;0;
