Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178162;80053;298656;53;108;114;0;123;0;0;0;152;0;0;0;0;0;0;3;28;49;26;111;57;0;2;8;0;2;18;0;0;0;0;0;0;45;101;74;121;252;184;119706;40791;27458;0;120938;24023;0;11560;10073335595;0;234431;13705;9875;0;
11;0;0;190324;368930;178162;80053;298656;24;102;63;0;67;0;0;0;122;0;0;0;0;0;0;5;36;65;18;101;59;1;7;28;0;0;0;0;0;0;0;0;0;35;84;81;103;229;161;100348;33262;22912;0;101640;19059;0;18028;10073785981;0;235911;13705;8396;0;
12;0;0;190324;368929;178162;80053;298656;44;87;79;0;72;0;0;0;137;0;1;0;0;0;0;5;36;48;28;84;62;2;5;27;0;0;1;0;0;0;0;1;0;23;49;47;67;138;117;80143;27601;18376;0;80921;16030;0;19504;10074248721;0;237356;13705;6952;0;
13;0;0;190324;368929;178162;80053;298656;32;81;62;0;66;0;0;0;109;0;0;0;0;0;0;2;30;70;31;91;57;1;6;38;0;0;2;0;0;0;0;0;0;14;35;23;37;92;60;66937;22356;14968;0;67914;12912;0;20956;10074641893;0;238596;13705;5713;0;
14;0;0;190324;368929;178162;80053;298655;42;100;68;0;90;0;0;0;120;0;0;0;0;0;0;6;26;56;29;79;58;1;3;21;1;1;4;0;0;0;0;0;1;6;16;21;16;41;33;53731;18549;12082;0;54347;10788;0;22182;10074964061;0;239657;13705;4652;0;
15;0;0;190324;368929;178162;80053;298653;24;77;53;0;67;0;0;0;87;0;0;0;0;0;0;3;28;44;30;98;45;1;1;19;0;1;8;0;0;0;0;0;2;4;7;16;8;27;26;44616;15024;9871;0;45542;8719;0;23148;10075234417;0;240538;13705;3772;0;
16;0;0;190324;368929;178162;80053;298649;39;93;73;0;58;0;0;0;147;0;0;0;0;0;0;6;22;48;30;69;44;2;1;21;1;0;6;0;0;1;0;0;3;2;21;13;6;38;34;36050;12470;7951;0;36470;7403;0;24824;10075468591;0;241264;13705;3047;0;
17;0;0;190324;368929;178162;80053;298647;39;80;65;0;61;0;0;0;123;0;0;0;0;0;0;6;24;53;29;76;43;0;2;18;0;2;11;0;0;1;0;0;1;2;13;21;7;61;28;29550;10099;6367;0;30339;5902;0;25818;10075679441;0;241937;13705;2374;0;
18;0;0;190324;368928;178162;80052;298639;29;106;78;0;87;0;0;0;126;0;0;0;0;0;0;2;27;35;42;73;27;0;2;5;1;3;13;0;1;0;0;0;8;2;23;36;13;61;48;24041;8357;5131;0;24208;4902;0;26078;10075822287;0;242389;13705;1922;0;
19;0;0;190324;368928;178162;80052;298631;41;103;63;0;94;0;0;0;113;0;0;0;0;0;0;6;28;30;39;56;36;0;0;2;3;1;14;0;0;4;0;0;4;3;32;34;13;97;53;19765;6875;4141;0;20207;3840;0;25914;10075942009;0;242775;13705;1536;0;
20;0;0;190324;368927;178162;80052;298618;38;93;73;0;77;0;0;0;127;0;0;0;0;0;0;6;28;34;35;74;33;0;1;4;2;5;11;0;1;9;0;0;4;5;31;45;17;87;54;16187;5751;3298;0;16396;3177;0;25914;10076025855;0;243055;13705;1256;0;
21;0;0;190324;368923;178161;80052;298601;34;87;59;0;79;0;0;0;101;0;0;0;0;0;0;4;27;35;27;65;33;1;3;15;0;0;6;0;4;17;0;0;0;1;29;39;24;101;43;13281;4715;2661;0;13618;2716;0;26022;10076106771;0;243303;13704;1009;0;
22;0;0;190324;368918;178159;80052;298585;36;84;59;0;64;0;0;0;115;0;0;0;0;0;0;4;22;34;31;50;36;0;3;9;1;1;7;0;5;16;0;0;0;2;23;39;30;94;57;10821;3844;2170;0;10997;2168;0;26182;10076165637;0;243491;13704;821;0;
23;0;0;190324;368913;178158;80051;298570;25;74;61;0;59;0;0;0;101;0;0;0;0;0;0;0;22;37;32;74;30;0;3;11;0;0;7;0;5;15;0;0;0;5;27;45;30;71;55;8882;3159;1725;0;9083;1837;0;26146;10076221283;0;243682;13700;634;0;
24;0;0;190324;368913;178158;80051;298556;32;80;47;0;63;0;0;0;96;0;0;0;0;0;0;4;23;34;34;79;39;0;3;16;0;1;3;0;0;13;0;0;1;5;22;38;32;81;59;7244;2587;1370;0;7368;1442;0;26074;10076254075;0;243787;13696;533;0;
25;0;0;190324;368913;178158;80051;298544;17;68;37;0;53;0;0;0;69;0;0;0;0;0;0;9;18;31;30;62;39;0;1;7;2;1;9;0;0;11;0;0;1;7;26;35;38;101;50;5951;2140;1127;0;6086;1178;0;26078;10076280337;0;243867;13692;457;0;
26;0;0;190323;368909;178157;80049;298532;19;58;54;0;57;0;0;0;74;0;0;0;0;0;0;6;25;29;32;65;34;3;3;10;0;3;3;1;4;11;0;0;1;4;28;32;32;73;33;4898;1756;901;0;4933;939;0;26078;10076318313;0;243985;13689;342;0;
27;0;0;190323;368908;178157;80049;298516;16;77;37;0;62;0;0;0;68;0;0;0;0;0;0;3;22;20;24;85;35;0;1;2;0;6;9;0;1;13;0;0;3;1;22;33;25;68;41;4037;1464;708;0;4157;800;0;26078;10076334047;0;244035;13686;295;0;
28;0;0;190323;368908;178157;80049;298502;16;63;35;0;56;0;0;0;58;0;0;0;0;0;0;0;27;30;30;61;34;0;1;10;0;4;6;0;0;12;0;0;2;3;29;23;32;66;31;3355;1218;576;0;3395;639;0;26078;10076352199;0;244081;13676;259;0;
29;0;0;190323;368908;178157;80049;298492;14;65;45;0;54;0;0;0;70;0;0;0;0;0;0;5;27;29;31;56;26;0;2;2;2;4;8;0;0;6;0;0;4;7;21;27;36;70;38;2745;1026;457;0;2822;556;0;26078;10076362621;0;244127;13672;217;0;
30;0;0;190323;368908;178157;80049;298484;19;75;41;0;62;0;0;0;73;0;0;0;0;0;0;5;25;23;24;43;25;0;0;0;4;2;9;0;0;7;0;0;1;4;33;29;37;73;36;2299;855;379;0;2298;452;0;26078;10076371669;0;244156;13669;191;0;
31;0;0;190323;368908;178157;80049;298476;15;65;62;0;54;0;0;0;88;0;0;0;0;0;0;4;19;26;16;59;20;2;1;4;0;3;5;0;0;6;0;0;2;4;26;28;23;57;34;1859;713;320;0;1874;353;0;26078;10076382501;0;244195;13665;156;0;
32;0;0;190323;368907;178157;80049;298466;20;67;32;0;48;0;0;0;71;0;0;0;0;0;0;3;19;42;17;60;22;0;0;13;0;1;11;0;1;7;0;0;3;4;27;20;27;68;40;1560;604;269;0;1595;305;0;26078;10076390029;0;244215;13661;140;0;
33;0;0;190323;368907;178157;80049;298453;21;83;52;0;67;0;0;0;89;0;0;0;0;0;0;3;15;23;16;57;20;0;2;5;2;0;7;0;0;11;0;0;2;5;21;21;39;75;40;1284;503;211;0;1303;235;0;26078;10076400863;0;244250;13660;106;0;
34;0;0;190323;368907;178157;80049;298444;22;78;49;0;56;0;0;0;93;0;0;0;0;0;0;1;20;17;19;46;21;0;2;0;0;5;7;0;0;7;0;0;2;5;17;34;27;69;30;1060;428;178;0;1088;200;0;26078;10076407103;0;244270;13659;87;0;
35;0;0;190322;368905;178157;80049;298438;19;68;36;0;53;0;0;0;70;0;0;0;0;0;0;3;22;19;8;42;18;0;2;5;0;3;4;1;1;5;0;1;1;2;21;21;43;69;32;863;348;145;0;898;184;0;26152;10076413125;0;244285;13658;73;0;
36;0;0;190322;368905;178157;80049;298430;20;62;40;0;42;0;0;0;80;0;0;0;0;0;0;3;15;19;9;47;23;1;2;7;0;3;6;0;0;7;0;0;1;2;19;26;29;60;27;735;296;122;0;729;132;0;26078;10076413895;0;244292;13656;68;0;
37;0;0;190322;368904;178157;80049;298424;22;85;41;0;70;0;0;0;78;0;0;0;0;0;0;2;21;26;11;48;27;0;2;7;1;0;7;0;1;2;0;0;4;6;15;11;27;62;32;606;250;102;0;623;126;0;26078;10076420177;0;244312;13655;49;0;
38;0;0;190322;368903;178156;80049;298420;29;59;33;0;41;0;0;0;80;0;0;0;0;0;0;3;21;16;21;40;34;0;0;0;2;3;6;0;0;3;0;1;1;6;23;22;24;66;34;501;212;84;0;510;84;0;26078;10076425271;0;244324;13652;40;0;
39;0;0;190322;368902;178156;80048;298415;19;75;42;0;64;0;0;0;72;0;0;0;0;0;0;1;20;19;16;60;22;0;4;4;0;1;7;0;1;4;0;0;1;2;21;14;26;57;31;413;172;72;0;432;98;0;26078;10076425481;0;244329;13652;35;0;
40;0;0;190322;368902;178156;80048;298413;18;78;37;0;65;0;0;0;68;0;0;0;0;0;0;4;21;23;16;50;21;1;2;4;1;1;9;0;0;1;0;0;1;1;29;14;17;66;22;341;139;58;0;347;66;0;26078;10076428009;0;244337;13652;27;0;
41;0;0;190322;368902;178156;80048;298405;24;70;35;0;44;0;0;0;85;0;0;0;0;0;0;5;17;11;16;49;18;0;0;0;3;3;5;0;0;5;0;0;3;8;23;29;18;53;23;264;104;47;0;275;67;0;26070;10076429545;0;244342;13652;22;0;
42;0;0;190322;368901;178155;80048;298398;18;48;32;0;35;0;0;0;63;0;0;0;0;0;0;3;13;23;20;60;13;1;0;3;1;4;10;0;1;5;0;0;2;2;11;18;15;59;18;231;86;37;0;227;35;0;26078;10076432793;0;244348;13651;17;0;
43;0;0;190322;368900;178155;80048;298393;18;66;44;0;64;0;0;0;64;0;0;0;0;0;0;4;15;20;23;56;18;1;0;3;1;3;7;0;0;3;0;1;2;3;16;28;22;55;17;188;76;33;0;185;38;0;26078;10076431235;0;244343;13651;22;0;
44;0;0;190322;368900;178155;80048;298388;20;60;32;0;36;0;0;0;76;0;0;0;0;0;0;2;12;22;18;60;19;0;1;2;0;1;10;0;0;3;0;0;2;3;31;16;17;43;21;147;64;21;0;152;34;0;26078;10076434671;0;244354;13649;13;0;
45;0;0;190322;368897;178153;80048;298383;11;77;26;0;54;0;0;0;60;0;0;0;0;0;0;3;21;23;14;59;19;1;2;7;1;2;5;0;3;4;0;0;1;1;18;16;15;47;27;132;58;20;0;135;16;0;26078;10076434669;0;244354;13649;13;0;
46;0;0;190322;368896;178153;80048;298378;16;73;35;0;69;0;0;0;55;0;0;0;0;0;0;1;14;26;18;49;19;0;2;5;1;1;7;0;1;4;0;0;1;0;15;18;13;52;29;115;55;17;0;118;20;0;26078;10076436843;0;244361;13648;7;0;
47;0;0;190322;368896;178153;80048;298371;22;68;32;0;55;0;0;0;67;0;0;0;0;0;0;0;19;20;18;39;17;0;2;4;0;2;4;0;0;6;0;0;1;3;18;15;11;43;24;107;51;15;0;102;18;0;26070;10076438091;0;244365;13647;4;0;
48;0;0;190321;368895;178153;80048;298366;10;66;39;0;49;0;0;0;66;0;0;0;0;0;0;2;14;16;19;46;19;0;0;2;1;1;4;1;1;2;0;0;3;2;21;17;20;54;24;88;41;10;0;89;22;0;26078;10076438097;0;244365;13647;4;0;
49;0;0;190320;368895;178153;80048;298363;8;73;35;0;59;0;0;0;57;0;0;0;0;0;0;3;16;13;15;61;22;0;0;0;2;3;7;0;0;1;1;0;2;4;19;12;21;52;20;72;36;6;0;72;12;0;26078;10076438093;0;244365;13647;4;0;
50;0;0;190320;368894;178153;80048;298359;22;54;22;0;44;0;0;0;54;0;0;0;0;0;0;1;12;15;23;47;18;0;0;0;0;1;7;0;1;2;0;0;2;6;14;21;16;47;22;61;32;5;0;60;12;0;26078;10076438409;0;244366;13645;5;0;
51;0;0;190320;368893;178153;80048;298356;19;51;20;0;38;0;0;0;52;0;0;0;0;0;0;5;14;15;20;58;21;0;0;0;1;2;9;0;0;2;0;1;1;2;17;18;23;57;23;54;29;3;0;58;11;0;26078;10076438717;0;244367;13643;6;0;
52;0;0;190320;368892;178153;80048;298350;18;41;27;0;32;0;0;0;54;0;0;0;0;0;0;3;24;11;14;50;19;0;0;0;1;3;4;0;1;1;0;0;5;4;17;15;15;49;24;54;27;2;0;54;11;0;26078;10076439957;0;244371;13642;3;0;
53;0;0;190320;368892;178153;80048;298344;14;49;32;0;37;0;0;0;58;0;0;0;0;0;0;2;14;17;11;49;16;0;0;0;0;2;9;0;0;3;0;0;3;3;13;17;11;52;17;48;26;1;0;50;4;0;26078;10076440269;0;244372;13640;4;0;
54;0;0;190320;368892;178153;80048;298339;9;53;30;0;41;0;0;0;51;0;0;0;0;0;0;0;21;22;17;57;11;0;0;0;0;2;13;0;0;3;0;0;2;1;16;16;23;63;19;46;22;1;0;48;6;0;26078;10076440269;0;244372;13639;5;0;
55;0;0;190320;368892;178153;80048;298335;15;41;25;0;32;0;0;0;49;0;0;0;0;0;0;1;10;16;6;48;11;0;0;0;0;3;6;0;0;4;0;0;0;0;15;13;11;53;9;39;20;1;0;42;7;0;26078;10076440581;0;244373;13639;4;0;
56;0;0;190320;368891;178152;80048;298333;16;49;20;0;37;0;0;0;48;0;0;0;0;0;0;0;10;16;16;41;14;0;0;0;0;2;4;0;1;2;0;0;0;2;20;16;16;42;7;36;17;0;0;36;13;0;26078;10076440581;0;244373;13639;4;0;
57;0;0;190318;368889;178150;80048;298331;16;46;25;0;37;0;0;0;50;0;0;0;0;0;0;1;13;10;15;49;14;0;0;0;0;0;5;2;1;2;0;1;0;2;17;20;16;55;19;27;11;0;0;28;9;0;26078;10076440893;0;244374;13639;3;0;
58;0;0;190318;368889;178150;80048;298328;15;49;21;0;30;0;0;0;55;0;0;0;0;0;0;2;18;11;11;35;12;0;0;0;0;2;6;0;0;3;0;0;0;2;9;15;15;49;23;24;9;1;0;22;5;0;26078;10076441197;0;244375;13639;2;0;
59;0;0;190318;368889;178150;80048;298327;14;49;29;0;34;0;0;0;58;0;0;0;0;0;0;3;13;15;17;37;18;0;0;0;1;4;5;0;0;1;0;0;0;2;17;13;17;44;29;19;6;1;0;19;4;0;26078;10076441201;0;244375;13639;2;0;
60;0;0;190318;368889;178150;80048;298327;19;54;30;0;47;0;0;0;56;0;0;0;0;0;0;2;8;23;11;40;6;0;0;0;1;3;11;0;0;0;0;0;0;1;8;14;17;61;25;14;7;0;0;20;3;0;26078;10076441201;0;244375;13638;3;0;
61;0;0;190318;368888;178149;80048;298327;15;60;21;0;50;0;0;0;46;0;0;0;0;0;0;1;19;13;19;29;16;0;0;0;1;4;6;0;0;0;0;1;0;2;24;11;11;57;21;15;7;0;0;17;1;0;26078;10076442137;0;244378;13636;2;0;
62;0;0;190318;368888;178149;80048;298327;16;63;28;0;52;0;0;0;55;0;0;0;0;0;0;2;12;11;9;36;10;0;0;0;2;1;4;0;0;0;0;0;0;2;15;15;21;41;16;17;7;0;0;19;2;0;26078;10076442137;0;244378;13636;2;0;
63;0;0;190318;368888;178149;80048;298324;10;42;28;0;34;0;0;0;46;0;0;0;0;0;0;0;11;10;15;45;14;0;0;0;0;1;5;0;0;0;0;0;3;2;14;20;17;45;9;17;6;0;0;18;3;0;26078;10076442449;0;244379;13636;1;0;
64;0;0;190318;368888;178149;80048;298323;10;44;27;0;39;0;0;0;42;0;0;0;0;0;0;0;13;11;18;25;12;0;0;0;0;1;5;0;0;0;0;0;1;1;18;13;13;43;17;15;6;0;0;17;5;0;26078;10076442761;0;244380;13635;1;0;
65;0;0;190318;368888;178149;80048;298322;15;57;19;0;40;0;0;0;51;0;0;0;0;0;0;1;12;7;7;44;16;0;0;0;0;1;6;0;0;0;0;0;1;0;8;11;9;47;12;12;5;0;0;14;1;0;26078;10076442761;0;244380;13635;1;0;
66;0;0;190318;368888;178149;80048;298322;13;60;20;0;42;0;0;0;51;0;0;0;0;0;0;0;11;21;16;37;11;0;0;0;0;3;10;0;0;0;0;0;0;3;12;9;14;49;8;11;4;0;0;13;4;0;26078;10076442761;0;244380;13635;1;0;
67;0;0;190318;368888;178149;80048;298320;12;52;15;0;40;0;0;0;39;0;0;0;0;0;0;2;14;13;14;39;10;0;0;0;0;1;3;0;0;0;0;0;2;1;16;13;15;56;10;11;3;0;0;10;0;0;26078;10076442761;0;244380;13635;1;0;
68;0;0;190318;368888;178149;80048;298320;11;61;26;0;43;0;0;0;55;0;0;0;0;0;0;1;7;14;9;46;15;0;0;0;0;1;6;0;0;0;0;0;0;3;17;23;12;42;13;11;3;0;0;12;0;0;26078;10076442761;0;244380;13635;1;0;
69;0;0;190318;368888;178149;80048;298319;10;54;31;0;46;0;0;0;49;0;0;0;0;0;0;0;15;13;15;36;12;0;0;0;0;2;5;0;0;0;0;0;1;3;12;9;14;31;13;10;4;0;0;9;4;0;26078;10076443073;0;244381;13634;1;0;
70;0;0;190318;368888;178149;80048;298318;17;53;14;0;45;0;0;0;39;0;0;0;0;0;0;2;21;12;17;37;12;0;0;0;0;1;5;0;0;0;0;0;1;1;10;13;20;48;12;11;3;0;0;10;4;0;26078;10076443375;0;244382;13634;0;0;
71;0;0;190318;368888;178149;80048;298317;12;52;25;0;43;0;0;0;46;0;0;0;0;0;0;1;12;13;11;38;9;0;0;0;0;4;12;0;0;0;0;0;1;2;12;14;18;26;15;9;1;0;0;8;0;0;26078;10076443371;0;244382;13634;0;0;
72;0;0;190318;368888;178149;80048;298315;17;62;28;0;52;0;0;0;55;0;0;0;0;0;0;4;12;9;13;45;16;0;0;0;1;1;3;0;0;0;0;0;2;0;11;7;13;37;19;8;1;0;0;8;2;0;26078;10076443375;0;244382;13634;0;0;
73;0;0;190318;368888;178149;80048;298314;12;46;20;0;38;0;0;0;40;0;0;0;0;0;0;1;10;11;9;37;15;0;0;0;0;1;6;0;0;0;0;0;1;2;16;10;13;45;13;7;2;0;0;8;1;0;26078;10076443687;0;244383;13633;0;0;
74;0;0;190318;368888;178149;80048;298313;18;59;22;0;44;0;0;0;55;0;0;0;0;0;0;1;8;6;8;40;10;0;0;0;0;1;5;0;0;0;0;0;1;1;16;14;10;26;10;8;2;0;0;8;0;0;26078;10076443687;0;244383;13633;0;0;
75;0;0;190318;368888;178149;80048;298313;6;49;13;0;37;0;0;0;31;0;0;0;0;0;0;2;12;11;8;53;18;0;0;0;0;4;9;0;0;0;0;0;0;0;9;14;11;38;12;5;1;0;0;5;1;0;26078;10076443687;0;244383;13633;0;0;
76;0;0;190318;368888;178149;80048;298312;10;52;18;0;40;0;0;0;40;0;0;0;0;0;0;3;13;13;11;40;14;0;0;0;1;1;3;0;0;0;0;0;1;0;13;12;17;51;10;8;1;0;0;7;0;0;26078;10076443687;0;244383;13633;0;0;
77;0;0;190318;368888;178149;80048;298312;13;47;22;0;33;0;0;0;49;0;0;0;0;0;0;1;7;11;11;36;6;0;0;0;1;3;5;0;0;0;0;0;0;1;14;14;16;38;6;7;1;0;0;7;1;0;26078;10076443687;0;244383;13633;0;0;
78;0;0;190318;368888;178149;80048;298311;10;39;18;0;32;0;0;0;35;0;0;0;0;0;0;4;15;7;16;50;12;0;0;0;1;3;6;0;0;0;0;0;1;2;20;18;11;37;21;8;1;0;0;10;0;0;26078;10076443687;0;244383;13633;0;0;
79;0;0;190318;368888;178149;80048;298309;10;43;24;0;41;0;0;0;36;0;0;0;0;0;0;3;17;13;15;37;6;0;0;0;0;2;5;0;0;0;0;0;2;2;12;9;15;39;11;8;0;0;0;6;2;0;26078;10076443687;0;244383;13633;0;0;
80;0;0;190318;368887;178149;80048;298305;10;55;18;0;40;0;0;0;43;0;0;0;0;0;0;1;12;14;8;45;10;0;0;0;1;3;8;0;0;0;0;1;4;1;11;8;14;38;9;6;0;0;0;5;1;0;26078;10076443687;0;244383;13633;0;0;
81;0;0;190318;368887;178149;80048;298303;9;40;18;0;28;0;0;0;39;0;0;0;0;0;0;3;13;6;7;35;8;0;0;0;1;2;3;0;0;0;0;0;2;2;11;6;14;32;14;5;0;0;0;5;3;0;26078;10076443687;0;244383;13633;0;0;
82;0;0;190318;368887;178149;80048;298301;20;52;17;0;38;0;0;0;51;0;0;0;0;0;0;1;10;7;12;46;9;0;0;0;0;2;4;0;0;0;0;0;2;1;7;6;12;50;10;3;0;0;0;3;0;0;26078;10076443687;0;244383;13633;0;0;
83;0;0;190318;368886;178149;80048;298299;19;49;11;0;47;0;0;0;32;0;0;0;0;0;0;0;8;18;12;28;7;0;0;0;0;0;10;0;0;0;0;1;2;2;11;14;7;43;13;3;0;0;0;2;1;0;26078;10076443687;0;244383;13633;0;0;
84;0;0;190318;368886;178149;80048;298298;8;51;14;0;38;0;0;0;35;0;0;0;0;0;0;1;18;11;13;34;10;0;0;0;0;2;7;0;0;0;0;0;1;2;8;8;10;37;15;2;0;0;0;4;1;0;26078;10076443687;0;244383;13633;0;0;
85;0;0;190318;368885;178148;80048;298295;17;55;15;0;47;0;0;0;40;0;0;0;0;0;0;0;12;8;7;39;5;0;0;0;0;1;4;0;0;0;0;1;3;2;10;6;8;39;14;2;0;0;0;3;1;0;26078;10076443687;0;244383;13633;0;0;
86;0;0;190318;368885;178148;80048;298292;6;31;9;0;23;0;0;0;23;0;0;0;0;0;0;0;13;10;11;33;7;0;0;0;0;3;5;0;0;0;0;0;3;2;16;7;8;44;13;2;0;0;0;3;0;0;26078;10076443687;0;244383;13633;0;0;
87;0;0;190318;368885;178148;80048;298288;16;56;16;0;45;0;0;0;43;0;0;0;0;0;0;1;13;9;9;38;10;0;0;0;0;2;5;0;0;0;0;0;4;3;17;7;13;37;11;2;0;0;0;2;1;0;26078;10076443687;0;244383;13633;0;0;
88;0;0;190318;368885;178148;80048;298285;10;55;14;0;41;0;0;0;38;0;0;0;0;0;0;2;14;11;11;42;9;0;0;0;1;3;7;0;0;0;0;0;3;4;11;7;11;50;8;4;0;0;0;1;2;0;26078;10076443687;0;244383;13633;0;0;
89;0;0;190318;368885;178148;80048;298285;14;38;18;0;33;0;0;0;37;0;0;0;0;0;0;1;7;5;14;39;11;0;0;0;0;1;2;0;0;0;0;0;0;1;14;10;9;39;11;0;0;0;0;0;1;0;26078;10076443687;0;244383;13633;0;0;
90;0;0;190318;368885;178148;80048;298285;7;55;13;0;42;0;0;0;33;0;0;0;0;0;0;2;10;7;11;33;6;0;0;0;1;1;6;0;0;0;0;0;0;1;12;10;13;39;11;2;0;0;0;0;0;0;26078;10076443687;0;244383;13633;0;0;
