Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178027;79999;298656;3;7;66;0;60;0;0;0;14;0;2;0;0;0;0;0;0;7;3;15;21;0;0;0;0;0;2;0;0;0;0;0;0;1;5;4;11;29;15;582866;203411;144373;0;590240;0;0;16594;10061598283;0;197092;9611;51188;0;
11;0;0;190324;368930;178027;79999;298654;8;14;49;0;53;0;0;0;18;0;0;0;0;0;0;0;2;14;4;16;18;0;0;0;0;1;3;0;0;0;0;0;2;8;6;6;9;13;19;590606;201133;147039;0;589362;0;0;17750;10060955715;0;194811;9611;53471;0;
12;0;0;190324;368930;178027;79999;298654;0;10;112;0;111;0;0;0;10;0;1;0;0;0;0;0;2;24;5;13;18;0;0;0;0;0;6;0;0;0;0;0;0;3;6;10;5;18;11;580362;203348;146394;0;589283;0;0;18462;10060997825;0;194972;9611;53312;0;
13;0;0;190324;368930;178027;79999;298654;1;8;33;0;37;0;0;0;5;0;0;0;0;0;0;0;2;31;10;17;8;0;0;0;0;0;7;0;0;0;0;0;0;1;2;3;7;11;9;591962;200705;147641;0;590573;0;0;22170;10060460225;0;193292;9611;54994;0;
14;0;0;190324;368930;178027;79999;298654;3;7;77;0;75;0;0;0;12;0;0;0;0;0;0;0;1;37;5;12;19;0;0;0;0;0;12;0;0;0;0;0;0;0;1;4;1;4;5;579452;203197;147316;0;586945;0;0;23440;10060743791;0;194055;9611;54232;0;
15;0;0;190324;368930;178027;79999;298654;1;1;32;0;27;0;0;0;7;0;0;0;0;0;0;0;1;45;6;18;21;0;0;0;0;0;15;0;0;0;0;0;0;1;1;0;2;3;7;591296;201225;148011;0;591446;0;0;24644;10060495499;0;193350;9611;54938;0;
16;0;0;190324;368930;178027;79999;298653;1;7;36;0;40;0;0;0;4;0;0;0;0;0;0;0;1;54;9;8;14;0;0;0;0;1;29;0;0;0;0;0;1;0;2;2;0;2;6;579158;202631;147518;0;587194;0;0;30346;10060800201;0;194197;9611;54091;0;
17;0;0;190324;368930;178027;79999;298651;10;5;48;0;51;0;0;0;12;0;0;0;0;0;0;0;1;52;4;6;7;0;0;2;0;0;22;0;0;0;0;0;2;0;0;2;1;7;11;591220;201156;148186;0;591380;0;0;31522;10060636325;0;193639;9611;54649;0;
18;0;0;190324;368930;178027;79999;298649;10;7;91;0;100;0;0;0;7;0;0;0;1;0;0;0;4;60;3;7;6;0;1;36;0;0;2;0;0;0;0;0;2;0;0;1;4;11;14;577525;202806;147764;0;585877;0;0;43908;10061155699;0;195204;9611;53084;0;
19;0;0;190324;368930;178027;79999;298647;8;13;41;0;49;0;0;0;11;0;2;0;0;0;0;0;3;63;1;6;7;0;0;27;0;0;2;0;0;0;0;0;2;0;1;7;2;10;17;590683;201017;148027;0;591206;0;0;29178;10061054241;0;194934;9611;53354;0;
20;0;0;190324;368929;178027;79999;298643;7;10;71;0;69;0;0;0;19;0;0;0;0;0;0;0;1;39;2;6;12;0;0;11;0;0;5;0;0;0;0;1;4;0;1;10;5;13;15;579565;202968;147749;0;586394;0;0;31878;10061342899;0;195849;9611;52439;0;
21;0;0;190324;368929;178027;79999;298641;6;6;38;0;38;0;0;0;11;0;1;0;0;0;0;0;2;45;4;10;8;0;0;9;0;0;10;0;0;0;0;0;2;0;0;21;5;17;14;589603;201363;147821;0;590370;0;0;31970;10061397235;0;195988;9611;52301;0;
22;0;0;190324;368929;178027;79999;298636;6;12;69;0;74;0;0;0;13;0;0;0;0;0;0;0;1;29;3;3;17;0;0;11;0;0;3;0;0;1;0;0;4;0;3;23;5;12;13;579854;202423;147553;0;585313;0;0;56578;10061607755;0;196622;9611;51667;0;
23;0;0;190324;368929;178027;79999;298627;3;10;57;0;61;0;0;0;9;0;0;0;0;0;0;0;1;38;10;3;15;0;0;0;0;0;14;0;0;0;0;0;9;0;0;27;5;8;16;588988;201572;147465;0;589991;0;0;36238;10061756757;0;197134;9611;51155;0;
24;0;0;190324;368929;178027;79999;298614;6;13;63;0;68;0;0;0;13;0;0;0;1;0;0;1;2;53;7;10;5;0;0;9;0;0;16;0;0;2;0;0;11;0;3;24;5;16;9;580947;202719;147264;0;584879;0;0;36908;10061780973;0;196963;9610;51327;0;
25;0;0;190324;368929;178027;79999;298595;6;7;48;0;50;0;0;0;10;0;1;0;0;0;0;0;1;51;7;5;6;0;0;8;0;0;15;0;0;5;0;0;14;0;1;38;4;17;17;587195;201408;146989;0;590185;0;0;37988;10061854011;0;197407;9610;50884;0;
26;0;0;190324;368929;178027;79999;298578;8;6;47;0;55;0;0;0;5;0;1;0;0;0;0;1;3;52;8;9;5;0;0;11;0;0;14;0;0;8;0;0;9;0;2;23;3;14;16;583291;202777;147318;0;585168;0;0;36660;10061878037;0;197294;9610;50997;0;
27;0;0;190324;368929;178027;79999;298559;2;5;36;0;36;0;0;0;6;0;1;0;0;0;0;0;1;49;8;4;14;0;0;23;0;0;8;0;0;14;0;0;5;0;0;24;7;8;8;585931;201729;146626;0;589295;0;0;64842;10062066277;0;197967;9610;50324;0;
28;0;0;190324;368929;178027;79999;298540;7;6;36;0;40;0;0;0;9;0;0;0;0;0;0;0;0;49;4;5;10;0;0;13;0;0;8;0;0;15;0;0;4;0;3;28;6;6;11;584460;202430;146818;0;586212;0;0;43634;10062164607;0;198102;9610;50189;0;
29;0;0;190324;368928;178027;79999;298514;3;8;31;0;33;0;0;0;9;0;0;0;0;0;0;0;3;37;2;10;8;0;0;16;0;1;10;0;1;18;0;0;8;0;3;32;4;5;14;584807;201716;146403;0;588746;0;0;44786;10062476367;0;199185;9610;49106;0;
30;0;0;190324;368928;178027;79999;298498;5;6;40;0;41;0;0;0;9;0;1;0;0;0;0;1;3;45;3;10;12;1;0;20;0;0;6;0;0;10;0;0;6;0;1;31;5;3;12;585310;202701;146789;0;586450;0;0;47456;10062594647;0;199520;9610;48771;0;
31;0;0;190324;368928;178027;79999;298481;1;6;72;0;73;0;0;0;5;0;1;0;0;0;0;0;0;35;7;9;16;0;0;11;0;0;10;0;0;10;0;0;7;0;2;25;6;6;8;583877;201547;146168;0;587673;0;0;45582;10062809397;0;200153;9610;48138;0;
32;0;0;190324;368928;178027;79999;298462;3;13;41;0;50;0;0;0;7;0;0;0;0;0;0;1;3;29;9;9;21;1;0;6;0;1;9;0;0;9;0;0;10;0;1;29;5;5;8;585472;202652;146614;0;587076;1;0;48732;10062807243;0;200159;9610;48132;0;
33;0;0;190324;368928;178027;79999;298447;4;8;61;0;62;0;0;0;11;0;0;0;0;0;0;0;1;28;4;3;9;0;1;1;0;0;11;0;0;4;0;0;11;0;1;21;7;2;9;583255;201450;146038;0;587142;0;0;92698;10063026317;0;200672;9610;47619;0;
34;0;0;190324;368928;178027;79999;298429;3;16;40;0;47;0;0;0;12;0;0;0;0;0;0;0;0;24;4;3;22;0;0;0;0;0;11;0;0;6;0;0;12;1;1;27;7;9;8;585804;202326;146718;0;587287;0;0;50060;10063173125;0;201334;9610;46957;0;
35;0;0;190324;368928;178027;79999;298411;3;12;50;0;52;0;0;0;13;0;0;0;0;0;0;0;0;33;1;6;12;0;0;4;0;0;14;0;0;14;0;0;4;1;2;25;7;9;7;581523;201847;146023;0;586388;0;0;54240;10063278517;0;201556;9610;46735;0;
36;0;0;190324;368928;178027;79999;298391;6;16;45;0;49;0;0;0;18;0;0;0;0;0;0;1;3;37;5;8;18;1;1;3;0;0;7;0;0;12;0;0;8;0;3;21;8;10;12;586032;202477;146648;0;587619;0;0;100652;10063442005;0;202090;9610;46201;0;
37;0;0;190324;368928;178027;79999;298362;4;17;45;0;42;0;0;0;24;0;0;0;0;0;0;1;1;26;5;8;15;0;0;0;0;1;11;0;0;17;0;0;12;0;0;25;3;8;16;580598;201396;146043;0;585841;0;0;55428;10063679043;0;202653;9610;45638;0;
38;0;0;190324;368928;178027;79999;298341;6;15;66;0;58;0;0;0;29;0;0;0;0;0;0;0;1;38;3;9;14;0;0;0;0;0;4;0;0;15;0;0;6;0;3;21;5;7;10;585145;202414;146543;0;587656;0;0;103306;10063659575;0;202619;9610;45672;0;
39;0;0;190323;368928;178027;79999;298309;4;7;44;0;39;0;0;0;16;0;0;0;0;0;0;0;0;29;1;6;19;0;0;0;0;0;11;1;0;24;0;0;8;0;3;18;3;3;8;581590;201682;146051;0;585830;1;0;58302;10063691591;0;202713;9610;45578;0;
40;0;0;190323;368928;178027;79999;298284;8;20;42;0;47;0;0;0;23;0;0;0;0;0;0;0;3;33;5;10;18;0;0;0;0;0;6;0;0;11;0;0;14;0;2;13;3;7;13;584888;202052;146428;0;587202;0;0;59964;10063765213;0;202979;9610;45312;0;
41;0;0;190323;368928;178027;79999;298265;6;7;49;0;52;0;0;0;10;0;0;0;0;0;0;0;4;30;4;6;14;0;0;0;0;1;6;0;0;8;0;0;11;0;1;19;6;9;15;580891;201634;146013;0;585658;0;0;60022;10063699401;0;202717;9610;45574;0;
42;0;0;190323;368927;178027;79999;298253;2;12;28;0;30;0;0;0;12;0;0;0;0;0;0;0;2;29;2;17;22;0;0;0;0;1;8;0;1;4;0;0;8;0;0;21;5;8;12;584016;201993;146421;0;586680;0;0;62238;10063601887;0;202379;9610;45912;0;
43;0;0;190322;368927;178027;79999;298242;9;11;43;0;52;0;0;0;11;0;0;0;0;0;0;0;1;24;3;10;22;0;0;0;0;0;6;1;0;6;0;0;5;0;2;17;3;7;15;580794;201469;145972;0;585098;0;0;63212;10063701773;0;202671;9610;45620;0;
44;0;0;190322;368927;178027;79999;298235;5;8;43;0;49;0;0;0;7;0;0;0;0;0;0;0;2;25;4;13;16;0;0;0;0;0;4;0;0;1;0;0;6;0;0;23;6;3;14;583473;202169;146294;0;586208;0;0;67050;10063589051;0;202235;9610;46056;0;
45;0;0;190322;368927;178027;79999;298223;10;3;36;0;38;0;0;0;11;0;0;0;0;0;0;0;2;40;7;12;16;0;0;0;0;0;6;0;0;3;0;0;9;0;0;27;5;5;19;581678;201584;146098;0;585424;0;0;126778;10063695349;0;202501;9610;45790;0;
46;0;0;190322;368927;178027;79999;298215;7;7;36;0;35;0;0;0;15;0;0;0;0;0;0;0;0;17;5;11;16;0;0;0;0;0;5;0;0;1;0;0;7;0;1;16;4;5;15;583629;201813;146330;0;586339;0;0;115820;10063543025;0;201989;9610;46302;0;
47;0;0;190322;368927;178027;79999;298210;7;15;40;0;49;0;0;0;13;0;0;0;0;0;0;0;1;39;8;10;18;0;0;0;0;0;4;0;0;2;0;0;3;0;4;38;3;11;22;581725;201470;146010;0;584962;0;0;66962;10063658099;0;202352;9610;45939;0;
48;0;0;190321;368926;178027;79998;298206;6;12;40;0;41;0;0;0;17;0;0;0;0;0;0;0;4;25;4;6;21;0;0;0;0;0;7;1;1;0;0;0;4;0;0;20;4;11;14;582897;201811;146185;0;586051;0;0;134598;10063452575;0;201741;9610;46550;0;
49;0;0;190321;368926;178027;79998;298203;4;12;38;0;41;0;0;0;13;0;0;0;0;0;0;1;2;22;5;13;12;0;0;0;0;0;1;0;0;0;0;0;3;0;0;22;6;10;17;581832;201440;146149;0;585018;0;0;75138;10063484965;0;201988;9610;46303;0;
50;0;0;190321;368926;178027;79998;298195;4;11;41;0;44;0;0;0;11;0;1;0;0;0;0;1;0;26;8;14;7;0;0;0;0;0;2;0;0;0;0;0;8;1;2;37;2;5;22;582052;201895;146163;0;585471;0;0;72438;10063342421;0;201528;9610;46763;0;
51;0;0;190321;368926;178027;79998;298193;6;9;35;0;43;0;0;0;7;0;0;0;0;0;0;0;0;24;9;5;14;0;0;0;0;0;6;0;0;1;0;0;1;0;1;20;2;8;15;582274;201357;146017;0;585056;0;0;76684;10063429673;0;201688;9610;46603;0;
52;0;0;190321;368926;178027;79998;298188;5;7;31;0;36;0;0;0;7;0;0;0;0;0;0;0;4;30;7;4;12;0;0;0;0;0;5;0;0;0;0;0;5;0;1;29;3;10;19;582324;201588;146084;0;585527;0;0;76248;10063453187;0;201586;9610;46705;0;
53;0;0;190321;368926;178027;79998;298185;3;8;48;0;50;0;0;0;9;0;0;0;0;0;0;0;2;25;7;7;11;0;0;0;0;0;5;0;0;0;0;0;3;0;3;20;6;15;18;581948;201290;146007;0;585042;1;0;79094;10063449191;0;201696;9610;46595;0;
54;0;0;190321;368926;178027;79998;298180;2;13;46;0;50;0;0;0;11;0;0;0;0;0;0;0;1;29;3;6;26;0;0;0;0;0;4;0;0;0;0;0;5;0;4;16;4;14;18;581617;201610;145937;0;585203;0;0;77348;10063494789;0;201798;9610;46493;0;
55;0;0;190321;368926;178027;79998;298178;10;7;78;0;83;0;0;0;12;0;0;0;0;0;0;0;1;15;6;10;16;0;0;0;0;0;0;0;0;0;0;0;2;0;0;28;1;7;20;582043;201375;146080;0;584815;0;0;155466;10063600611;0;202165;9610;46127;0;
56;0;0;190321;368926;178027;79998;298175;3;8;110;0;115;0;0;0;5;0;1;0;0;0;0;0;3;24;4;15;18;0;0;0;0;0;2;0;0;0;0;0;3;0;1;25;7;13;21;580929;201532;145777;0;584415;0;0;82936;10063618985;0;202164;9610;46128;0;
57;0;0;190321;368926;178027;79998;298173;6;4;43;0;44;0;0;0;9;0;0;0;0;0;0;0;4;28;6;8;7;0;0;0;0;0;2;0;0;0;0;0;2;0;2;32;10;13;10;582477;201246;145800;0;584976;0;0;84484;10063636221;0;202235;9610;46057;0;
58;0;0;190321;368926;178027;79998;298171;2;10;83;0;91;0;0;0;4;0;0;0;0;0;0;0;1;22;6;5;13;0;0;0;0;0;2;0;0;0;0;0;2;1;2;26;7;10;13;581254;201509;145831;0;584702;0;0;88224;10063725329;0;202414;9610;45878;0;
59;0;0;190321;368926;178027;79998;298171;4;10;59;0;58;0;0;0;15;0;0;0;0;0;0;0;0;39;3;6;17;0;0;0;0;0;6;0;0;0;0;0;0;0;1;23;7;14;17;582201;201292;145825;0;584956;0;0;84398;10063900441;0;202941;9610;45351;0;
60;0;0;190321;368926;178027;79998;298170;3;8;53;0;53;0;0;0;11;0;0;0;0;0;0;0;0;49;2;5;9;0;0;0;0;0;11;0;0;0;0;0;1;1;2;25;7;2;13;580571;201396;145695;0;584465;0;0;85694;10063988977;0;203074;9610;45218;0;
61;0;0;190321;368926;178027;79998;298167;3;12;62;0;71;0;0;0;6;0;0;0;0;0;0;1;2;47;7;5;19;0;0;0;0;2;12;0;0;0;0;0;3;0;2;27;6;8;10;581764;201133;145823;0;584795;0;0;90190;10063957091;0;203130;9610;45162;0;
62;0;0;190321;368926;178027;79998;298166;7;7;69;0;69;0;0;0;13;0;1;0;0;0;0;0;0;51;3;9;18;0;0;0;0;0;12;0;0;0;0;0;1;0;1;19;5;7;9;580140;201427;145761;0;583751;0;0;91684;10063966207;0;203132;9610;45160;0;
63;0;0;190321;368926;178027;79998;298164;4;9;58;0;63;0;0;0;8;0;0;0;0;0;0;0;4;53;5;8;17;0;0;0;0;0;16;0;0;0;0;0;2;0;0;22;5;4;24;581817;201268;145629;0;584597;0;0;90082;10063826409;0;202700;9610;45592;0;
64;0;0;190321;368926;178027;79998;298163;1;10;67;0;65;0;0;0;13;0;0;0;0;0;0;0;0;51;6;5;19;0;0;0;0;0;15;0;0;0;0;0;1;0;2;26;5;13;13;580570;201293;145771;0;583977;0;0;180744;10063810853;0;202565;9610;45727;0;
65;0;0;190321;368926;178027;79998;298160;4;10;60;0;61;0;0;0;13;0;0;0;0;0;0;0;2;36;3;11;15;0;0;0;0;1;10;0;0;0;0;0;3;0;2;24;5;9;17;581856;201125;145678;0;584295;0;0;94904;10063864167;0;202632;9610;45660;0;
66;0;0;190321;368926;178027;79998;298160;6;9;56;0;55;0;0;0;15;0;1;0;0;0;0;0;2;48;4;8;18;0;0;0;0;0;14;0;0;0;0;0;0;0;5;19;6;12;16;579802;201250;145664;0;583709;0;0;97618;10063804973;0;202379;9610;45913;0;
67;0;0;190321;368926;178027;79998;298158;7;24;52;0;65;0;0;0;18;0;0;0;0;0;0;0;1;50;6;9;22;0;0;3;0;1;7;0;0;0;0;0;2;0;1;32;6;8;14;581290;201187;145831;0;584035;0;0;97608;10063860937;0;202634;9610;45658;0;
68;0;0;190321;368926;178027;79998;298155;6;13;69;0;68;0;0;0;19;0;1;0;0;0;0;0;2;39;4;8;18;0;1;9;0;0;3;0;0;0;0;0;3;0;3;34;3;5;14;579335;201322;145737;0;583190;0;0;98934;10063880325;0;202638;9610;45654;0;
69;0;0;190321;368926;178027;79998;298151;9;10;74;0;78;0;0;0;15;0;0;0;0;0;0;1;2;39;3;5;20;0;0;9;0;1;6;0;0;0;0;0;4;0;2;33;4;7;15;580805;201062;145455;0;584066;0;0;101778;10063907499;0;202727;9610;45565;0;
70;0;0;190321;368926;178027;79998;298148;8;8;71;0;73;0;0;0;14;0;0;0;0;0;0;0;0;34;1;5;19;0;0;1;0;0;7;0;0;0;0;0;3;1;1;39;4;5;11;579932;201136;145691;0;583350;0;0;195752;10063945959;0;202833;9610;45459;0;
71;0;0;190321;368926;178027;79998;298142;7;14;54;0;64;0;0;0;10;0;1;0;0;0;0;0;4;46;5;7;18;0;0;1;0;0;11;0;0;0;0;0;6;0;1;40;7;5;14;580876;201060;145809;0;583854;0;0;104842;10063957425;0;202804;9610;45488;0;
72;0;0;190321;368926;178027;79998;298134;8;7;33;0;36;0;0;0;12;0;0;0;0;0;0;1;5;39;5;9;28;0;0;0;0;0;11;0;0;0;0;0;8;0;2;34;6;5;15;579995;201046;145396;0;583194;0;0;103308;10063994641;0;202960;9610;45332;0;
73;0;0;190321;368926;178027;79998;298127;5;13;45;0;49;0;0;0;14;0;0;0;0;0;0;0;0;50;3;13;22;0;0;0;0;0;17;0;0;0;0;0;7;0;1;35;4;8;26;580311;200937;145608;0;583537;0;0;104500;10064095893;0;203227;9610;45065;0;
74;0;0;190321;368926;178027;79998;298122;6;16;51;0;58;0;0;0;15;0;0;0;0;0;0;1;2;37;2;16;25;0;0;2;1;0;10;0;0;2;0;0;3;0;0;48;2;11;19;579394;201063;145699;0;582798;0;0;106202;10064167745;0;203363;9610;44929;0;
75;0;0;190321;368926;178027;79998;298115;6;9;45;0;42;0;0;0;16;0;2;0;0;0;0;0;1;38;8;10;20;0;0;1;0;0;10;0;0;2;0;0;5;0;0;42;6;7;16;579911;200971;145523;0;583002;0;0;106120;10064199715;0;203464;9610;44828;0;
76;0;0;190321;368926;178027;79998;298104;9;5;39;0;39;0;0;0;14;0;0;0;0;0;0;1;2;40;9;12;19;0;0;7;0;0;13;0;0;5;0;0;6;0;3;39;6;11;16;580068;201016;145543;0;582976;0;0;107766;10064160081;0;203338;9610;44954;0;
77;0;0;190321;368925;178027;79998;298098;7;14;52;0;61;0;0;0;12;0;0;0;0;0;0;0;1;39;7;13;17;0;0;0;0;0;12;0;1;1;0;0;5;0;0;34;3;5;19;580082;200892;145468;0;583091;0;0;118966;10064098893;0;203135;9610;45158;0;
78;0;0;190321;368925;178027;79998;298088;5;12;51;0;52;0;0;0;16;0;0;0;0;0;0;0;4;31;9;7;11;0;0;0;0;0;8;0;0;4;0;0;6;0;1;36;2;8;26;579858;200985;145428;0;583025;0;0;111994;10064104691;0;203010;9610;45283;0;
79;0;0;190321;368925;178027;79998;298080;7;14;68;0;78;0;0;0;11;0;0;0;0;0;0;0;1;38;8;9;15;0;0;0;0;0;9;0;0;4;0;0;4;0;1;33;1;9;21;579368;200761;145523;0;583044;0;0;115732;10064090463;0;203022;9610;45271;0;
80;0;0;190321;368925;178027;79998;298074;7;10;65;0;71;0;0;0;11;0;0;0;0;0;0;0;1;28;7;14;21;0;0;0;0;0;6;0;0;2;0;0;4;0;6;28;4;6;17;579465;200868;145498;0;582533;0;0;116176;10064060973;0;202820;9610;45473;0;
81;0;0;190321;368925;178027;79998;298067;2;10;52;0;58;0;0;0;6;0;0;0;0;0;0;0;2;28;5;7;23;0;0;1;0;0;6;0;0;2;0;0;5;1;0;28;2;10;23;578934;200795;145360;0;582448;0;0;117312;10063990881;0;202691;9610;45602;0;
82;0;0;190321;368925;178027;79998;298059;3;13;67;0;72;0;0;0;11;0;0;0;0;0;0;0;1;26;7;4;17;0;0;0;0;0;1;0;0;1;0;0;7;0;3;25;8;8;22;579890;200801;145338;0;582399;0;0;232386;10064024909;0;202729;9610;45564;0;
83;0;0;190321;368925;178027;79998;298048;4;5;63;0;66;0;0;0;6;0;0;0;0;0;0;1;3;39;7;9;17;0;0;0;0;1;4;0;0;1;0;0;10;1;2;36;5;7;18;579155;200746;145315;0;582267;0;0;122340;10063999453;0;202615;9610;45678;0;
84;0;0;190321;368925;178027;79998;298039;7;9;69;0;70;0;0;0;15;0;0;0;0;0;0;0;0;58;8;10;21;0;0;0;0;0;6;0;0;3;0;0;6;0;2;44;7;10;20;579703;200708;145357;0;582544;0;0;123550;10063942391;0;202397;9610;45896;0;
85;0;0;190321;368925;178027;79998;298029;11;10;57;0;62;0;0;0;16;0;0;0;0;0;0;1;2;24;2;11;23;0;0;0;0;0;3;0;0;1;0;0;9;1;3;32;14;14;20;578928;200664;145393;0;582215;0;0;123308;10064031237;0;202552;9610;45741;0;
86;0;0;190321;368925;178027;79998;298023;3;12;54;0;60;0;0;0;9;0;0;0;0;0;0;0;1;41;5;5;13;0;0;0;0;0;6;0;0;0;0;0;6;0;1;34;6;11;13;579262;200710;145342;0;582273;0;0;125958;10064017459;0;202542;9610;45751;0;
87;0;0;190321;368925;178027;79998;298018;2;11;55;0;59;0;0;0;9;0;0;0;0;0;0;0;3;39;5;11;19;0;0;0;0;0;6;0;0;1;0;0;4;1;2;28;3;14;20;578343;200685;145312;0;581816;0;0;127594;10064101929;0;202717;9610;45576;0;
88;0;0;190321;368925;178027;79998;298009;1;4;57;0;54;0;0;0;8;0;0;0;0;0;0;0;4;31;5;1;17;0;0;0;0;0;4;0;0;3;0;0;6;0;2;31;8;10;14;579224;200605;145306;0;582136;0;0;126524;10064138405;0;202860;9610;45433;0;
