Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178069;79721;298655;27;42;108;0;49;0;0;0;0;0;125;1;1;0;1;0;0;1;6;13;29;21;29;78;0;0;0;0;0;0;0;8;190;28;21;110;0;1;102;0;0;1;0;0;0;0;0;1;0;0;3;4;5;6;572692;200903;144004;0;572464;0;0;14258;10066798611;0;212688;10348;34609;0;
11;0;0;190324;368930;178069;79721;298651;83;102;1023;0;1127;0;0;0;0;0;79;1;0;0;1;15;12;281;9;8;8;59;82;734;0;0;0;0;0;0;2;3;129;19;30;85;1;0;61;0;0;2;0;0;2;0;0;2;0;2;3;3;4;6;569819;199503;146971;0;567361;0;0;13992;10065969087;0;209759;10348;37539;0;
12;0;0;190324;368930;178069;79721;298637;87;139;1809;0;1844;0;0;0;0;0;190;1;0;0;0;0;5;1;13;21;22;74;113;1786;0;0;0;0;0;0;0;5;60;28;26;85;0;1;20;0;0;9;0;0;2;0;0;12;0;0;16;4;5;5;570669;200756;144617;0;569407;0;0;15608;10064682295;0;206172;10348;41126;0;
13;0;0;190324;368928;178069;79721;298613;61;86;1092;0;1089;0;2;0;0;0;147;0;1;0;0;4;2;3;11;14;10;46;70;1079;0;0;0;0;0;0;1;1;55;25;24;83;0;0;15;0;0;15;0;2;12;0;0;12;2;2;27;13;7;25;568493;199193;147058;0;565947;0;0;18364;10063686317;0;202483;10348;44815;0;
14;0;0;190324;368927;178068;79721;298571;75;156;1439;0;1406;0;0;0;0;0;261;0;0;0;3;1;4;3;8;22;49;66;130;1387;0;0;0;0;0;0;0;4;56;31;33;86;0;0;10;0;1;16;0;0;32;0;1;10;1;6;52;14;12;44;568930;200221;144850;0;567918;0;0;18178;10063162841;0;200923;10348;46375;0;
15;0;0;190324;368926;178068;79721;298490;202;276;4329;0;4577;0;0;0;0;0;222;0;2;0;6;8;1;15;22;34;504;172;241;3810;0;0;0;0;0;0;1;6;109;55;51;107;0;1;50;0;0;18;0;1;66;0;0;15;1;10;66;20;14;55;568390;199084;147142;0;565393;0;0;21904;10063091233;0;200352;10348;46946;0;
16;0;0;190323;368925;178067;79721;298379;189;248;3665;0;3816;0;1;0;0;0;285;0;0;0;0;6;4;11;29;34;290;154;210;3364;0;0;0;0;0;0;1;9;293;45;53;186;1;4;126;0;0;18;1;1;97;0;0;14;1;10;87;21;34;82;568241;200099;145342;0;568066;0;0;28538;10063371053;0;201380;10348;45918;0;
17;0;0;190322;368923;178066;79720;298246;213;248;3183;0;3378;0;0;0;1;0;262;2;0;0;1;4;3;17;15;23;241;194;222;2925;0;0;0;0;0;0;1;11;496;49;84;319;0;1;225;0;0;14;1;2;122;0;0;11;2;9;111;32;29;105;568003;199117;147129;0;566311;0;0;23038;10063678813;0;201968;10348;45330;0;
18;0;0;190321;368920;178064;79719;298120;291;439;4871;0;5239;0;0;0;0;0;357;0;0;0;5;17;10;215;29;24;527;245;405;4129;0;0;0;0;0;0;2;21;759;65;82;427;0;4;397;0;0;7;1;3;121;0;0;5;0;8;129;25;26;123;567199;200171;145471;0;566509;0;0;26252;10064066031;0;203476;10348;43822;0;
19;0;0;190319;368919;178064;79719;297999;528;640;7099;0;7670;0;1;0;0;0;583;0;2;0;11;19;9;26;15;26;299;494;605;6774;0;0;0;0;0;0;5;20;1043;81;95;548;2;1;555;0;0;5;2;1;119;0;0;2;2;8;102;17;32;114;567177;199091;147169;0;566103;0;0;29824;10064514893;0;204114;10348;43186;0;
20;0;0;190319;368919;178064;79719;297910;518;646;8280;0;8920;1;0;0;0;0;518;1;1;0;3;10;15;28;21;45;431;487;586;7821;0;0;0;0;0;0;3;23;1554;123;131;781;2;3;808;0;0;3;0;0;88;0;0;1;2;7;89;27;31;104;565911;200183;145663;0;565094;0;0;31518;10064612205;0;205238;10348;42062;0;
21;0;0;190319;368919;178064;79719;297828;581;461;5489;0;5702;0;0;0;0;0;807;2;0;0;20;14;7;23;18;21;246;549;433;5220;0;0;0;0;0;0;7;38;1877;137;160;958;1;6;996;0;0;6;0;0;76;0;0;6;0;6;79;31;24;111;565238;199463;147116;0;563693;0;0;32896;10064673103;0;205151;10348;42150;0;
22;0;0;190319;368917;178063;79718;297772;397;452;2777;0;2971;0;2;0;0;0;648;0;3;0;2;23;42;40;7;10;30;367;400;2707;0;0;0;0;0;0;7;53;2309;177;234;1111;1;11;1182;0;0;7;0;2;51;0;0;5;0;1;59;32;27;97;564243;200158;145819;0;563169;0;0;31166;10065022245;0;206126;10348;41177;0;
23;0;0;190318;368917;178063;79718;297705;432;403;2985;0;2994;1;1;0;0;0;796;0;1;0;27;33;23;35;33;19;53;366;361;2897;0;0;0;0;0;0;11;74;2798;244;273;1353;6;12;1415;0;0;13;1;0;56;0;0;11;1;7;50;35;39;97;562991;199641;147047;0;561644;0;0;32706;10065008659;0;206159;10348;41144;0;
24;0;0;190318;368916;178062;79718;297611;368;472;5065;0;4891;2;3;0;0;0;997;2;0;0;10;18;15;28;38;45;289;312;412;4748;0;0;0;0;0;0;19;88;3394;309;309;1667;6;13;1724;0;0;16;0;0;81;0;1;13;0;6;81;33;58;130;560018;200088;145806;0;559918;0;0;34216;10065194675;0;206011;10348;41293;0;
25;0;0;190318;368915;178061;79718;297473;564;596;3688;0;3205;0;2;0;0;0;1613;9;2;0;17;49;46;126;56;49;372;459;501;3190;0;0;0;0;0;0;15;130;3880;353;358;1958;4;18;2013;0;0;10;0;1;132;0;0;6;0;6;152;50;43;193;558970;199502;146944;0;557973;0;0;35678;10064625687;0;204930;10348;42374;0;
26;0;0;190317;368914;178061;79718;297261;595;716;4081;0;3242;1;3;0;0;0;2133;4;3;0;6;25;34;85;95;107;1244;475;575;2752;0;0;0;0;0;0;14;134;3779;449;395;1970;0;28;1977;0;0;13;1;1;203;0;0;9;0;9;219;54;65;264;554186;200126;145709;0;554021;0;0;37146;10064664647;0;205028;10348;42276;0;
27;0;0;190317;368913;178060;79718;296939;734;631;1894;0;842;0;5;0;0;0;2384;1;3;0;24;39;55;99;53;34;72;642;542;1723;0;0;0;0;0;0;19;110;3349;487;404;1817;9;22;1718;0;1;23;0;1;305;0;0;17;5;16;322;63;87;380;553486;199603;146813;0;552345;0;0;68128;10064690745;0;204752;10348;42552;0;
28;0;0;190315;368907;178059;79717;296444;517;547;1492;0;273;0;5;0;0;0;2263;8;1;0;6;32;35;71;38;39;34;447;473;1387;0;0;0;0;0;0;20;115;2999;479;382;1755;9;20;1581;0;0;6;2;6;488;0;0;7;2;15;421;85;81;447;548682;199808;145813;0;549358;0;0;39976;10064708103;0;204625;10348;42680;0;
29;0;0;190313;368901;178057;79717;295793;876;845;2113;0;548;0;3;0;0;0;3268;6;1;0;8;66;80;172;65;64;114;745;701;1827;0;0;0;0;0;0;14;87;2660;413;401;1618;4;15;1370;0;0;10;2;6;644;0;0;7;0;27;587;115;124;675;549124;199455;146704;0;547973;0;0;43086;10064510441;0;203914;10348;43391;0;
30;0;0;190311;368892;178053;79716;294943;666;904;1994;0;293;2;6;0;0;0;3246;9;5;0;3;72;77;128;62;78;158;532;749;1708;0;0;0;0;0;0;19;59;2376;468;427;1660;6;11;1263;0;0;3;2;9;847;0;0;3;3;34;788;129;163;838;545224;199857;145868;0;545093;0;0;42728;10064374921;0;203352;10348;43953;0;
31;0;0;190310;368885;178047;79715;293900;985;1002;2038;0;162;1;7;0;0;0;3833;4;7;0;11;92;94;222;105;98;184;788;810;1632;0;0;0;0;0;0;14;78;1921;513;510;1692;4;14;989;0;1;8;1;7;1038;0;0;5;3;32;939;166;179;1027;545724;199577;146660;0;544891;0;0;46756;10064113505;0;202840;10348;44465;0;
32;0;0;190304;368878;178046;79714;292546;770;1316;1683;0;248;1;4;0;0;0;3507;5;1;0;3;88;133;179;60;158;160;622;1025;1344;0;0;0;0;0;0;13;73;1501;547;525;1762;6;10;795;0;0;7;6;7;1346;0;0;8;7;59;1231;224;261;1295;542723;199794;145763;0;542238;0;0;45736;10064185007;0;202963;10348;44342;0;
33;0;0;190299;368861;178037;79713;291103;958;951;1848;0;287;0;9;0;0;0;3444;4;3;0;10;127;124;240;140;121;178;691;706;1430;0;0;0;0;0;0;9;38;1026;609;594;1701;5;2;536;0;0;9;5;17;1435;0;0;8;9;59;1379;268;288;1406;542992;199271;146684;0;542047;0;0;45622;10064425193;0;203304;10348;44001;0;
34;0;0;190297;368847;178032;79709;289430;717;1097;1193;0;353;2;6;0;0;0;2638;2;1;0;5;109;149;168;93;158;137;515;790;888;0;0;0;0;0;0;3;41;588;659;663;1731;2;11;294;0;0;12;2;14;1663;0;0;10;9;81;1488;338;329;1585;541158;199804;145885;0;540267;0;0;48542;10064322533;0;203547;10348;43759;0;
35;0;0;190289;368825;178025;79702;287677;816;1034;1317;0;383;1;10;0;0;0;2755;2;4;0;12;106;167;129;139;153;172;571;714;1016;0;0;0;0;0;0;5;27;349;748;757;1666;2;1;167;0;0;16;8;22;1740;0;0;13;12;90;1675;409;332;1690;541937;199423;146583;0;540401;0;0;50246;10064358021;0;203166;10348;44140;0;
36;0;0;190286;368803;178017;79696;285975;598;972;1230;0;934;3;11;0;0;0;1840;1;1;0;10;85;150;81;93;215;163;420;607;986;0;0;0;0;0;0;6;21;217;752;832;1845;2;6;98;0;1;10;3;22;1694;0;0;8;15;85;1629;398;357;1759;540328;199565;145836;0;540183;0;0;54292;10064252089;0;202976;10348;44330;0;
37;0;0;190282;368788;178011;79693;284337;625;929;854;0;599;3;10;0;0;0;1776;3;3;0;14;89;169;88;107;184;151;429;576;615;0;0;0;0;0;0;2;36;125;844;894;1749;0;5;59;0;0;11;4;15;1631;0;0;7;11;102;1540;440;408;1783;541651;199149;146533;0;541014;0;0;95034;10064203491;0;202308;10348;44998;0;
38;0;0;190275;368771;178003;79688;282744;501;1145;771;0;866;1;8;0;0;0;1523;5;2;0;12;84;228;110;130;291;202;287;626;459;0;0;0;0;0;0;2;35;74;803;1093;1757;1;4;23;0;1;14;7;17;1578;0;0;15;8;79;1348;443;438;1779;539899;199708;145875;0;540060;0;0;54530;10064046797;0;202045;10348;45261;0;
39;0;0;190271;368757;177999;79683;281447;512;1054;926;0;1022;3;10;0;0;0;1444;4;1;0;8;100;211;139;120;333;206;292;510;581;0;0;0;0;0;0;4;47;84;836;1029;1519;1;12;29;1;0;7;4;14;1291;0;0;6;12;54;1202;492;406;1727;541260;199424;146449;0;540734;0;0;55890;10064083883;0;202227;10348;45079;0;
40;0;0;190268;368747;177996;79682;280295;445;963;732;0;1034;3;3;0;0;0;1083;0;0;0;17;68;180;112;158;348;242;219;435;378;0;0;0;0;0;0;2;50;112;787;985;1348;0;7;63;0;2;6;3;10;1145;0;0;7;9;63;997;514;457;1698;539654;199491;145859;0;539691;0;0;57292;10064154331;0;202594;10348;44712;0;
41;0;0;190264;368737;177991;79679;279370;482;960;722;0;1253;2;10;0;0;0;865;4;0;0;30;83;166;85;159;333;241;240;461;396;0;0;0;0;0;0;0;79;135;741;992;1214;0;10;58;0;4;7;4;10;916;0;0;9;9;68;832;535;515;1716;541201;199221;146418;0;540455;0;0;58736;10064335231;0;202547;10348;44759;0;
42;0;0;190260;368725;177983;79677;278619;403;941;671;0;1357;2;10;0;0;0;627;1;1;0;17;64;158;97;151;386;257;188;397;317;0;0;0;0;0;0;6;80;158;650;933;1050;1;13;72;0;0;8;4;12;745;0;0;6;6;44;663;561;580;1713;539446;199526;145938;0;539519;0;0;60430;10064300201;0;202538;10348;44768;0;
43;0;0;190256;368717;177978;79677;278129;449;894;666;0;1499;7;9;0;0;0;477;1;1;0;15;68;155;72;190;393;270;191;346;324;0;0;0;0;0;0;5;93;186;614;934;859;0;12;80;0;0;5;4;8;488;0;0;2;6;39;530;628;677;1711;541215;199338;146351;0;540624;0;0;64170;10064262629;0;202156;10348;45150;0;
44;0;0;190253;368711;177975;79675;277735;411;930;706;0;1504;6;12;0;0;0;505;2;1;0;17;54;160;90;175;350;251;182;420;365;0;0;0;0;0;0;3;106;214;544;891;713;0;16;95;0;1;9;3;5;385;0;1;9;3;38;356;706;631;1721;539374;199465;145920;0;539797;0;0;61928;10064233423;0;202377;10348;44929;0;
45;0;0;190250;368704;177972;79674;277473;417;894;623;0;1539;2;9;0;0;0;373;0;3;0;8;61;135;90;197;391;268;159;368;265;0;0;0;0;0;0;7;145;252;522;847;583;2;31;117;0;2;13;3;6;249;0;1;13;2;15;229;718;766;1748;540827;199243;146324;0;540213;0;0;64602;10064307765;0;202574;10348;44732;0;
46;0;0;190248;368695;177971;79672;277324;423;973;711;0;1776;0;5;0;0;0;306;2;1;0;17;56;134;109;232;493;337;135;346;265;0;0;0;0;0;0;7;146;274;486;888;495;0;32;133;0;3;12;2;8;139;0;1;10;1;26;162;801;884;1653;539604;199514;146032;0;539299;0;0;126844;10064367011;0;202618;10348;44688;0;
47;0;0;190247;368687;177967;79669;277221;457;946;684;0;1801;3;7;0;0;0;255;2;1;0;18;50;132;70;252;461;357;155;353;257;0;0;0;0;0;0;6;164;289;467;812;435;2;25;135;0;1;8;1;7;96;0;1;7;4;30;80;722;952;1663;540251;199331;146283;0;539671;0;0;65566;10064430119;0;202762;10348;44544;0;
48;0;0;190245;368684;177966;79669;277131;389;836;733;0;1628;2;6;0;0;0;307;1;0;0;14;44;88;69;222;461;395;123;287;269;0;0;0;0;0;0;14;167;307;458;740;403;5;29;134;0;3;12;2;3;75;0;0;15;2;49;68;768;961;1648;539432;199351;145985;0;538667;0;0;131780;10064468597;0;202915;10348;44391;0;
49;0;0;190244;368676;177962;79669;277081;435;840;684;0;1722;4;3;0;0;0;220;1;0;0;9;34;100;76;257;425;363;144;315;245;0;0;0;0;0;0;14;235;368;439;748;345;5;52;200;0;1;8;1;8;43;0;0;7;2;47;65;746;988;1461;539407;199095;146277;0;539275;0;0;71782;10064419451;0;202626;10348;44680;0;
50;0;0;190243;368669;177961;79669;277011;410;751;568;0;1493;7;10;0;0;0;207;1;1;0;10;41;90;79;236;426;287;133;235;202;0;0;0;0;0;0;19;192;366;397;711;301;6;40;190;0;1;6;1;7;64;0;0;6;5;44;52;815;982;1337;539231;199258;145980;0;538175;0;0;134648;10064461103;0;202636;10348;44670;0;
51;0;0;190243;368652;177957;79667;276946;386;702;530;0;1452;2;6;0;0;0;156;0;1;0;1;52;96;69;207;349;271;127;257;190;0;0;0;0;0;0;25;209;387;377;698;322;13;33;196;0;1;8;0;16;60;0;1;5;0;54;71;700;927;1142;538701;199078;146188;0;538811;0;0;71610;10064453251;0;202455;10348;44851;0;
52;0;0;190243;368641;177955;79666;276875;328;571;415;0;1131;1;2;0;0;0;170;1;3;0;6;40;85;54;172;303;220;116;183;141;0;0;0;0;0;0;15;233;372;427;693;286;2;38;175;0;2;3;0;11;68;0;0;3;3;76;92;668;957;1005;538921;199050;146027;0;538014;0;0;74666;10064429435;0;202341;10348;44965;0;
53;0;0;190243;368617;177950;79664;276773;317;603;467;0;1244;4;7;0;0;0;128;0;0;0;4;41;82;60;169;260;202;107;261;205;0;0;0;0;0;0;15;260;431;375;655;254;6;45;208;0;1;11;0;23;93;0;1;9;6;94;105;604;910;912;537816;198878;146124;0;537621;0;0;78540;10064375113;0;202307;10348;44999;0;
54;0;0;190242;368593;177945;79660;276673;270;495;296;0;956;2;3;0;0;0;93;0;1;0;6;27;54;29;140;225;129;103;216;138;0;0;0;0;0;0;20;217;419;400;604;258;8;35;217;0;3;11;1;24;91;0;0;9;9;104;94;526;921;750;538065;198935;145986;0;536909;0;0;85182;10064574481;0;202815;10348;44491;0;
55;0;0;190239;368565;177937;79658;276555;246;400;276;0;858;1;6;0;0;0;54;0;1;0;2;26;51;36;119;177;130;101;172;110;0;0;0;0;0;0;27;213;394;396;633;249;9;45;184;1;2;7;3;28;109;0;0;9;4;90;134;524;870;619;537267;198779;146147;0;536761;0;0;81648;10064476089;0;202368;10348;44938;0;
56;0;0;190239;368528;177921;79653;276411;170;354;241;0;712;1;5;0;0;0;39;0;0;0;8;12;32;23;101;178;122;57;144;96;0;0;0;0;0;0;24;209;348;380;569;231;8;45;174;0;2;10;0;36;138;0;1;6;3;128;132;492;802;505;537582;198780;145993;0;536383;0;0;84348;10064486725;0;202198;10348;45108;0;
57;0;0;190236;368500;177912;79649;276273;163;263;182;0;569;1;1;0;0;0;35;0;0;0;2;12;31;24;87;129;83;64;103;75;0;0;0;0;0;0;19;177;329;343;509;209;6;45;164;0;0;8;3;28;133;0;0;5;7;137;156;433;834;458;536662;198533;146151;0;536392;0;0;81874;10064343325;0;201832;10348;45474;0;
58;0;0;190234;368475;177905;79645;276108;125;257;156;0;502;1;5;0;0;0;22;0;1;0;7;16;42;24;63;107;64;46;108;68;0;0;0;0;0;0;14;160;298;317;442;178;4;24;142;0;2;14;2;23;156;0;2;9;11;166;172;480;729;371;537077;198638;146030;0;536263;0;0;83300;10064420963;0;202251;10348;45056;0;
59;0;0;190229;368435;177894;79641;275906;122;196;135;0;433;0;1;0;0;0;17;0;2;0;0;20;29;30;49;94;55;53;73;50;0;0;0;0;0;0;14;145;275;295;448;170;3;25;133;0;3;8;5;39;196;0;1;6;14;152;170;400;784;358;535948;198594;146072;0;535626;0;0;84436;10064361867;0;201955;10348;45352;0;
60;0;0;190222;368397;177884;79638;275709;81;180;130;0;369;1;1;0;0;0;15;0;0;0;5;14;24;11;39;79;76;28;77;43;0;0;0;0;0;0;20;156;221;254;375;139;7;24;120;0;2;7;7;38;191;0;0;6;11;187;174;436;711;334;536525;198493;145935;0;535752;0;0;161482;10064279771;0;201693;10348;45614;0;
61;0;0;190208;368359;177869;79634;275500;94;126;91;0;301;0;1;0;0;0;9;0;0;0;0;9;19;15;40;70;43;45;37;33;0;0;0;0;0;0;11;120;207;259;299;104;2;19;103;0;1;6;14;37;204;0;1;5;14;181;183;430;642;305;535421;198272;145981;0;535022;0;0;89250;10064306043;0;201488;10348;45819;0;
62;0;0;190202;368313;177853;79623;275316;65;115;68;0;240;0;4;0;0;0;1;0;0;0;3;12;11;5;34;53;29;19;51;34;0;0;0;0;0;0;12;115;163;197;267;77;3;11;82;0;3;6;6;45;178;0;1;6;9;199;199;407;645;276;536109;198314;146006;0;534887;0;0;88492;10064285919;0;201340;10348;45967;0;
63;0;0;190197;368271;177832;79618;275138;50;92;46;0;179;1;1;0;0;0;6;0;0;0;1;6;18;9;18;32;23;26;42;14;0;0;0;0;0;0;10;101;138;178;237;64;2;22;73;1;2;8;5;41;173;0;1;5;13;162;193;388;632;263;535180;198235;145999;0;534362;0;0;90446;10064204741;0;201128;10348;46179;0;
64;0;0;190188;368233;177814;79613;274927;47;70;48;0;159;0;3;0;0;0;0;0;0;0;3;10;10;8;14;25;18;23;35;22;0;0;0;0;0;0;12;91;108;128;174;49;3;18;44;0;2;7;9;38;201;0;0;10;11;155;199;406;595;236;535803;198193;146025;0;534844;0;0;177088;10064283383;0;201120;10348;46187;0;
65;0;0;190185;368190;177797;79601;274757;35;72;41;0;142;1;2;0;0;0;1;0;0;0;2;6;16;9;14;24;12;15;32;20;0;0;0;0;0;0;5;63;116;117;144;57;1;8;49;0;2;7;3;42;165;0;1;5;12;160;165;337;577;219;534997;198113;146019;0;534407;0;0;97390;10064439991;0;201732;10348;45575;0;
66;0;0;190180;368150;177779;79591;274559;33;71;46;0;148;0;1;0;0;0;0;0;0;0;1;10;12;12;14;29;15;9;30;19;0;0;0;0;0;0;5;57;79;91;131;53;1;12;29;0;3;12;5;39;186;0;1;12;18;155;150;352;553;242;535401;198093;146024;0;534641;0;0;97320;10064617113;0;202241;10348;45066;0;
67;0;0;190173;368116;177765;79581;274398;42;59;34;0;132;0;1;0;0;0;2;0;0;0;0;8;15;13;15;21;8;19;23;13;0;0;0;0;0;0;2;55;78;95;111;21;1;6;34;0;1;6;7;34;155;0;0;6;10;156;160;316;536;205;534757;198103;146048;0;534222;0;0;94464;10064896619;0;203035;10348;44272;0;
68;0;0;190170;368085;177749;79575;274248;24;56;22;0;99;1;0;0;0;0;1;0;0;0;1;6;14;5;12;21;8;6;21;9;0;0;0;0;0;0;3;33;56;71;83;22;1;5;16;0;4;15;3;28;139;0;3;11;6;124;129;302;465;185;535131;198047;146015;0;534120;0;0;96908;10064988047;0;203265;10348;44042;0;
69;0;0;190166;368055;177730;79569;274080;18;27;25;0;70;0;0;0;0;0;0;0;0;0;0;5;8;13;7;4;1;6;15;11;0;0;0;0;0;0;5;35;52;48;58;10;0;1;16;0;3;13;4;30;156;0;0;12;11;127;131;295;378;150;534384;197934;145995;0;534244;0;0;192854;10065090993;0;203499;10348;43808;0;
