Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;177852;80132;298655;6;8;287;0;299;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;6;7;286;0;0;0;0;0;0;1;7;93;10;14;71;0;1;36;0;0;1;0;0;0;0;0;1;0;0;2;0;2;2;572364;200805;143692;0;572063;0;0;14340;10066903179;0;213172;10204;34444;0;
11;0;0;190324;368930;177852;80132;298655;8;18;307;0;332;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;8;18;306;0;0;0;0;0;0;0;4;89;11;7;99;0;2;44;0;0;1;0;0;0;0;0;0;0;0;2;0;7;3;569535;199333;146394;0;567006;0;0;28990;10066076235;0;210180;10204;37436;0;
12;0;0;190324;368930;177852;80132;298654;31;23;812;0;866;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;31;23;811;0;0;0;0;0;0;1;3;82;6;13;123;0;0;59;0;0;1;0;0;0;0;0;1;0;0;9;2;2;3;570374;200505;144099;0;569057;0;0;19708;10064842035;0;206746;10204;40870;0;
13;0;0;190324;368930;177852;80132;298648;21;21;288;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;21;15;288;0;0;0;0;0;0;4;4;69;9;22;120;1;0;44;1;0;6;0;0;0;0;0;6;0;3;10;1;2;6;568282;198896;146517;0;565508;0;0;19626;10063775065;0;202863;10204;44753;0;
14;0;0;190324;368930;177852;80132;298633;26;35;574;0;628;0;0;0;1;0;0;0;1;0;5;0;0;0;0;6;3;26;29;571;0;0;0;0;0;0;3;2;69;7;15;164;0;0;29;0;0;15;0;0;1;0;0;14;1;1;21;6;5;12;568524;199870;144214;0;567360;0;0;19890;10063314003;0;201500;10204;46117;0;
15;0;0;190323;368930;177852;80132;298617;6;6;226;0;232;0;0;0;0;0;0;0;1;0;5;1;0;1;0;0;0;5;6;225;0;0;0;0;0;0;1;2;81;6;17;169;0;0;9;0;0;20;0;0;5;1;0;11;1;2;46;11;10;24;567790;198728;146376;0;564902;0;0;23922;10063227061;0;200972;10204;46647;0;
16;0;0;190323;368930;177852;80132;298595;48;49;1117;0;1188;1;0;0;1;0;0;0;17;0;7;1;4;35;1;3;23;46;42;1059;0;0;0;0;0;0;1;7;110;11;10;195;0;1;21;0;1;16;0;0;10;0;0;12;0;5;42;9;8;28;567614;199749;144741;0;567388;0;0;23750;10063405187;0;201536;10204;46084;0;
17;0;0;190323;368930;177852;80132;298557;21;13;722;0;747;0;1;0;1;0;0;0;4;0;3;1;0;1;0;0;1;20;13;720;0;0;0;0;0;0;1;5;212;13;14;211;0;1;42;0;1;15;0;0;26;0;0;12;1;5;61;10;7;35;567460;198585;146472;0;565692;0;0;26270;10063760835;0;202320;10204;45301;0;
18;0;0;190323;368930;177852;80132;298524;19;21;415;0;427;0;0;0;0;0;1;0;21;0;6;0;0;0;0;2;1;19;19;414;0;0;0;0;0;0;3;3;232;15;17;208;0;0;65;0;1;11;0;0;26;0;0;7;0;4;62;12;17;47;566450;199575;144841;0;565767;0;0;27432;10064028163;0;203524;10204;44097;0;
19;0;0;190323;368928;177851;80132;298485;28;36;510;0;547;0;0;0;1;0;0;0;21;0;5;0;0;0;0;1;2;28;35;508;0;0;0;0;0;0;0;7;294;19;20;154;0;2;96;0;0;7;0;2;36;0;0;3;1;3;61;8;13;81;566703;198532;146419;0;565639;0;0;27004;10064475569;0;204419;10204;43202;0;
20;0;0;190323;368928;177851;80132;298446;43;57;648;0;714;0;0;0;0;0;1;0;33;0;0;10;18;190;0;0;0;33;39;458;0;0;0;0;0;0;5;8;375;17;16;160;2;1;166;0;0;5;0;0;36;0;0;3;1;2;57;11;12;89;565809;199493;144771;0;564932;0;0;28486;10064658395;0;205490;10204;42131;0;
21;0;0;190323;368927;177851;80132;298395;34;24;321;0;328;0;0;0;0;0;0;0;15;0;36;0;2;52;0;1;6;34;21;263;0;0;0;0;0;0;6;9;417;17;17;139;1;0;189;0;0;6;0;1;47;0;0;4;1;3;34;8;9;100;565680;198839;146347;0;564288;0;0;31632;10064765415;0;205709;10204;41912;0;
22;0;0;190322;368926;177851;80132;298346;21;28;167;0;159;1;0;0;0;0;2;0;29;0;25;2;2;18;0;1;0;19;25;149;0;0;0;0;0;0;7;4;527;18;13;129;1;1;268;0;0;7;1;1;44;0;0;5;1;3;36;7;9;104;565349;199346;144945;0;564594;0;0;47926;10065182785;0;206707;10204;40914;0;
23;0;0;190322;368925;177850;80132;298308;10;15;105;0;90;1;0;0;0;0;4;0;11;0;24;1;3;2;1;1;9;8;11;94;0;0;0;0;0;0;5;10;516;22;12;121;2;3;277;0;0;7;0;0;32;0;1;6;3;4;44;8;19;134;565203;198709;146193;0;564213;0;0;35532;10065122095;0;206616;10204;41005;0;
24;0;0;190322;368925;177850;80132;298271;29;42;684;0;703;0;1;0;0;0;9;0;21;0;21;4;1;1;5;0;3;20;41;680;0;0;0;0;0;0;5;5;450;26;13;121;1;2;273;0;0;10;0;0;28;0;0;9;4;4;52;12;14;150;563798;199166;144862;0;564082;0;0;66406;10065245841;0;206508;10204;41113;0;
25;0;0;190322;368922;177849;80131;298221;22;36;218;0;248;0;3;0;0;0;4;0;14;0;7;3;1;0;0;2;0;19;33;218;0;0;0;0;0;0;3;12;440;27;27;99;0;3;243;0;0;19;0;2;38;0;1;12;0;3;75;8;14;170;564624;198595;146042;0;564226;0;0;35794;10064748139;0;205387;10204;42234;0;
26;0;0;190322;368922;177849;80131;298160;24;17;96;0;123;0;0;0;0;0;4;0;8;0;2;0;1;0;0;1;0;24;15;96;0;0;0;0;0;0;5;12;340;21;24;97;0;2;207;0;0;15;0;0;47;0;0;14;2;2;116;10;19;176;562280;199279;144720;0;562889;0;0;37062;10064662683;0;205291;10204;42330;0;
27;0;0;190322;368922;177849;80131;298099;21;21;139;0;162;1;1;0;0;0;8;0;6;0;3;1;0;1;2;4;1;18;17;137;0;0;0;0;0;0;3;19;285;22;23;97;0;1;169;0;0;17;0;0;51;0;0;10;0;3;125;11;14;177;563674;198663;145883;0;563258;0;0;38306;10064684259;0;205010;10204;42611;0;
28;0;0;190322;368922;177849;80131;297977;20;36;111;0;150;1;2;0;0;0;7;0;5;0;2;2;1;1;1;13;22;17;22;88;0;0;0;0;0;0;8;12;277;18;23;65;3;3;177;0;0;12;0;0;110;0;0;12;1;5;148;14;10;185;561026;199013;144770;0;562482;0;0;60070;10064674043;0;204892;10204;42729;0;
29;0;0;190321;368920;177849;80131;297844;20;20;70;0;93;1;4;0;0;0;3;0;7;0;2;4;3;0;0;2;6;16;15;64;0;0;0;0;0;0;8;19;266;19;23;64;3;6;152;0;0;10;1;2;126;0;0;7;2;9;180;20;24;169;563423;198602;145699;0;562629;0;0;44168;10064573715;0;204356;10204;43265;0;
30;0;0;190321;368919;177848;80131;297683;51;72;933;0;1038;1;1;0;0;0;8;1;4;0;3;1;0;0;0;5;5;50;67;928;0;0;0;0;0;0;8;9;235;23;10;56;2;4;128;0;0;5;0;1;157;0;0;4;5;7;230;16;23;180;560875;198879;144613;0;561609;0;0;45506;10064451359;0;203777;10204;43844;0;
31;0;0;190319;368915;177847;80128;297482;72;46;532;0;622;4;1;0;0;0;13;0;9;0;1;4;1;0;0;4;1;68;41;531;0;0;0;0;0;0;4;9;225;14;8;60;1;3;128;0;0;5;2;4;197;0;0;4;3;4;217;24;16;120;563289;198609;145595;0;562607;0;0;47232;10064201135;0;203493;10204;44128;0;
32;0;0;190318;368913;177846;80127;297254;54;69;1005;0;1109;1;4;0;0;0;8;0;4;0;2;4;2;0;1;1;1;49;66;1004;0;0;0;0;0;0;7;4;132;17;17;67;0;0;66;0;0;6;1;2;224;0;0;4;1;8;233;23;7;124;561209;198845;144623;0;561021;0;0;89312;10064334617;0;203770;10204;43851;0;
33;0;0;190317;368913;177846;80127;296990;53;81;683;0;795;0;2;0;0;0;4;0;6;0;10;3;3;1;0;3;2;50;75;680;0;0;0;0;0;0;0;12;127;17;23;73;0;4;57;0;0;9;1;0;255;0;0;9;6;4;187;24;16;119;562571;198426;145436;0;561939;0;0;47208;10064516003;0;203978;10204;43643;0;
34;0;0;190316;368912;177846;80127;296749;103;121;1597;0;1795;1;0;0;0;0;10;0;3;0;12;1;1;2;0;5;5;102;115;1590;0;0;0;0;0;0;0;14;168;19;23;79;0;4;71;0;0;8;1;1;233;0;0;8;6;6;166;15;21;107;561265;198850;144708;0;560487;0;0;94912;10064441599;0;204099;10204;43522;0;
35;0;0;190315;368911;177846;80127;296493;105;119;1444;0;1612;0;3;0;0;0;10;0;13;0;30;4;1;1;1;3;2;100;115;1441;0;0;0;0;0;0;6;9;268;29;29;76;1;2;102;0;0;15;1;1;244;0;0;12;2;5;150;25;21;94;562290;198510;145361;0;560975;0;0;51134;10064413423;0;203750;10204;43871;0;
36;0;0;190314;368908;177845;80127;296269;127;135;1479;0;1688;0;2;0;0;0;17;0;13;0;21;3;2;2;3;3;2;121;130;1475;0;0;0;0;0;0;6;18;412;40;34;102;2;2;147;0;0;21;1;3;207;0;0;17;5;12;127;18;15;116;560679;198515;144511;0;560519;0;0;50968;10064290021;0;203436;10204;44185;0;
37;0;0;190312;368904;177844;80124;296091;129;158;1795;0;2002;0;2;0;0;0;11;0;15;0;52;3;0;2;1;4;4;125;154;1789;0;0;0;0;0;0;5;20;535;46;26;97;2;4;224;0;0;9;2;4;172;0;0;6;6;13;131;19;18;88;562179;198167;145193;0;561318;0;0;52744;10064272101;0;203163;10204;44458;0;
38;0;0;190311;368900;177841;80124;295929;131;165;2033;0;2237;3;2;0;0;0;20;0;19;0;48;3;1;1;6;11;17;122;153;2015;0;0;0;0;0;0;7;34;747;56;37;80;4;4;362;1;0;11;1;4;152;0;0;10;2;10;104;24;24;86;559960;198585;144460;0;560154;0;0;54434;10064175115;0;202865;10204;44756;0;
39;0;0;190308;368898;177840;80124;295770;133;132;1707;0;1863;2;3;0;0;0;11;0;12;0;81;3;0;1;3;8;6;127;124;1700;0;0;0;0;0;0;13;40;872;45;46;116;4;8;470;0;0;11;3;2;149;0;0;10;7;12;99;16;22;65;561276;198256;145082;0;560716;0;0;55514;10064143637;0;202797;10204;44824;0;
40;0;0;190308;368897;177840;80124;295621;108;152;1498;0;1623;1;1;0;0;0;43;1;25;0;64;2;1;6;12;25;195;94;126;1297;0;0;0;0;0;0;8;47;1037;86;54;182;2;9;566;0;0;9;0;1;141;0;0;8;8;6;91;16;11;61;559237;198307;144456;0;559176;0;0;60048;10064297985;0;203354;10204;44267;0;
41;0;0;190307;368893;177837;80124;295505;140;166;1751;0;1939;1;1;0;0;0;22;0;12;0;82;2;5;38;10;14;105;128;147;1608;0;0;0;0;0;0;24;49;1186;84;71;248;7;9;664;0;0;14;1;4;104;0;0;12;3;5;87;16;13;71;560507;198091;144980;0;559525;0;0;79520;10064485711;0;203416;10204;44206;0;
42;0;0;190306;368889;177835;80123;295412;128;159;1500;0;1542;2;2;0;0;0;49;0;28;0;164;4;7;7;13;19;142;111;133;1351;0;0;0;0;0;0;23;52;1175;83;82;306;4;8;614;0;0;4;1;4;89;0;0;4;4;9;83;27;21;72;558247;198392;144434;0;558465;0;0;70578;10064388217;0;203278;10204;44344;0;
43;0;0;190305;368888;177834;80123;295313;124;154;1124;0;1144;2;1;0;0;0;60;0;13;0;182;1;4;6;7;14;68;116;136;1050;0;0;0;0;0;0;21;62;1386;103;78;360;8;12;726;0;1;10;1;1;90;0;0;9;1;8;107;28;31;76;559705;198007;144966;0;558911;0;0;61696;10064480355;0;203209;10204;44413;0;
44;0;0;190304;368884;177833;80120;295187;132;204;1907;0;1825;5;5;0;0;0;86;0;20;0;302;10;8;38;7;13;33;115;183;1836;0;0;0;0;0;0;22;57;1330;119;89;393;4;7;673;0;0;12;1;4;117;0;0;9;1;17;145;23;20;74;557445;198111;144328;0;557814;0;0;64476;10064385317;0;203391;10204;44231;0;
45;0;0;190303;368879;177832;80119;295042;197;214;1899;0;2042;2;1;0;0;0;84;1;18;0;162;4;5;7;3;14;44;190;195;1848;0;0;0;0;0;0;23;57;1260;101;92;372;5;9;665;0;1;8;1;5;135;0;0;10;3;10;193;34;26;90;558613;197886;144777;0;557902;0;0;67354;10064440551;0;203409;10204;44213;0;
46;0;0;190300;368876;177830;80119;294832;210;278;2748;0;2989;7;4;0;0;0;74;2;27;0;133;5;4;5;3;15;11;202;259;2732;0;0;0;0;0;0;13;51;1253;102;105;444;5;5;661;0;0;16;3;3;202;0;0;8;2;16;227;33;35;79;556821;198153;144419;0;556584;0;0;65988;10064394167;0;203496;10204;44126;0;
47;0;0;190299;368871;177828;80118;294529;241;269;2187;0;2451;3;5;0;0;0;101;3;31;0;103;6;3;2;4;24;13;231;242;2172;0;0;0;0;0;0;19;47;1161;105;109;464;4;14;619;0;0;9;1;5;294;0;0;9;5;23;334;52;40;109;557311;197918;144623;0;556466;0;0;70028;10064417443;0;203423;10204;44199;0;
48;0;0;190294;368866;177825;80118;294110;234;298;2671;0;2983;4;3;0;0;0;86;0;40;0;87;4;1;9;8;18;13;222;279;2649;0;0;0;0;0;0;26;58;1131;101;100;462;13;10;560;0;0;13;5;5;409;0;0;10;6;34;392;57;41;124;555926;197916;144332;0;555147;0;0;98530;10064411831;0;203261;10204;44361;0;
49;0;0;190291;368857;177820;80117;293656;261;295;1831;0;2186;5;2;0;0;0;107;0;17;0;70;2;2;3;2;18;8;257;275;1820;0;0;0;0;0;0;19;60;1157;120;114;470;6;15;555;0;0;8;3;9;448;0;0;6;8;31;436;56;56;172;555811;197767;144619;0;555566;0;0;92200;10064346697;0;203022;10204;44600;0;
50;0;0;190288;368851;177818;80116;293090;216;306;1872;0;2180;2;6;0;0;0;76;0;24;0;106;8;5;8;11;29;28;197;272;1836;0;0;0;0;0;0;27;58;1277;126;143;496;8;8;628;0;0;5;3;6;564;0;0;2;7;29;475;81;66;194;555215;197816;144297;0;554280;0;0;109132;10064481489;0;203225;10204;44397;0;
51;0;0;190281;368843;177814;80113;292495;234;349;2814;0;3169;4;4;0;0;0;103;0;20;0;97;6;7;8;3;23;48;225;319;2758;0;0;0;0;0;0;27;79;1415;159;123;475;8;11;667;0;1;6;7;8;589;0;0;6;8;39;552;91;72;257;554682;197708;144358;0;554871;0;0;144136;10064409915;0;203069;10204;44553;0;
52;0;0;190273;368840;177813;80111;291832;266;370;1812;0;2191;3;5;0;0;0;79;0;34;0;136;5;14;15;9;24;35;252;332;1762;0;0;0;0;0;0;31;91;1546;152;185;578;4;11;724;0;0;7;8;3;657;0;0;6;22;46;529;94;63;288;554556;197645;144284;0;553648;0;0;77318;10064325269;0;202883;10204;44739;0;
53;0;0;190268;368831;177810;80108;291200;298;405;2399;0;2842;5;5;0;0;0;139;0;30;0;81;7;8;29;4;35;35;287;362;2335;0;0;0;0;0;0;33;100;1634;191;167;603;8;19;804;0;0;15;5;9;620;0;0;12;16;44;559;114;77;358;553241;197599;144303;0;553214;0;0;80110;10064288903;0;202793;10204;44830;0;
54;0;0;190263;368816;177804;80105;290557;280;368;1877;0;2231;6;8;0;0;0;99;0;33;0;148;27;19;68;11;25;25;242;324;1784;0;0;0;0;0;0;36;108;1691;172;182;601;9;12;851;0;1;13;5;15;631;0;0;12;17;44;591;105;86;374;553521;197658;144248;0;552300;0;0;81584;10064352813;0;202922;10204;44701;0;
55;0;0;190253;368808;177799;80104;289917;227;393;1560;0;1897;8;2;0;0;0;152;0;30;0;91;4;14;19;5;32;28;218;347;1513;0;0;0;0;0;0;48;121;1689;225;182;618;12;14;878;0;1;13;10;8;631;0;0;9;19;44;577;103;93;417;552322;197383;144257;0;552098;0;0;93020;10064370529;0;202771;10204;44852;0;
56;0;0;190251;368794;177792;80101;289243;239;373;1465;0;1776;5;8;0;0;0;103;2;32;0;151;10;11;15;11;33;25;218;329;1425;0;0;0;0;0;0;40;122;1718;202;185;511;4;21;951;0;0;10;2;14;666;0;0;8;7;47;564;112;116;408;552623;197418;144139;0;551329;0;0;81286;10064450651;0;202926;10204;44697;0;
57;0;0;190248;368787;177790;80098;288589;222;329;973;0;1218;7;6;0;0;0;128;1;27;0;137;12;13;17;5;29;20;205;287;936;0;0;0;0;0;0;48;129;1703;201;203;522;10;23;858;1;0;9;3;7;644;0;0;10;20;50;558;123;100;456;551366;197283;144202;0;551167;0;0;80944;10064354719;0;202692;10204;44932;0;
58;0;0;190241;368779;177787;80097;287962;176;302;771;0;864;4;15;0;0;0;88;0;34;0;244;25;18;18;5;38;23;146;246;730;0;0;0;0;0;0;53;123;1602;202;227;557;16;21;787;0;0;12;7;8;618;0;0;9;16;43;638;124;112;483;551483;197431;144132;0;550631;0;0;116666;10064340821;0;202821;10204;44803;0;
59;0;0;190234;368763;177781;80094;287325;311;456;1826;0;2260;12;8;0;0;0;129;1;38;0;145;16;11;33;25;63;31;270;382;1762;0;0;0;0;0;0;33;138;1493;220;219;573;10;26;734;0;0;12;7;16;627;0;0;10;19;56;644;116;113;461;550088;197197;144117;0;549618;0;0;164656;10064364175;0;202774;10204;44851;0;
60;0;0;190226;368753;177777;80093;286682;234;347;745;0;963;9;12;0;0;0;92;0;23;0;227;19;12;8;23;51;29;192;284;708;0;0;0;0;0;0;61;189;1337;232;208;537;15;26;647;1;0;3;8;9;641;0;1;2;20;65;674;110;134;519;550415;197185;144047;0;549338;0;0;124858;10064281157;0;202577;10204;45048;0;
61;0;0;190215;368739;177771;80092;285948;226;415;702;0;1052;12;16;0;0;0;124;1;37;0;101;19;17;22;17;69;50;190;329;630;0;0;0;0;0;0;54;162;1207;211;203;484;9;25;650;0;0;13;11;14;722;0;0;12;21;55;689;149;162;519;549014;197048;144055;0;548476;0;0;85796;10064232105;0;202124;10204;45501;0;
62;0;0;190205;368729;177766;80090;285205;203;404;899;0;1145;20;8;0;0;0;121;0;25;0;187;12;15;26;17;78;70;174;311;803;0;0;0;0;0;0;44;141;1032;187;219;382;10;29;552;0;0;13;10;10;731;0;0;12;21;88;791;176;165;567;549558;197042;143973;0;548114;0;0;129196;10064249771;0;202276;10204;45349;0;
63;0;0;190197;368713;177758;80087;284450;280;467;1246;0;1723;15;10;0;0;0;90;0;49;0;106;17;16;30;30;66;90;233;385;1126;0;0;0;0;0;0;45;134;983;155;232;378;16;25;513;0;1;9;8;16;747;0;0;8;30;99;786;181;183;554;548462;196938;143941;0;547550;0;0;91658;10064232481;0;201933;10204;45692;0;
64;0;0;190190;368695;177752;80083;283609;256;420;820;0;1085;19;6;0;0;0;97;0;27;0;262;9;10;16;15;71;36;232;339;768;0;0;0;0;0;0;50;138;857;182;204;314;9;27;446;0;0;10;7;18;833;0;0;8;32;91;821;194;196;570;548794;196958;144060;0;547785;0;0;92876;10064202017;0;201875;10204;45750;0;
65;0;0;190186;368673;177742;80077;282752;234;475;800;0;1168;23;10;0;0;0;93;1;54;0;160;17;19;9;27;68;59;190;388;732;0;0;0;0;0;0;46;158;782;194;216;299;9;35;404;0;1;8;4;22;849;0;0;8;25;82;835;210;177;557;547611;196788;143828;0;547067;0;0;94724;10064401947;0;202518;10204;45107;0;
66;0;0;190176;368650;177728;80072;281858;237;413;708;0;1026;18;15;0;0;0;71;0;28;0;200;21;11;16;31;79;54;185;323;638;0;0;0;0;0;0;49;155;704;186;246;266;12;12;343;0;0;16;10;23;883;0;0;11;43;123;764;197;189;552;548014;196829;143907;0;547219;0;0;94438;10064619835;0;203047;10204;44578;0;
67;0;0;190169;368632;177719;80069;281048;245;460;578;0;1007;16;13;0;0;0;64;0;30;0;153;19;17;16;29;88;48;197;355;514;0;0;0;0;0;0;48;175;729;210;235;254;11;26;372;0;0;7;7;18;805;0;0;5;39;102;795;211;195;535;546974;196797;143800;0;546359;0;0;96090;10064805377;0;203806;10204;43819;0;
68;0;0;190157;368615;177713;80066;280269;229;413;483;0;886;18;13;0;0;0;50;0;19;0;139;14;9;15;22;79;46;193;325;422;0;0;0;0;0;0;34;176;712;194;229;234;6;32;362;0;0;8;11;17;772;1;0;7;29;114;705;202;232;548;547176;196684;143841;0;546169;0;0;99260;10064940243;0;203981;10204;43644;0;
69;0;0;190140;368588;177698;80058;279538;204;487;502;0;941;26;5;0;0;0;59;1;23;0;138;10;21;20;27;92;38;167;374;444;0;0;0;0;0;0;49;202;757;178;261;197;12;39;396;0;2;7;17;26;724;0;1;7;31;130;726;219;214;559;546110;196553;143716;0;546053;0;0;105156;10065007165;0;204206;10204;43419;0;
70;0;0;190122;368557;177687;80046;278822;211;436;430;0;813;21;18;0;0;0;46;0;18;0;161;26;19;11;29;92;46;156;325;373;0;0;0;0;0;0;55;181;641;221;239;199;14;20;337;0;1;13;18;31;704;0;0;12;35;126;637;213;203;485;546484;196630;143862;0;545812;0;0;107256;10065099763;0;204413;10204;43212;0;
