Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
38;0;0;190322;368903;178156;80049;298419;33;79;48;0;77;0;0;0;83;0;0;0;0;0;0;1;20;32;20;45;34;0;1;5;1;1;12;0;0;4;0;1;2;6;23;22;25;66;34;1075;593;0;0;79;531;0;30100;10076387775;0;244208;13676;131;0;
39;0;0;190322;368903;178156;80049;298413;20;106;58;0;98;0;0;0;86;0;0;0;0;0;0;1;23;32;18;56;29;0;4;12;0;2;5;0;0;6;0;0;0;2;24;15;25;62;29;1055;589;0;0;76;502;0;30098;10076387447;0;244207;13676;132;0;
40;0;0;190322;368903;178156;80049;298409;17;96;61;0;107;0;0;0;67;0;0;0;0;0;0;3;19;33;14;56;36;0;2;11;0;3;6;0;0;3;0;0;1;1;27;15;20;65;22;1070;589;0;0;80;508;0;30098;10076388977;0;244212;13675;128;0;
41;0;0;190321;368902;178155;80049;298398;27;88;52;0;84;0;0;0;83;0;0;0;0;0;0;4;23;23;12;62;25;0;1;1;2;3;11;1;1;8;0;0;3;7;25;31;17;59;31;1065;586;0;0;88;493;0;30002;10076381267;0;244187;13675;153;0;
42;0;0;190321;368901;178154;80049;298388;23;62;40;0;63;0;0;0;62;0;0;0;0;0;0;3;13;33;17;75;27;2;0;13;1;2;5;0;0;7;0;1;3;3;14;21;19;56;24;1077;582;0;0;97;480;0;30100;10076378799;0;244179;13675;161;0;
43;0;0;190321;368900;178154;80049;298380;21;78;53;0;83;0;0;0;69;0;0;0;0;0;0;4;22;28;22;76;24;2;2;2;1;3;9;0;1;5;0;0;3;4;14;30;24;63;24;1046;579;0;0;105;479;0;30094;10076379999;0;244183;13675;157;0;
44;0;0;190321;368899;178154;80049;298373;24;79;41;0;73;0;0;0;71;0;0;0;0;0;0;3;15;34;24;69;22;1;1;9;0;1;10;0;1;6;0;0;1;2;30;25;18;43;30;1060;577;0;0;86;512;0;30098;10076384341;0;244197;13673;145;0;
45;0;0;190321;368896;178152;80049;298369;23;77;45;0;79;0;0;0;66;0;0;0;0;0;0;1;26;29;14;75;34;0;5;11;0;1;6;0;3;3;0;0;1;1;20;24;21;51;39;1074;571;0;0;80;520;0;30002;10076386169;0;244203;13673;139;0;
46;0;0;190321;368895;178152;80049;298361;18;79;42;0;82;0;0;0;57;0;0;0;0;0;0;1;28;36;18;68;31;0;3;5;1;1;11;0;1;6;0;0;2;1;17;29;12;60;32;1062;569;0;0;92;497;0;30100;10076390909;0;244218;13673;124;0;
47;0;0;190321;368894;178152;80049;298355;17;69;38;0;73;0;0;0;51;0;0;0;0;0;0;2;20;22;25;51;20;0;3;3;1;1;5;0;1;5;0;0;1;5;22;20;9;47;37;1072;565;0;0;93;516;0;30100;10076384743;0;244198;13673;144;0;
48;0;0;190321;368893;178152;80049;298346;13;69;46;0;64;0;0;0;64;0;0;0;0;0;0;2;16;30;22;64;26;0;0;8;1;1;10;0;1;7;0;0;2;2;24;23;19;50;35;1041;561;0;0;91;470;0;30098;10076385549;0;244201;13673;141;0;
49;0;0;190319;368893;178152;80049;298336;10;72;44;0;69;0;0;0;57;0;0;0;0;0;0;2;16;21;17;66;33;0;0;5;2;2;6;0;0;7;2;0;3;3;22;19;21;59;28;1050;560;0;0;86;491;0;29998;10076381865;0;244189;13673;153;0;
50;0;0;190318;368891;178152;80049;298326;26;72;39;0;70;0;0;0;67;0;0;0;0;0;0;0;19;21;28;46;20;0;0;0;0;3;8;1;2;9;0;0;1;2;19;27;17;54;25;1022;559;0;0;95;472;0;30100;10076386801;0;244205;13673;137;0;
51;0;0;190318;368891;178152;80049;298319;19;59;34;0;53;0;0;0;59;0;0;0;0;0;0;4;15;20;24;63;28;0;0;4;1;2;8;0;0;4;0;0;3;0;20;24;21;75;35;1018;556;0;0;81;463;0;30098;10076387181;0;244206;13672;137;0;
52;0;0;190318;368890;178152;80049;298314;18;71;43;0;73;0;0;0;59;0;0;0;0;0;0;1;25;19;17;61;24;0;1;1;0;4;6;0;1;2;0;0;3;2;19;26;21;64;36;1026;554;0;0;86;485;0;30098;10076388165;0;244209;13671;135;0;
53;0;0;190317;368889;178152;80049;298303;11;66;38;0;61;0;0;0;54;0;0;0;0;0;0;1;17;19;17;55;19;0;2;6;0;1;8;1;1;8;0;0;3;3;17;23;14;65;27;1013;552;0;0;100;464;0;30002;10076396487;0;244236;13671;108;0;
54;0;0;190317;368888;178152;80049;298298;10;63;38;0;61;0;0;0;50;0;0;0;0;0;0;0;16;21;17;50;17;0;0;1;0;3;10;0;1;4;0;0;1;1;19;20;22;66;27;1019;550;0;0;95;457;0;30000;10076390261;0;244216;13671;128;0;
55;0;0;190317;368888;178152;80049;298295;19;53;36;0;56;0;0;0;52;0;0;0;0;0;0;1;18;19;9;55;19;0;0;6;0;3;2;0;0;3;0;0;0;2;21;22;14;76;18;1009;547;0;0;80;450;0;30100;10076386831;0;244205;13671;139;0;
56;0;0;190317;368887;178151;80049;298287;15;51;35;0;52;0;0;0;49;0;0;0;0;0;0;3;17;19;16;48;22;0;0;1;1;2;5;0;1;6;0;0;2;1;22;20;15;49;17;986;545;0;0;99;422;0;30098;10076384057;0;244196;13671;148;0;
57;0;0;190316;368886;178151;80049;298283;18;53;30;0;53;0;0;0;48;0;0;0;0;0;0;0;13;14;17;61;28;0;0;0;0;0;6;1;1;3;0;0;1;2;23;26;20;76;29;1007;543;0;0;91;470;0;30002;10076388445;0;244210;13671;134;0;
58;0;0;190316;368886;178151;80049;298277;15;58;32;0;50;0;0;0;55;0;0;0;0;0;0;5;20;17;10;53;21;0;0;0;1;2;10;0;0;6;0;0;0;2;14;17;16;57;29;969;541;0;0;96;438;0;30002;10076390555;0;244217;13671;127;0;
59;0;0;190315;368886;178151;80049;298276;11;64;50;0;71;0;0;0;54;0;0;0;0;0;0;3;19;19;16;37;25;0;0;0;0;3;6;0;0;1;1;0;0;0;19;21;19;63;39;964;540;0;0;92;413;0;30100;10076390197;0;244216;13671;128;0;
60;0;0;190315;368886;178151;80049;298274;16;75;45;0;83;0;0;0;53;0;0;0;0;0;0;1;15;21;8;46;14;0;0;0;1;5;9;0;0;1;0;0;1;0;10;25;25;69;21;965;537;0;0;78;445;0;30098;10076387191;0;244206;13671;138;0;
61;0;0;190315;368885;178150;80049;298272;17;69;39;0;77;0;0;0;48;0;0;0;0;0;0;0;21;22;18;48;20;0;0;0;0;6;9;0;0;2;0;1;0;3;23;12;13;41;29;943;534;0;0;71;414;0;30098;10076392453;0;244223;13670;122;0;
62;0;0;190315;368884;178150;80049;298270;17;69;48;0;79;0;0;0;55;0;0;0;0;0;0;4;9;17;11;45;19;0;0;0;3;2;8;0;1;1;0;0;1;1;15;26;20;50;22;980;531;0;0;99;434;0;30100;10076391541;0;244220;13670;125;0;
63;0;0;190315;368884;178150;80049;298264;9;56;39;0;59;0;0;0;45;0;0;0;0;0;0;2;13;13;17;38;14;0;0;0;0;3;6;0;0;3;0;0;3;3;13;17;19;50;19;966;531;0;0;94;436;0;30100;10076384633;0;244198;13670;147;0;
64;0;0;190315;368883;178150;80049;298264;16;64;43;0;68;0;0;0;55;0;0;0;0;0;0;1;16;23;18;40;16;0;1;6;1;1;8;0;1;0;0;0;0;1;15;14;16;47;22;950;528;0;0;78;429;0;30100;10076391505;0;244220;13669;126;0;
65;0;0;190315;368883;178150;80049;298262;8;59;43;0;58;0;0;0;52;0;0;0;0;0;0;1;20;20;9;52;15;0;2;8;0;1;6;0;0;1;0;0;1;0;13;11;12;59;16;981;525;0;0;84;466;0;30098;10076394905;0;244231;13669;115;0;
66;0;0;190315;368883;178150;80049;298260;15;81;40;0;77;0;0;0;59;0;0;0;0;0;0;1;23;26;11;47;15;1;4;9;0;1;4;0;0;2;0;0;0;4;17;11;19;66;19;939;522;0;0;83;406;0;30002;10076390849;0;244218;13669;128;0;
67;0;0;190315;368883;178150;80049;298258;14;78;38;0;83;0;0;0;47;0;0;0;0;0;0;3;16;16;11;50;22;0;1;1;0;0;5;0;0;2;0;0;0;1;15;16;14;58;15;960;519;0;0;104;416;0;30098;10076391987;0;244217;13669;129;0;
68;0;0;190315;368883;178150;80049;298257;10;90;32;0;77;0;0;0;55;0;0;0;0;0;0;0;11;14;10;54;30;0;0;0;0;4;6;0;0;1;0;0;0;3;23;26;16;52;26;949;518;0;0;98;423;0;30100;10076392709;0;244224;13669;122;0;
69;0;0;190315;368882;178150;80049;298255;10;57;34;0;56;0;0;0;45;0;0;0;0;0;0;2;17;24;13;53;19;0;0;0;0;1;12;0;0;0;0;1;2;2;13;13;15;40;26;946;516;0;0;81;423;0;30002;10076390577;0;244217;13669;129;0;
70;0;0;190315;368881;178150;80049;298252;19;77;25;0;81;0;0;0;40;0;0;0;0;0;0;3;26;27;17;51;18;0;1;0;1;1;16;0;0;0;0;1;3;0;19;15;18;51;17;908;516;0;0;84;396;0;30002;10076392713;0;244224;13669;122;0;
71;0;0;190315;368881;178150;80049;298247;11;58;38;0;64;0;0;0;43;0;0;0;0;0;0;0;10;29;12;33;24;0;0;6;0;1;14;0;0;0;0;0;5;4;19;15;16;35;18;887;512;0;0;79;383;0;30100;10076393683;0;244227;13669;119;0;
72;0;0;190315;368881;178150;80049;298244;24;67;39;0;75;0;0;0;55;0;0;0;0;0;0;2;21;17;14;66;22;0;3;3;1;3;7;0;0;0;0;0;3;3;14;8;12;47;14;907;509;0;0;76;404;0;30100;10076391511;0;244220;13669;126;0;
73;0;0;190315;368881;178150;80049;298243;13;64;28;0;66;0;0;0;39;0;0;0;0;0;0;1;17;20;9;48;15;0;1;3;0;1;9;0;0;1;0;0;0;2;18;18;10;52;18;866;508;0;0;86;359;0;30098;10076390845;0;244218;13669;128;0;
74;0;0;190315;368881;178150;80049;298239;17;78;32;0;81;0;0;0;46;0;0;0;0;0;0;2;9;16;8;58;14;0;0;2;0;3;8;0;0;3;0;0;1;2;17;20;10;39;20;912;507;0;0;87;399;0;30098;10076389045;0;244212;13669;134;0;
75;0;0;190315;368880;178150;80049;298234;9;63;30;0;61;0;0;0;41;0;0;0;0;0;0;4;14;20;11;60;16;0;3;9;1;0;4;0;1;5;0;0;0;0;15;18;9;59;16;906;507;0;0;75;388;0;30098;10076392425;0;244223;13669;123;0;
76;0;0;190315;368879;178149;80049;298231;16;62;36;0;66;0;0;0;48;0;0;0;0;0;0;2;16;14;8;45;23;0;0;0;1;1;6;0;1;1;0;0;2;1;20;13;17;52;23;874;506;0;0;90;354;0;30100;10076393013;0;244225;13669;121;0;
77;0;0;190315;368878;178149;80049;298226;12;70;35;0;64;0;0;0;53;0;0;0;0;0;0;2;10;16;13;52;20;0;2;1;2;1;5;0;1;4;0;0;1;1;19;22;18;50;18;905;503;0;0;83;395;0;30098;10076393367;0;244226;13669;120;0;
78;0;0;190315;368878;178149;80049;298221;11;68;20;0;62;0;0;0;37;0;0;0;0;0;0;3;16;15;17;54;21;0;0;0;1;2;7;0;0;4;0;0;1;1;19;22;12;40;26;903;500;0;0;81;415;0;30002;10076392139;0;244222;13669;124;0;
79;0;0;190315;368878;178149;80049;298219;10;50;31;0;60;0;0;0;31;0;0;0;0;0;0;4;20;14;18;47;13;0;0;0;0;2;7;0;0;0;0;0;2;2;13;13;15;50;17;891;499;0;0;69;394;0;30002;10076393721;0;244227;13669;119;0;
80;0;0;190315;368878;178149;80049;298215;10;62;31;0;65;0;0;0;38;0;0;0;0;0;0;0;14;15;10;64;19;0;0;0;0;3;11;0;0;0;0;0;4;1;16;20;12;54;18;873;496;0;0;75;395;0;30098;10076390563;0;244217;13669;129;0;
81;0;0;190315;368878;178149;80049;298208;10;62;35;0;59;0;0;0;48;0;0;0;0;0;0;2;18;12;8;49;16;0;0;0;1;3;6;0;0;4;0;0;3;1;16;10;13;43;23;881;492;0;0;73;376;0;30100;10076394599;0;244230;13669;116;0;
82;0;0;190315;368878;178149;80049;298200;19;55;25;0;52;0;0;0;47;0;0;0;0;0;0;1;18;9;14;50;15;0;0;0;0;4;5;0;0;4;0;0;4;2;19;20;14;47;17;872;489;0;0;73;394;0;30002;10076395215;0;244232;13669;114;0;
83;0;0;190315;368877;178149;80049;298198;18;39;29;0;51;0;0;0;35;0;0;0;0;0;0;0;14;19;12;45;18;0;0;0;0;3;8;0;1;2;0;0;0;3;12;15;7;45;13;878;487;0;0;71;392;0;30002;10076396757;0;244237;13669;109;0;
84;0;0;190315;368875;178149;80049;298195;11;57;26;0;62;0;0;0;32;0;0;0;0;0;0;0;18;12;16;53;20;0;0;0;0;3;7;0;2;2;0;0;1;3;18;15;9;51;23;857;485;0;0;61;359;0;30098;10076392747;0;244224;13669;122;0;
85;0;0;190315;368873;178148;80049;298192;13;63;23;0;58;0;0;0;41;0;0;0;0;0;0;0;17;17;11;43;6;0;0;0;0;3;7;0;1;2;0;1;1;1;12;15;7;50;15;838;482;0;0;80;366;0;30098;10076388683;0;244211;13669;135;0;
86;0;0;190315;368873;178148;80049;298189;10;47;24;0;52;0;0;0;29;0;0;0;0;0;0;0;11;11;9;46;16;0;0;0;0;2;6;0;0;2;0;0;1;3;12;9;11;62;21;854;480;0;0;82;363;0;30002;10076397069;0;244238;13669;108;0;
87;0;0;190315;368873;178148;80049;298186;13;64;28;0;64;0;0;0;41;0;0;0;0;0;0;1;19;17;12;41;20;0;0;0;0;2;8;0;0;1;0;0;2;3;18;8;9;53;20;858;476;0;0;82;347;0;30002;10076399277;0;244245;13669;101;0;
88;0;0;190315;368872;178148;80049;298184;6;61;34;0;62;0;0;0;39;0;0;0;0;0;0;1;19;24;11;45;8;0;2;5;1;4;7;0;1;1;0;0;1;3;9;11;14;63;14;845;474;0;0;88;365;0;30098;10076397739;0;244240;13669;106;0;
89;0;0;190315;368872;178148;80049;298184;12;48;30;0;59;0;0;0;31;0;0;0;0;0;0;2;13;14;19;38;14;0;1;4;1;2;2;0;0;0;0;0;0;1;16;15;14;48;25;828;473;0;0;88;357;0;30098;10076390603;0;244217;13669;129;0;
90;0;0;190315;368872;178148;80049;298183;15;63;28;0;70;0;0;0;36;0;0;0;0;0;0;2;13;6;11;36;14;0;0;0;0;3;4;0;0;0;0;0;1;1;17;17;13;49;15;867;472;0;0;79;374;0;30098;10076390481;0;244217;13669;129;0;
