Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
17;0;0;190324;368930;178027;79999;298656;4;5;7;0;3;0;0;0;13;0;0;0;0;0;0;0;0;0;3;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;6;29724;10402;6177;0;30402;5882;0;24844;10075642927;0;241853;13514;2484;0;
18;0;0;190324;368930;178027;79999;298656;1;7;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;18;24023;8554;4898;0;24310;4895;0;24808;10075782621;0;242295;13514;2042;0;
19;0;0;190324;368930;178027;79999;298656;6;4;4;0;4;0;0;0;10;0;0;0;0;0;0;0;0;0;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;15;19805;6976;3959;0;20273;3946;0;25028;10075912601;0;242728;13514;1609;0;
20;0;0;190324;368930;178027;79999;298656;6;8;5;0;7;0;0;0;12;0;0;0;0;0;0;0;0;0;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;11;16094;5796;3226;0;16337;3119;0;23812;10076006529;0;243034;13514;1303;0;
21;0;0;190324;368930;178027;79999;298656;2;7;6;0;6;0;0;0;9;0;0;0;0;0;0;0;0;0;4;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;19;13321;4766;2586;0;13670;2676;0;24918;10076080503;0;243275;13514;1062;0;
22;0;0;190324;368930;178027;79999;298656;3;8;6;0;3;0;0;0;14;0;0;0;0;0;0;0;0;0;1;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;18;11;10831;3902;2080;0;11047;2196;0;24884;10076153415;0;243484;13514;853;0;
23;0;0;190324;368930;178027;79999;298656;4;8;6;0;4;0;0;0;14;0;0;0;0;0;0;0;0;0;8;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;14;8907;3260;1678;0;9127;1804;0;24846;10076200805;0;243624;13514;713;0;
24;0;0;190324;368930;178027;79999;298656;3;3;3;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;2;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;9;7324;2714;1370;0;7406;1383;0;35352;10076236881;0;243736;13514;601;0;
25;0;0;190324;368930;178027;79999;298656;2;2;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;3;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;9;6014;2244;1100;0;6155;1194;0;24846;10076267099;0;243837;13513;501;0;
26;0;0;190324;368930;178027;79999;298656;2;5;9;0;2;0;0;0;14;0;0;0;0;0;0;0;0;0;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;4928;1855;890;0;4998;989;0;35406;10076301363;0;243930;13513;408;0;
27;0;0;190324;368930;178027;79999;298656;2;4;4;0;1;0;0;0;9;0;0;0;0;0;0;0;0;0;4;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;6;4048;1526;722;0;4143;763;0;23190;10076321563;0;243983;13513;355;0;
28;0;0;190324;368930;178027;79999;298656;3;6;5;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;4;3353;1286;580;0;3383;659;0;24846;10076342587;0;244055;13513;283;0;
29;0;0;190324;368930;178027;79999;298656;0;1;4;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;2;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;6;2745;1072;473;0;2825;509;0;24752;10076358009;0;244096;13513;242;0;
30;0;0;190324;368930;178027;79999;298656;1;4;4;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2;2293;908;370;0;2331;447;0;24846;10076370995;0;244141;13511;199;0;
31;0;0;190324;368930;178027;79999;298656;5;5;5;0;5;0;0;0;10;0;0;0;0;0;0;0;0;0;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;7;1866;764;304;0;1911;370;0;24836;10076391987;0;244191;13511;149;0;
32;0;0;190324;368930;178027;79999;298656;0;7;5;0;4;0;0;0;8;0;0;0;0;0;0;0;0;0;1;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;7;1548;643;242;0;1562;302;0;24846;10076394463;0;244208;13511;132;0;
33;0;0;190324;368930;178027;79999;298656;1;4;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;3;1273;545;187;0;1293;240;0;24846;10076401561;0;244235;13511;105;0;
34;0;0;190324;368930;178027;79999;298656;2;5;1;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;1;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;6;1043;429;162;0;1055;228;0;24846;10076416579;0;244275;13511;65;0;
35;0;0;190324;368930;178027;79999;298656;1;1;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;6;849;368;126;0;848;169;0;24844;10076413351;0;244273;13511;67;0;
36;0;0;190324;368930;178027;79999;298656;3;2;2;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;680;307;95;0;689;152;0;24846;10076417931;0;244283;13510;58;0;
37;0;0;190324;368930;178027;79999;298656;4;7;5;0;2;0;0;0;14;0;0;0;0;0;0;0;0;0;1;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;542;255;80;0;556;108;0;24846;10076420741;0;244292;13510;49;0;
38;0;0;190324;368930;178027;79999;298656;1;8;2;0;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;6;447;212;57;0;452;88;0;24846;10076424099;0;244298;13510;43;0;
39;0;0;190324;368930;178027;79999;298656;0;5;4;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;3;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;369;180;46;0;382;79;0;24846;10076424517;0;244304;13510;37;0;
40;0;0;190324;368930;178027;79999;298656;2;5;5;0;4;0;0;0;8;0;0;0;0;0;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;5;295;146;34;0;300;53;0;24846;10076426353;0;244310;13510;31;0;
41;0;0;190324;368930;178027;79999;298656;2;9;5;0;7;0;0;0;9;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;246;127;25;0;254;45;0;24846;10076427925;0;244315;13510;26;0;
42;0;0;190324;368930;178027;79999;298656;0;8;2;0;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;7;202;95;22;0;204;47;0;24846;10076429789;0;244321;13510;20;0;
43;0;0;190324;368930;178027;79999;298656;1;9;5;0;4;0;0;0;11;0;0;0;0;0;0;0;0;0;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;9;162;71;15;0;160;35;0;24846;10076430745;0;244324;13510;17;0;
44;0;0;190324;368930;178027;79999;298656;2;7;2;0;3;0;0;0;8;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;131;62;13;0;131;30;0;24846;10076432591;0;244330;13510;11;0;
45;0;0;190324;368930;178027;79999;298656;1;6;2;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;104;50;10;0;106;20;0;24838;10076431993;0;244328;13510;13;0;
46;0;0;190324;368930;178027;79999;298656;1;9;3;0;8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;78;39;6;0;83;23;0;24846;10076432933;0;244331;13510;10;0;
47;0;0;190324;368930;178027;79999;298656;1;4;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;4;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;70;33;2;0;69;11;0;24846;10076433549;0;244333;13510;8;0;
48;0;0;190324;368930;178027;79999;298656;2;2;4;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;58;31;2;0;61;8;0;24846;10076433855;0;244334;13510;7;0;
49;0;0;190324;368930;178027;79999;298656;2;7;4;0;4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;4;53;27;2;0;54;7;0;24846;10076433223;0;244332;13510;9;0;
50;0;0;190324;368930;178027;79999;298656;0;3;7;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;47;21;2;0;46;11;0;24846;10076434165;0;244335;13510;6;0;
51;0;0;190324;368930;178027;79999;298656;0;6;2;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;2;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;34;18;2;0;34;5;0;24846;10076433543;0;244333;13510;8;0;
52;0;0;190324;368930;178027;79999;298656;2;6;6;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;30;17;2;0;30;3;0;24846;10076433855;0;244334;13510;7;0;
53;0;0;190324;368930;178027;79999;298656;0;5;4;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;28;15;2;0;28;3;0;24846;10076434779;0;244337;13510;4;0;
54;0;0;190324;368930;178027;79999;298656;0;2;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;2;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;22;12;1;0;26;7;0;24846;10076434791;0;244337;13510;4;0;
55;0;0;190324;368930;178027;79999;298656;6;2;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;18;9;1;0;19;3;0;24846;10076435415;0;244339;13510;2;0;
56;0;0;190324;368930;178027;79999;298656;2;4;7;0;3;0;0;0;10;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;5;13;7;1;0;14;5;0;24846;10076435721;0;244340;13510;1;0;
57;0;0;190324;368930;178027;79999;298656;0;4;3;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;5;9;6;1;0;10;2;0;24846;10076435727;0;244340;13510;1;0;
58;0;0;190324;368930;178027;79999;298656;1;8;5;0;4;0;0;0;10;0;0;0;0;0;0;0;0;0;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;6;9;6;1;0;9;0;0;24846;10076436039;0;244341;13510;0;0;
59;0;0;190324;368930;178027;79999;298656;1;3;3;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;9;5;1;0;9;2;0;24846;10076436039;0;244341;13510;0;0;
60;0;0;190324;368930;178027;79999;298656;1;8;5;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;8;5;1;0;7;1;0;24846;10076436349;0;244342;13509;0;0;
61;0;0;190324;368930;178027;79999;298656;3;3;2;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;8;5;1;0;8;1;0;24846;10076436349;0;244342;13509;0;0;
62;0;0;190324;368930;178027;79999;298656;0;4;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;4;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;8;6;3;1;0;7;2;0;24846;10076436351;0;244342;13509;0;0;
63;0;0;190324;368930;178027;79999;298656;0;3;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;1;3;2;0;0;3;2;0;24846;10076436351;0;244342;13509;0;0;
64;0;0;190324;368930;178027;79999;298656;3;5;5;0;3;0;0;0;10;0;0;0;0;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2;3;1;0;0;3;0;0;24846;10076436351;0;244342;13509;0;0;
65;0;0;190324;368930;178027;79999;298656;0;3;2;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;3;1;0;0;3;0;0;24846;10076436351;0;244342;13509;0;0;
66;0;0;190324;368930;178027;79999;298656;3;3;3;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;1;0;0;2;1;0;24846;10076436351;0;244342;13509;0;0;
67;0;0;190324;368930;178027;79999;298656;1;3;3;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;7;2;1;0;0;2;0;0;24846;10076436351;0;244342;13509;0;0;
68;0;0;190324;368930;178027;79999;298656;1;5;6;0;1;0;0;0;11;0;0;0;0;0;0;0;0;0;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;1;0;0;2;1;0;24846;10076436351;0;244342;13509;0;0;
69;0;0;190324;368930;178027;79999;298656;0;4;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;1;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
70;0;0;190324;368930;178027;79999;298656;5;12;1;0;6;0;0;0;12;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;2;1;0;0;2;0;0;24846;10076436351;0;244342;13509;0;0;
71;0;0;190324;368930;178027;79999;298656;0;6;7;0;4;0;0;0;9;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2;2;1;0;0;2;0;0;24846;10076436351;0;244342;13509;0;0;
72;0;0;190324;368930;178027;79999;298656;0;5;4;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;1;1;0;0;2;1;0;24846;10076436039;0;244341;13509;1;0;
73;0;0;190324;368930;178027;79999;298656;3;7;0;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;1;1;0;0;1;0;0;24846;10076436039;0;244341;13509;1;0;
74;0;0;190324;368930;178027;79999;298656;0;5;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;7;1;1;0;0;1;0;0;24846;10076436039;0;244341;13509;1;0;
75;0;0;190324;368930;178027;79999;298656;1;4;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;1;0;0;1;0;0;24846;10076436039;0;244341;13509;1;0;
76;0;0;190324;368930;178027;79999;298656;1;9;1;0;8;0;0;0;3;0;0;0;0;0;0;0;0;0;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;2;1;1;0;0;1;0;0;24846;10076436039;0;244341;13509;1;0;
77;0;0;190324;368930;178027;79999;298656;1;10;4;0;8;0;0;0;7;0;0;0;0;0;0;0;0;0;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;1;1;0;0;1;0;0;24846;10076436039;0;244341;13509;1;0;
78;0;0;190324;368930;178027;79999;298656;0;2;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;1;1;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
79;0;0;190324;368930;178027;79999;298656;0;6;3;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
80;0;0;190324;368930;178027;79999;298656;0;4;4;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;3;1;1;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
81;0;0;190324;368930;178027;79999;298656;1;2;7;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;4;1;1;0;0;1;0;0;24846;10076436351;0;244342;13509;0;0;
82;0;0;190324;368930;178027;79999;298656;2;6;2;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;24846;10076436351;0;244342;13509;0;0;
83;0;0;190324;368930;178027;79999;298656;1;6;1;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;1;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
84;0;0;190324;368930;178027;79999;298656;1;3;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
85;0;0;190324;368930;178027;79999;298656;0;4;2;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
86;0;0;190324;368930;178027;79999;298656;0;1;6;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
87;0;0;190324;368930;178027;79999;298656;1;4;5;0;4;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
88;0;0;190324;368930;178027;79999;298656;0;9;6;0;6;0;0;0;9;0;0;0;0;0;0;0;0;0;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;3;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
89;0;0;190324;368930;178027;79999;298656;2;6;1;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
90;0;0;190324;368930;178027;79999;298656;0;4;3;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;24846;10076436351;0;244342;13509;0;0;
