Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178027;79999;298656;2;6;9;0;10;0;0;0;7;0;0;0;0;0;0;0;2;8;1;14;6;0;0;0;0;0;3;0;0;0;0;0;0;1;5;4;11;29;15;119562;40660;27448;0;120696;24103;0;17210;10073326371;0;234412;13539;9903;0;
11;0;0;190324;368930;178027;79999;298656;1;13;9;0;8;0;0;0;15;0;0;0;0;0;0;0;4;9;3;10;13;0;0;0;0;0;3;0;0;0;0;0;0;8;6;6;9;13;19;99852;33130;22619;0;101020;19246;0;13952;10073862985;0;236078;13539;8237;0;
12;0;0;190324;368930;178027;79999;298656;4;9;2;0;5;0;0;0;10;0;0;0;0;0;0;1;2;7;3;14;9;0;0;0;0;0;3;0;0;0;0;0;0;3;6;10;5;18;10;79645;27424;18268;0;80582;15763;0;15372;10074327635;0;237587;13539;6729;0;
13;0;0;190324;368930;178027;79999;298656;2;13;5;0;7;0;0;0;13;0;0;0;0;0;0;1;3;4;6;13;4;0;0;0;0;1;2;0;0;0;0;0;0;1;2;3;7;11;10;66777;22201;14977;0;67708;12839;0;17150;10074723901;0;238845;13539;5472;0;
14;0;0;190324;368930;178027;79999;298656;2;10;3;0;7;0;0;0;8;0;0;0;0;0;0;1;3;10;3;10;6;0;0;0;0;0;4;0;0;0;0;0;0;0;1;2;0;3;4;53520;18460;12000;0;53981;10782;0;18274;10074997499;0;239732;13539;4585;0;
15;0;0;190324;368930;178027;79999;298656;0;5;3;0;3;0;0;0;5;0;0;0;0;0;0;1;3;9;3;9;4;0;0;0;0;0;3;0;0;0;0;0;0;1;2;1;1;2;2;44391;15045;9771;0;45267;8645;0;19586;10075256175;0;240557;13539;3760;0;
16;0;0;190324;368930;178027;79999;298656;3;5;6;0;4;0;0;0;10;0;0;0;0;0;0;0;2;7;4;8;4;0;0;0;0;1;4;0;0;0;0;0;0;0;0;6;0;3;8;36075;12446;7841;0;36480;7200;0;35118;10075481599;0;241263;13539;3054;0;
17;0;0;190324;368930;178027;79999;298656;4;8;5;0;6;0;0;0;11;0;0;0;0;0;0;0;0;2;1;11;5;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;6;4;29661;10107;6361;0;30365;5975;0;37580;10075680133;0;241866;13539;2451;0;
18;0;0;190324;368930;178027;79999;298655;4;16;18;0;20;0;0;0;18;0;0;0;0;0;0;0;4;1;4;4;4;0;0;0;0;1;0;0;0;0;0;0;1;0;1;7;1;5;10;23988;8446;5026;0;24285;4916;0;17158;10075793883;0;242327;13539;1990;0;
19;0;0;190324;368930;178027;79999;298653;6;5;12;0;8;0;0;0;15;0;0;0;0;0;0;0;3;2;1;8;2;0;0;0;0;0;1;0;0;0;0;0;2;0;2;4;0;6;3;19706;6911;4055;0;20212;3951;0;17082;10075934679;0;242769;13539;1549;0;
20;0;0;190324;368930;178027;79999;298652;4;9;6;0;9;0;0;0;10;0;0;0;0;0;0;0;3;1;3;5;2;0;0;0;0;1;0;0;0;0;0;0;1;0;3;5;1;11;6;16087;5719;3260;0;16253;3162;0;17212;10076017627;0;243037;13539;1281;0;
21;0;0;190324;368930;178027;79999;298650;5;11;6;0;8;0;0;0;14;0;0;0;0;0;0;0;2;5;3;5;3;0;0;0;0;0;4;0;0;0;0;0;2;1;4;6;3;9;11;13205;4668;2654;0;13535;2633;0;17184;10076116519;0;243327;13539;991;0;
22;0;0;190324;368930;178027;79999;298650;3;5;11;0;10;0;0;0;9;0;0;0;0;0;0;0;4;1;2;5;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;8;4;17;4;10789;3897;2135;0;11017;2128;0;17082;10076145767;0;243441;13539;877;0;
23;0;0;190324;368930;178027;79999;298650;4;7;10;0;8;0;0;0;13;0;0;0;0;0;0;0;3;6;5;4;3;0;0;0;0;0;3;0;0;0;0;0;0;1;0;7;9;15;5;8901;3191;1696;0;9120;1788;0;17082;10076198893;0;243600;13539;718;0;
24;0;0;190324;368930;178027;79999;298649;3;6;3;0;4;0;0;0;8;0;0;0;0;0;0;1;6;5;4;5;2;0;0;0;0;2;4;0;0;0;0;0;1;0;6;6;0;4;6;7288;2679;1351;0;7346;1429;0;17082;10076231501;0;243721;13538;598;0;
25;0;0;190324;368930;178027;79999;298649;0;9;5;0;7;0;0;0;7;0;0;0;0;0;0;1;0;5;3;10;9;0;0;0;0;0;3;0;0;0;0;0;0;1;1;9;4;9;5;5993;2237;1099;0;6132;1152;0;17082;10076269477;0;243839;13537;481;0;
26;0;0;190324;368930;178027;79999;298649;3;2;13;0;10;0;0;0;8;0;0;0;0;0;0;1;3;3;1;7;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;7;2;9;2;4946;1836;885;0;5004;959;0;17082;10076295723;0;243915;13536;406;0;
27;0;0;190324;368930;178027;79999;298649;4;4;5;0;4;0;0;0;9;0;0;0;0;0;0;0;3;3;6;4;6;0;0;0;0;1;2;0;0;0;0;0;0;0;4;3;4;11;7;4032;1535;736;0;4124;821;0;17082;10076302035;0;243947;13536;374;0;
28;0;0;190324;368930;178027;79999;298648;2;4;8;0;7;0;0;0;7;0;0;0;0;0;0;0;0;7;1;5;3;0;0;0;0;0;3;0;0;0;0;0;1;0;6;1;2;9;2;3280;1260;582;0;3348;648;0;17202;10076327077;0;244023;13535;299;0;
29;0;0;190324;368930;178027;79999;298647;0;2;5;0;4;0;0;0;3;0;0;0;0;0;0;0;1;2;2;10;5;0;0;0;0;0;1;0;0;0;0;0;1;0;2;3;1;7;1;2704;1026;469;0;2763;533;0;17082;10076344827;0;244080;13534;243;0;
30;0;0;190324;368930;178027;79999;298647;2;9;3;0;9;0;0;0;5;0;0;0;0;0;0;0;3;3;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;3;5;2218;857;370;0;2242;463;0;17082;10076358861;0;244125;13533;199;0;
31;0;0;190324;368930;178027;79999;298647;2;6;12;0;10;0;0;0;10;0;0;0;0;0;0;0;3;8;5;1;4;0;0;0;0;0;5;0;0;0;0;0;0;0;3;4;2;6;2;1802;696;288;0;1836;379;0;17082;10076371481;0;244170;13533;154;0;
32;0;0;190324;368930;178027;79999;298647;3;12;9;0;15;0;0;0;9;0;0;0;0;0;0;0;2;4;4;4;5;0;0;0;0;0;2;0;0;0;0;0;0;0;3;1;2;5;3;1473;580;232;0;1500;259;0;17082;10076377977;0;244191;13533;133;0;
33;0;0;190324;368930;178027;79999;298646;5;4;7;0;8;0;0;0;8;0;0;0;0;0;0;0;1;2;0;2;3;0;0;0;0;0;2;0;0;0;0;0;1;0;4;2;6;6;2;1214;480;186;0;1249;247;0;17082;10076385605;0;244211;13533;113;0;
34;0;0;190324;368930;178027;79999;298646;3;5;3;0;4;0;0;0;7;0;0;0;0;0;0;0;2;2;3;2;4;0;0;0;0;0;2;0;0;0;0;0;0;0;1;4;3;9;4;998;390;153;0;1024;186;0;17082;10076389975;0;244225;13533;99;0;
35;0;0;190324;368930;178027;79999;298645;2;8;9;0;12;0;0;0;7;0;0;0;0;0;0;0;0;5;3;2;3;0;0;0;0;0;2;0;0;0;0;0;1;1;0;3;5;4;4;834;326;132;0;843;144;0;17082;10076399053;0;244254;13533;70;0;
36;0;0;190324;368930;178027;79999;298643;5;5;2;0;6;0;0;0;6;0;0;0;0;0;0;0;1;4;0;6;1;0;0;0;0;0;1;0;0;0;0;0;2;1;8;5;3;4;4;711;280;101;0;717;124;0;17082;10076402747;0;244266;13533;58;0;
37;0;0;190324;368930;178027;79999;298642;3;10;10;0;10;0;0;0;13;0;0;0;0;0;0;2;3;1;1;9;5;0;0;0;1;2;0;0;0;0;0;0;1;1;2;1;1;4;4;594;232;80;0;588;108;0;17082;10076404937;0;244273;13533;51;0;
38;0;0;190324;368930;178027;79999;298642;4;5;1;0;5;0;0;0;5;0;0;0;0;0;0;0;1;5;3;3;3;0;0;0;0;0;2;0;0;0;0;0;0;0;1;6;2;3;8;495;197;65;0;506;84;0;17082;10076407747;0;244282;13533;42;0;
39;0;0;190324;368930;178027;79999;298642;4;10;11;0;15;0;0;0;10;0;0;0;0;0;0;0;2;5;1;6;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;4;4;10;4;397;162;53;0;409;85;0;17082;10076409921;0;244289;13533;35;0;
40;0;0;190324;368930;178027;79999;298642;2;9;9;0;9;0;0;0;11;0;0;0;0;0;0;1;1;5;5;5;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;2;4;6;322;127;43;0;338;70;0;17080;10076410881;0;244292;13533;32;0;
41;0;0;190324;368930;178027;79999;298642;1;4;3;0;2;0;0;0;6;0;0;0;0;0;0;0;2;2;2;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;4;4;3;270;105;39;0;275;45;0;17082;10076414285;0;244303;13533;21;0;
42;0;0;190324;368930;178027;79999;298642;1;8;4;0;8;0;0;0;5;0;0;0;0;0;0;1;4;2;3;8;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;2;4;6;228;90;32;0;240;42;0;17082;10076414597;0;244304;13533;20;0;
43;0;0;190324;368930;178027;79999;298642;1;8;2;0;7;0;0;0;4;0;0;0;0;0;0;0;4;3;4;4;3;0;0;0;0;1;1;0;0;0;0;0;0;0;1;6;1;3;3;193;76;26;0;193;34;0;17082;10076414871;0;244305;13533;19;0;
44;0;0;190324;368930;178027;79999;298642;2;4;3;0;5;0;0;0;4;0;0;0;0;0;0;0;3;3;3;4;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;3;3;154;60;19;0;161;31;0;17082;10076415507;0;244307;13533;17;0;
45;0;0;190324;368930;178027;79999;298642;1;9;13;0;13;0;0;0;10;0;0;0;0;0;0;0;1;4;2;5;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;2;2;4;133;55;15;0;131;19;0;17082;10076417681;0;244314;13533;10;0;
46;0;0;190324;368930;178027;79999;298641;5;7;5;0;8;0;0;0;9;0;0;0;0;0;0;0;1;4;3;7;1;0;0;0;0;0;3;0;0;0;0;0;1;0;3;5;2;5;1;109;50;13;0;116;20;0;17082;10076416433;0;244310;13533;14;0;
47;0;0;190324;368930;178027;79999;298640;2;3;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;6;2;5;3;0;0;0;0;0;3;0;0;0;0;0;1;1;2;1;4;8;2;95;41;12;0;96;17;0;17082;10076417983;0;244315;13533;9;0;
48;0;0;190324;368930;178027;79999;298640;1;3;7;0;7;0;0;0;4;0;0;0;0;0;0;0;1;3;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;4;5;2;83;36;9;0;79;10;0;17082;10076417959;0;244315;13533;9;0;
49;0;0;190324;368930;178027;79999;298640;4;4;7;0;7;0;0;0;8;0;0;0;0;0;0;1;2;3;1;7;2;0;0;0;0;0;3;0;0;0;0;0;0;0;2;2;4;4;3;74;31;5;0;74;12;0;17082;10076418917;0;244318;13533;6;0;
50;0;0;190324;368930;178027;79999;298640;2;11;11;0;12;0;0;0;12;0;0;0;0;0;0;0;1;3;4;6;4;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;1;2;5;55;21;5;0;55;19;0;17082;10076419855;0;244321;13533;3;0;
51;0;0;190324;368930;178027;79999;298638;1;6;8;0;7;0;0;0;8;0;0;0;0;0;0;0;1;2;3;4;1;0;0;0;0;0;2;0;0;0;0;0;2;2;2;2;4;8;3;41;17;4;0;43;11;0;17082;10076419543;0;244320;13533;4;0;
52;0;0;190324;368930;178027;79999;298638;2;6;6;0;9;0;0;0;5;0;0;0;0;0;0;0;3;0;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;5;4;34;15;4;0;33;6;0;17082;10076419541;0;244320;13533;4;0;
53;0;0;190324;368930;178027;79999;298637;0;3;11;0;9;0;0;0;5;0;0;0;0;0;0;0;2;1;1;3;8;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;3;3;1;28;13;2;0;26;5;0;17082;10076420165;0;244322;13533;2;0;
54;0;0;190324;368930;178027;79999;298637;2;6;2;0;5;0;0;0;5;0;0;0;0;0;0;0;0;6;2;4;5;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;2;9;3;23;11;2;0;24;4;0;17072;10076420155;0;244322;13533;2;0;
55;0;0;190324;368930;178027;79999;298637;4;1;12;0;12;0;0;0;5;0;0;0;0;0;0;0;2;4;2;4;3;0;0;0;0;1;2;0;0;0;0;0;0;0;2;6;4;5;2;20;9;2;0;20;2;0;17082;10076420473;0;244323;13533;1;0;
56;0;0;190324;368930;178027;79999;298636;1;7;9;0;8;0;0;0;9;0;0;0;0;0;0;0;1;6;3;0;4;0;0;0;0;0;6;0;0;0;0;0;1;0;1;5;2;3;0;18;7;0;0;19;2;0;17082;10076420789;0;244324;13533;0;0;
57;0;0;190324;368930;178027;79999;298635;3;5;11;0;12;0;0;0;7;0;0;0;0;0;0;0;1;4;1;9;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;3;2;4;2;15;8;1;0;16;5;0;17082;10076420789;0;244324;13533;0;0;
58;0;0;190324;368930;178027;79999;298635;2;4;4;0;7;0;0;0;3;0;0;0;0;0;0;0;1;7;1;3;1;0;0;0;0;1;6;0;0;0;0;0;0;1;1;1;1;7;4;11;5;1;0;11;1;0;17082;10076422013;0;244324;13533;0;0;
59;0;0;190324;368930;178027;79999;298635;1;4;4;0;3;0;0;0;6;0;0;0;0;0;0;1;0;5;1;4;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;6;1;6;3;11;5;1;0;11;2;0;17082;10076420477;0;244323;13533;1;0;
60;0;0;190324;368930;178027;79999;298635;3;9;4;0;8;0;0;0;8;0;0;0;0;0;0;0;5;5;0;5;2;0;0;0;0;1;4;0;0;0;0;0;0;0;2;2;2;7;2;8;2;1;0;7;3;0;17082;10076420787;0;244324;13532;1;0;
61;0;0;190324;368930;178027;79999;298635;5;6;7;0;12;0;0;0;6;0;0;0;0;0;0;0;1;2;1;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;3;6;6;2;0;0;5;2;0;17082;10076421101;0;244325;13532;0;0;
62;0;0;190324;368930;178027;79999;298635;1;6;5;0;8;0;0;0;4;0;0;0;0;0;0;1;0;2;4;3;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;3;1;6;2;0;0;6;0;0;17082;10076420789;0;244324;13532;1;0;
63;0;0;190324;368930;178027;79999;298634;2;8;8;0;9;0;0;0;9;0;0;0;0;0;0;1;1;4;3;3;4;0;0;0;0;0;3;0;0;0;0;0;1;0;1;1;3;2;6;5;2;0;0;5;1;0;17082;10076420789;0;244324;13532;1;0;
64;0;0;190324;368930;178027;79999;298634;0;4;6;0;6;0;0;0;4;0;0;0;0;0;0;0;3;3;2;4;2;0;0;0;0;1;2;0;0;0;0;0;0;0;4;3;1;2;2;5;2;0;0;5;0;0;17082;10076420789;0;244324;13532;1;0;
65;0;0;190324;368930;178027;79999;298633;2;8;6;0;10;0;0;0;6;0;0;0;0;0;0;0;1;3;1;1;4;0;0;0;0;1;0;0;0;0;0;0;1;1;0;4;3;8;4;5;2;0;0;5;1;0;17082;10076420789;0;244324;13532;1;0;
66;0;0;190324;368930;178027;79999;298631;4;5;6;0;10;0;0;0;5;0;0;0;0;0;0;0;2;5;4;9;3;0;0;0;0;0;3;0;0;0;0;0;2;0;1;2;2;3;3;4;1;0;0;4;1;0;17082;10076421101;0;244325;13532;0;0;
67;0;0;190324;368930;178027;79999;298631;0;12;4;0;10;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;3;2;4;1;0;0;3;0;0;17082;10076421097;0;244325;13532;0;0;
68;0;0;190324;368930;178027;79999;298628;2;5;4;0;4;0;0;0;7;0;0;0;0;0;0;1;2;0;1;3;2;0;0;0;1;0;0;0;0;0;0;0;3;0;1;2;2;6;3;4;1;0;0;4;0;0;17082;10076420789;0;244324;13532;1;0;
69;0;0;190324;368930;178027;79999;298628;2;7;7;0;9;0;0;0;7;0;0;0;0;0;0;0;3;2;3;6;2;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;8;2;4;1;0;0;4;1;0;17082;10076420789;0;244324;13532;1;0;
70;0;0;190324;368930;178027;79999;298627;8;4;7;0;9;0;0;0;10;0;0;0;0;0;0;0;0;6;2;2;4;0;0;0;0;0;5;0;0;0;0;0;1;0;1;8;2;5;3;3;1;0;0;3;0;0;17082;10076420789;0;244324;13532;1;0;
71;0;0;190324;368930;178027;79999;298626;2;5;12;0;12;0;0;0;7;0;0;0;0;0;0;0;0;3;1;9;2;0;0;0;0;0;3;0;0;0;0;0;1;1;2;1;2;0;3;3;1;0;0;4;0;0;17082;10076420789;0;244324;13532;1;0;
72;0;0;190324;368930;178027;79999;298624;1;3;3;0;4;0;0;0;3;0;0;0;0;0;0;0;1;2;2;0;6;0;0;0;0;0;1;0;0;0;0;0;2;0;1;2;4;5;4;4;1;0;0;4;1;0;17082;10076420789;0;244324;13532;1;0;
73;0;0;190324;368930;178027;79999;298624;2;8;3;0;10;0;0;0;3;0;0;0;0;0;0;1;1;4;0;5;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;3;3;2;3;0;0;0;3;1;0;17082;10076421101;0;244325;13532;0;0;
74;0;0;190324;368930;178027;79999;298624;0;2;4;0;5;0;0;0;1;0;0;0;0;0;0;0;4;3;2;6;4;0;0;0;0;0;2;0;0;0;0;0;0;0;3;2;3;3;5;1;0;0;0;2;0;0;17082;10076421101;0;244325;13532;0;0;
75;0;0;190324;368930;178027;79999;298622;1;9;7;0;12;0;0;0;5;0;0;0;0;0;0;0;2;4;2;3;4;0;0;0;0;0;1;0;0;0;0;0;2;1;1;0;1;8;4;1;0;0;0;1;1;0;17082;10076421101;0;244325;13532;0;0;
76;0;0;190324;368930;178027;79999;298621;1;5;5;0;6;0;0;0;5;0;0;0;0;0;0;1;2;2;3;8;1;0;0;0;0;1;2;0;0;0;0;0;1;0;2;1;3;5;5;0;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
77;0;0;190324;368930;178027;79999;298620;1;9;5;0;9;0;0;0;6;0;0;0;0;0;0;0;3;4;2;4;2;0;0;0;0;1;2;0;0;0;0;0;1;0;0;1;1;5;3;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
78;0;0;190324;368930;178027;79999;298620;0;3;4;0;5;0;0;0;2;0;0;0;0;0;0;0;1;1;5;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;2;4;3;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
79;0;0;190324;368930;178027;79999;298620;2;3;6;0;8;0;0;0;3;0;0;0;0;0;0;0;1;2;1;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;2;4;4;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
80;0;0;190324;368930;178027;79999;298619;3;3;8;0;6;0;0;0;8;0;0;0;0;0;0;1;0;1;1;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;8;3;0;0;0;0;0;1;0;17082;10076421101;0;244325;13532;0;0;
81;0;0;190324;368930;178027;79999;298619;1;5;5;0;6;0;0;0;5;0;0;0;0;0;0;0;1;5;1;5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;2;3;0;4;2;0;0;0;0;0;0;0;17082;10076421101;0;244325;13532;0;0;
82;0;0;190324;368930;178027;79999;298619;1;3;6;0;6;0;0;0;4;0;0;0;0;0;0;0;2;1;1;3;6;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3;1;3;6;0;0;0;0;0;0;0;17082;10076421101;0;244325;13532;0;0;
83;0;0;190324;368930;178027;79999;298619;0;3;9;0;8;0;0;0;4;0;0;0;0;0;0;0;0;3;0;6;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;1;5;4;0;0;0;0;0;0;0;17082;10076421101;0;244325;13532;0;0;
84;0;0;190324;368930;178027;79999;298618;2;4;4;0;7;0;0;0;3;0;0;0;0;0;0;0;1;2;0;2;4;0;0;0;0;0;1;0;0;0;0;0;1;0;3;2;1;5;3;0;0;0;0;0;0;0;17082;10076421101;0;244325;13532;0;0;
85;0;0;190324;368930;178027;79999;298617;2;4;1;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;5;3;3;0;0;0;0;0;0;0;17082;10076421101;0;244325;13532;0;0;
86;0;0;190324;368930;178027;79999;298617;3;0;3;0;2;0;0;0;4;0;0;0;0;0;0;1;1;0;3;5;6;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;2;5;3;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
87;0;0;190324;368930;178027;79999;298617;3;4;7;0;7;0;0;0;7;0;0;0;0;0;0;0;3;2;2;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;2;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
88;0;0;190324;368930;178027;79999;298617;2;3;0;0;3;0;0;0;2;0;0;0;0;0;0;0;1;5;0;6;3;0;0;0;0;0;3;0;0;0;0;0;0;0;1;6;0;4;3;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
89;0;0;190324;368930;178027;79999;298616;1;8;3;0;10;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;4;4;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
90;0;0;190324;368930;178027;79999;298616;2;3;7;0;8;0;0;0;4;0;0;0;0;0;0;0;1;2;2;1;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;1;0;0;17082;10076421101;0;244325;13532;0;0;
