Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
19;0;0;190308;368910;177720;80083;297234;285;301;2626;0;2870;2;6;0;16;0;118;0;74;0;126;12;4;11;6;27;21;267;270;2594;0;0;0;0;0;0;27;90;1742;138;137;622;8;20;917;0;0;2;4;7;424;0;0;2;14;33;471;125;149;403;564745;199091;147116;0;563643;0;0;26952;10064332575;0;204027;10323;43317;0;
20;0;0;190305;368907;177719;80083;296659;251;353;2379;0;2728;2;1;0;6;0;133;1;61;0;51;5;11;13;6;21;16;240;321;2350;0;0;0;0;0;0;29;72;1794;147;169;579;11;13;973;0;0;3;3;3;573;0;0;2;11;47;585;127;148;464;563617;200171;145462;0;562711;0;0;54222;10064507103;0;205133;10323;42211;0;
21;0;0;190297;368891;177713;80078;295973;319;430;3151;0;3436;8;7;0;7;0;168;0;26;0;248;16;13;60;2;37;51;301;380;3040;0;0;0;0;0;0;39;91;1949;168;144;608;11;19;1064;0;0;5;8;16;682;0;0;4;12;34;619;150;175;500;563179;199482;147054;0;561772;0;0;29988;10064537407;0;205239;10323;42105;0;
22;0;0;190292;368883;177710;80078;295280;319;396;2784;0;3204;3;16;0;8;0;128;1;60;0;79;19;4;14;11;36;64;289;356;2706;0;0;0;0;0;0;46;90;2184;187;182;642;13;23;1197;0;0;12;5;8;684;0;0;9;12;38;654;146;205;544;562600;200099;145725;0;561687;0;0;60032;10064947089;0;206132;10323;41212;0;
23;0;0;190287;368877;177707;80076;294499;335;397;2648;0;2858;5;10;0;0;0;170;1;24;0;312;14;4;26;6;31;16;315;362;2606;0;0;0;0;0;0;48;135;2284;231;148;644;16;27;1281;0;0;8;5;6;772;0;0;9;21;41;752;172;189;684;562166;199558;147055;0;561035;0;0;62972;10064879057;0;206123;10323;41221;0;
24;0;0;190280;368868;177700;80076;293687;289;417;2176;0;2548;6;9;0;0;0;200;1;40;0;78;13;19;21;10;51;49;266;347;2106;0;0;0;0;0;0;47;122;2426;229;202;659;14;22;1396;0;1;17;7;9;795;0;0;17;22;40;792;181;174;682;560353;200021;145733;0;560639;0;0;65808;10065028069;0;206086;10323;41258;0;
25;0;0;190274;368855;177694;80072;292913;283;366;1100;0;1183;5;15;0;0;0;194;1;45;0;306;17;13;23;11;43;26;255;310;1051;0;0;0;0;0;0;43;135;2415;245;221;641;7;25;1281;0;0;16;6;13;761;0;0;13;24;32;799;161;208;702;560836;199409;146962;0;560394;0;0;38424;10064556733;0;204947;10323;42397;0;
26;0;0;190263;368840;177686;80070;292149;268;414;1532;0;1889;7;14;0;0;0;182;0;49;0;73;16;20;21;12;35;42;240;359;1469;0;0;0;0;0;0;67;152;2208;216;239;726;17;27;1133;0;0;15;11;15;755;0;0;9;14;49;787;168;176;705;558061;200148;145676;0;558580;0;0;37158;10064502179;0;204930;10323;42414;0;
27;0;0;190257;368830;177680;80068;291329;318;395;1892;0;1998;11;10;0;0;0;172;0;30;0;384;17;16;17;22;52;60;279;327;1815;0;0;0;0;0;0;31;115;2096;256;254;667;7;19;998;0;0;7;6;10;813;0;0;7;28;48;837;157;161;723;559146;199611;146809;0;558601;0;0;74506;10064509189;0;204587;10323;42757;0;
28;0;0;190248;368816;177675;80063;290391;280;494;1227;0;1627;14;9;0;0;0;164;0;65;0;122;10;22;15;18;43;61;252;429;1151;0;0;0;0;0;0;38;140;1900;276;249;779;7;27;855;0;0;9;9;14;932;0;0;6;23;53;803;152;142;678;556087;199913;145752;0;557351;0;0;54318;10064502243;0;204457;10323;42887;0;
29;0;0;190237;368795;177663;80059;289463;276;461;898;0;1064;13;12;0;0;0;142;2;36;0;366;18;14;14;16;59;30;242;388;854;0;0;0;0;0;0;48;139;1725;252;232;761;10;19;743;0;0;10;11;21;919;0;0;9;25;61;818;167;151;646;557978;199576;146706;0;557133;0;0;42144;10064326307;0;203847;10323;43497;0;
30;0;0;190226;368774;177656;80053;288413;347;521;1352;0;1867;15;11;0;0;0;181;1;47;0;98;19;19;20;23;55;53;305;447;1279;0;0;0;0;0;0;45;153;1502;235;262;682;15;26;648;0;0;7;11;21;1044;0;0;6;19;78;899;190;164;619;555254;199914;145683;0;555699;0;0;42762;10064197849;0;203156;10323;44188;0;
31;0;0;190218;368758;177648;80048;287292;264;524;898;0;1187;18;10;0;0;0;122;1;40;0;308;15;19;18;24;56;34;225;449;846;0;0;0;0;0;0;49;166;1260;238;242;589;13;27;607;0;0;4;8;16;1119;0;0;2;28;84;936;179;178;668;557296;199640;146611;0;556622;0;0;86218;10063922113;0;202872;10323;44472;0;
32;0;0;190207;368735;177635;80042;286150;301;569;680;0;1251;14;16;0;0;0;155;1;38;0;75;25;19;30;32;61;44;244;489;606;0;0;0;0;0;0;54;157;1248;249;235;443;11;34;618;1;0;13;11;23;1131;0;0;11;32;79;946;181;160;641;555239;199882;145737;0;554892;0;0;89088;10064112047;0;203278;10323;44067;0;
33;0;0;190199;368711;177625;80038;284965;312;561;785;0;1093;23;15;0;0;0;131;2;46;0;348;23;14;16;17;82;42;272;465;727;0;0;0;0;0;0;44;154;1142;257;289;380;9;26;582;0;0;15;8;23;1174;0;1;11;30;103;1001;222;186;670;556307;199452;146570;0;555667;0;0;47158;10064335997;0;203630;10323;43715;0;
34;0;0;190183;368685;177606;80036;283703;330;645;701;0;1318;19;14;0;0;0;103;1;67;0;154;26;12;11;23;83;44;281;550;646;0;0;0;0;0;0;50;182;1026;255;257;346;7;27;579;2;1;9;16;26;1252;0;0;10;32;90;1013;238;199;669;554946;199971;145884;0;554066;0;0;94942;10064230791;0;203805;10323;43540;0;
35;0;0;190169;368663;177597;80030;282533;325;546;661;0;1098;20;18;0;0;0;72;0;53;0;271;22;22;13;27;74;41;276;450;607;0;0;0;0;0;0;62;217;912;216;250;292;14;38;526;0;1;10;14;22;1158;0;0;12;44;105;1026;230;202;670;555891;199565;146483;0;554459;0;0;54752;10064254179;0;203448;10323;43897;0;
36;0;0;190157;368638;177589;80025;281487;326;631;653;0;1265;16;20;0;0;0;100;1;42;0;166;30;20;19;31;88;62;265;523;572;0;0;0;0;0;0;66;229;774;213;307;284;15;33;404;0;1;13;12;25;1035;0;0;11;35;110;1034;261;212;684;554262;199741;145732;0;554076;0;0;99986;10064090061;0;202959;10323;44386;0;
37;0;0;190148;368612;177578;80018;280480;325;518;632;0;1083;27;17;0;0;0;79;0;51;0;218;25;22;12;43;87;57;257;409;563;0;0;0;0;0;0;58;216;728;251;295;227;17;24;435;0;1;11;9;26;996;0;0;11;28;100;969;249;249;685;555627;199348;146439;0;554839;0;0;59448;10064009661;0;202533;10323;44812;0;
38;0;0;190139;368590;177570;80011;279643;307;658;618;0;1255;20;19;0;0;0;85;0;49;0;155;25;28;15;35;125;65;247;505;538;0;0;0;0;0;0;67;253;690;244;293;165;14;41;390;0;0;7;9;22;830;0;0;7;32;133;1021;247;271;713;553654;199821;145721;0;553750;0;0;54472;10063896781;0;202197;10323;45148;0;
39;0;0;190126;368570;177560;80008;278815;302;571;715;0;1268;25;15;0;0;0;62;0;17;0;201;26;32;24;27;100;45;249;439;646;0;0;0;0;0;0;76;237;638;238;333;134;22;50;344;1;0;4;13;20;826;0;0;2;42;123;903;259;241;647;554991;199433;146295;0;554402;0;0;57048;10063914331;0;202290;10323;45055;0;
40;0;0;190114;368547;177548;80005;278112;319;608;1074;0;1592;16;13;0;0;0;70;0;29;0;281;24;29;19;34;92;57;261;487;998;0;0;0;0;0;0;60;243;615;252;342;131;8;34;356;0;0;10;12;23;697;0;0;6;31;128;751;224;256;627;553056;199602;145854;0;553108;0;0;58740;10064014275;0;202791;10323;44554;0;
41;0;0;190102;368513;177536;79997;277463;334;602;566;0;1205;34;20;0;0;0;61;0;12;0;170;26;26;13;41;136;53;267;440;500;0;0;0;0;0;0;57;274;584;253;357;126;14;55;286;0;2;7;12;34;642;0;0;7;42;130;718;230;245;587;554605;199249;146244;0;553790;0;0;59890;10064279547;0;202929;10323;44416;0;
42;0;0;190088;368476;177513;79994;276861;287;664;735;0;1363;23;20;0;0;0;46;0;23;0;211;26;28;27;40;130;101;221;506;607;0;0;0;0;0;0;65;263;528;258;344;105;17;37;257;0;1;11;14;37;593;0;0;9;47;149;610;257;254;463;552653;199619;145721;0;552864;0;0;60048;10064156697;0;202841;10323;44504;0;
43;0;0;190078;368446;177498;79989;276284;291;533;441;0;1080;22;19;0;0;0;50;0;13;0;81;35;31;16;51;133;70;205;369;355;0;0;0;0;0;0;83;254;561;257;326;96;19;37;316;0;0;9;10;30;572;0;0;5;40;158;563;241;247;391;554538;199278;146225;0;553805;0;0;63474;10064222163;0;202740;10323;44605;0;
44;0;0;190072;368423;177486;79987;275789;232;529;498;0;995;24;18;0;0;0;28;1;7;0;186;27;25;14;34;127;75;171;377;409;0;0;0;0;0;0;57;285;590;259;315;106;11;48;298;0;3;7;6;22;491;0;1;4;25;157;484;246;255;353;552660;199524;145735;0;553015;0;0;63266;10064107881;0;202885;10323;44460;0;
45;0;0;190056;368396;177473;79983;275272;281;538;459;0;1090;27;22;0;0;0;42;0;17;0;80;32;12;21;42;129;76;207;397;362;0;0;0;0;0;0;71;274;650;236;294;110;20;46;349;0;3;10;16;27;510;0;0;7;57;176;369;250;309;306;553986;199231;146175;0;553378;0;0;67218;10064173365;0;202891;10323;44454;0;
46;0;0;190045;368369;177460;79976;274807;242;498;469;0;936;24;22;0;0;0;32;0;22;0;173;32;26;13;34;110;59;176;362;397;0;0;0;0;0;0;51;247;647;257;350;115;7;42;335;0;2;10;11;27;454;0;0;11;47;162;361;225;301;271;552695;199551;145780;0;552475;0;0;129338;10064131717;0;202795;10323;44550;0;
47;0;0;190025;368315;177434;79962;274343;242;507;423;0;981;27;16;0;0;0;42;1;23;0;82;26;28;33;33;127;47;183;352;343;0;0;0;0;0;0;71;281;609;241;330;110;18;47;339;1;4;7;20;54;455;0;0;9;44;183;324;240;314;213;553340;199276;146143;0;552890;0;0;67050;10064178019;0;202817;10323;44528;0;
48;0;0;190011;368278;177421;79954;273934;226;472;387;0;871;15;14;0;0;0;22;0;20;0;143;23;36;17;50;116;64;153;320;306;0;0;0;0;0;0;56;252;564;264;326;99;18;41;319;0;0;9;14;37;402;0;0;7;46;206;307;248;296;197;552544;199272;145815;0;551763;0;0;70424;10064158433;0;202710;10323;44635;0;
49;0;0;190001;368232;177398;79944;273596;252;459;309;0;883;25;20;0;0;0;35;1;15;0;41;29;19;17;37;124;52;186;316;240;0;0;0;0;0;0;63;261;473;214;324;80;19;40;252;1;0;9;10;46;330;0;0;8;44;223;284;252;324;160;552561;199134;146128;0;552529;0;0;71800;10064094865;0;202457;10323;44888;0;
50;0;0;189991;368193;177383;79931;273285;206;365;270;0;665;25;22;0;0;0;23;0;7;0;99;25;17;5;44;112;54;137;236;211;0;0;0;0;0;0;54;238;448;210;311;65;11;48;256;0;0;4;10;38;308;0;1;3;70;219;277;257;303;125;552448;199277;145767;0;551407;0;0;140718;10064224691;0;202647;10323;44698;0;
51;0;0;189971;368149;177360;79921;272961;187;378;288;0;741;23;14;0;0;0;24;0;16;0;35;20;19;17;36;120;47;131;239;224;0;0;0;0;0;0;55;228;429;199;274;72;12;49;227;0;1;7;20;43;319;0;1;5;55;210;256;243;327;102;552120;199187;146039;0;552431;0;0;77126;10064118423;0;202361;10323;44984;0;
52;0;0;189951;368096;177330;79914;272643;192;350;303;0;655;26;19;0;0;0;12;1;15;0;117;31;16;11;35;103;49;126;231;243;0;0;0;0;0;0;52;232;397;195;285;50;14;43;196;3;3;14;20;53;304;0;0;14;53;212;259;269;369;114;552431;199154;145858;0;551646;0;0;77066;10064114405;0;202341;10323;45004;0;
53;0;0;189937;368055;177314;79898;272311;198;405;266;0;736;26;15;0;0;0;19;1;12;0;60;22;26;8;33;124;47;143;255;211;0;0;0;0;0;0;69;223;334;166;259;58;12;47;167;0;1;4;14;41;327;0;0;5;42;232;281;231;306;116;551449;199072;145931;0;551459;0;0;89990;10064078955;0;202223;10323;45122;0;
54;0;0;189922;368013;177297;79885;272005;167;334;223;0;603;23;16;0;0;0;11;1;3;0;67;26;15;12;43;110;49;98;209;162;0;0;0;0;0;0;62;213;337;164;264;44;13;33;180;0;1;16;14;42;296;1;0;10;44;222;287;255;325;107;552195;199073;145876;0;551102;0;0;79670;10064203515;0;202493;10323;44852;0;
55;0;0;189908;367971;177277;79874;271685;158;331;231;0;630;28;13;0;0;0;14;0;10;0;25;24;26;13;27;100;56;107;205;162;0;0;0;0;0;0;55;222;323;181;248;53;11;46;161;0;0;7;14;42;314;0;0;6;44;212;289;249;330;98;551437;198945;145866;0;551101;0;0;79916;10064146203;0;202300;10323;45045;0;
56;0;0;189891;367931;177258;79865;271341;143;302;167;0;524;27;12;0;0;0;8;0;7;0;34;22;19;12;34;105;34;87;178;121;0;0;0;0;0;0;39;170;280;171;236;39;9;27;150;1;2;10;17;39;335;0;1;9;39;234;284;250;351;110;552151;198904;145734;0;550982;0;0;158210;10064222035;0;202465;10323;44880;0;
57;0;0;189874;367891;177232;79863;271018;131;265;170;0;482;19;16;0;0;0;10;0;9;0;30;24;14;6;26;82;32;81;169;132;0;0;0;0;0;0;50;155;281;151;221;26;12;31;148;1;2;7;17;40;318;0;0;5;55;211;259;241;310;108;551390;198909;145963;0;551366;0;0;81890;10064169093;0;202285;10323;45060;0;
58;0;0;189859;367853;177211;79854;270704;131;243;154;0;437;29;17;0;0;0;4;0;7;0;34;25;25;9;28;88;28;78;130;117;0;0;0;0;0;0;58;160;214;143;231;36;13;29;115;0;1;8;15;37;309;0;1;5;46;185;233;244;321;98;552035;199103;145915;0;551289;0;0;163656;10064169939;0;202378;10323;44967;0;
