Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;2;190324;368930;178027;79999;298656;4;7;51;0;47;0;0;0;13;0;2;0;0;0;0;1;0;10;3;15;21;0;0;0;1;0;3;0;0;0;0;0;0;1;5;4;11;29;15;578510;199082;147677;0;582484;0;0;25940;10063006129;0;189006;7562;61282;0;
11;0;2;190324;368930;178027;79999;298655;6;12;34;0;34;0;0;0;16;0;2;0;0;0;0;0;2;17;4;15;19;0;0;0;0;1;5;0;0;0;0;0;1;8;6;6;9;13;19;588219;191800;145033;0;594080;0;0;22950;10065749409;0;197623;7562;52669;0;
12;0;2;190324;368930;178027;79999;298655;1;12;72;0;72;0;0;0;10;0;3;0;0;0;0;0;3;17;6;12;20;0;0;0;0;0;4;0;0;0;0;0;0;3;6;10;5;18;11;582686;199745;145863;0;582815;0;0;28610;10066966239;0;201168;7562;49125;0;
13;0;2;190324;368930;178027;79999;298655;1;6;41;0;43;0;0;0;5;0;0;0;0;0;0;0;1;29;8;19;8;0;0;0;0;0;11;0;0;0;0;0;0;1;2;3;7;11;10;586922;195386;143266;0;593318;1;0;22880;10068318969;0;205181;7562;45114;0;
14;0;2;190324;368930;178027;79999;298655;6;8;44;0;45;0;0;0;11;0;2;0;0;0;0;0;2;40;4;14;17;0;0;0;0;0;16;0;0;0;0;0;0;0;1;3;1;4;4;588001;201141;145280;0;586965;0;0;32170;10068089629;0;204347;7562;45950;0;
15;0;2;190324;368930;178027;79999;298655;0;3;60;0;51;0;0;0;8;0;4;0;0;0;0;0;1;50;8;14;19;0;0;0;0;0;20;0;0;0;0;0;0;1;1;1;2;3;5;580868;196327;141862;0;590671;0;0;29190;10069074119;0;207215;7562;43091;0;
16;0;2;190324;368930;178027;79999;298654;2;7;25;0;31;0;0;0;3;0;0;0;0;0;0;0;1;37;9;8;15;0;0;0;0;1;18;0;0;0;0;0;1;0;2;3;0;2;6;587060;200304;142485;0;590300;0;0;36150;10068502519;0;205611;7562;44696;0;
17;0;2;190324;368930;178027;79999;298652;6;10;44;0;47;0;0;0;11;0;2;0;0;0;0;0;1;46;5;8;4;0;0;5;0;0;15;0;0;0;0;0;2;0;0;2;1;5;11;580173;196893;139592;0;588215;0;0;27170;10069032359;0;206936;7562;43372;0;
18;0;2;190324;368930;178027;79999;298648;3;7;18;0;22;0;0;0;6;0;0;0;0;0;0;0;4;40;4;4;4;0;1;16;0;0;4;0;0;0;0;0;4;0;0;4;5;11;13;588388;199676;141297;0;589842;0;0;25850;10067877149;0;203587;7562;46722;0;
19;0;2;190324;368930;178027;79999;298645;6;11;86;0;84;0;0;0;13;0;6;0;0;0;0;0;3;46;1;9;9;0;0;20;0;0;5;0;0;0;0;0;3;0;0;10;2;11;13;579976;196609;138623;0;586499;0;0;40270;10068620899;0;205646;7562;44663;0;
20;0;2;190324;368929;178027;79999;298641;8;10;35;0;37;0;0;0;15;0;1;0;0;0;0;0;1;44;3;3;9;0;0;11;0;0;7;0;0;0;0;1;4;1;2;11;5;14;14;587720;197606;140318;0;591374;0;0;40280;10067749439;0;202934;7562;47376;0;
21;0;2;190324;368929;178027;79999;298639;7;6;85;0;83;0;0;0;10;0;5;0;0;0;0;0;3;35;4;13;3;0;0;11;0;0;6;0;0;0;0;0;2;0;0;13;5;18;15;582190;196418;139629;0;584582;0;0;49190;10068199959;0;204358;7562;45952;0;
22;0;2;190324;368929;178027;79999;298632;2;8;42;0;43;0;0;0;7;0;2;0;0;0;0;0;2;46;3;4;11;0;0;9;0;0;9;0;0;0;0;0;7;1;1;11;3;12;12;586219;196859;141043;0;590196;0;0;37770;10067622569;0;202561;7562;47749;0;
23;0;2;190324;368929;178027;79999;298623;2;12;42;0;43;0;0;0;10;0;3;0;0;0;0;1;1;24;3;2;11;0;0;0;0;0;10;0;0;0;0;0;9;0;2;31;7;8;14;583624;197075;141916;0;586909;0;0;47260;10068316409;0;204577;7562;45733;0;
24;0;2;190324;368929;178027;79999;298605;7;14;28;0;33;0;0;0;14;0;2;0;0;0;0;0;1;36;4;10;5;0;0;1;0;0;22;0;0;0;0;0;18;0;3;26;4;15;12;582743;196120;142491;0;588572;0;0;36230;10068007449;0;203441;7562;46869;0;
25;0;2;190324;368929;178027;79999;298592;7;5;22;0;27;0;0;0;7;0;0;0;0;0;0;0;3;37;5;5;8;0;0;3;0;0;16;0;0;1;0;0;12;0;1;25;5;16;17;586504;196626;143476;0;587882;0;0;47930;10068566229;0;205128;7562;45182;0;
26;0;2;190324;368929;178027;79999;298579;6;9;42;0;52;0;0;0;5;0;0;0;0;0;0;0;0;49;6;11;13;0;0;15;0;0;11;0;0;6;0;0;7;0;2;27;4;12;15;583390;196317;142937;0;587639;0;0;39830;10068338649;0;204286;7562;46025;0;
27;0;2;190324;368929;178027;79999;298563;2;5;29;0;31;0;0;0;5;0;0;0;0;0;0;0;1;44;5;2;12;0;0;16;0;0;10;0;0;7;0;0;9;0;0;22;8;10;7;587412;197729;143057;0;589116;0;0;38230;10068870669;0;206004;7562;44307;0;
28;0;2;190324;368928;178027;79999;298548;5;5;36;0;38;0;0;0;8;0;0;0;0;0;0;0;0;25;8;4;12;0;0;8;0;0;5;0;1;11;0;0;4;0;3;24;5;6;8;579184;196451;142315;0;585315;0;0;42500;10068701669;0;205321;7562;44991;0;
29;0;2;190324;368928;178027;79999;298526;1;7;36;0;37;0;0;0;6;0;1;0;0;0;0;0;1;31;2;9;11;0;0;5;0;0;9;0;0;15;0;0;7;0;3;27;5;4;13;585560;196697;142683;0;589199;0;0;45080;10069000599;0;206278;7562;44034;0;
30;0;2;190324;368928;178027;79999;298512;7;9;36;0;42;0;0;0;8;0;2;0;0;0;0;0;4;22;6;13;15;0;0;3;0;0;6;0;0;9;0;0;5;0;1;14;4;5;5;581817;196341;141909;0;585630;0;0;78180;10068743529;0;205503;7562;44809;0;
31;0;2;190324;368928;178027;79999;298491;2;4;39;0;39;0;0;0;5;0;1;0;0;0;0;0;0;25;3;9;9;0;0;3;0;0;6;0;0;13;0;0;8;0;2;30;4;4;9;583318;197733;141845;0;588103;0;0;44790;10068975119;0;205898;7562;44414;0;
32;0;2;190324;368928;178027;79999;298478;1;13;49;0;55;0;0;0;7;0;1;0;0;0;0;0;2;19;5;9;14;0;0;0;0;1;5;0;0;4;0;0;9;0;3;16;3;7;6;581769;196205;140692;0;585936;1;0;49500;10068888549;0;205761;7562;44551;0;
33;0;2;190324;368928;178027;79999;298461;3;6;41;0;39;0;0;0;10;0;1;0;0;0;0;0;1;23;6;5;9;0;0;0;0;1;8;0;0;7;0;0;10;0;2;19;5;6;8;582306;196936;141074;0;587389;0;0;48040;10069046079;0;206186;7562;44126;0;
34;0;2;190324;368928;178027;79999;298439;5;12;35;0;39;0;0;0;12;0;1;0;0;0;0;0;0;23;5;7;18;0;0;0;0;0;9;0;0;10;0;0;12;1;1;21;6;7;7;584769;195701;140104;0;586974;0;0;89180;10069024819;0;205799;7562;44513;0;
35;0;2;190324;368928;178027;79999;298423;3;12;35;0;37;0;0;0;13;0;0;0;0;0;0;1;0;26;0;6;13;0;0;0;0;0;10;0;0;7;0;0;9;0;0;18;2;10;9;580884;197209;140227;0;585688;0;0;57880;10068994299;0;205466;7562;44846;0;
36;0;2;190324;368928;178027;79999;298403;7;19;42;0;50;0;0;0;18;0;0;0;0;0;0;0;2;31;5;8;10;0;0;0;0;0;11;0;0;8;0;0;12;0;1;17;5;9;9;584371;196435;139518;0;587271;0;0;52470;10069037889;0;205724;7562;44589;0;
37;0;2;190324;368928;178027;79999;298385;6;17;46;0;48;0;0;0;21;0;0;0;0;0;0;1;1;34;3;7;13;0;0;0;1;1;11;0;0;8;0;0;10;0;2;21;3;7;19;580390;196801;139987;0;585609;0;0;99480;10069129229;0;205825;7562;44488;0;
38;0;2;190324;368928;178027;79999;298370;8;15;57;0;51;0;0;0;29;0;0;0;0;0;0;1;1;28;2;7;9;0;0;0;0;0;9;0;0;7;0;0;8;0;3;20;8;6;8;584832;195805;140022;0;587947;0;0;62720;10069123919;0;205816;7562;44497;0;
39;0;2;190324;368928;178027;79999;298358;4;14;45;0;45;0;0;0;17;0;1;0;0;0;0;1;0;28;2;6;15;0;0;0;1;0;6;0;0;9;0;0;3;0;1;21;7;5;14;581178;196694;140443;0;585616;0;0;63630;10069152509;0;205768;7562;44546;0;
40;0;2;190324;368928;178027;79999;298351;6;18;36;0;39;0;0;0;21;0;0;0;0;0;0;0;2;20;6;10;11;0;0;0;0;0;4;0;0;3;0;0;4;0;2;13;3;8;10;583666;196345;140599;0;587495;1;0;64460;10069104899;0;205651;7562;44663;0;
41;0;2;190324;368928;178027;79999;298345;5;7;54;0;57;0;0;0;9;0;0;0;0;0;0;0;5;26;6;7;13;0;0;0;0;1;4;0;0;0;0;0;6;0;1;10;2;10;10;581184;196726;140979;0;584603;0;0;111800;10069041359;0;205620;7562;44694;0;
42;0;2;190324;368928;178027;79999;298340;3;10;35;0;39;0;0;0;9;0;0;0;0;0;0;0;3;29;2;14;17;0;0;0;0;2;8;0;0;1;0;0;4;0;1;20;4;9;18;581843;195986;141858;0;586336;0;0;59770;10069216639;0;205887;7562;44427;0;
43;0;2;190324;368928;178027;79999;298335;6;13;36;0;43;0;0;0;12;0;0;0;0;0;0;0;1;27;2;13;18;0;0;0;0;0;3;0;0;0;0;0;5;0;0;24;3;8;10;582526;196469;141412;0;585245;0;0;73490;10069273839;0;205775;7562;44539;0;
44;0;2;190324;368928;178027;79999;298332;6;6;42;0;49;0;0;0;5;0;0;0;0;0;0;0;2;22;3;13;14;0;0;0;0;0;4;0;0;0;0;0;3;1;1;22;6;4;15;580930;196089;141809;0;585516;0;0;64040;10069179649;0;205587;7562;44727;0;
45;0;2;190324;368928;178027;79999;298324;6;6;49;0;48;0;0;0;13;0;0;0;0;0;0;0;2;29;9;12;16;0;0;0;0;0;7;0;0;0;0;0;8;0;0;22;4;8;13;582880;196610;141205;0;585804;0;0;70180;10069213139;0;205555;7562;44759;0;
46;0;2;190324;368928;178027;79999;298319;4;7;49;0;45;0;0;0;15;0;0;0;0;0;0;0;0;26;8;10;15;0;0;0;0;0;6;0;0;0;0;0;5;0;1;17;3;5;9;580713;196168;141853;0;585350;0;0;122920;10069152909;0;205310;7562;45004;0;
47;0;2;190324;368928;178027;79999;298311;6;11;40;0;45;0;0;0;12;0;0;0;0;0;0;0;2;27;3;6;19;0;0;0;0;0;4;0;0;0;0;0;8;1;3;29;3;10;13;583430;196267;141097;0;586424;0;0;82470;10069153369;0;205236;7562;45078;0;
48;0;2;190324;368928;178027;79999;298309;6;8;49;0;49;0;0;0;14;0;0;0;0;0;0;1;3;30;3;11;19;0;0;0;0;0;5;0;0;0;0;0;2;0;0;19;2;9;11;579371;195983;141505;0;583969;0;0;78940;10069198999;0;205229;7562;45086;0;
49;0;2;190324;368928;178027;79999;298302;3;13;38;0;42;0;0;0;12;0;0;0;0;0;0;0;0;25;5;11;15;0;0;0;0;0;4;0;0;0;0;0;7;1;1;24;8;8;15;581591;196075;140688;0;585691;0;0;71440;10069236979;0;205356;7562;44959;0;
50;0;2;190324;368928;178027;79999;298298;5;11;29;0;36;0;0;0;9;0;0;0;0;0;0;0;2;29;9;11;9;0;0;0;0;0;7;0;0;0;0;0;4;0;3;23;3;4;13;579073;195914;141264;0;584084;0;0;89310;10069142539;0;205050;7562;45265;0;
51;0;2;190324;368928;178027;79999;298294;5;7;38;0;43;0;0;0;7;0;0;0;0;0;0;0;1;24;4;6;25;0;0;0;0;0;4;0;0;0;0;0;4;1;1;21;6;12;13;582143;195908;140403;0;585219;0;0;71860;10069202339;0;205142;7562;45174;0;
52;0;2;190324;368928;178027;79999;298290;5;5;38;0;42;0;0;0;6;0;0;0;0;0;0;0;3;24;7;6;19;0;0;0;0;0;6;0;0;0;0;0;4;0;1;28;4;7;11;580123;196030;140840;0;583927;0;0;82150;10069203109;0;205076;7562;45240;0;
53;0;2;190324;368928;178027;79999;298284;6;9;44;0;49;0;0;0;9;0;1;0;0;0;0;0;2;29;5;5;18;0;0;0;0;0;6;0;0;0;0;0;6;0;4;16;4;14;18;581580;196138;139973;0;585344;1;0;146450;10069233119;0;205079;7562;45237;0;
54;0;2;190324;368928;178027;79999;298281;4;18;49;0;60;0;0;0;11;0;0;0;0;0;0;0;3;29;4;7;22;0;0;0;0;0;5;0;0;0;0;0;3;0;3;19;2;16;16;581185;195620;140219;0;584496;0;0;92100;10069311339;0;205021;7562;45295;0;
55;0;2;190324;368928;178027;79999;298277;6;8;92;0;95;0;0;0;10;0;1;0;0;0;0;0;1;22;4;8;18;0;0;0;0;0;4;0;0;0;0;0;4;0;0;30;2;9;17;580336;195986;140115;0;584363;0;0;77490;10069190249;0;204865;7562;45451;0;
56;0;2;190324;368928;178027;79999;298273;4;8;62;0;71;0;0;0;3;0;0;0;0;0;0;0;2;24;7;14;12;0;0;0;0;0;5;0;0;0;0;0;4;0;2;20;4;13;18;581284;195832;140683;0;584871;0;0;81150;10069217909;0;204760;7562;45556;0;
57;0;2;190324;368928;178027;79999;298272;7;10;56;0;64;0;0;0;8;0;1;0;0;0;0;0;1;15;4;9;12;0;0;0;0;0;5;0;0;0;0;0;1;0;1;28;8;9;18;579701;196059;140482;0;583731;0;0;157350;10069334069;0;204955;7562;45361;0;
58;0;2;190324;368928;178027;79999;298271;4;8;50;0;58;0;0;0;4;0;0;0;0;0;0;0;1;26;5;7;21;0;0;0;0;0;4;0;0;0;0;0;1;0;1;20;7;10;20;580921;195626;140634;0;584868;0;0;83990;10069445279;0;205182;7562;45134;0;
59;0;2;190324;368928;178027;79999;298271;5;10;58;0;57;0;0;0;16;0;0;0;0;0;0;1;1;43;5;4;12;0;0;0;0;1;11;0;0;0;0;0;0;0;1;20;4;11;14;579913;195610;140944;0;583801;0;0;91660;10069516639;0;205236;7562;45080;0;
60;0;2;190324;368928;178027;79999;298265;7;3;51;0;52;0;0;0;8;0;1;0;0;0;0;1;1;44;4;8;10;0;0;0;0;1;12;0;0;0;0;0;6;1;3;32;5;4;14;581298;195549;141003;0;585172;0;0;88680;10069545249;0;205266;7562;45050;0;
61;0;2;190324;368928;178027;79999;298264;5;10;54;0;61;0;0;0;7;0;1;0;0;0;0;0;0;47;5;7;11;0;0;0;0;0;14;0;0;0;0;0;1;0;2;20;7;10;18;579518;195888;141038;0;583274;0;0;92930;10069553099;0;205355;7562;44961;0;
62;0;2;190324;368928;178027;79999;298262;3;12;66;0;68;0;0;0;11;0;2;0;0;0;0;0;0;42;5;12;17;0;0;0;0;0;8;0;0;0;0;0;2;0;2;22;8;6;13;579826;195750;140665;0;584349;0;0;171570;10069458829;0;205095;7562;45221;0;
63;0;2;190324;368928;178027;79999;298260;3;12;44;0;50;0;0;0;8;0;1;0;0;0;0;0;2;42;6;10;14;0;0;0;0;0;11;0;0;0;0;0;2;0;0;18;3;5;19;579542;195797;141123;0;583221;0;0;96230;10069386399;0;204814;7562;45502;0;
64;0;2;190324;368928;178027;79999;298256;2;11;58;0;56;0;0;0;14;0;1;0;0;0;0;0;3;46;5;9;12;0;0;0;0;0;11;0;0;0;0;0;4;0;3;24;3;14;21;579664;195420;140843;0;583670;0;0;102630;10069307279;0;204372;7562;45944;0;
65;0;2;190324;368928;178027;79999;298253;4;10;65;0;67;0;0;0;10;0;2;0;0;0;0;0;0;36;5;3;18;0;0;0;0;0;8;0;0;0;0;0;3;0;2;23;4;6;25;579586;195635;140906;0;583310;0;0;98460;10069506669;0;204708;7562;45608;0;
66;0;2;190324;368928;178027;79999;298252;6;12;93;0;95;0;0;0;13;0;3;0;0;0;0;1;3;36;4;9;22;0;0;0;1;1;8;0;0;0;0;0;1;0;3;19;8;14;12;579399;195504;140368;0;583598;0;0;185020;10069484149;0;204685;7562;45631;0;
67;0;2;190324;368928;178027;79999;298248;10;20;57;0;71;0;0;0;16;0;0;0;0;0;0;0;3;46;6;10;22;0;0;4;0;2;13;0;0;0;0;0;4;0;2;27;5;8;16;579818;195631;140568;0;583283;0;0;107810;10069496609;0;204707;7562;45609;0;
68;0;2;190324;368928;178027;79999;298240;9;16;84;0;88;0;0;0;20;0;1;0;0;0;0;1;1;37;3;10;11;0;0;1;1;0;7;0;0;0;0;0;8;1;1;33;3;5;16;578625;195120;140165;0;582833;0;0;98450;10069567469;0;204767;7562;45549;0;
69;0;2;190324;368928;178027;79999;298235;7;10;65;0;67;0;0;0;11;0;4;0;0;0;0;0;0;42;3;5;22;0;0;6;0;0;9;0;0;0;0;0;5;0;1;26;5;6;16;579465;195578;140359;0;583023;0;0;192900;10069594969;0;204724;7562;45592;0;
70;0;2;190324;368928;178027;79999;298231;8;10;49;0;51;0;0;0;15;0;1;0;0;0;0;1;3;31;0;5;17;0;0;0;0;0;7;0;0;0;0;0;4;1;1;36;5;4;11;578635;195176;139735;0;582836;0;0;101530;10069718709;0;205057;7562;45259;0;
71;0;2;190324;368928;178027;79999;298228;3;12;71;0;76;0;0;0;9;0;1;0;0;0;0;0;3;46;4;9;19;0;0;2;0;0;10;0;0;0;0;0;3;0;0;46;7;7;13;578898;195651;140203;0;582962;0;0;107680;10069702509;0;204956;7562;45360;0;
72;0;2;190324;368928;178027;79999;298222;6;12;52;0;55;0;0;0;14;0;1;0;0;0;0;0;3;40;7;9;28;0;0;0;0;1;8;0;0;0;0;0;6;0;2;33;7;10;10;578822;195340;139869;0;582807;0;0;200110;10069690319;0;204992;7562;45324;0;
73;0;2;190324;368928;178027;79999;298215;3;11;51;0;54;0;0;0;11;0;0;0;0;0;0;0;0;52;6;13;25;0;0;0;0;0;12;0;0;0;0;0;7;0;3;37;6;8;13;579277;195477;139956;0;582940;0;0;109550;10069637389;0;204710;7562;45606;0;
74;0;2;190324;368928;178027;79999;298210;5;16;54;0;58;0;0;0;16;0;1;0;0;0;0;1;2;36;7;18;22;0;0;0;0;0;12;0;0;1;0;0;4;0;0;35;3;13;18;578732;194988;140188;0;583015;0;0;113130;10069742419;0;204983;7562;45333;0;
75;0;2;190324;368928;178027;79999;298203;9;6;45;0;49;0;0;0;11;0;0;0;0;0;0;0;2;49;6;7;24;0;0;7;0;0;10;0;0;0;0;0;7;0;0;33;4;9;15;578294;195491;140108;0;582161;0;0;195870;10069688529;0;204836;7562;45480;0;
76;0;2;190324;368928;178027;79999;298198;8;11;59;0;63;0;0;0;14;0;1;0;0;0;0;0;1;42;9;12;20;0;0;9;0;0;8;0;0;2;0;0;3;0;5;30;5;10;23;578598;195024;140378;0;582372;0;0;115990;10069837779;0;205036;7562;45280;0;
77;0;2;190324;368928;178027;79999;298189;7;10;50;0;55;0;0;0;12;0;0;0;0;0;0;0;3;42;6;9;17;0;0;2;0;0;12;0;0;3;0;0;6;0;0;34;4;6;19;578360;195311;140127;0;582187;0;0;127440;10069853059;0;205011;7562;45305;0;
78;0;2;190324;368928;178027;79999;298184;3;9;65;0;63;0;0;0;14;0;0;0;0;0;0;0;4;29;5;11;15;0;0;2;0;0;10;0;0;0;0;0;5;2;0;38;1;6;15;578248;194989;140517;0;582302;0;0;211640;10069929099;0;205026;7562;45290;0;
79;0;2;190324;368928;178027;79999;298173;5;12;60;0;68;0;0;0;9;0;0;0;0;0;0;0;3;37;4;9;19;0;0;0;0;0;13;0;0;4;0;0;7;1;1;32;2;6;22;578103;195365;140627;0;582149;0;0;124020;10069960139;0;205002;7562;45314;0;
80;0;2;190324;368928;178027;79999;298165;8;10;73;0;80;0;0;0;11;0;0;0;0;0;0;0;0;40;10;14;20;0;0;0;0;0;12;0;0;0;0;0;8;0;3;35;6;6;17;578701;195041;140520;0;582253;0;0;126610;10070032799;0;205048;7562;45268;0;
81;0;2;190324;368928;178027;79999;298159;5;10;65;0;72;0;0;0;8;0;0;0;0;0;0;2;3;36;5;6;23;0;0;1;0;0;7;0;0;2;0;0;4;0;3;25;2;9;27;578133;195445;140318;0;581914;0;0;118220;10069941359;0;204906;7562;45410;0;
82;0;2;190324;368928;178027;79999;298156;6;15;53;0;65;0;0;0;9;0;0;0;0;0;0;0;2;36;7;3;20;0;0;0;0;1;3;0;0;1;0;0;2;0;2;32;9;12;22;577579;194927;140579;0;581610;0;0;218970;10069979869;0;204981;7562;45335;0;
83;0;2;190324;368928;178027;79999;298146;4;13;47;0;54;0;0;0;10;0;0;0;0;0;0;0;2;46;6;10;22;0;0;0;0;0;7;0;0;3;0;0;7;0;3;44;5;10;25;577420;195373;140379;0;581602;0;0;123600;10069801939;0;204574;7562;45742;0;
84;0;2;190324;368928;178027;79999;298137;7;9;56;0;60;0;0;0;12;0;0;0;0;0;0;0;0;43;7;13;23;0;0;0;0;0;3;0;0;2;0;0;7;0;0;35;11;10;18;577755;194955;140422;0;581305;0;0;121810;10069891349;0;204650;7562;45666;0;
85;0;2;190324;368928;178027;79999;298128;8;14;61;0;71;0;0;0;12;0;0;0;0;0;0;1;2;37;0;7;25;0;0;0;0;0;5;0;0;5;0;0;4;1;4;27;10;13;20;577667;195018;139977;0;581745;0;0;129470;10069931839;0;204636;7562;45680;0;
86;0;2;190324;368928;178027;79999;298108;5;16;53;0;61;0;0;0;13;0;0;0;0;0;0;1;1;47;3;7;17;0;0;0;1;0;7;0;0;7;0;0;13;0;2;31;6;7;14;577632;194918;139706;0;581624;0;0;121530;10070036059;0;204837;7562;45479;0;
87;0;2;190324;368928;178027;79999;298102;5;12;60;0;68;0;0;0;9;0;0;0;0;0;0;0;4;38;6;11;19;0;0;0;0;1;11;0;0;1;0;0;5;0;2;32;3;15;22;577746;194879;139860;0;581949;0;0;130050;10070090829;0;204933;7562;45383;0;
88;0;2;190324;368928;178027;79999;298097;2;8;54;0;55;0;0;0;9;0;0;0;0;0;0;0;4;26;8;3;15;0;0;0;0;0;4;0;0;0;0;0;5;1;2;33;5;9;15;576865;194966;140052;0;580780;0;0;137920;10070032599;0;204764;7562;45552;0;
